Name	Lung
RP11-809H16.3	0
RP11-809H16.4	0
EWSAT1	0.123617
RP11-809H16.5	0
RP11-352D13.6	0.492513
RP11-352D13.5	0.68729
RP11-253M7.6	0.277506
RP11-253M7.1	1.08912
KIF23	2.70323
RP11-253M7.3	0
U3	0
RP11-253M7.4	0
DRAIC	0.188494
RP11-279F6.2	0
PCAT29	0.060582
RP11-19J5.1	0
RP11-19J5.2	0
LINC00593	0.0662347
MIR629	0
RNU6-745P	0
AC011648.1	0
RP11-543G18.1	0
LINC02205	0
LINC02204	0.299957
RP11-64K10.1	0
SALRNA3	0
SALRNA2	0.060169
RP11-138H8.2	0.10791
RP11-138H8.8	1.76701
RP11-138H8.3	0
RP11-138H8.4	0
RPL29P30	0
RP11-138H8.6	0.789263
LRRC49	2.19527
KRT8P9	0.0254274
THAP10	1.95407
RPL5P3	0.190547
CT62	0.0914576
THSD4-AS1	0
RP11-592N21.1	1.53935
RP11-592N21.2	0
RP11-1123I8.1	0
NR2E3	0.46056
CTD-2524L6.3	0.709688
RNA5SP399	0
RP11-390D11.1	0
EIF5A2P1	0.168427
RNU2-65P	0
SENP8	0.969345
RP11-2I17.1	0
RP11-2I17.4	0
HEXA-AS1	0.189042
RPL12P35	0.230184
TMEM202	0
RP11-1007O24.3	1.2457
PHBP20	0.128573
RP11-1007O24.2	1.66235
RP11-1006G14.5	0.11186
RP11-361M10.3	0.367143
RP11-1006G14.2	0.27639
RP11-1006G14.1	0.213766
RP11-1006G14.3	0
GOLGA6B	0.0206978
RN7SL853P	0
HIGD2B	0
RP11-361M10.4	0
ADPGK-AS1	0.327571
NPM1P42	0
FKBP1AP2	0
NPM1P43	0
RP11-272D12.2	0
HCN4	0.0896567
RP11-272D12.1	0
REC114	0.0802601
MRPS15P1	0
RP11-8P11.4	0
C15orf59	1.97626
C15orf59-AS1	0
RP11-24D15.1	0
TBC1D21	0
LOXL1-AS1	1.79663
DNM1P33	0.151163
GOLGA6A	0.0216672
RN7SL429P	0
RP11-247C2.1	0
ISLR2	0.281883
RP11-247C2.2	0.0652
RP11-665J16.1	0
Metazoa_SRP	0
STRA6	0.138683
CCDC33	0.433062
RP11-60L3.2	0
RP11-60L3.6	0.197296
CYP11A1	1.26077
CTD-2311M21.2	0.142269
CTD-2311M21.3	0.0980201
CTD-2311M21.4	0
CTD-2311M21.5	0
MIR6881	0
UBL7-AS1	3.54641
RP11-10O17.1	0.82298
RP11-10O17.3	0.248866
SNORD77	0
CTD-3154N5.1	0
CYP1A1	0.659532
CYP1A2	0.189513
MIR4513	0
LMAN1L	0.113577
CPLX3	0.325003
MIR6882	0
SCAMP5	2.36005
RP11-151H2.3	0
Y_RNA	0
RP11-151H2.1	0
RP11-69H7.4	0
Metazoa_SRP	0
SCARNA20	0
RPL36AP45	0.246049
RP11-69H7.2	0.150541
RP11-817O13.1	0
NIFKP4	0
GOLGA6C	0
RN7SL489P	0
GOLGA6D	0
RN7SL327P	0
DNM1P34	0
ANP32BP1	0.258501
RP11-817O13.9	2.64917
MIR631	0
RPL13P4	0.0758117
CTD-2562G15.2	0
CTD-2562G15.3	0.441847
CTD-2323K18.3	0
CTD-2323K18.2	0
CTD-2026K11.3	0
CTD-2026K11.2	0
CTD-2026K11.4	2.08175
CTD-2026K11.5	1.14246
CTD-2026K11.6	4.99896
ODF3L1	1.03166
DNM1P35	0.392592
RP11-24M17.4	0.106557
RP11-24M17.3	0
RP11-24M17.6	0
RP11-24M17.5	0
RN7SL319P	0
DNM1P49	0
RN7SL510P	0.141438
NRG4	1.00128
RP11-326L17.1	0.269182
TMEM266	2.40561
RP11-593F23.1	0.11387
Metazoa_SRP	0.477743
TYRO3P	0.0731017
ISL2	0.308413
RP11-685G9.2	0
RP11-685G9.4	0
RP11-331H13.1	0
MIR3713	0
RN7SKP217	0
RN7SL278P	0
KRT8P23	0
RP11-797A18.5	1.46506
RP11-797A18.6	3.29572
RP11-94P14.1	0
RP11-741G21.1	0
RP11-307C19.1	0.0257673
RP11-307C19.2	0.0414061
LINGO1	0.82959
LINGO1-AS1	0.0244507
LINGO1-AS2	0
CTD-2071N1.2	0
CTD-2071N1.1	0
CSPG4P13	0.287541
RP11-114H24.2	0.172841
RP11-114H24.7	0
RN7SL214P	0
RP11-114H24.4	0.0513322
RP11-114H24.3	0
RP11-114H24.6	1.89612
SH2D7	0.0887056
SNORA63	0
CIB2	3.65042
RP11-285A1.1	0.160473
ACSBG1	0.585764
RP11-762H8.3	0
RP11-762H8.2	3.77368
RP11-762H8.1	0.682602
RP11-762H8.5	0
RP11-5O23.2	0
CRABP1	0.334132
RP11-5O23.1	0
RP11-650L12.1	0
HYKK	1.26733
RP11-650L12.4	0.130777
CHRNA5	0.218406
RP11-650L12.2	0.0788947
CHRNA3	0.0891626
RP11-335K5.3	0
CHRNB4	0.0125871
RP11-335K5.2	0
RP11-160C18.2	0
RPL18P11	0
RP11-160C18.5	0
RP11-160C18.4	0
RPL21P116	0.20492
RNU6-415P	0.59056
RP11-16K12.2	0.136809
RASGRF1	2.67662
RP11-16K12.1	0.497185
ANKRD34C-AS1	0
MIR184	0
HNRNPCP3	0.0769463
ANKRD34C	0.0258008
KIAA1024	0.308544
RP11-621H8.2	0
RP11-621H8.1	0
RP11-591L14.2	0
RP11-591L14.1	0
RP11-38G5.3	0
RNU6-667P	0
RP11-38G5.2	0.25871
RP11-38G5.4	0.401871
RP11-81A1.4	0.0508741
ST20-AS1	3.05575
RP11-81A1.3	0
RP11-81A1.8	0
RP11-81A1.7	0
RP11-758M2.1	0
Metazoa_SRP	0
RP11-2E17.2	0
LINC01314	0.761932
LINC00927	0
RP11-210M15.2	0.51699
RP11-210M15.1	0
RP11-379K22.2	0
RP11-379K22.3	0.0820637
MIR5572	0
RNU6-380P	0
RP11-28H5.2	0.818973
MIR549A	0
RP11-351M8.1	1.34519
RP11-775C24.3	0.445933
MIR4514	0
CFAP161	1.97302
RP11-775C24.4	0.127701
ANP32BP3	0
RP11-761I4.4	1.95046
TMC3-AS1	0.474943
TMC3	0.049659
RP11-761I4.5	0.165814
CTD-2240J17.2	0.556036
CTD-2240J17.3	0.161581
CTD-2240J17.4	0.201199
CTD-2240J17.1	0.0733992
CTD-2034I4.1	0
CTD-2034I4.2	0
RP11-499F3.1	0
RP11-499F3.2	0.0411719
RP11-276M12.1	0.0532766
RP11-597K23.1	0
MEX3B	2.57404
LINC01583	0.0182154
RNU1-77P	0
SAXO2	1.71794
ADAMTS7P1	0.210096
GOLGA6L10	0.962884
UBE2Q2P2	2.47542
GOLGA6L9	3.32429
UBE2Q2P6	0.264459
CSPG4P10	2.07355
RP13-608F4.5	0
GOLGA6L17P	0.423748
DNM1P38	0
RP11-379H8.1	0
CPEB1	1.18121
CPEB1-AS1	0.107077
AP3B2	0.485817
RP11-752G15.4	0
AC105339.1	0.0443417
ACTG1P17	0.652969
RP11-752G15.10	0.537503
RP11-752G15.8	0.45354
FSD2	0.534848
HOMER2	1.80936
RP11-382A20.5	0
C15orf40	3.56273
RP11-382A20.7	0.143729
RP11-90B9.3	1.17071
RP11-90B9.2	0.992971
RP11-382A20.6	0.178459
RP11-382A20.1	0.889485
MIR4515	0
RP11-382A20.4	0.110085
BNC1	0.152687
SH3GL3	1.84
RNU6-401P	0
TUBAP4	0
RNU6-1339P	0
RP11-342A23.2	0.819294
RP11-342A23.1	0
EFTUD1P1	0.0492665
DNM1P41	0
RP13-262C2.3	0
UBE2Q2L	0.39589
CSPG4P11	0.103734
GOLGA2P7	0.835589
RN7SL331P	0
GOLGA6L4	0.555836
UBE2Q2P8	0
RP11-182J1.14	1.94734
RN7SL417P	2.56402
RP11-671M22.4	0.812819
DNM1P51	0.331037
CSPG4P5	0
UBE2Q2P11	0
RP11-182J1.13	0.0788142
Metazoa_SRP	0
UBE2Q2P12	0
RP11-182J1.10	0
RP11-182J1.11	0
GOLGA6L5P	2.48017
LINC00933	0.597015
RP11-182J1.18	0.493312
ZSCAN2	1.98533
RP11-182J1.5	0.223165
RP11-245C17.2	0.34753
RP11-7M10.2	0
SNORA25	0
SLC28A1	0.0417922
RNU6-339P	0
RNU6-796P	0
RP11-255M6.1	0
RP11-561C5.1	0
NIFKP8	0
CSPG4P12	0.318364
RP11-561C5.4	0.904545
GOLGA6L3	0.389788
ADAMTS7P4	0.237634
RP11-561C5.7	0
RNU7-79P	0
CTD-2262B20.1	1.37135
RP11-815J21.4	0.315199
RP11-815J21.3	0.101637
RNU6-1280P	0.253502
RP11-815J21.1	0.386506
RP11-158M2.2	1.41766
RP11-158M2.3	3.8527
RP11-158M2.4	1.21207
RP11-158M2.5	1.00282
KLHL25	4.89596
MIR1276	0
RP11-158M2.6	0
RNU6-231P	0
MIR548AP	0
RP11-23A22.1	0
LINC01584	0
AGBL1	0.0615481
RNA5SP400	0
RP11-553E24.1	0
SNORD74	0
AGBL1-AS1	0
RP11-182L7.1	0
RP11-133L19.2	0
RP11-133L19.1	0
RP11-138H10.2	0
RP11-648K4.2	0
RNU6-185P	0
LINC00052	0
NTRK3	2.14211
MED28P6	0
NTRK3-AS1	0.03249
DET1	4.13766
RP11-97O12.3	0
LINC01586	0
MIR1179	0
MIR7-2	0
RP11-343B18.2	0
ACAN	0.469166
RP11-63A23.2	0
KRT18P47	0
RP11-320A16.1	0.126379
RP11-326A19.2	0
RP11-326A19.4	0.341175
RP11-326A19.3	0
RNU7-195P	0
HMGB1P8	0.208194
RLBP1	0.0322802
FANCI	4.86065
MIR6766	0
RP11-217B1.2	0.173662
CTD-2335A18.2	0
MIR9-3HG	0.158646
MIR9-3	0
RHCG	0.522351
LINC00928	0
RP11-429B14.4	0
RP11-429B14.1	0
TICRR	0.655877
RP11-429B14.3	0
KIF7	4.59205
PLIN1	1.21233
RPL36AP43	1.84103
WDR93	0.333455
RP11-300G22.2	0
RNU6-132P	0
MESP1	0.470157
MRPL15P1	0
MESP2	0.0756029
MIR5094	0
RP11-493E3.1	0.616386
MIR5009	0
RNU6-1111P	0
RP11-493E3.2	0
RP11-493E3.3	0
MIR3174	0
RP11-617F23.2	0.149176
CTD-2315E11.1	0
RN7SL346P	0
RPS12P26	0.680669
GDPGP1	1.21277
TTLL13P	0.430733
RP11-697E2.10	0
RP11-697E2.11	0.219568
RP11-697E2.9	0.237976
GOLGA2P8	0.129681
RN7SL736P	0
GABARAPL3	0.0300371
ZNF774	0.719621
NDUFA3P4	0.208598
RP11-154B12.3	0
CTD-3065B20.2	0.686559
CTD-3065B20.3	0.833278
CRTC3-AS1	0.258603
HSPE1P3	1.32321
RP11-387D10.4	0.212083
LINC01585	0.0560431
BLM	1.14452
SNORD18	0
CTD-3094K11.1	0.867357
RN7SL363P	0
AC068831.3	0.251933
AC068831.6	0.831833
PRC1	4.90146
PRC1-AS1	0.301815
Y_RNA	0
AC068831.10	0.0675772
AC068831.16	0
AC068831.17	0
AC068831.12	0
SV2B	0.433074
CRAT37	0.0138268
RP11-692C24.1	0
RP11-692C24.2	0
RP11-692C24.3	0
CTD-2343P13.1	0
RP11-152L20.3	0.32532
DUXAP6	0
NPM1P5	0
ST8SIA2	0.00689256
snoU109	0
ENO1P2	0
RP11-763K15.1	0
C15orf32	0
LINC00930	4.82575
RP11-386M24.3	1.65269
RP11-386M24.6	3.10831
RP11-386M24.9	0.390734
RP11-386M24.5	0.0891709
RP11-386M24.10	0
HMGN1P38	1.22134
RP11-386M24.4	0.995229
RP11-386M24.1	0
CTD-2313J17.3	0
CTD-2313J17.5	2.42096
ASB9P1	0.34116
CTD-2313J17.1	0.381965
CTD-2313J17.6	0.434769
CTD-2313J17.7	0
MIR3175	0
RGMA	1.98478
RP11-368J22.2	0
RP11-326A13.2	0
RP11-326A13.1	0
RP11-326A13.3	0
RP11-266O8.1	0.0175446
RP11-164C12.2	0
RP11-164C12.1	0
RP11-739G5.1	0
LINC01579	0.0380789
RP11-76E17.1	0
RP11-76E17.2	0
LINC02207	1.24925
RP11-76E17.4	0.779114
LINC01580	0
LINC01581	0
CTD-2643K12.1	0.0773618
RP11-452K20.1	0
RP11-354B3.1	0
RP11-57P19.1	0
RP11-255M2.3	0
CTD-2576F9.1	0.747917
CTD-2576F9.2	0
RP11-255M2.1	0
RP11-255M2.2	0
LINC01197	1.00052
CTD-2536I1.3	0.531373
CTD-2536I1.2	0.671991
LINC00924	1.10364
RP11-398J10.2	0
RP11-61O11.1	0
RNU2-3P	0
RP11-759A24.3	0
RP11-4G2.1	0
RP11-236L14.1	0
RP11-236L14.2	2.22965
NR2F2-AS1	1.73425
RP11-327J17.7	0.11625
RP11-327J17.9	2.27205
RP11-327J17.2	0.352346
RP11-327J17.8	0.183147
LINC02157	0.175535
RP11-759A24.1	0.0757454
RP11-759A24.2	0.0329863
RP11-262A16.1	0.860139
RP11-522B15.3	1.91654
RP11-522B15.6	0.320263
RP11-522B15.4	0.0687328
RP11-522B15.5	0
PGAM1P12	0
RP11-522B15.1	0
RP11-522B15.7	0
RN7SKP254	0
Metazoa_SRP	0
CTD-2027G2.1	0
FAM149B1P1	0
SPATA8-AS1	0
SPATA8	0.0443468
RN7SKP181	0
RP11-315L6.1	0
CTD-2147F2.1	0
RN7SL677P	0
CTD-2147F2.2	0
RNA5SP401	0
RP11-461F11.2	0.015158
RP11-461F11.3	0.0406383
LINC00923	0.176084
RP11-753A21.2	0
RP11-753A21.1	0
AC144835.1	0
U6	0
CTD-2544M6.1	0
RNU6-1186P	0
LINC01582	0
RP11-183E24.1	0
RP11-183E24.2	0
RP11-167B3.1	0
RP11-167B3.2	0.705842
RP11-167B3.3	0.320547
FAM169B	0.0466495
RP11-719C20.1	0
RP11-35O15.1	0.141519
RP11-35O15.2	1.39062
MIR4714	0
RP11-654A16.1	0
RP11-654A16.3	0.508671
PGPEP1L	0.21437
RP11-6O2.2	0.217023
RP11-6O2.4	1.41791
RP11-6O2.3	1.59581
AC022819.3	0.492324
LRRC28	3.94662
HSP90B2P	0.44554
HNRNPA1P62	0.0659267
RP11-616M17.1	0
RP11-20G13.3	0.928016
RP11-20G13.2	0.843261
RP11-20G13.5	0.546396
RP11-20G13.1	0
RP11-20G13.4	0
RPL7P5	0
Y_RNA	0
DNM1P46	0.440559
CTD-2054N24.2	1.84095
CTD-3076O17.1	0.341196
ADAMTS17	2.1356
CTD-3076O17.2	0.186833
RNA5SP402	0
RP11-90E5.1	0
SPATA41	1.02169
CERS3-AS1	0.310825
CERS3	0.0904587
RP11-526I2.5	4.54057
RNU6-322P	0.775315
PRKXP1	2.07302
RP11-526I2.1	0.192489
RNU6-181P	0
Y_RNA	0
RP11-192M23.1	0.686712
RP11-66B24.5	0
RP11-76I7.1	0.0347399
RP11-66B24.3	0
RP11-66B24.2	0.318278
RP11-66B24.1	0.0977356
RP11-66B24.9	0.394819
RP11-66B24.4	1.37467
RP11-505E24.3	0.172362
RP11-505E24.2	0
RP11-424I19.1	0
RP11-424I19.2	0.678728
RP11-299G20.2	0.698716
PCSK6	2.17741
RP11-299G20.5	1.35709
PCSK6-AS1	0
RP11-14C10.3	1.00985
RP11-14C10.6	0
RP11-14C10.4	0
SNRPCP18	0
RP11-14C10.2	0
RP11-14C10.5	0
RNU6-807P	0.465491
RP11-89K11.1	2.39836
DNM1P47	0.0839566
GOLGA8VP	0.285775
RN7SL209P	0
OR4F6	0
OR4F15	0
OR4F14P	0
OR4F13P	0
OR4F28P	0
WBP1LP5	0
AC140725.7	0
OR4F4	0
OR4G2P	0
AC140725.8	0
FAM138E	0
AC140725.4	0
MIR1302-10	0
MIR6859-3	0
DDX11L9	0
DDX11L10	0.148473
WASH4P	2.14198
MIR6859-4	0
WASIR2	0.196318
IL9RP3	0.401629
Z69720.3	0
Z69720.2	1.98925
Z69666.2	0.188567
HBZ	0.351309
HBZP1	0
HBM	1.6188
Z84721.4	0
Y_RNA	0
HBQ1	0.706318
LA16c-OS12.2	3.9434
Z69890.1	0.133955
ARHGDIG	1.58652
PDIA2	1.14989
Z97634.3	0.58776
LA16c-359F1.1	0.253995
Y_RNA	0
RP1-196A12.1	0
LINC00235	0.855319
MIR5587	0
MIR3176	0.346621
PRR35	0.0305132
NHLRC4	2.48061
WFIKKN1	2.17483
AL022341.3	1.17616
LA16c-349E10.1	4.91886
RHBDL1	2.73885
LA16c-313D11.9	0.234236
LA16c-313D11.12	0.413865
FBXL16	2.05797
LA16c-380A1.2	0.583717
LA16c-380A1.1	0.515539
LA16c-335H7.2	0.137555
MSLNL	0.649565
GNG13	0
PRR25	0.106183
LA16c-360A4.1	0.143683
LA16c-306A4.1	1.16927
LA16c-306A4.2	0.11253
LMF1-AS1	0.605213
RP11-161M6.6	0.772084
RP11-161M6.2	2.84236
SOX8	1.15468
RP11-161M6.3	0
SSTR5-AS1	0.0120282
SSTR5	0
C1QTNF8	0.0971283
LA16c-349E11.1	0
LA16c-381G6.1	0
RP11-616M22.11	0
RP11-616M22.1	0.111266
RP11-616M22.2	0
RP11-616M22.3	1.06233
TPSG1	1.96002
RP11-616M22.12	1.428
PRSS29P	0
RP11-616M22.10	0
RP11-616M22.9	0
TPSP2	0
RP11-616M22.7	0
LA16c-358B7.4	0.18148
RPS20P2	0.0906461
LA16c-312E8.2	0
LA16c-312E8.5	0.0934748
CCDC154	2.30508
LA16c-312E8.4	1.10077
LA16c-390E6.3	0.0924816
RPS3AP2	0
PTX4	0.157181
LA16c-385E7.1	0.776507
LA16c-380F5.1	0.432249
LA16c-313F4.1	0.73599
LA16c-425C2.1	0.718342
LA16c-395F10.2	0.41987
LA16c-395F10.1	0
LA16c-431H6.7	0.466236
LA16c-329F2.2	1.53454
LA16c-329F2.1	0.091998
MIR3177	0
LA16c-361A3.3	3.29254
IGFALS	1.49031
MEIOB	0.0830491
LA16c-429E7.1	0
LINC00254	0
LINC02124	0
HS3ST6	0.407349
RPL3L	0.168487
RNF151	0.0792414
AC005363.11	0
NOXO1	0
SYNGR3	0.76359
AC005606.14	0
NPW	0.307171
RN7SL219P	0
MIR1225	0
RP11-304L19.1	1.7984
RP11-304L19.3	3.18454
MIR6511B1	0
RP11-304L19.4	0
RP11-304L19.2	0.18151
Y_RNA	0
MIR4516	0
MIR3180-5	0
RAB26	0.598501
SNORD60	0
CASKIN1	0.112695
RP11-304L19.12	0
DNASE1L2	1.60209
RP11-304L19.11	4.5878
RP11-304L19.13	2.72615
MIR3677	0
MIR4717	0
RP11-715J22.1	0.602926
ABCA17P	0.179734
CCNF	2.39042
MIR6767	0
RP11-715J22.3	1.18567
RP11-715J22.4	0.312651
C16orf59	0.743523
MIR6768	0
RP11-715J22.2	0.0899114
NTN3	0.0991751
RP11-715J22.6	0.2302
MIR3178	0
RP11-20I23.13	0.25914
RP11-20I23.11	0
RP11-20I23.8	0.176795
RP11-20I23.6	0.122531
RP11-20I23.7	0
RP11-20I23.5	0.747373
RP11-20I23.10	0.316163
CTD-3126B10.2	0.866272
AC141586.5	1.06095
PDPK2P	0.255996
CTD-3126B10.5	0.175522
CTD-3126B10.4	0.132373
CTD-2270P14.2	0.162908
PRSS27	1.61963
SRRM2-AS1	0.333623
CTD-2270P14.5	0.720959
PRSS33	0.0880414
SNORA3	0
PRSS41	0.0953874
PRSS21	2.73347
EIF1P4	0
ZG16B	0.890775
PRSS30P	0.95406
LA16c-325D7.1	0.21042
LA16c-325D7.2	0.305103
RPL23AP86	0.0796405
LA16c-321D4.2	2.63107
KREMEN2	0.188167
PKMYT1	1.55077
LA16c-380H5.6	0.172908
LA16c-380H5.3	0.28204
LINC00514	0
LA16c-380H5.2	0.403835
LA16c-380H5.5	3.05999
CLDN9	2.20355
CLDN6	0.091884
RP11-473M20.5	1.56936
RNU1-22P	1.24745
ZSCAN10	0.0568922
RP11-473M20.11	0.784253
ZNF213-AS1	4.99762
CASP16P	0.0755793
RP11-473M20.16	0.545029
AJ003147.8	0
AJ003147.9	0.0918826
OR1F1	0
OR1F2P	0
LINC00921	4.00933
AJ003147.11	1.12718
LA16c-360H6.1	1.32998
TIGD7	2.40428
LA16c-360H6.3	0.140944
RP11-433P17.1	0
OR2C1	0.0504509
LA16c-306E5.2	0
MTCO1P28	0.109653
MTND1P8	0.117516
MTRNR2L4	0.127866
ZSCAN32	2.25955
ZNF597	3.44982
C16orf90	0.035885
LA16c-306E5.1	0.0437881
LA16c-390H2.4	0.960305
SLX4	4.91708
DNASE1	4.24884
RP11-461A8.4	1.27655
RP11-461A8.5	0.323148
RP11-95J11.1	0
RP11-462G12.2	0.523317
RP11-462G12.1	1.99478
RP11-462G12.4	0
RP11-95P2.4	0
RP11-95P2.3	0.15178
SRL	1.57882
LINC01569	1.90889
GLIS2-AS1	0.489503
RP11-295D4.1	1.45778
RP11-295D4.4	0.699599
RP11-295D4.5	0.404334
RP11-295D4.7	0
RP11-709D24.8	0.337485
C16orf96	0.196127
RP11-709D24.5	0
SUB1P3	0.0931263
RN7SL850P	0
RP11-709D24.6	0.193324
Metazoa_SRP	0.39667
MIR6769A	0
C16orf71	0.923553
Metazoa_SRP	0.455714
SEPT12	0.0477437
RP11-127I20.5	0.203103
RP11-127I20.8	1.30855
SEC14L5	0.376881
NAGPA-AS1	0.502101
RP11-10K17.3	0
RP11-10K17.6	0
ENPP7P14	0
RP11-382N13.6	0
LINC02164	0
RP11-420N3.2	0
RP11-382N13.4	0
RP11-382N13.1	0
SNRPCP20	0
RP11-382N13.3	0
LINC01570	0
MIR8065	0
RP11-19H6.1	0
RBFOX1	0.0362264
RP11-509E10.3	0
RP11-509E10.1	0
RP11-468I15.1	0
RP11-185J20.1	0
RP11-185J20.2	0
RNU7-99P	0
RNU6-457P	0
RNU6-328P	0
RP11-545E8.1	0
snoMe28S-Am2634	0
RP11-26O3.1	0
SNORA40	0
CTD-2535I10.1	0
RP11-279O17.2	0
LINC02152	0
RP11-279O17.3	0
RP11-568A19.1	0
RP11-483K5.2	0
RP11-483K5.3	0
TMEM114	0
RP11-475D10.4	1.74234
RN7SL743P	0
RNU7-63P	0
RP11-475D10.5	0
RP11-152P23.2	0
RP11-77H9.6	0.116454
RP11-77H9.1	0
RP11-77H9.8	0.212644
RP11-473I1.6	0
RPL21P119	0.494247
LINC02177	0.0171025
LINC01177	0
LINC01195	0
RP11-418I22.2	0
RP11-418I22.3	0
RNA5SP403	0
RNA5SP404	0
RP11-297M9.1	0
GRIN2A	0.0680756
RP11-297M9.2	0
RP11-895K13.2	0
IMPDH1P11	0
RN7SL493P	0
ATF7IP2	4.83416
RP11-609N14.1	0
RNU6-633P	0
LINC01290	2.36566
RP11-27M24.2	0.636009
TEKT5	0.211936
RP11-109M19.1	0
MTCYBP33	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
MTND3P13	0
MTCO3P24	0
MTATP6P24	0
TVP23A	1.77293
RP11-876N24.1	0.204105
RP11-876N24.2	0.146981
DEXI	2.51178
RP11-876N24.5	4.12443
RPL7P46	0.0954558
RP11-66H6.4	0.694264
RP11-66H6.3	0
RP11-396B14.2	1.53156
HNRNPCP4	0.177326
RMI2	1.59416
TNP2	0
PRM3	0
SNORA48	0
PRM2	0.55935
PRM1	0.533471
MIR548H2	0
Y_RNA	0
RP11-485G7.5	0.0749335
RP11-485G7.6	0.194348
CTD-3088G3.8	3.1653
CTD-3088G3.4	0.610873
CTD-3088G3.6	0.0797199
RP11-490O6.2	0.222404
Metazoa_SRP	0.671943
RP11-486I11.2	1.93169
BCAR4	0
RP11-166B2.8	1.15024
RP11-166B2.3	1.28427
COX6CP1	0.820545
RP11-166B2.5	0.644633
RP11-166B2.9	0
NPIPB2	0.684083
TNFRSF17	0.69148
UBL5P4	0
RP11-166B2.7	0.0553375
RPS23P6	0.155697
RP11-276H1.3	0.0275086
RP11-276H1.2	0
ACA64	0
RP11-165M1.3	0
RP11-165M1.2	0
RP11-165M1.1	0.0333551
RP11-552C15.1	0
CTD-3037G24.4	0.120526
CTD-3037G24.3	0.14448
CTD-3037G24.5	0
MIR4718	0
CTD-2583P5.1	0
CTD-2583P5.3	0.103392
SNORA27	0
RP11-14K2.1	0
SHISA9	0.0178113
AC009134.1	0
U91319.1	0
AC003009.1	0
TMF1P1	0
U95743.1	0
ERCC4	2.76833
RPS26P52	0.140948
CTD-2135D7.2	0.321802
CTD-2135D7.3	0
LINC02185	2.34936
LINC02186	0
CTA-276F8.1	2.44576
CTA-276F8.2	0
TVP23CP2	0.179651
Y_RNA	0
MIR193BHG	0.872412
MIR193B	0
MIR365A	0
LINC02130	0
RP11-65J21.4	0
RN7SL274P	0
RNU7-125P	0
PLA2G10	2.51533
RP11-82O18.2	0
NPIPA3	0.202267
RP11-719K4.3	0
RP11-719K4.6	0
NPIPA2	1.39447
RP11-680G24.1	0
ABCC6P2	1.10077
RP11-719K4.7	0
MIR3179-1	0
MIR3670-1	0
MIR3180-1	0.101454
Y_RNA	1.88577
MIR6511A1	0
MIR6770-1	0
RP11-680G24.7	0
RP11-680G24.4	0.859724
MIR1972-1	0
RP11-680G24.6	1.72291
RP11-72I8.1	0.520284
MIR6511B2	0
Y_RNA	0
MIR3180-4	0
MIR3180-4	0
RP11-72I8.2	0
MPV17L	1.12337
CTB-193M12.1	0.175869
CTB-193M12.3	0.212213
AF001548.5	4.48923
AF001548.6	1.19111
AF001548.3	0.206744
RNU6-213P	0
CTA-972D3.2	0.114501
RPL15P20	0.0754845
RPL17P40	0
RP11-517A5.7	0.0982406
NOMO3	1.92535
RP11-517A5.6	0
RP11-517A5.5	0
MIR3179-2	0
MIR3670-2	0
MIR3180-2	0
PKD1P1	0.063709
Y_RNA	0
AC138969.4	2.69214
MIR6511A2	0
MIR6770-2	0
RP11-958N24.4	0
RP11-958N24.2	0.655106
MIR6511A3	0
NPIPA7	0.451528
RP11-467M13.2	0
RP11-467M13.3	0
RP11-14N9.2	0
RP11-14N9.1	0
RP11-419L9.1	0
CTD-2576D5.1	0
CTD-2576D5.3	0
CTD-2576D5.2	0
CTD-2576D5.4	0.476107
RP11-1102P22.3	0.0309562
RP11-1102P22.1	1.1263
RP11-1102P22.2	0.0799611
RP11-567P19.1	0.364006
RP11-916L7.1	0
CTD-3229J4.1	0
RPL7P47	0.219459
CTA-481E9.2	0
CTA-481E9.4	0
CTA-481E9.3	0
RP11-164A6.1	0
CTD-2036A2.1	0
RP11-1212A22.7	0
NPIPA8	0.0733694
RP11-1212A22.1	3.66721
MIR6511A4	0
RP11-1212A22.8	0
RP11-1212A22.4	0.321219
PKD1P5	1.23477
MIR6770-3	0
Y_RNA	0
MIR3180-3	0
MIR3670-3	0
MIR3179-3	0
MIR3179-3	0
MIR3670-4	0
MIR3179-4	0
RP11-457I16.4	0
RP11-457I16.2	0
ABCC6P1	1.2863
RP11-1035H13.2	0
CTD-2288F12.1	0.338283
TMC7	2.95006
RNU6-1340P	0
RP11-626G11.5	0
RP11-626G11.1	0.308987
RP11-626G11.4	0.368325
RP11-626G11.6	0.749644
CLEC19A	0.0768218
CTA-363E6.1	0.243505
CTA-363E6.2	0.648158
CTA-363E6.3	0.367968
CTA-363E6.5	0
CTA-363E6.6	1.91106
AC002550.6	1.82975
KNOP1	4.17277
AC002550.5	0
CTD-2380F24.1	0.081149
LARP7P2	0
GPR139	0
RP11-204E4.4	0
RP11-204E4.3	0
SNRPEP3	0
GP2	0.438273
UMOD	0
PDILT	0
RP11-429K17.1	0
ACSM5	2.14195
CTD-2194A8.2	0
ACSM2A	0.0340399
CTD-3076M17.1	0
ACSM2B	0.0362278
RP11-143N13.2	0
ACSM5P1	0
ACSM3	2.4651
RP11-143N13.4	0
RP11-143N13.3	0
ACSM1	0.849263
AC004381.8	0.140441
AC004381.7	0.431376
ERI2	4.09699
RNU6-944P	0
AC004381.6	1.93387
U4atac	0
DNAH3	0.697884
CTC-508F8.1	0
