Name	Kidney - Cortex
RP5-1096J16.1	0
RN7SL690P	0
RP11-470C13.4	0
INSM1	0
EIF4E2P1	0
LLPHP1	0
RN7SL607P	0
MRPS11P1	0
RP5-1177M21.1	0
LINC00237	0
RP5-872K7.8	0
RPL24P2	2.18556
RNA5SP477	0
RP5-872K7.7	0
KIZ-AS1	0.0238571
RPS15AP1	1.21849
ZNF877P	0
RP1-198K11.5	1.19071
NKX2-4	0
RP11-227D2.3	0
RN7SKP140	0
RP5-984P4.1	0
RP5-984P4.6	0.0276866
NKX2-2	0
RP5-984P4.4	0
LINC01727	0.0203234
LINC01726	0
AL121590.1	0
PAX1	0
SLC25A6P1	0
RPL41P1	0.347841
RP5-1185K9.1	0
LINC01432	0
RP5-1097P24.1	0
LINC01427	0
RP5-828K20.1	0
RP5-1004I9.2	0
RP5-1004I9.1	0
LINC00261	0
FOXA2	0.0253642
LINC01384	0
LINC01747	0.0131368
RP11-359G22.4	0
KRT18P3	0
CYB5AP4	0
RP11-189G24.2	0
RP4-753D10.5	0
RP4-753D10.3	0
SSTR4	0
RP4-737E23.6	0.693342
LINC00656	0
RP4-737E23.5	0.0256975
RNA5SP478	0
RP4-737E23.7	0
RP4-737E23.2	1.87963
RP5-851M4.1	0.0406934
RP3-322G13.7	0.034526
LINC01431	1.66753
GZF1	4.87378
RNA5SP479	0
CSTL1	0
CST11	0
Y_RNA	0
RP3-333B15.5	0
CST12P	0
RP3-333B15.4	0
RP3-333B15.6	0
CST8	0
CST13P	0
CST9LP1	0
CST9L	0
CST9LP2	0
CST9	0.015241
RP11-218C14.8	0.529652
RP11-218C14.5	0
CST4	0
CST2P1	0
CST1	0
CSTP2	0
XXyac-YX60D10.1	0
CST2	0
CST5	0.0551806
CSTP1	0
RP5-831C21.1	0
GGTLC1	0.0639745
POM121L3P	0
RP5-1100I6.1	0
LINC01721	0
RNU1-23P	0
RP4-564O4.1	0
GAPDHP53	0
SYNDIG1	3.41985
RP11-526K17.2	0
RP5-860P4.2	0
CST7	3.56566
RNU6-1257P	0
RP5-1025A1.3	0
VSX1	0.00700387
RP5-1025A1.2	0
RP4-738P15.1	0
RP4-738P15.4	0
Y_RNA	0
RP4-738P15.6	0
RP5-965G21.3	1.23937
RP5-965G21.4	0.231811
RP5-965G21.5	0
RP5-965G21.6	0.668169
PPIAP2	0.0580207
GINS1	0.56267
RNU6ATAC17P	0
NANP	2.13809
ZNF337-AS1	1.0304
RN7SL594P	0
MED28P7	0.0704671
RP4-694B14.8	1.31225
VN1R108P	0.749816
RP13-401N8.1	1.6903
FAM182B	0.205122
BSNDP1	0
RP13-401N8.3	0
BSNDP2	0.105352
CFTRP1	0
LINC01733	0
RP4-760C5.3	0.35161
CTD-2514C3.1	0.892787
FAM182A	0.0275278
BSNDP3	0
NCOR1P1	0
RP13-329D4.3	0
MIR663AHG	0
RP3-410C9.2	0
MIR663A	0
FRG1DP	0.568373
5_8S_rRNA	0
DUX4L32	0
PCMTD1P7	0
DUX4L33	0
DUX4L34	0.0214914
FRG2EP	0
RARRES2P11	0
AGGF1P10	0
DUX4L35	0
FRG1EP	0.432833
Y_RNA	0
CFTRP2	0
5_8S_rRNA	0
CDC27P3	0
5S_rRNA	0
DUX4L37	0.0534296
CFTRP3	0
LINC01597	0.787898
Y_RNA	0
LINC01598	0
MLLT10P1	0.316569
5_8S_rRNA	0
RP11-462H3.2	0.0228431
ANKRD20A21P	0.0690679
U6	0
5S_rRNA	0
DEFB115	0
DKKL1P1	0
RP5-854E16.2	0.0782779
DEFB116	0
RPL31P3	0
HAUS6P2	0
RNA5SP480	0
DEFB117	0
DEFB118	0
SNORA40	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	0.277609
REM1	1.46457
LINC00028	0.0564583
RP3-324O17.7	0.160289
MCTS2P	1.24689
HM13-IT1	0.642568
HM13-AS1	0.151738
RP3-324O17.8	0.207325
MIR3193	0
COX4I2	2.18381
RP11-243J16.7	0.0891277
ABALON	0.884578
TPX2	0.385054
RP11-243J16.8	0
MYLK2	0.0534091
FOXS1	2.14868
TTLL9	0.447136
RNU1-94P	0
XKR7	0.00781146
RP1-310O13.13	0
RNA5SP481	0
RP1-310O13.7	0.56305
RNA5SP482	0
HCK	3.00493
RP5-836N17.4	0.410678
RSL24D1P6	0.338879
TSPY26P	2.37053
RP11-358N2.2	1.13069
RP5-1184F4.5	0.521388
RP5-1184F4.7	0.0223012
RP11-410N8.3	0
RP11-410N8.4	0
RP11-410N8.1	0
C20orf203	0.138834
BAK1P1	0.341438
DNMT3B	1.39006
RP5-1085F17.4	0
EFCAB8	0.0921936
SUN5	0
BPIFB2	0.0197467
BPIFB6	0
PUDPP3	0
BPIFB3	0
BPIFB4	0
BPIFA2	0.234695
SOCS2P1	0
BPIFA4P	0
RP11-49G10.3	0
BPIFA3	0
BPIFA1	0
RPL12P3	0
BPIFB1	0.0205353
BPIFB5P	0
BPIFB9P	0.0697939
RP1-63M2.7	0.346195
C20orf144	0
ACTL10	0.70548
RP1-63M2.5	0
E2F1	0.692287
PXMP4	3.64682
RP4-553F4.2	0
ZNF341	2.32019
RPL31P2	0
ZNF341-AS1	0.411826
TPM3P2	0
PIGPP3	0
RALY-AS1	1.11484
RP5-1125A11.7	0.582355
RP5-1125A11.6	0.338461
RP5-1125A11.4	0
MIR4755	0
RPS2P1	0
ASIP	0.520333
XPOTP1	0.00637932
RP4-785G19.5	0.135377
RP4-785G19.2	0.116159
CTD-3216D2.5	0.541733
CTD-3216D2.4	0
Y_RNA	0
CDC42P1	0
ITCH-AS1	0
ITCH-IT1	0
MIR644A	0
FDX1P1	0.360434
RP3-468O1.6	0.300716
Y_RNA	0
RP11-346K17.3	0
HMGB3P1	0
MYH7B	0.987793
MIR499A	0
RNU6-407P	0
SNORD56	0
RP11-42O4.2	0.095683
RNA5SP483	0
MT1P3	0
RP4-614O4.13	2.89453
FAM83C-AS1	0.198779
FAM83C	0.0529199
GDF5OS	0
GDF5	0.0787279
MIR1289-1	0
CEP250	1.90799
RP3-477O4.14	0.103209
RP3-477O4.5	0
C20orf173	0
RPL36P4	0.716114
FER1L4	2.73435
RPL37P1	0
SPAG4	3.50494
RN7SKP271	0.0790709
RNU6-759P	0
RPF2P1	0
U6	0
PHF20	4.13071
COX7BP2	0
Y_RNA	0
HIGD1AP16	0
RNU4-40P	0
RNU6-937P	0
CNBD2	0.147959
RP4-550H1.7	0.61191
RP4-550H1.4	0
HMGB3P2	0
RP4-550H1.5	0
RP11-234K24.3	0.195525
RP11-234K24.6	1.13968
DLGAP4-AS1	0.469942
Metazoa_SRP	0
SLA2	0.379264
HNRNPA3P2	0
Y_RNA	0
DSN1	3.92483
SOGA1	3.27821
RN7SL156P	0
TLDC2	3.32946
RBL1	0.845971
RPS3AP3	0
RPS27AP3	0
RP4-621N11.2	0
MROH8	1.08135
RP3-343K2.4	0
GHRH	0
RPL7AP14	0.0455795
NNAT	1.30402
RP11-425M5.7	0.672437
PPIAP3	0.0521177
LINC01746	0
GLRXP1	0
LINC00489	0
RP4-640H8.2	0
VSTM2L	0.859432
RN7SKP185	0
RN7SL237P	0
RP5-1057B20.3	0
KIAA1755	0.845114
RP5-1054A22.4	0.374223
BPI	0.244805
CTD-2308N23.2	0
LBP	1.83477
RP4-564F22.6	0
RP4-564F22.5	0.231524
RP4-564F22.7	0.154297
SNORA71	1.91479
SNORA71B	0.473318
SNORA71A	0.282204
SNORA71C	0.228322
SNORA71D	0
SNORA71	0
SNORA71E	0.230004
SNORA60	0.633817
MIR548O2	0
RPS3P2	0.080183
ADIG	0.0529587
ARHGAP40	3.03778
RP5-1100H13.3	0
Metazoa_SRP	0
SLC32A1	0
RN7SKP173	0.317464
RN7SL116P	0
FAM83D	0.83008
RP4-616B8.5	0.0621974
RP4-616B8.4	0.290665
RP4-616B8.6	0.207833
NPM1P19	0
LINC01734	0
ATG3P1	0
RN7SL680P	0
RP5-1031J8.1	0
HSPE1P1	0
LINC01370	0
RP11-101E14.3	0
RP1-191L6.2	0
RP4-644L1.2	0.0383425
RNA5SP484	0
RNU2-52P	0
PLCG1-AS1	0.708846
MIR6871	0
RP3-511B24.5	0
RPL23AP81	0.227169
RN7SL615P	0
ADI1P1	0
EMILIN3	0.409848
RP4-620E11.5	0
CHD6	3.81601
RP4-620E11.4	0
RP4-620E11.8	0.323553
RPL12P11	0
RNU6-1018P	0
SNORA26	0
RP5-1121H13.4	0
RP5-1121H13.1	0
RP5-1121H13.3	0
PTPRT	0.0273883
RP4-730D4.1	0
RP1-232N11.2	0
RP4-753D4.2	0
RN7SKP100	0
RP1-269M15.3	0
RN7SL666P	0
PPIAP21	0
SCARNA15	0
RP5-862K6.4	0
RNU6-743P	0
EIF4EBP2P1	0
Y_RNA	0
RNU6-1251P	0
L3MBTL1	4.46924
RP1-138B7.4	0
RP1-138B7.7	0.201497
RPL27AP	0
MYBL2	0.227464
GTSF1L	0
RNU6-639P	0
LINC01728	0
TOX2	2.22429
RN7SL443P	0
JPH2	0.913309
OSER1-AS1	4.3384
GDAP1L1	0.0502673
FITM2	4.94406
R3HDML	0.0240332
Y_RNA	0
RP5-881L22.5	0.846317
HNF4A-AS1	1.16238
RP5-881L22.6	0.13606
MIR3646	0
LINC01620	0.0210798
RPL37AP1	0.498997
TTPAL	3.38287
ADA	2.50181
RP11-445H22.3	0.0994004
KCNK15-AS1	0.0741175
WISP2	0.137849
KCNK15	0.967893
RP4-781B1.5	0.182016
RIMS4	0.0368695
PGBD4P2	0
STK4-AS1	0.105172
STK4	3.2197
Y_RNA	0
KCNS1	0.105637
WFDC5	0.0727089
WFDC12	0.0569888
RP1-172H20.4	0.0682446
PI3	0.756564
SEMG1	0.0211057
SEMG2	0.123368
RP1-300I2.3	0
RP1-300I2.2	0
MATN4	0.177352
RBPJL	0.0418027
RP3-453C12.14	3.11028
TP53TG5	0.259495
NDUFB4P10	0
MIR6812	0
RP3-453C12.15	0.059595
RP3-461P17.9	0
RPL5P2	0
SPINT3	0
WFDC6	0
RP3-461P17.6	0
HSPD1P21	0
EPPIN	0.0281678
WFDC8	0
RNA5SP485	0
CCNB1IP1P2	0
WFDC9	0
WFDC10A	0
RPS2P7	1.89312
WFDC11	0
WFDC10B	0.0489328
WFDC13	0
MIR3617	0
SPINT4	0
HNRNPA1P3	0
WFDC3	0.378932
SPINT5P	0
RNU6ATAC38P	0
UBE2C	0.521327
TNNC2	1.18284
Metazoa_SRP	0.133582
ZSWIM3	1.31184
SPATA25	3.63832
RP3-337O18.9	3.48448
FTLP1	0
MMP9	1.13276
RP11-465L10.10	0.0198067
SLC12A5	0.05239
RPL13P2	0.051191
RP5-998H6.2	0
CDH22	0.155544
RP11-394O2.3	0.0405409
ZNF663P	0.268587
MKRN7P	0.208663
ZNF840P	0.0386361
ZNF334	3.09349
OCSTAMP	0.0634382
RP1-101A2.1	1.01831
TP53RK	4.87003
RP1-28H20.3	0.203647
SLC2A10	1.99336
RN7SKP33	0
RP11-323C15.1	0
EYA2	2.71796
RP11-323C15.2	0
GAPDHP54	0
RP5-1050K3.3	0
RP5-890O15.3	0
MIR3616	0
RP4-569M23.5	0.0656026
RP4-569M23.4	0.0458528
RP4-569M23.2	0.373799
LINC01754	0
RPL35AP	0
RNU6-497P	0
RNU6-563P	0
RP5-1049G16.4	0.0268568
CTD-2653D5.1	0.0892197
RNU7-173P	0
SRMP1	0
RNA5SP486	0
RNU7-92P	0
RP11-347D21.1	0
RP11-347D21.2	0
LINC01522	0
LINC01523	0
RP11-321P16.1	0.117655
LINC00494	1.04716
RP1-66N13.1	0
RP1-66N13.4	0
RP5-991B18.1	0
RP5-991B18.2	0
RNU7-144P	0
RP5-906C1.1	0.425742
SNAP23P1	0
CSE1L-AS1	0
ARPC3P1	0.225517
SNORD12C	0
SNORD12B	0
KCNB1	0.14673
RP4-791K14.2	0
PTGIS	2.01205
RN7SL197P	0
SNRPFP1	0
RNU6-919P	0
RP5-1041C10.3	0.0331947
SPATA2	4.88027
Y_RNA	0
Metazoa_SRP	0
KRT18P4	0.478273
RNU6-147P	0
TRERNA1	0
TMEM189	4.01281
RP11-112L6.3	0.0713422
RP11-112L6.2	0
LINC01273	0.820294
CEBPB-AS1	0.87672
SMIM25	0.483069
LINC01270	0.197898
LINC01271	0.0587322
RN7SL636P	0
COX6CP2	0
RN7SL672P	0
Y_RNA	0
RP4-530I15.9	0.541813
MIR645	0
MIR1302-5	0
RPL36P2	0.114125
RP4-530I15.6	0.05692
BCAS4	1.6131
PSMD10P1	0.40287
ADNP-AS1	2.63052
MOCS3	1.0055
RP5-955M13.4	0
KCNG1	0.119861
RP4-811M8.1	0
RPSAP1	0
NFATC2	0.777838
MIR3194	0
RP5-827A12.2	0
SALL4	0.249682
LINC01429	0
RNU6-347P	0
RNU7-6P	0
ZFP64	1.94757
ERP29P1	0.111849
LINC01524	0
RP4-583K8.1	0
uc_338	0
RP5-1022J11.2	0
MRPS33P4	0
RP4-715N11.2	0
RP11-80K6.2	0
RPL36P1	0
TSHZ2	0.536625
RN7SKP184	0
RP11-15M15.1	0
RP11-15M15.2	0
RP4-678D15.1	0
RP4-669H2.1	0.0202451
PPIAP10	0
RP5-823G15.5	0
Y_RNA	0
RP4-724E16.2	0.483482
AC005808.3	0
RNU7-14P	0
AC006076.1	0
SUMO1P1	0
BCAS1	0.176265
AC005220.3	0
MIR4756	0
DOK5	1.61323
RNU4ATAC7P	0
RPL12P4	1.7561
LINC01440	0
LINC01441	0
RP5-837G17.1	0
CBLN4	0.198677
RNA5SP487	0
MC3R	0
RP11-380D15.2	0
RP11-380D15.3	0
AURKA	1.41744
CASS4	0.270404
GCNT7	0.0936107
RP5-1153D9.5	0.113618
FAM209A	0.248952
FAM209B	0.494688
LINC01716	0
RPS4XP3	0.123387
TFAP2C	0.159393
RNU6-1146P	0
RN7SL170P	0
PTMAP6	0
RP5-897D18.1	0
RNU6-929P	0
RP11-560A15.4	0
RP11-560A15.3	0
RP11-560A15.6	0
BMP7	4.39371
BMP7-AS1	0
RP4-813D12.3	0.105289
Y_RNA	0
MIR4325	0
RPL39P39	0
SPO11	0
MTND1P9	0
MTRNR2L3	0.0556456
RP4-800J21.3	0.0933792
HMGB1P1	0.160266
CTCFL	0.011138
RP4-718J7.4	0
ZBP1	0.31952
NKILA	0.575474
MIR4532	0
RP13-379L11.2	0
LINC01742	0
RP13-379L11.1	0
RP13-379L11.3	0
C20orf85	0
ANKRD60	0
PPP4R1L	3.28264
APCDD1L	1.87825
APCDD1L-AS1	1.05818
RP5-907D15.3	0.109838
LINC01711	0.579983
RP11-261P9.4	2.71523
PIEZO1P2	0
RP4-806M20.5	0
RP4-806M20.4	0.463214
MIR298	0
GNAS-AS1	0.0514991
RP4-806M20.3	0
RP1-309F20.3	0.374954
RP1-309F20.4	0.373099
TUBB1	0.17171
MRPS16P2	0
ZNF831	0.0578532
EDN3	0.0291256
RP4-614C15.2	0
RP4-614C15.3	0
PIEZO1P1	0
RP11-164D18.2	0
PHACTR3	1.3457
RP4-719C8.1	0
RNU7-141P	0
SYCP2	1.68585
FAM217B	2.69976
PPP1R3D	2.42592
CDH26	0.253281
C20orf197	0.0571436
RP5-1017F8.2	0
MIR646HG	0.133118
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
RP5-1016A21.1	0
RP11-151E14.1	0
RP5-827L5.2	0
LINC01718	0
CDH4	0.42558
WI2-8325B5.1	0
RP5-827E24.1	0
RP11-429E11.3	0
RP11-429E11.2	0
RP11-11M20.2	0
RP11-11M20.4	1.49423
HRH3	0.021097
MIR4758	0
LAMA5-AS1	0.254862
RP5-908M14.9	4.2994
CABLES2	2.42181
RP5-908M14.10	0.534452
RBBP8NL	0.51937
RP5-908M14.5	0.0611647
GATA5	3.9205
RP13-379O24.3	0.0559804
RP13-379O24.2	0
C20orf166-AS1	0.146339
MIR1-1HG	0.0146769
MIR1-1	0
MIR133A2	0
RPL7P3	0
WI2-87327B8.1	0
WI2-87327B8.2	0.126379
RP13-30A9.1	0
RP13-30A9.2	0
RP11-93B14.6	0.219273
RP11-93B14.9	1.30476
RP11-93B14.10	0.474897
SLCO4A1-AS1	0.786787
LINC00686	0
NTSR1	0.382682
RP11-93B14.4	0.105627
LINC00659	2.24899
OGFR-AS1	1.27866
COL9A3	1.24987
TCFL5	3.61819
ARF4P2	0
RP4-563E14.1	3.35885
SLC17A9	1.96455
BHLHE23	0
LINC01749	0
LINC00029	0
LINC01056	0
HAR1B	0
HAR1A	0.177252
RP5-963E22.5	0
RP5-963E22.4	0
MIR124-3	0
RP5-963E22.6	0.359052
BIRC7	0.351046
MIR3196	0
FLJ16779	1.06722
MIR4326	0
COL20A1	0.0339782
RNU6-994P	0
CHRNA4	1.28172
RP11-261N11.8	0.190963
KCNQ2	0.0335263
RP11-358D14.3	0
RP11-358D14.2	0
EEF1A2	2.16818
RP4-697K14.3	0
PTK6	0.301446
SRMS	0.175702
RP4-697K14.15	0.168502
FNDC11	0.274136
HELZ2	2.98197
RP4-583P15.16	1.17474
ZBTB46-AS1	0
C20orf181	0
RP4-591C20.9	4.45207
RNU1-134P	0
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
MIR647	2.55305
UCKL1-AS1	0.418155
LINC00176	0.560449
RP13-152O15.5	1.19251
RGS19	4.27002
MIR6813	0
OPRL1	0.464663
LKAAEAR1	0.0352075
NPBWR2	0
MYT1	0.0512794
RP11-476I15.5	0
CICP4	0
LINC00266-1	0.0468372
RP11-476I15.6	0
CH507-9B2.2	0
CH507-9B2.1	0.925943
CH507-9B2.8	0
CH507-9B2.5	0.942647
CH507-9B2.9	1.3792
RP11-717F1.1	0
LINC01670	0
RP11-717F1.2	0.0181818
Y_RNA	0
CH507-39O4.3	0
CH507-39O4.1	0
CH507-39O4.2	0
CH507-42P11.1	0
CH507-42P11.2	0
CH507-42P11.3	0
LINC01669	0
CH507-42P11.7	0
CH507-42P11.6	0
CH507-42P11.8	3.8291
Y_RNA	0
CH507-24F1.2	0.0180475
CH507-145C22.2	0
CH507-254M2.4	0
CH507-145C22.1	0.0111474
Y_RNA	0
CBSL	0.0473665
U2AF1L5	0.153269
CH507-152C13.4	0
CH507-152C13.5	0
CH507-152C13.6	0
CH507-152C13.3	0.693259
CH507-154B10.1	0.00427933
CH507-145C22.3	0
CH507-154B10.3	0
CH507-236L23.5	0
CH507-254M2.3	0
CH507-210P18.1	0
CH507-210P18.4	0
MIR8069-1	0
CH507-210P18.3	0
CH507-210P18.5	0
CH507-154B10.2	0.0585866
CH507-236L23.4	0
CH507-236L23.1	0
CH507-254M2.1	0.0774607
Y_RNA	0
CH507-236L23.2	0
CH507-236L23.3	0
CH507-254M2.5	0
CH507-254M2.6	0
CH507-254M2.2	0.0143151
Y_RNA	0
CH507-338C24.2	0
Y_RNA	0
CH507-338C24.1	0
SMIM11B	0
CH507-396I9.7	0
CH507-396I9.3	0
KCNE1B	0.210448
SNORA11	0
CH507-338C24.3	0
CH507-513H4.1	0
MIR6724-1	0
pRNA	0
MIR3648-1	0
MIR3687-1	0
CH507-513H4.6	0.0213882
RNA5-8S5	0
MIR6724-2	0
pRNA	0
CH507-513H4.5	0.146771
RNA5-8S5	0
CH507-528H12.1	0
MIR6724-3	0
pRNA	0
CH507-513H4.4	0
RNA5-8S5	0
MIR6724-4	0
pRNA	0
CH507-513H4.3	0.0438132
RNA5-8S5	0
RPSAP68	0
bP-2168N6.1	0
bP-2168N6.3	0
LINC01666	0
SNX18P10	0
MTCO1P1	0
bP-2189O9.2	0.140481
MIR3648-2	0
MIR3687-2	0
bP-2171C21.3	0
bP-2171C21.4	0.295871
bP-2171C21.2	0
TEKT4P2	2.70147
bP-2171C21.6	0.122302
bP-2171C21.5	0
bP-21264C1.2	0.0709229
SNX18P12	0
bP-21264C1.1	0.313886
RP11-570J4.1	0
RP11-570J4.2	0
U1	0
LINC01667	0
RP11-555K2.1	0
RP11-555K2.2	0
RN7SL52P	0
SNORA70	0
RP11-555K2.4	0
bP-21201H5.1	0.0151423
bP-21201H5.2	0
CH507-216K13.2	0
CH507-216K13.1	0
AP003900.6	0
EIF3FP1	0
VN1R7P	0
RP11-589M2.1	0
BAGE2	0
TPTE	0
CYCSP41	0
SLC25A15P4	0
AF254982.2	0
IGHV1OR21-1	0
AP001464.4	0
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
AJ239321.3	0
RP1-127M18.1	0
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	0
GTF2IP2	0
VN1R8P	0
SNX19P1	0
OR4K11P	0
LINC01674	0
OR4K12P	0
POTED	0
RNU6-286P	0
MIR3118-1	0
AL050303.11	0
GRAMD4P1	0
CXADRP1	0
AL050303.10	0
AL050303.12	0
MIR8069-2	0
FEM1AP1	0
AL050303.7	0
TERF1P1	0
FAM207CP	0
GXYLT1P2	0
CNN2P7	0
ZNF114P1	0
CYP4F29P	1.17873
SNX18P13	0
ANKRD20A11P	0.0421021
RHOT1P2	0
RNU6-954P	0
NF1P3	0
PPP6R2P1	0
FRG2MP	0
AP001347.6	0.0665805
ANKRD20A18P	0
RNA5SP488	0
pRNA	0
LIPI	0.010794
RBM11	1.58753
ABCC13	0.00867417
SAMSN1	1.06475
SAMSN1-AS1	0
AF165138.7	0.0105719
AF127936.3	0.0582334
POLR2CP1	0
AF127936.5	0.0880437
GAPDHP16	0
AF127936.7	0.325026
RBMX2P1	0
AF127577.8	0
NRIP1	3.92661
AF127577.11	0
AF127577.13	0.0369142
AF127577.12	0.0968641
AF246928.1	0
AJ006998.2	0.0689021
CYCSP42	0
AJ009632.3	0
RNU6-1326P	0
RAD23BLP	0
RBPMSLP	0
MIR99AHG	1.13175
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74	0
AP001172.2	0
AP001172.3	0
AP000962.1	0
MIR99A	0
MIRLET7C	0
AP000962.2	0
MIR125B2	0
AP000473.5	1.47276
AP000473.8	0.837747
RNU1-98P	0
AP000473.6	0
AF212831.2	0
NEK4P1	0
AP000457.2	0
RNU6-113P	0
LINC01549	0
RPL39P40	0.264102
RN7SL163P	0
CXADR	3.08446
BTF3L4P1	0
Y_RNA	0
Y_RNA	0
AP000432.1	0.257053
AP000432.2	0
AP000432.3	0
C21orf91-OT1	0
C21orf91	2.2096
AL109761.5	0.177422
CHODL-AS1	0
RPL37P3	0
CHODL	1.56718
AP000998.2	0
TMPRSS15	0.0039146
AL109763.1	0
MIR548XHG	0
AF240627.2	0
MIR548X	0
RP4-646P19.1	0
AL157359.4	0
AL157359.3	0
AP000431.1	0
AP000431.2	0
SLC6A6P1	0
AP000855.4	0
RNU1-139P	0
RPL37P4	0
AP000403.3	0
AP000568.2	0
C1QBPP1	0
LINC01683	0
AP001171.1	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
AP001506.1	0
LINC00320	0
PPIAP1	0
NCAM2	0.0737863
AP001136.2	0
AF241725.4	0
AF241725.6	0
LINC00317	0
LINC01425	0
AP000472.3	0
LINC01687	0
LINC00308	0
AP000705.8	0
AP000705.6	0
RNU4-45P	0
AP000705.7	0
MAPK6PS2	0
AP000959.2	0
AP000949.1	0
AP001255.2	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0.0371251
TUBAP	0
Y_RNA	0
AP000459.7	0
AP000474.1	0
AP000477.2	0
AP000477.3	0
AP000470.2	0
LINC01689	0
LINC01684	0.00921908
LINC01692	0
AP000402.3	0
AP000146.2	0
AP001342.1	0
AP000235.3	0
AP000233.2	0
RN7SKP236	0
AP000233.3	0
AP000233.4	0
RNA5SP489	0
RPL13AP7	0.962726
AP001340.3	0
LINC00158	0.0522761
AP000221.1	0
MIR155HG	0.94794
AP000223.42	0.579425
JAM2	2.62193
RNGTTP1	0.03699
FDX1P2	0
LLPHP2	0
AP001442.2	0.0291368
RNU6-123P	0
AP001439.2	0.112669
AP000230.1	0.567334
RNU6-926P	0
AP001595.1	0
AP001596.6	0.124891
CYYR1-AS1	0.0440064
KB-1466C5.1	0
AP001601.2	0
ADAMTS5	1.45696
MIR4759	0
GPX1P2	0
AP001604.3	0
AP001605.4	0
EIF4A1P1	0
RPL10P1	0.0771918
NCSTNP1	0
LINC01673	0
LINC00113	0.563637
AJ006995.3	0
LINC00314	0
LINC01697	2.44791
LINC01695	0.0216125
AF131217.1	0.0535936
LINC00161	0.0400005
U6	0
HSPD1P7	0
THUMPD1P1	0
LTN1	3.30847
RPL23P2	2.30539
RP1-100J12.1	0.333353
AF129075.5	0.605022
MAP3K7CL	1.67739
RPL12P9	0.080929
Y_RNA	0
U3	0
AF124730.4	0.0823508
LINC00189	0.096705
BACH1	4.31905
GAPDHP14	0
BACH1-IT1	0.325093
AP000240.9	1.27961
BACH1-AS1	0.103799
BACH1-IT2	0.254957
BACH1-IT3	0
GRIK1	0.070578
RP11-313P22.1	1.07556
GRIK1-AS1	0.806658
AF096876.1	0
CLDN17	0
LINC00307	0
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
AP000567.27	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
AP000244.11	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0
TIAM1	1.6546
AP000563.2	0
AP000251.3	0
FBXW11P1	0.258563
AP000253.1	0.10227
SNORA81	0.72147
HMGN1P2	0
AP000255.6	0.207207
TPT1P1	0
HUNK	2.91754
HUNK-AS1	0
LINC00159	0
AP000265.1	0.0160192
MIS18A	4.15942
MIS18A-AS1	0.395471
MRAP	0
AP000266.7	0
URB1	2.52965
SNORA80A	0
EXOSC3P1	0.158728
SNORA33	0
RNA5SP490	0
LINC00846	0.158532
TCP10L	0.718204
OR7E23P	0
AP000275.64	0
SYNJ1	3.47028
PAXBP1-AS1	0.852285
C21orf62-AS1	0.381554
AP000280.66	2.388
C21orf62	1.03512
AP000281.1	0.0624726
SNORA70	0
AP000281.2	0.0884802
AP000282.2	0.161733
AP000282.3	0
OLIG2	0.0456989
LINC00945	0
OLIG1	2.18449
AP000289.6	0
AP000290.7	0
LINC01548	0
IL10RB-AS1	1.69163
USF1P1	0
RPS5P3	0
AP000302.58	0.206724
DNAJC28	1.40592
BTF3P6	0.052143
ITSN1	2.63304
LINC00649	0.280835
RN7SL740P	0
AP000569.9	0.586518
RPS5P2	0.176094
LINC00310	0.251612
AP000318.2	0.337604
KCNE2	0.63326
AP000320.6	0.185464
SMIM11A	0.00825715
C21orf140	0
CMP21-97G8.1	0
AP000322.53	0
CMP21-97G8.2	0
KCNE1	0.243808
SNORA11	0
CLIC6	1.91313
LINC00160	0
LINC01426	0.161756
RUNX1	1.25303
AF015262.2	0
RPL34P3	0
EZH2P1	0
AF015720.3	0
MIR802	0
RPS20P1	0
PPP1R2P2	0
LINC01436	0.259362
RPL23AP3	0.071226
RIMKLBP1	0.15931
