Name	Minor Salivary Gland
RP11-386M24.4	0.701106
RP11-386M24.1	0.0697194
CTD-2313J17.3	0
CTD-2313J17.5	1.27567
ASB9P1	0.313529
CTD-2313J17.1	0.207797
CTD-2313J17.6	0.108147
CTD-2313J17.7	0
MIR3175	0
RP11-368J22.2	0.12531
RP11-326A13.2	0
RP11-326A13.1	0
RP11-326A13.3	0
RP11-266O8.1	0.0673351
RP11-164C12.2	0
RP11-164C12.1	0
RP11-739G5.1	0
LINC01579	0.018398
RP11-76E17.1	0
RP11-76E17.2	0
LINC02207	0.23949
RP11-76E17.4	0.171094
LINC01580	0
LINC01581	0
CTD-2643K12.1	0
RP11-452K20.1	0
RP11-354B3.1	0
RP11-57P19.1	0
RP11-255M2.3	0
CTD-2576F9.1	0.711523
CTD-2576F9.2	0
RP11-255M2.1	0
RP11-255M2.2	0
LINC01197	0.447125
CTD-2536I1.3	0.208525
CTD-2536I1.2	0.233422
LINC00924	0.543055
RP11-398J10.2	0.0413327
RP11-61O11.1	0
RNU2-3P	0
RP11-759A24.3	0
RP11-4G2.1	0
RP11-236L14.1	0.0550141
RP11-236L14.2	0.421617
NR2F2-AS1	0.389311
RP11-327J17.7	0.0215445
RP11-327J17.9	0.490174
RP11-327J17.2	0.064837
RP11-327J17.8	0
LINC02157	0.076325
RP11-759A24.1	0.0178192
RP11-759A24.2	0
RP11-262A16.1	0.255087
RP11-522B15.3	0.630211
RP11-522B15.6	0.177212
RP11-522B15.4	0
RP11-522B15.5	0
PGAM1P12	0
RP11-522B15.1	0
RP11-522B15.7	0
RN7SKP254	0
Metazoa_SRP	0
CTD-2027G2.1	0
FAM149B1P1	0
SPATA8-AS1	0
SPATA8	0.0647302
RN7SKP181	0
RP11-315L6.1	0
CTD-2147F2.1	0
RN7SL677P	0
CTD-2147F2.2	0
RNA5SP401	0
RP11-461F11.2	0.00360632
RP11-461F11.3	0
LINC00923	0.0494933
RP11-753A21.2	0
RP11-753A21.1	0
AC144835.1	0
U6	0
CTD-2544M6.1	0
RNU6-1186P	0
LINC01582	0
RP11-183E24.1	0
RP11-183E24.2	0
RP11-167B3.1	0
RP11-167B3.2	0.660212
RP11-167B3.3	0.36124
FAM169B	0.0250901
RP11-719C20.1	0
RP11-35O15.1	0.38686
RP11-35O15.2	0.694834
MIR4714	0
RP11-654A16.1	0
RP11-654A16.3	0.4347
PGPEP1L	0.106592
RP11-6O2.2	0.103141
RP11-6O2.4	1.13449
RP11-6O2.3	1.59128
AC022819.3	0.375344
LRRC28	3.56405
HSP90B2P	0.267687
HNRNPA1P62	0.0783743
RP11-616M17.1	0
RP11-20G13.3	0.0849879
RP11-20G13.2	0
RP11-20G13.5	0.328179
RP11-20G13.1	0
RP11-20G13.4	0.0438676
RPL7P5	0
Y_RNA	0
DNM1P46	0.190378
CTD-2054N24.2	0.781716
CTD-3076O17.1	0.292033
ADAMTS17	2.88369
CTD-3076O17.2	0.300042
RNA5SP402	0
RP11-90E5.1	0
SPATA41	1.27621
CERS3-AS1	1.06174
CERS3	0.760478
RP11-526I2.5	4.96711
RNU6-322P	0.959407
PRKXP1	2.8016
RP11-526I2.1	0.380263
RNU6-181P	0
Y_RNA	0
RP11-192M23.1	1.03889
RP11-66B24.5	0
RP11-76I7.1	0.121789
RP11-66B24.3	0
RP11-66B24.2	3.71712
RP11-66B24.9	2.70027
RP11-505E24.3	0.0618977
RP11-505E24.2	0
RP11-424I19.1	0
RP11-424I19.2	0.17879
RP11-299G20.2	0.547549
PCSK6	1.32746
RP11-299G20.5	0.903892
PCSK6-AS1	0
RP11-14C10.3	0
RP11-14C10.6	0
RP11-14C10.4	0
SNRPCP18	0
RP11-14C10.2	0
RP11-14C10.5	0
RNU6-807P	0.325769
RP11-89K11.1	0.793868
DNM1P47	0.0280195
GOLGA8VP	0.072299
RN7SL209P	0
OR4F6	0
OR4F15	0
OR4F14P	0
OR4F13P	0
OR4F28P	0
WBP1LP5	0
AC140725.7	0
OR4F4	0
OR4G2P	0
AC140725.8	0
FAM138E	0
AC140725.4	0.0550538
MIR1302-10	0
MIR6859-3	0
DDX11L9	0
DDX11L10	0
WASH4P	1.62262
MIR6859-4	0
WASIR2	0.0827684
IL9RP3	0.239697
Z69720.3	0.0955534
Z69720.2	1.38949
Z69666.2	0.188032
HBZ	0.0360774
HBZP1	0
HBM	0
Z84721.4	0
HBA1	1.10013
Y_RNA	0
HBQ1	0
LA16c-OS12.2	3.34222
Z69890.1	0.132552
ARHGDIG	0.707642
PDIA2	0.526205
Z97634.3	0.975981
LA16c-359F1.1	0.142108
Y_RNA	0
RP1-196A12.1	0
LINC00235	0.907271
MIR5587	0
MIR3176	0.285328
PRR35	0.0248335
NHLRC4	1.37522
WFIKKN1	1.54609
AL022341.3	1.00374
LA16c-349E10.1	3.48839
RHBDL1	3.38043
LA16c-313D11.9	0.164428
LA16c-313D11.12	0.413448
LA16c-380A1.2	0.927722
LA16c-380A1.1	0.756189
CCDC78	1.56626
HAGHL	3.29146
LA16c-335H7.2	0.111441
MSLNL	0.35352
GNG13	0
PRR25	0.0917531
LA16c-360A4.1	0.165692
LA16c-306A4.1	0.817515
LA16c-306A4.2	0.0846495
LMF1-AS1	0.333745
RP11-161M6.6	0.456639
RP11-161M6.3	0.0268142
SSTR5-AS1	0.897303
SSTR5	0.859972
C1QTNF8	0.0208173
LA16c-349E11.1	0
LA16c-381G6.1	0.0269614
RP11-616M22.11	0
CACNA1H	2.85396
RP11-616M22.1	0.0483571
RP11-616M22.2	0
RP11-616M22.3	0.265039
TPSG1	0.656997
RP11-616M22.12	0.30283
TPSD1	3.43729
RP11-616M22.5	1.60182
PRSS29P	0
RP11-616M22.10	0
RP11-616M22.9	0
TPSP2	0
RP11-616M22.7	0
LA16c-358B7.4	0.29141
RPS20P2	0.0624867
LA16c-312E8.2	0
LA16c-312E8.5	0.180031
CCDC154	1.23794
LA16c-312E8.4	0.873133
LA16c-390E6.3	0
RPS3AP2	0
PTX4	0.0470129
LA16c-385E7.1	0.493627
LA16c-380F5.1	0.174404
LA16c-380F5.3	0.938205
LA16c-313F4.1	0.499655
LA16c-425C2.1	0.406004
LA16c-395F10.2	0.205728
LA16c-395F10.1	0
LA16c-431H6.7	0.524772
LA16c-329F2.2	0.429345
LA16c-329F2.1	0
MIR3177	0
LA16c-361A3.3	2.20314
IGFALS	0.45167
MEIOB	0.0981794
LA16c-429E7.1	0.138189
LINC00254	0
LINC02124	0
HS3ST6	0.293574
RPL3L	0.479725
SNORA64	4.1048
RNF151	0.0696101
AC005363.11	0.158237
NOXO1	0
SYNGR3	0.941099
AC005606.14	0
NPW	0.256392
RN7SL219P	0
MIR1225	0
RP11-304L19.1	1.94698
RP11-304L19.3	3.03582
MIR6511B1	0
RP11-304L19.4	0
RP11-304L19.2	0.191705
Y_RNA	0
MIR4516	0
MIR3180-5	0
SNORD60	0
CASKIN1	1.10841
RP11-304L19.12	0
DNASE1L2	1.39548
RP11-304L19.11	3.98232
RP11-304L19.13	2.51239
MIR3677	0
MIR4717	0
RP11-715J22.1	0.323791
ABCA17P	0.207714
CCNF	2.49363
MIR6767	0
RP11-715J22.3	1.2168
RP11-715J22.4	0.52976
C16orf59	1.06608
MIR6768	0
RP11-715J22.2	0.0835989
NTN3	0.105734
RP11-715J22.6	0.272172
RP11-20I23.2	2.90144
MIR3178	0
RP11-20I23.13	0.177941
RP11-20I23.11	0
RP11-20I23.8	0.208447
RP11-20I23.6	0.121404
RP11-20I23.7	0
RP11-20I23.5	0.661841
RP11-20I23.10	0.279262
CTD-3126B10.2	0.734495
AC141586.5	1.15965
PDPK2P	0.290033
CTD-3126B10.5	0.15485
CTD-3126B10.4	0.137353
CTD-2270P14.2	0.15362
SRRM2-AS1	0.726561
CTD-2270P14.5	1.0773
PRSS33	0.69645
SNORA3	0
PRSS41	0.424988
PRSS21	3.35986
EIF1P4	0.10982
PRSS30P	0.385365
LA16c-325D7.1	0.929788
LA16c-325D7.2	0.430856
RPL23AP86	0.184312
LA16c-321D4.2	1.3907
KREMEN2	0.524135
PKMYT1	1.46745
LA16c-380H5.6	0.0840561
LA16c-380H5.3	0.475879
LINC00514	0
LA16c-380H5.2	0.39413
LA16c-380H5.5	3.45589
CLDN9	0.70919
CLDN6	0.084374
MMP25	1.39558
RP11-473M20.9	3.13765
RNU1-22P	0.162529
ZSCAN10	0.0377005
RP11-473M20.11	0.456667
CASP16P	0.116235
RP11-473M20.16	0.861209
AJ003147.8	0
AJ003147.9	0.0646237
OR1F1	0
OR1F2P	0
ZNF200	3.40659
MEFV	0.505759
LINC00921	3.27781
AJ003147.11	1.12615
LA16c-360H6.1	1.08844
TIGD7	2.19369
LA16c-360H6.3	0.160979
RP11-433P17.1	0.0313472
OR2C1	0.0692039
LA16c-306E5.2	0
MTCO1P28	0.15451
MTND1P8	0.197226
MTRNR2L4	0.170518
ZSCAN32	2.11027
ZNF597	1.72719
C16orf90	0.0362882
LA16c-306E5.1	0.0644151
NLRC3	1.58828
LA16c-390H2.4	0.377896
SLX4	2.88444
DNASE1	3.29784
RP11-461A8.4	1.25503
RP11-461A8.5	0.270241
RP11-95J11.1	0
RP11-462G12.2	0.146414
RP11-462G12.1	0.3695
RP11-462G12.4	0
RP11-95P2.4	0
RP11-95P2.3	0.323471
SRL	1.28957
LINC01569	1.6298
GLIS2-AS1	1.48479
RP11-295D4.1	0.819445
RP11-295D4.3	3.12527
RP11-295D4.4	0.732741
RP11-295D4.5	0.454478
RP11-295D4.7	0.131588
RP11-709D24.8	0.32596
C16orf96	0.177692
RP11-709D24.5	0
SUB1P3	0.031686
RN7SL850P	0
RP11-709D24.6	0.0684595
Metazoa_SRP	0.17689
MIR6769A	0
C16orf71	0.707271
Metazoa_SRP	0.378584
SEPT12	0.0746565
RP11-127I20.5	0.379601
RP11-127I20.8	0.72198
SEC14L5	0.795144
NAGPA-AS1	0.133442
RP11-10K17.3	0.098773
RP11-10K17.6	0
ENPP7P14	0
RP11-382N13.6	0
LINC02164	0
RP11-420N3.2	0.0233515
RP11-382N13.4	0
RP11-382N13.1	0
SNRPCP20	0
RP11-382N13.3	0
LINC01570	0
MIR8065	0
RP11-19H6.1	0
RBFOX1	0.427443
RP11-509E10.3	0
RP11-509E10.1	0
RP11-468I15.1	0
RP11-185J20.1	0
RP11-185J20.2	0
RNU7-99P	0
RNU6-457P	0
RNU6-328P	0
RP11-545E8.1	0
snoMe28S-Am2634	0
RP11-26O3.1	0
SNORA40	0
CTD-2535I10.1	0
RP11-279O17.2	0
LINC02152	0
RP11-279O17.3	0
RP11-568A19.1	0
RP11-483K5.2	0
RP11-483K5.3	0
TMEM114	0
METTL22	4.38088
RP11-475D10.4	1.03305
RN7SL743P	0
RNU7-63P	0
RP11-475D10.5	0
RP11-152P23.2	0
RP11-77H9.6	0.126658
RP11-77H9.1	0
RP11-77H9.8	0.282194
RP11-473I1.6	0
RPL21P119	0.354017
LINC02177	0.0199529
LINC01177	0
LINC01195	0
RP11-418I22.2	0
RP11-418I22.3	0
RNA5SP403	0
RNA5SP404	0
RP11-297M9.1	0
GRIN2A	0.0523348
RP11-297M9.2	0
RP11-895K13.2	0
IMPDH1P11	0
RN7SL493P	0
ATF7IP2	1.93665
RP11-609N14.1	0
RP11-609N14.4	1.31772
RNU6-633P	0
LINC01290	0.272292
RP11-27M24.2	0
TEKT5	0.151876
RP11-109M19.1	0
MTCYBP33	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
MTND3P13	0
MTCO3P24	0
MTATP6P24	0
TVP23A	0.812397
RP11-876N24.1	0.0500428
RP11-876N24.2	0
CIITA	4.04792
DEXI	1.03965
RP11-876N24.5	2.04178
RP11-876N24.4	2.11954
RPL7P46	0.0857939
RP11-66H6.4	0.239121
RP11-66H6.3	0
RP11-396B14.2	0.801058
HNRNPCP4	0.0839441
RMI2	1.35997
TNP2	0
PRM3	0
SNORA48	0
PRM2	1.16402
PRM1	0.999522
MIR548H2	0
Y_RNA	0
RP11-485G7.5	0.0207921
RP11-485G7.6	0.108626
CTD-3088G3.8	0.614371
CTD-3088G3.4	0.211896
CTD-3088G3.6	0
RP11-490O6.2	0.199035
Metazoa_SRP	0.506905
RP11-486I11.2	1.00835
BCAR4	0
RP11-166B2.8	0.858605
RP11-166B2.3	0.999705
COX6CP1	0.652907
RP11-166B2.5	0.337627
RP11-166B2.9	0
NPIPB2	0.719221
UBL5P4	0
RP11-166B2.7	0.0763884
RPS23P6	0.0810096
RP11-276H1.3	0.0117072
RP11-276H1.2	0
ACA64	0
RP11-165M1.3	0
RP11-165M1.2	0
RP11-165M1.1	0.0377596
RP11-552C15.1	0.0660022
CTD-3037G24.4	0.1777
CTD-3037G24.3	0.171548
CTD-3037G24.5	0
MIR4718	0
CTD-2583P5.1	0
CTD-2583P5.3	0.0920978
SNORA27	0
RP11-14K2.1	0
SHISA9	0.169632
AC009134.1	0
U91319.1	0
AC003009.1	0
TMF1P1	0
U95743.1	0
ERCC4	2.45462
RPS26P52	0.105238
CTD-2135D7.2	0.0979942
CTD-2135D7.3	0
LINC02185	1.08961
LINC02186	0.164213
CTA-276F8.1	2.29386
CTA-276F8.2	0
TVP23CP2	0.177981
Y_RNA	0
MIR193BHG	0.879402
MIR193B	0
MIR365A	0
LINC02130	0
RP11-65J21.4	0
RN7SL274P	0
RNU7-125P	0
PLA2G10	0.0915347
RP11-82O18.2	0
NPIPA3	0.119425
RP11-719K4.3	0
RP11-719K4.6	0
NPIPA2	0.868729
RP11-680G24.1	0
ABCC6P2	0.368148
RP11-719K4.7	0
MIR3179-1	0.0588161
MIR3670-1	0
MIR3180-1	0.122615
Y_RNA	3.44101
MIR6511A1	0
MIR6770-1	0
RP11-680G24.7	0
RP11-680G24.4	0.503862
MIR1972-1	0
RP11-680G24.6	1.74899
RP11-72I8.1	0.421055
MIR6511B2	0
Y_RNA	0
MIR3180-4	0
MIR3180-4	0
RP11-72I8.2	0
CTB-193M12.1	0.105086
CTB-193M12.3	0.230177
AF001548.5	3.78172
AF001548.6	0.701432
AF001548.3	0.202557
RNU6-213P	0
CTA-972D3.2	0.154752
RPL15P20	0.0876594
RPL17P40	0
ABCC6	1.60577
RP11-517A5.7	0
NOMO3	1.42485
RP11-517A5.6	0
RP11-517A5.5	0
MIR3179-2	0
MIR3670-2	0
MIR3180-2	0
PKD1P1	0.0361978
Y_RNA	0
AC138969.4	1.68142
MIR6511A2	0
MIR6770-2	0
RP11-958N24.4	0
RP11-958N24.2	0.27997
MIR6511A3	0
NPIPA7	0.270349
RP11-467M13.2	0
RP11-467M13.3	0
RP11-14N9.2	0
RP11-14N9.1	0
RP11-419L9.1	0
CTD-2576D5.1	0
CTD-2576D5.3	0
CTD-2576D5.2	0
XYLT1	3.97319
CTD-2576D5.4	0.201461
RP11-1102P22.3	0.0195141
RP11-1102P22.1	0.520197
RP11-1102P22.2	0.0430154
RP11-567P19.1	0.138489
RP11-916L7.1	0
CTD-3229J4.1	0
RPL7P47	0.217509
CTA-481E9.2	0
CTA-481E9.4	0
CTA-481E9.3	0
RP11-164A6.1	0
CTD-2036A2.1	0
RP11-1212A22.7	0
NPIPA8	0.0410242
RP11-1212A22.1	2.12306
MIR6511A4	0
RP11-1212A22.8	0
RP11-1212A22.4	0.198368
PKD1P5	0.67048
MIR6770-3	0
Y_RNA	0
MIR3180-3	0
MIR3670-3	0
MIR3179-3	0
MIR3179-3	0
NOMO2	3.81702
MIR3670-4	0
MIR3179-4	0
RP11-457I16.4	0
RP11-457I16.2	0
ABCC6P1	0.712998
RP11-1035H13.2	0
CTD-2288F12.1	0.430542
TMC7	0.501226
RNU6-1340P	0
RP11-626G11.5	0
RP11-626G11.1	0.0404511
RP11-626G11.4	0.107363
RP11-626G11.6	0.472431
SYT17	1.02161
CLEC19A	0.0460534
CTA-363E6.1	0.260538
CTA-363E6.2	0.416427
CTA-363E6.3	0.110896
CTA-363E6.5	0.151192
CTA-363E6.6	1.61634
AC002550.6	1.51084
KNOP1	4.78638
AC002550.5	0
CTD-2380F24.1	0.178145
LARP7P2	0
GPR139	0
RP11-204E4.4	0
RP11-204E4.3	0
SNRPEP3	0
GP2	1.04977
UMOD	0
PDILT	0
RP11-429K17.1	0
ACSM5	0.642681
CTD-2194A8.2	0
ACSM2A	0.0178128
CTD-3076M17.1	0
ACSM2B	0.0181787
RP11-143N13.2	0
ACSM5P1	0
ACSM3	1.66499
RP11-143N13.4	0
RP11-143N13.3	0
ACSM1	1.61263
AC004381.8	0.165696
AC004381.7	0.744265
RNU6-944P	0
AC004381.6	2.76823
U4atac	0
DCUN1D3	4.65867
DNAH3	0.0260486
CTC-508F8.1	0
AF001550.7	0
ZP2	0
ANKS4B	0.0334147
AF001550.9	0
CRYM-AS1	0.236542
CTD-2547E10.6	0
CTD-2547E10.3	0.355352
SNX29P1	0.285331
CTD-2547E10.5	0
NPIPB3	2.51739
SMG1P3	1.03411
MIR3680-1	0
CTB-31N19.5	0
CTB-31N19.2	0
CTB-31N19.4	0
SCARNA6	0
CTB-31N19.3	0.865484
IGSF6	2.26047
RNU6-1005P	0
RNU6-196P	0
OTOA	0.061958
RP11-645C24.5	1.13869
RRN3P1	4.84572
RP11-645C24.6	0
NPIPB4	2.85334
SMG1P4	0.0276852
RP11-645C24.4	0
CTD-2649C14.2	2.7132
PDZD9	0.110185
CTD-2649C14.1	0
CTD-2649C14.3	0.194338
RP11-101E7.2	0.338914
VWA3A	0.124136
SDR42E2	0.0965083
RP11-141O15.1	0
RP11-21M24.3	0.242449
RP11-21M24.2	0.0935861
MFSD13B	0.392643
RRN3P3	4.22126
SMG1P1	0.452815
RP11-368J21.4	0
RP11-368J21.3	0.127795
RP11-105C19.2	0
RP11-105C19.1	0
CTC-591M7.1	1.04676
RP11-20G6.2	0
CTC-391G2.1	0.129773
RN7SKP23	1.17001
SNORA75	0
CTD-2270L9.2	0.14027
CTD-2270L9.4	1.84836
AC002400.1	0.456848
SUB1P4	0
CTD-2196E14.6	4.48542
CTD-2196E14.3	0.16952
PLK1	2.92531
CTD-2196E14.5	1.22866
CTD-2196E14.8	4.25338
CTD-2385L22.1	1.52451
CTD-2385L22.2	0
CHP2	0.542039
PRKCB	0.990599
CTA-345G4.1	0
CTA-113A6.1	0
MIR1273H	0
CTA-113A6.2	0
LINC2194	0
CACNG3	0
SNORA1	0
RNU7-24P	0
CTD-2313J23.1	0
LINC01567	0
CTD-2515A14.1	1.01548
SLC5A11	0.106146
RP11-266L9.1	0
RP11-266L9.4	2.03907
LINC02175	0.661171
SCML2P2	0.586829
RP11-266L9.6	0.800731
LCMT1-AS1	0.365816
RP11-266L9.3	0.201194
LCMT1-AS2	0.0886338
RN7SL557P	0
AQP8	0.148637
ZKSCAN2	1.79926
LINC02191	0
CYCSP39	0
HS3ST4	0.0922281
RP11-185O21.1	0
MIR548W	0
RNA5SP405	0
HMGN2P3	1.07976
HSPE1P16	0
AC009158.1	0
AC130464.1	0
LINC02195	0
RP11-142A12.1	0
C16orf82	0.0319667
EEF1A1P38	0.203199
LINC02129	0
KDM8	3.14825
CTD-3203P2.1	0.534855
FLJ21408	0.184214
CTD-3203P2.3	0
IL21R	0.186694
IL21R-AS1	0.143211
AC002551.1	0
CTD-2049O4.1	0.0859507
CTD-2049O4.2	0
Y_RNA	0
GSG1L	0.0278321
RNU6-159P	0
RNU6-1241P	0
TPRKBP2	0.0900516
SNORA25	0
RNY1P10	0
GAPDHP35	0.0935398
RP11-57A19.7	0.0622375
RP11-57A19.2	0.0757661
SBK1	4.07362
RP11-57A19.6	0
NPIPB6	0.362803
RP11-435I10.5	0
EIF3CL	0.274745
MIR6862-1	0
CDC37P2	0.24377
RP11-435I10.6	0
RP11-57A19.5	0
NPIPB7	0.222266
APOBR	3.16387
IL27	0.0633447
RP11-666O2.1	0
RP11-666O2.2	0.779277
SULT1A2	1.02449
RP11-666O2.4	0
RP11-666O2.5	0.0779704
NPIPB8	0.0208688
RP11-57A19.4	0
CDC37P1	0.199382
MIR6862-2	0
RP11-1348G14.6	0.118054
NPIPB9	0.0734548
RP11-1348G14.7	0
RP11-1348G14.4	1.1997
RP11-1348G14.1	0.448892
RP11-1348G14.5	0.327924
RP11-1348G14.8	2.19566
RP11-24N18.1	0
MIR4721	0
RP11-22P6.2	1.24348
ATP2A1	3.4664
ATP2A1-AS1	1.13146
SNORA43	0
CD19	0.490433
RP11-264B17.4	1.88916
RP11-264B17.5	0
NPIPB10P	0.234969
CTB-134H23.3	0.116965
RRN3P2	1.81408
RP11-426C22.5	0.393781
RP11-426C22.1	0.159728
RP11-426C22.4	0.439598
RP11-426C22.7	0
RP11-426C22.6	0.162966
RP11-426C22.8	0.367547
RP11-231C14.6	0.683797
SNX29P2	0.471275
RP11-231C14.8	0
NPIPB11	1.22951
SMG1P6	0.846212
RP11-345J4.6	0
BOLA2	4.96146
SLX1B	0.151511
SULT1A4	0.356264
RP11-345J4.3	0.0267043
RP11-345J4.4	0
RP11-345J4.1	0
RP11-231C14.5	0
NPIPB12	1.48171
SMG1P2	0.974586
RP11-368N21.5	1.07854
MIR3680-2	0
SLC7A5P1	0.794778
CA5AP1	0
RP11-368N21.1	0
SPN	1.25006
QPRT	3.12428
RN7SKP127	0
C16orf54	1.24941
AC009133.17	0.299871
ZG16	0.0291898
AC009133.15	0
AC009133.12	3.59623
CTD-2574D22.7	0
CDIPT-AS1	0.350413
ASPHD1	2.59653
CTD-2574D22.3	3.26788
CTD-2574D22.2	0.489438
DOC2A	0.903696
C16orf92	0
FAM57B	0.122055
CTD-2515O10.5	0
TBX6	1.98631
RP11-455F5.3	1.13141
RP11-455F5.4	0.284402
RP11-455F5.6	1.55004
RP11-455F5.5	1.25035
BOLA2B	0.572927
SLX1A	1.73817
SULT1A3	0.698429
RP11-347C12.3	0.863095
RP11-347C12.4	0
RP11-347C12.9	0
RP11-347C12.8	0
NPIPB13	1.09946
SMG1P5	0.926881
RP11-347C12.12	0.714994
RP11-347C12.10	2.49592
RP11-347C12.11	4.41083
MYLPF	4.38226
SEPT1	4.42629
RP11-297C4.6	1.23778
ZNF771	1.87761
SNORA42	0
Y_RNA	0
Y_RNA	0
ITGAL	4.02079
RP11-297C4.2	0.0670653
RP11-297C4.3	0.277208
RNU7-61P	0
RP11-297C4.1	0.179207
MIR4518	0
AC002310.14	2.47744
AC002310.12	1.57943
AC002310.10	0.0569141
AC002310.7	0.0715725
RP11-146F11.5	0.22649
AC002310.17	0.314785
ZNF689	4.36536
RP11-146F11.4	0
RP11-146F11.3	0
RP11-146F11.2	0
RNU6-416P	0
RP11-146F11.1	1.99041
RNU6-1043P	0
SNORA30	0
RP11-2C24.3	4.74431
Metazoa_SRP	0
RP11-2C24.5	0.314653
RP11-2C24.7	0.49287
MIR762HG	1.35932
CTF2P	0
FBXL19-AS1	1.61722
RP11-1072A3.4	0.490243
RP11-1072A3.3	0.685527
STX1B	1.36385
RP11-196G11.2	1.94927
RP11-196G11.6	0.231559
ZNF668	2.96061
AC135050.5	0.0816239
PRSS53	4.94855
RP11-196G11.3	0.258707
RP11-196G11.4	4.98473
PRSS36	2.60379
RP11-388M20.7	0
NDUFA3P6	0
RP11-388M20.1	0.496307
PYCARD-AS1	0
TRIM72	0.184241
PYDC1	0.041881
ITGAM	3.97224
RP11-120K18.3	0
ITGAD	0.0909234
RP11-120K18.2	0
COX6A2	4.55431
RP11-452L6.8	0
ZNF843	0.506723
RP11-452L6.1	4.68219
RP11-452L6.5	4.61284
RP11-452L6.6	0.369675
SLC5A2	0.119156
AC026471.6	0.118117
RP11-452L6.7	1.5912
AHSP	0
CTD-2014E2.2	0
VN1R64P	0
LINC02190	0
VN1R65P	0
FRG2KP	0
CTD-2014E2.7	0
CSDAP1	0.192919
ZNF720P1	0
VN1R66P	0
RBM22P12	0
CTD-2358C21.2	0
CTD-2358C21.3	0
CTD-2358C21.5	0.191488
ZNF720	3.64611
AC002519.8	0.293894
VN1R67P	0
AC002519.6	0.0270357
VN1R3	0
RBM22P13	0
RP11-170L3.2	0
RP11-170L3.4	0.102959
RP11-170L3.5	0
RP11-170L3.7	2.43504
RP11-170L3.6	0
RP11-1166P10.1	0.229608
RP11-1166P10.6	0
IGHV1OR16-1	0.533409
RP11-1166P10.8	1.46585
IGHV1OR16-3	0.844921
IGHV3OR16-9	2.57809
HERC2P4	0.092395
RP11-1166P10.7	0
RP11-56L13.3	0
RP11-17M15.1	0
RP11-56L13.4	0
ABHD17AP8	0
RP11-56L13.6	0
RP11-56L13.7	0
TP53TG3D	0.0520939
RP11-56L13.1	0
RP11-1292F20.1	0
RP11-17M15.2	0
RP11-17M15.4	0
ACTR3BP3	0
RP11-626K17.5	0
PABPC1P13	0
RP11-626K17.3	0
RP11-626K17.2	0
ABCD1P3	0
RP11-652G5.1	0
RP11-652G5.2	0
RP11-96K14.1	0
RP11-586K12.11	0
RP11-586K12.13	0
RP11-586K12.10	0
TP53TG3	0
RP11-586K12.8	0
RP11-586K12.7	0
ABHD17AP7	0
RP11-586K12.4	0
RP11-586K12.5	0
HERC2P5	0.0134512
RP11-67H24.3	0
RP11-586K12.2	0
RP11-586K12.1	0
RP11-67H24.2	0
RP11-67H24.1	0
RP11-989E6.1	0
IGHV2OR16-5	0.10668
BCAP31P2	0
SLC6A10P	0.00973806
RP11-989E6.3	0
IGHV3OR16-15	0.806793
IGHV3OR16-6	1.71169
RP11-989E6.13	0.0285186
RP11-989E6.11	0
RP11-19N8.2	0
IGHV1OR16-2	0.122901
IGHV3OR16-10	0.909988
RP11-989E6.8	0
IGHV1OR16-4	0.166608
IGHV3OR16-8	2.9706
RP11-19N8.4	0
RP11-19N8.3	0
HERC2P8	0.00562911
RP11-19N8.7	0
RP11-19N8.6	0
ABHD17AP9	0
RP11-1437A8.2	0
RP11-1437A8.3	0
TP53TG3C	0
RP11-1437A8.4	0
RP11-1437A8.6	0
TP53TG3E	0
RP11-1277H1.3	0
TP53TG3B	0
RP11-1437A8.5	0
RP11-1437A8.7	0
TP53TG3F	0
RP11-23E10.7	0
RP11-23E10.5	0
RP11-23E10.3	0
RP11-989E6.10	0
RP11-23E10.2	0
RP11-23E10.4	0
RP11-293B20.2	0
BMS1P8	0
RP11-104C4.6	0
ENPP7P13	0
RP11-104C4.4	0
IGHV3OR16-12	0.759698
RP11-104C4.2	0
RP11-812E19.9	1.54801
RP11-812E19.13	0
RP11-812E19.12	0
RP11-812E19.7	0
IGHV3OR16-11	0.526577
RP11-812E19.10	0
ARHGAP23P1	0.0180894
IGHV3OR16-7	0.283631
RP11-812E19.5	0
IGHV3OR16-16	0.305907
RP11-812E19.14	0
RP11-812E19.3	0
RP11-598D12.4	0
BCAP31P1	0
RP11-598D12.1	0
RP11-598D12.5	0
RP11-598D12.2	0
CTD-2522B17.8	0
DUX4L45	0
PCMTD1P2	0
DUX4L46	0
DUX4L47	0
LINC00273	0
RNA5-8SP2	0
BCLAF1P2	0.090543
CH17-342O10.1	0
CTD-2144E22.9	0
LINC02184	0
CTD-2144E22.5	0
CTD-2144E22.6	0
CCNYL3	0
CLUHP11	0
NAMPTP3	0
VPS35P1	0
VN1R68P	0
VN1R69P	0
RP11-244B22.11	0
RP11-244B22.10	0
UBE2MP1	0.273607
SLC25A1P4	0
RP11-488I20.9	0
RP11-244B22.6	0
TP53TG3GP	0
RARRES2P5	0
FGFR3P5	0
FRG2JP	0
RP11-488I20.8	0
RARRES2P6	0
AGGF1P8	0
FRG2HP	0
RARRES2P9	0
AGGF1P9	0
C2orf69P4	0
LINC01566	0
FRG2GP	0
AGGF1P4	0
FRG2IP	0
RARRES2P7	0
AGGF1P5	0
C2orf69P3	0
RP11-80F22.16	0
ZNF971P	0
FRG2DP	0
