Name	Vagina
U2	0
FRG1FP	0.0652139
SC22CB-56B3.1	0
ACTR3BP6	0
5_8S_rRNA	0
FRG1GP	0.0812336
U6	0
LA16c-60D12.1	0
LA16c-13E4.3	0
LA16c-60D12.2	0
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	0
LA16c-60G3.6	0
ARHGAP42P3	0
LA16c-23H5.4	0
LA16c-60G3.8	0
LA16c-60G3.7	0
LA16c-60G3.5	0
LA16c-2F2.8	0
NEK2P2	0
LA16c-2F2.5	0
NF1P6	0
MED15P7	0
POTEH	0
POTEH-AS1	0
RNU6-816P	0
LA16c-3G11.7	0.0293786
LINC01297	0
GRAMD4P2	0
DUXAP8	0.186208
LL22NC03-N64E9.1	0
BMS1P22	0
LL22NC03-N14H11.1	0.239471
NBEAP3	0
LA16c-60H5.7	0.147541
LA16c-4G1.4	0
LA16c-4G1.3	0
U6	0
ABCD1P4	0
LA16c-17H1.3	0
PABPC1P9	0
SLC9B1P4	0
ACTR3BP2	0
CHEK2P4	0
KB-67B5.17	0
KB-67B5.12	0
KCNMB3P1	0
CCT8L2	0
FABP5P11	0.825584
KB-7G2.9	0
SLC25A15P5	0.477341
PARP4P3	0.427938
ANKRD62P1-PARP4P3	0
ANKRD62P1	0.0928713
VWFP1	0.307375
LINC01665	0
XKR3	0
HSFY1P1	0
GPM6BP3	0
AC007064.29	0
AC007064.22	0
ZNF402P	0
AC007064.24	0
MTND1P17	0
AC007064.25	0
AC006548.19	0
IGKV1OR22-5	0
IGKV2OR22-4	0
IGKV2OR22-3	0
IGKV3OR22-2	0
IGKV1OR22-1	0
AC006548.28	0.00207886
CECR7	1.57402
AC006946.16	1.19862
AC006946.17	0.578172
AC006946.12	0.825282
CECR6	0.30858
LINC01664	0.0485123
CECR5-AS1	0.713748
AC005300.5	0
FAM32BP	0
CECR3	0
CECR9	0
RN7SL843P	0
CECR2	1.54854
AC004019.10	0
CLCP1	0
DNAJA1P6	0
SLC25A18	1.2666
AC004019.13	0.241322
MIR3198-1	0
LINC00528	0.357847
MIR648	0
XXbac-B476C20.14	0
XXbac-B476C20.13	0.0516626
RHEBP3	0
LINC01634	0.044996
XXbac-B476C20.9	0.758943
XXbac-B476C20.11	0.291932
TUBA8	0.238299
AC008079.10	0.265047
USP18	3.92722
AC008079.9	0
GGTLC5P	0
LINC01660	0
AC011718.3	0
PPP1R26P3	0
FAM230A	0
XXbac-B33L19.6	0
XXbac-B33L19.12	0
GGTLC3	0
Metazoa_SRP	0
XXbac-B33L19.15	0
TMEM191B	0.647982
SCARNA17	0
RN7SKP131	0
RIMBP3	0.0264682
Metazoa_SRP	0
SUSD2P2	0
CA15P2	0
PPP1R26P2	0
PPP1R26P4	0
LINC01662	0
GGT3P	0.0109161
AC008132.14	0
E2F6P1	0
AC008132.13	0.00514766
BCRP7	0
LINC01663	0
AC008103.4	0
DGCR6	2.46938
AC007326.11	0
AC007326.10	0
DGCR5	0.175382
AC007326.12	0
AC007326.9	0
AC000095.12	0
DGCR9	0.546695
DGCR10	0.169317
CA15P1	0.203128
Y_RNA	0.530945
DGCR11	3.1195
AC004461.4	0.213436
DGCR12	0.931894
AC004471.9	1.10277
AC004471.10	0.386565
TSSK1A	0.390938
GSC2	0
LINC01311	2.54492
CLTCL1	4.81575
AC000081.2	0
SNORA15	0
KRT18P62	0
RN7SL168P	0
AC000068.5	0.522151
AC000068.10	0.678688
CDC45	2.13244
LINC00895	0
AC000077.2	0
AC000067.1	0
GNB1L	2.51246
AC000089.3	1.24461
AC000078.5	1.8551
MIR4761	0
MIR185	0
AC006547.13	2.61557
Metazoa_SRP	0
MIR6816	0
CCDC188	1.49776
XXbac-B444P24.8	0.136467
LINC00896	0.150737
RTN4R	3.02775
MIR1286	0
XXbac-B444P24.10	0.160002
XXbac-B444P24.13	2.1643
XXbac-B444P24.14	0.439353
AC007731.1	0
XXbac-B33L19.4	0
USP41	0
RNU6-225P	0
XXbac-B562F10.11	2.32544
RNY1P9	0
Y_RNA	0
RN7SL812P	0.262342
KRT18P5	0.524802
AC007050.17	0
CCDC74BP1	0
SMPD4P1	0.0121429
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0.039908
POM121L4P	0
BCRP5	0
TMEM191A	2.22289
SERPIND1	0.648461
LINC01637	1.8091
AIFM3	1.14961
XXbac-B135H6.18	0.836116
THAP7-AS1	2.85426
AC002472.8	0
AC002472.16	0.615903
P2RX6	0.782565
SLC7A4	0.980695
MIR649	0
P2RX6P	0
AC002472.11	0
LRRC74B	0.0410776
TUBA3GP	0
BCRP2	0
KB-1592A4.15	0.0157557
POM121L7P	0
E2F6P2	0
FAM230B	0
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
HIC2	3.1994
Metazoa_SRP	0
TMEM191C	0.561381
SCARNA17	0
RN7SKP221	0
RIMBP3C	0
Metazoa_SRP	0
CCDC116	1.10997
KB-1440D3.14	0.267083
MIR301B	0
MIR130B	0
KB-1440D3.13	1.10554
YPEL1	2.58036
RN7SL280P	0
RNA5SP493	0
KB-1027C11.4	0.32111
LL22NC03-86G7.1	0.772906
TOP3B	3.37356
PRAMENP	0
IGLVI-70	0
IGLV4-69	1.00431
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0.327346
LL22NC03-88E1.17	0
ABHD17AP5	0.0744539
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	3.23333
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0.158514
IGLVIV-53	0
TOP3BP1	0.0951156
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	1.18149
LL22NC03-2H8.5	4.42866
LL22NC03-2H8.4	2.97824
IGLV1-50	0.194995
ASH2LP3	0.0371913
IGLV9-49	0.0947362
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	2.54721
ASH2LP2	0
IGLV7-46	0.555349
LL22NC03-22A12.12	0
IGLV5-45	0.1778
IGLV1-44	3.05016
IGLV7-43	0.291553
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0.508042
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	0.14851
ZNF280A	0
PRAME	0.0599575
LL22NC03-63E9.3	0
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0
POM121L1P	0
GGTLC2	0
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0.284462
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	4.00563
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	4.4615
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	4.81539
IGLVI-20	0
IGLV3-19	3.21977
LL22NC03-48A11.14	0
IGLV2-18	0.240719
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV3-13	0
IGLV3-12	0.0890667
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0
IGLV2-11	3.92138
LL22NC03-84E4.13	0
IGLV3-10	1.55626
LL22NC03-84E4.11	0
IGLV3-9	0.472882
IGLV2-8	3.11278
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
MIR5571	0
IGLJ1	1.05515
IGLJ2	0.416195
IGLJ3	0.774332
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0.12985
IGLJ6	0
IGLC6	1.27172
IGLJ7	0
IGLC7	0.355485
AP000361.2	0
AP000362.1	0
RSPH14	0.293526
GNAZ	4.69202
Metazoa_SRP	0
U7	0
RAB36	4.25526
BCRP8	0.247158
RN7SL263P	1.1543
FBXW4P1	2.60581
AP000343.1	0
AP000343.2	0.156877
CES5AP1	0.150351
ZDHHC8P1	1.83715
KB-1269D1.8	0.205101
LINC01659	0.101538
AP000344.4	0.168706
LINC01658	0
AP000345.4	0
PCAT14	0.0179324
AP000345.2	0
IGLL1	0.0491168
KB-208E9.1	1.7262
KB-1572G7.5	0.13049
DRICH1	1.83782
KB-1572G7.4	0.148519
ASLP1	3.02913
RGL4	1.94097
ZNF70	2.91831
VPREB3	0.367782
C22orf15	0.476024
MMP11	4.24971
DERL3	1.41565
KB-1125A3.11	0.529303
KB-1125A3.12	0.0692304
RN7SL268P	0.775783
MIF	4.24
MIF-AS1	2.61495
AP000350.5	0.919691
AP000350.6	0.210407
AP000350.7	0
AP000350.8	0
KB-1125A3.10	0.181986
KB-226F1.2	2.44504
AP000351.3	2.04251
GSTT2	0.17097
AP000351.4	3.35579
GSTTP1	0
AP000351.13	0
KB-318B8.7	1.31896
GGTLC4P	0.287462
POM121L9P	3.25822
BCRP1	0.16848
AP000354.2	0.077019
ADORA2A	3.52553
ADORA2A-AS1	0.478155
UPB1	0.273989
AP000355.2	0.0998301
GGT1	3.36324
AP000356.2	0
KB-1995A5.4	0.513756
BCRP3	1.15609
KB-1995A5.5	0.222332
POM121L10P	0
ARL5AP4	0
AP000357.4	0
LL22NC03-N95F10.1	0
AP000358.5	0
CRIP1P4	0
PIWIL3	0
SGSM1	2.35282
SNORD56	0
TMEM211	0.101068
CTA-243E7.4	0.011252
CTA-243E7.3	0
CTA-243E7.2	0.107208
CTA-243E7.1	0.100426
CTA-221G9.12	0.2889
CTA-221G9.10	1.83185
CRYBB3	1.23299
CTA-221G9.7	0.240771
CRYBB2	0.68959
CTA-221G9.11	0
RP3-462D8.2	0
IGLL3P	0
CTA-246H3.8	0
CTA-246H3.11	0.895061
CTA-246H3.12	0
CTA-390C10.9	0
IGLVIVOR22-1	0
MIR6817	0
CTA-390C10.10	2.75783
CTA-407F11.8	0
GRK3	3.09423
CTA-407F11.7	0
YES1P1	0.221439
RNA5SP494	0
MYO18B	0.0501963
CTA-407F11.9	0
CTA-125H2.2	0
CTA-125H2.1	0
RN7SKP169	0
CTA-125H2.3	0
CTA-796E4.3	0
CTA-796E4.4	0
SEZ6L	0.11774
RP11-259P1.1	0
RNA5SP495	0
CTB-1048E9.7	0
ASPHD2	1.86336
CTA-445C9.14	3.19657
MIR548J	0
HMGB1P10	3.64779
CRYBB1	0.414455
CRYBA4	0.0210775
ISCA2P1	0
MIAT	2.33204
CTA-373H7.7	0
MIATNB	3.29162
LINC01422	0.553087
RP1-40G4P.1	0.457119
LINC01422	0.374433
CTA-992D9.11	0
RNU6-1066P	0
CTA-992D9.10	0
CTA-992D9.9	0
CTA-992D9.6	0
CTA-992D9.8	0
CTA-992D9.7	0
CTA-503F6.2	0
LINC01638	0.202924
CTA-929C8.5	0
CTA-929C8.7	0
CTA-929C8.6	0
CTA-929C8.8	0
RP1-205F14P.1	0
RP11-46E17.6	0
RP1-231P7P.1	0
RP1-213J1P__B.1	0
RP1-213J1P__B.2	0
RP11-375H17.1	0
RN7SL757P	0
SNORD42	0
Y_RNA	0
MIR5739	0
RN7SL162P	0
CTA-292E10.6	1.75206
CTA-292E10.8	0.929945
CTA-292E10.7	0
ZNRF3-IT1	0
ZNRF3-AS1	0.0500784
C22orf31	0.371618
CTA-747E2.10	0.170501
RNU6-810P	0
RNU6-1219P	0
EMID1	3.79019
CTA-984G1.5	2.00887
RASL10A	0.63414
AC002059.10	0.636492
MIR3653	0
AC000041.8	0
RFPL4AP6	0
RFPL1S	0.136578
RFPL1	0
AC000035.3	0
NEFH	1.27198
CTA-256D12.11	0
RPEP4	0
RP1-76B20.11	0
CABP7	0.231651
Y_RNA	0
RNU6-331P	0
RP3-394A18.1	1.29396
HORMAD2-AS1	0
CNN2P1	0.233957
HORMAD2	0
CTA-85E5.7	0
CTA-85E5.6	0.0563578
RP3-438O4.4	0
RP1-102K2.6	0
LIF	2.73243
RP1-102K2.8	0.364544
OSM	0.811085
RP1-102K2.9	1.04143
CCDC157	1.68446
RP4-539M6.20	1.09691
RNU6-564P	0
RP4-539M6.21	1.05234
RP4-539M6.22	0.207046
RP4-539M6.18	0
SEC14L3	0
RP4-539M6.14	0
SDC4P	0
SEC14L4	0.0950897
SEC14L6	0.479641
SIRPAP1	0.208165
GAL3ST1	1.42419
RP1-56J10.8	0
SLC35E4	3.88945
DUSP18	3.22681
OSBP2	1.83838
MIR3200	0
EIF4HP2	2.05481
MORC2-AS1	0.210825
RP3-412A9.17	0.00686175
RP3-412A9.16	1.1147
RP3-412A9.12	0
INPP5J	3.96766
RP3-412A9.15	0
MIR3928	0
RNU6-1128P	0
Y_RNA	0
PIK3IP1-AS1	2.2793
RNA5SP496	0
LINC01521	0.861131
RNU6-338P	0
RP11-247I13.11	0.665813
RNU6-28P	0
H2AFZP6	0
RP11-247I13.6	0
RP11-247I13.3	1.51801
MIR7109	0
RN7SL20P	0
CTA-440B3.1	0
RNU6-201P	0
RP1-180M12.1	0
C22orf24	0.263815
CTA-342B11.1	0
CTA-342B11.2	0
RN7SL305P	0
AP1B1P1	0
RP1-127L4.10	0
AP1B1P2	0
RP1-127L4.7	0
C22orf42	0
RP1-90G24.8	0
RFPL3-AS1_1	0
RFPL2	0.0435987
IGLCOR22-1	0
RP1-90G24.10	0.0844077
SLC5A4	1.28816
CPSF1P1	0.217051
RP1-90G24.6	0
RP1-90G24.11	0
RP1-149A16.12	0
RFPL3	0.046983
IGLCOR22-2	0
RFPL3S	1.17604
IGLVIVOR22-2	0
RP1-149A16.17	0.680515
RP1-149A16.16	0.586822
BPIFC	0.0529456
SYN3	0.297693
LL22NC03-104C7.1	0.181367
RNA5SP497	0
LL22NC01-116C6.1	0
CTA-415G2.2	0
RP1-302D9.1	0
LINC01640	0
RP1-302D9.5	0
SC22CB-1D7.1	0
MIR4764	0
SNORA50	0
LARGE-IT1	0
LARGE-AS1	0.0160423
LL22NC03-32F9.1	0
LINC01643	0
LL22NC03-13G6.2	0
RP1-101G11.2	0
RP1-101G11.3	0
RP1-288L1.5	0
RP1-288L1.4	0
ISX-AS1	0
ISX	0
LINC01399	0
CTA-714B7.7	0
RP3-323A16.1	0.00358508
RNU7-167P	0
RP3-510H16.3	0.390064
MIR3909	0
MIR6069	0
CTA-286B10.7	0
CTA-286B10.8	0
RP4-569D19.5	0.0676912
RP4-569D19.8	0
RASD2	4.34509
MB	2.71858
CITF22-62D4.1	0
RP1-41P2.7	0
MRPS16P3	0
APOL5	0
NDUFA9P1	0.27105
RP1-78B3.1	0.158505
CTA-212A2.4	0.0157154
CTA-212A2.3	0.00794958
CTA-212A2.2	0.00577049
CTA-212A2.1	1.34092
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
MIR6819	0
RP4-633O19__A.1	0.411151
RPS15AP38	1.26849
Y_RNA	0
RP5-1119A7.14	0.0940397
RP5-1119A7.11	0
RP5-1119A7.10	0
RP5-1119A7.17	0
CACNG2	0.00924289
RP1-293L6.1	0
PVALB	0.0947739
CITF22-24E5.1	0
NCF4-AS1	0.0586414
CSF2RB	4.59044
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
Y_RNA	0.411327
RN7SKP214	0
TMPRSS6	0.32918
RP5-1170K4.7	0
IL2RB	1.48901
RP1-151B14.6	0
SSTR3	0.023774
RP1-151B14.9	0
ELFN2	0
RP1-63G5.7	0
ELFN2	0.116102
RP5-1177I5.3	0
LGALS2	0.706983
Metazoa_SRP	0.192351
Z83844.1	0.547697
PDXP	0.687235
RN7SL385P	0
GALR3	0.081372
MIR659	0
RP5-1014D13.2	0.938279
RP5-1039K5.19	0.757783
POLR2F	1.07008
RP5-1039K5.16	0.213635
RP5-1039K5.18	0.079047
RP5-1039K5.13	0
SLC16A8	2.6226
BAIAP2L2	4.15219
CTA-228A9.4	0.0644402
RP1-5O6.5	0.72803
RN7SL704P	0.652008
Metazoa_SRP	0
RP3-449O17.1	4.5709
RP1-5O6.4	0.229254
RP3-434P1.6	0
KCNJ4	0.0430248
DMC1	0.777276
RPS29P31	0
FAM227A	0.668038
RP3-508I15.10	1.11481
RP3-508I15.9	2.68302
PRDX3P1	4.77447
RP3-508I15.18	0
RP3-508I15.14	3.51123
RP3-508I15.22	1.95435
CTA-150C2.13	0.314084
APOBEC3A	3.47505
APOBEC3B	1.05831
APOBEC3B-AS1	0
APOBEC3F	3.91985
CTA-150C2.20	0
RP4-742C19.12	0.173028
APOBEC3H	0.988398
FUNDC2P4	0
RP3-333H23.8	0
SNORD83B	4.26735
SNORD83A	1.47318
SNORD43	0
MGAT3	2.19542
MGAT3-AS1	0.137492
CACNA1I	0.410883
ENTHD1	0.0588962
RP1-172B20.6	0
RN7SKP210	0
UQCRFS1P1	1.51178
GRAP2	1.92515
RP3-370M22.8	0.235541
RP3-496C20.1	0.0911792
RPL7P52	0.101747
RP5-1042K10.10	0
RP5-1042K10.13	1.83341
RP5-1042K10.12	0.37025
RP4-591N18.2	0.121558
COX6B1P3	0
RPL4P6	0.616391
GAPDHP37	0
MCHR1	0.0997198
RP3-408N23.4	0.206634
JTBP1	0
MIR4766	0
DNAJB7	0.391391
Metazoa_SRP	0
RNU6-379P	0
Y_RNA	0
RP11-12M9.3	2.42514
Y_RNA	0
RP11-12M9.4	0.133115
RNU6-375P	0
RP1-85F18.6	0
EP300-AS1	1.78103
LRRC37A14P	0.0890298
RP4-756G23.5	1.93574
CHADL	4.33808
MIR6889	0
RNU6-495P	0
CTA-223H9.9	1.51129
Y_RNA	0
RNU6-476P	0.444769
MEI1	0.611413
HMGN2P10	0
RNU6ATAC22P	0
Y_RNA	0
CCDC134	3.04343
RP5-821D11.7	2.42123
MIR33A	0
SHISA8	0.0672783
TNFRSF13C	0.811329
CENPM	3.50569
LINC00634	0.0669549
SEPT3	0.464968
CTA-250D10.19	0
WBP2NL	0.447436
SLC25A5P1	0.648855
SNORD13P1	0
RP1-257I20.14	2.40401
NDUFA6-AS1	1.10957
OLA1P1	0.225662
CYP2D6	3.85429
RP4-669P10.19	4.26334
RP4-669P10.16	0.704749
RP4-669P10.20	3.62162
CYP2D7	4.88485
CYP2D8P	2.05468
OGFRP1	0.495904
Z83851.4	1.67396
CTA-989H11.1	0.788116
NFAM1	1.27256
CTA-126B4.7	0
SERHL	1.01743
RN7SKP80	1.66998
RNU12	0.20139
ATP5L2	0.0649519
Y_RNA	0
GOLGA2P4	0
RP1-47A17.1	0.209576
AL049758.2	0
AL022476.2	0.298862
AL022237.3	0
SCUBE1	0.353095
Z82214.3	0
Z82214.2	0
Z99756.1	0
LINC01639	0
MPPED1	0.145949
EFCAB6-AS1	0.0357601
EFCAB6	0.735223
RP3-388M5.8	0
HMGN2P9	0
RP3-388M5.9	0.303538
SULT4A1	0.200199
PNPLA5	0
PNPLA3	0.411948
RP4-796I17.5	0.195731
CTA-414D7.1	0.0197378
RP4-671O14.6	0.182472
PARVG	4.61924
RP4-671O14.5	2.16362
RP4-671O14.7	0.0405427
RP1-32I10.10	0
RP1-32I10.11	0
LINC01656	0
MRPS18CP6	0
RP5-1033E15.3	0.0667647
KRT18P23	0
LINC00207	0
LINC00229	0
ANP32BP2	0
ARHGAP8	4.93033
PHF21B	3.03923
RP1-127B20.4	0.0723929
RP4-753M9.1	0
CTA-217C2.2	1.99385
CTA-268H5.12	1.44128
MIR1249	0
CTA-268H5.14	0.743152
CTA-268H5.9	0
UPK3A	0.10147
SMC1B	0.097247
RIBC2	0.965319
RP1-102D24.5	1.18671
LINC01589	4.29544
RNU6-1161P	0
CTA-941F9.10	0.821172
MIR4762	0
RP1-37M3.8	0.180823
WI2-85898F10.2	0.47298
WI2-85898F10.1	0
CITF22-92A6.2	0.199654
CITF22-92A6.1	2.69218
LINC00899	4.87577
PRR34	0.722185
RP6-109B7.5	0.724484
RP6-109B7.2	0.600991
RP6-109B7.4	0.810469
MIRLET7BHG	1.74424
MIR3619	0
RP4-695O20.1	0.118486
PKDREJ	0.330439
GTSE1-AS1	0.675768
GTSE1	1.84263
RP5-996D20.3	0
RP3-439F8.1	1.08
TBC1D22A-AS1	0.112261
RP3-477J10.1	0.367885
RP1-111J24.1	0.0418007
CITF22-49D8.1	0
LINC01644	0.473689
LINC00898	0
RP11-191L9.4	0
RP11-191L9.5	0
RP13-455A7.1	0
CTA-280A3.2	0
CTA-280A3__B.2	0
LL22NC03-27C5.1	0
LL22NC03-121E8.4	0
LL22NC03-121E8.3	0
MIR3201	0
RP11-536P6.3	0
FAM19A5	4.71383
CTA-299D3.8	0.0272934
MIR4535	0
LINC01310	0.0240047
RPL35P8	0
RP1-34P24.3	0
C22orf34	0.564564
CTA-722E9.1	0
RP4-566L20.1	0
MIR3667	0
RP1-29C18.10	0.0262788
RP1-29C18.9	0.186074
RP1-29C18.8	0.359937
RP5-983L19.2	0.0129774
RN7SKP252	0
RPL5P35	0
RP3-522J7.7	0.563435
RP3-522J7.5	0.328659
RP3-522J7.6	0.288154
RP11-494O16.3	0
Metazoa_SRP	0
RP11-494O16.4	0.0301569
CITF22-1A6.3	1.4141
CITF22-49E9.3	0.618084
MIR6821	0
IL17REL	0.0555313
TTLL8	0.0101477
MOV10L1	1.68753
RP5-898I4.1	0
PANX2	3.93559
XX-C283C717.1	0.173192
XX-C00717C00720L.1	1.34973
ADM2	0.268813
MIOX	0.0344475
CTA-384D8.35	0.777251
CTA-384D8.34	0
CTA-384D8.31	0
KLHDC7B	0.267721
SYCE3	0.173847
CHKB-AS1	1.21901
CTA-384D8.33	0.143035
MAPK8IP2	2.14609
Y_RNA	0
RNU6-409P	0
AC000036.4	0.208559
ACR	1.35344
AC002056.5	0
AC002056.3	0.101024
RPL23AP82	4.33429
LL0YNC03-29C1.1	0
LINC00685	3.48058
RP13-465B17.4	0.983127
Metazoa_SRP	0
RP13-465B17.5	0.347669
FABP5P13	0
KRT18P53	0
SHOX	0
RP11-309M23.1	0.582384
RPL14P5	0
CRLF2	0.177545
CSF2RA	1.559
MIR3690	0
RNA5SP498	0
P2RY8	0.949136
ASMT	0.465491
RP13-297E16.4	0.427229
RP13-297E16.5	0
DHRSX-IT1	0.200603
MIR6089	0
LINC00102	0.224587
GYG2	3.79512
GYG2-AS1	0
ARSE	1.78225
ARSH	0.101526
ARSF	1.67292
RN7SL578P	0
RP13-824C8.2	0
LINC01546	0.194499
ASS1P4	0
SNORA48	0
RNU6-114P	0
Y_RNA	0
PRKX-AS1	0
RP11-558O12.1	0
RP11-706O15.3	0.636371
RP11-706O15.5	0.0553087
RP11-706O15.7	0
RP11-706O15.8	0
RP11-707P20.1	0
MTND6P12	0
MTCYBP12	0
RP11-555H23.1	0
SNORA20	0
RP11-733O18.1	0.16313
NLGN4X	2.31966
SNORA31	0
MIR4770	0
RP11-459A10.1	0.0628901
VCX3A	0
RP11-1M18.1	0.20782
RPS27AP17	0
RP11-483M24.2	0
MIR4767	0
RP11-791N19.1	0
VCX	0
GS1-214D18.3	0
RP11-692P14.1	0
MIR651	0
VCX2	0
VCX3B	0.100676
ANOS1	1.99648
DRAXINP1	0
FAM9A	0
GS1-542M4.3	0
GS1-542M4.4	0
RP11-66N5.2	0
FAM9B	0.0235796
RNA5SP499	0
RP11-430A19.2	0
GS1-519E5.1	0
RP11-126O22.1	0
RP11-126O22.2	0
RP11-126O22.3	0
RP11-126O22.4	0
RP11-126O22.5	0
RP11-126O22.6	0
RP11-126O22.7	0
RP11-126O22.8	0
RP11-126O22.9	0
RP11-126O22.10	0
RP11-126O22.11	0
GPR143	1.47964
SHROOM2	4.5986
EIF5P1	0
HMGN1P33	0
Y_RNA	0
CLDN34	0.145389
WWC3-AS1	0
Y_RNA	0
CLCN4	1.30205
RP6-1O2.1	0
RNU6-800P	0
RP11-120D5.1	0.141948
Y_RNA	0
uc_338	0
RP1-27C22.1	0
AMELX	0
MIR548AX	0
AC002366.3	0
GS1-590J6.3	0.367338
GS1-590J6.2	0
Y_RNA	0
FRMPD4	0.0216676
Y_RNA	0
FRMPD4-AS1	0
RPL17P49	0
RP11-1J4.1	0
RN7SKP290	0
PSMA6P2	0
MRPL35P4	0
TLR7	0.183975
TLR8-AS1	0
TLR8	0.273617
FAM9C	0.0811868
RP11-791M20.1	0
LINC02154	0
GS1-600G8.3	0
ATXN3L	0
GS1-600G8.4	0
LINC01203	0
RP11-1L9.1	0
EGFL6	2.74998
RPL30P15	0
MIR6086	0
RN7SKP20	0
TCEANC	1.71947
RP1-122K4.2	0
RP1-122K4.3	0.119883
GS1-257G1.1	0.254077
GLRA2	0.00393764
NPM1P9	0.253496
FANCB	0.676882
TPT1P14	0
RP11-699A7.1	0
ASB9	1.14294
ASB11	0.0209931
BMX	3.02143
ACE2	1.83757
GS1-594A7.3	0
TMEM27	0.977056
GS1-594A7.5	0
AC112497.1	3.90319
SNORA7	0
RNU5F-7P	0
SETP15	0
GRPR	0.137135
RP11-431J24.2	0.0650951
MAGEB17	0.0785521
RPL6P30	0
RP11-759L5.2	0
RN7SL658P	0
MIR548AM	0
S100G	0
RNU7-56P	0
RPL12P49	0
RNU4-6P	0
RP11-716A19.3	0
Y_RNA	0
REPS2	1.95574
SNORA16	0
CBX1P2	0.0788347
CBX1P4	0
snoU13	0
MIR4768	0
RP1-60N8.1	0
NHS-AS1	0
RP3-389A20.5	0.129669
RP3-389A20.2	0
RP1-272E8.2	0
RP1-272E8.1	0
LINC01456	0
BEND2	0
SCML2	2.6845
TMSB10P2	0
Y_RNA	0
GJA6P	0
RS1	0.0398325
PPEF1	0.127877
PPEF1-AS1	0
RP3-499B10.3	0
HAUS1P2	0
PHKA2-AS1	1.53799
RN7SL48P	0
ADGRG2	0.96856
MAP3K15	0.108209
Y_RNA	0
EIF5P2	0
Y_RNA	0
MAP7D2	0.573484
MIR23C	0
snoU2-30	0
snoU2_19	0
EIF1AX-AS1	0.15821
RP11-1037J10.1	0
RP11-203E14.1	0
RN7SKP183	0
RP11-274G22.1	0
RP11-52E20.1	0
RNU6-133P	0
CNKSR2	1.17977
RARRES2P3	0
KLHL34	0.0596578
SMPX	0.208996
LL0XNC01-138C3.2	0
YY2	1.25083
LL0XNC01-39B3.1	0
PHEX	0.445063
PHEX-AS1	0.14314
PTCHD1-AS	0
ZNF645	0
RP11-494I9.2	0
METTL15P3	0
RNU6-266P	0
RP11-494I9.1	0
GS1-433O24.1	0
DDX53	0
FAM3C2	3.21303
PDCL2P1	0
PTCHD1	1.42299
RP11-654E17.2	0.495245
RP13-314C10.5	0.12861
Y_RNA	0
RPL9P7	1.33379
CXorf58	0.0624745
KLHL15	3.72309
SNORA68	0
ZFX-AS1	0
SUPT20HL2	0.0807773
SUPT20HL1	0.252296
GS1-184P14.2	0.220721
SNRPEP9	0
PCYT1B	0.365372
RP11-753E22.3	0
PCYT1B-AS1	0
RP11-753E22.2	0
SCARNA23	0
ARX	0.0247743
RP1-258N20.3	0
RN7SL91P	0
RP11-629O4.1	0
RPP40P1	0
RP11-298C3.2	0.489432
RP11-86A5.1	0
MAGEB18	0
RP13-60P5.2	0
MAGEB6P1	0
GS1-466O4.2	0
MAGEB6	0
GS1-466O4.3	0
MAGEB5	0
GS1-466O4.5	0
