Name	Pancreas
MFSD11	4.12157
RNU6-97P	0
LINC02080	0.0196132
LINC00868	0
MGAT5B	0.0786229
RP11-87G24.3	0
RP11-87G24.6	0
RP11-87G24.2	0
Metazoa_SRP	0
SNHG20	4.02037
RNU4-47P	0
CYCSP40	0
RP11-285E9.6	0
RP11-285E9.5	0
RP11-936I5.1	0.0556793
MIR4316	0
Y_RNA	0
RP11-75C10.6	0.0528088
RP11-75C10.7	0
RP11-75C10.9	0
RP11-13K12.2	0
RP11-13K12.1	0.0209685
RP11-13K12.5	0.0265098
RP11-13K12.6	0
LINC01987	0
LINC01973	0
RNU1-80P	0
TNRC6C	2.26869
RP11-637C24.5	0
UBE2V2P2	0
RNU6-625P	0
TNRC6C-AS1	4.84465
TMC8	0.97849
C17orf99	0.00689425
EIF5AP2	0.0228427
TK1	3.30912
RP11-219G17.6	0.0410265
BIRC5	0.223302
TMEM235	0.0123672
RP11-219G17.9	0
THA1P	0.0400943
RP11-219G17.8	0
LINC01993	0.0108947
AC061992.2	0
RP11-806H10.4	0.0677451
RN7SL236P	0
SNORA30	0
DNAH17	0.207268
DNAH17-AS1	0
RP11-559N14.6	0
RN7SL454P	0
LINC02081	0
CTD-2357A8.2	0.0453766
RNU6-638P	0
RPL9P29	0.600084
CEP295NL	0.0515172
CTD-2373H9.3	0.0426861
CTD-2373H9.5	0.0410328
C1QTNF1-AS1	0.053485
C1QTNF1	4.21709
RBFOX3	0.0996709
RP11-398J5.1	0
CH17-351M24.1	0
MIR4739	0
LINC02078	0
ENPP7	0.0179786
CBX2	0.761028
CBX8	1.45921
RP11-353N14.1	0
LINC01977	0.303034
RP11-353N14.3	0
LINC01979	0.27418
LINC01978	0.423126
RP11-353N14.7	0
CTD-2529O21.1	0
CTD-2529O21.2	0
CCDC40	0.997183
MIR1268B	0
RP11-334C17.3	0.460879
RP11-334C17.6	0.399044
CARD14	0.278311
RP11-334C17.5	2.95639
CTD-2047H16.2	0.250893
CTD-2047H16.5	0.250265
CTD-2047H16.3	0.149893
CTD-2047H16.4	0.657142
ENDOV	2.42119
MIR4730	0
CTD-2526A2.2	0.117863
CTD-2526A2.4	0
NPTX1	0.106334
CTD-2526A2.5	0
CTD-2526A2.6	0
RPL32P31	0
RPTOR	3.18202
RPL31P7	0
RP11-28G8.1	0.00856223
CTD-2561B21.4	0
CTD-2561B21.3	0
CTD-2561B21.5	0.0145968
RPL12P37	0
CTD-2561B21.8	0.461156
CTD-2561B21.11	0.149189
CTD-2561B21.10	0.130265
BAIAP2-AS1	2.71466
BAIAP2	2.25248
MIR657	0
MIR3065	0
MIR1250	0.609196
RP11-149I9.2	0.268551
AATK-AS1	0.0563835
CEP131	3.76434
RP11-455O6.2	0.128315
AC027601.1	0.639405
RP11-455O6.8	2.75726
RP11-455O6.5	0.247055
LINC00482	0.89115
TMEM105	0.0213654
RP11-455O6.9	0.578759
RP11-1055B8.9	0.609273
RP11-1055B8.2	0.322748
RP11-1055B8.3	0.107391
RP11-1055B8.10	0
BAHCC1	3.10104
RP11-1055B8.1	1.80938
MIR4740	0
MIR3186	0
LINC01971	0.175369
RP13-766D20.1	0
RP13-766D20.2	0.944741
FSCN2	3.63779
Y_RNA	0
TSPAN10	0.356062
PDE6G	0.0511346
MIR6786	0
RP13-1032I1.11	0.820607
RP13-1032I1.7	2.85287
GCGR	0.758261
PPP1R27	0.123298
RP11-498C9.4	1.24576
RP11-498C9.15	0.813831
RP11-498C9.12	0.138549
MAFG-AS1	1.454
MYADML2	0.146841
AC137723.5	0.0490893
NOTUM	0.14849
RP11-498C9.17	0
RAC3	1.89663
RP11-1182P23.5	0.114411
RP13-650J16.1	0.496981
RP11-1376P16.2	3.09308
RP11-1376P16.1	0.0794841
RP13-516M14.2	0.490095
SLC16A3	1.20331
MIR6787	0
RP13-516M14.8	1.3961
LINC01970	0.131548
RP13-516M14.1	4.15426
CD7	0.380235
SECTM1	1.42189
TEX19	0
UTS2R	0.191159
RP13-20L14.1	1.79109
RP13-20L14.4	0.132789
Y_RNA	0
HEXDC-IT1	0.535302
RP13-20L14.6	1.41251
RP13-20L14.10	0.961213
RP13-991F5.2	0.132716
NARF-IT1	0.702773
RP13-638C3.6	0.239535
RP13-638C3.2	0.361512
RP13-638C3.3	0.586731
RP13-638C3.5	0.159985
RAB40B	3.22852
MIR4525	0
RP11-388C12.1	0.172513
RP11-388C12.5	0.529303
RP11-388C12.8	1.93332
RP11-567O16.1	0
ZNF750	0.101963
RP11-497H17.1	0.65394
B3GNTL1	0.847451
RP11-1197K16.2	0
AC144831.3	0.551477
AC144831.1	0.836768
AC139099.7	0
AC139099.4	0
AC139099.6	0
AC139099.5	0.0256351
RPL23AP87	0.0368285
AP005530.1	0
AP005530.2	0
FAM166AP6	0
TUBB8P12	0.0423328
RP11-683L23.7	0
IL9RP4	0
RP11-683L23.6	0
ROCK1P1	0.507443
MIR8078	0
RP11-705O1.8	0.143721
RP11-720L2.4	0
COLEC12	1.00506
RP11-720L2.2	0
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	0.286669
TYMSOS	0.444047
RP11-806L2.2	0.0662346
RP11-806L2.5	0
TYMS	2.04451
RP11-806L2.6	0.879479
RP11-769O8.1	0.22411
RP11-769O8.3	0.298857
RNU1-109P	0
RP11-672L10.6	0.982875
BOLA2P1	0
RP11-672L10.5	0
RP11-672L10.3	0
RP11-672L10.2	0.346791
ADCYAP1	1.69756
LINC01904	0
RP11-689C9.1	0
RP11-78F17.1	0
RP11-78F17.3	0
COX6CP3	0
LINC00470	0.013021
RN7SKP72	0
RP11-288C17.3	0
RP11-288C17.1	0
RP11-476K15.1	0
CTD-2015H3.2	0
CTD-2015H3.1	0
RP11-161I6.2	0
CTD-2533G20.1	0
METTL4	1.73969
snoU109	0
RP11-715F3.2	0.230571
RP11-715F3.1	0
NDC80	0.12033
KATNBL1P3	0
Y_RNA	0
RNU6-340P	0
CBX3P2	0.281249
RP11-703M24.5	0
Y_RNA	0.276848
EMILIN2	0.780959
RP11-737O24.5	0.18857
RP11-737O24.3	0.0566892
RP11-737O24.2	0
RP11-737O24.1	0
SNRPCP4	0
RP11-193E15.4	0.109116
SNORA70	0
RNU7-25P	0
RP13-270P17.2	0.593357
RP13-270P17.1	0.202237
RP11-838N2.5	0
LINC01895	0
RPL31P59	0
IGLJCOR18	0
RPL21P127	0
TGIF1	4.16303
BOD1P1	0
GAPLINC	0
DLGAP1	0.0138648
RN7SL39P	0
RP11-710M11.1	0
DLGAP1-AS1	1.81739
DLGAP1-AS2	0.513875
RP11-874J12.4	0
RP11-874J12.3	0
DLGAP1-AS3	0
MIR6718	0
RNU6-831P	0
DLGAP1-AS4	0
GAPDHP66	0
DLGAP1-AS5	0
RP11-138C24.2	0
RP11-183C12.1	0
RP11-172F10.1	0
PPIAP14	0
LINC01892	0
BOD1P2	0
AKAIN1	0.169867
RP11-190I17.2	0
RP11-835E18.5	0.04254
LINC00526	2.59413
ZBTB14	4.57596
CTD-3096M3.1	0
CTD-3096M3.2	0
EPB41L3	1.32526
RP11-286N3.1	0
RP11-286N3.2	0
MIR3976HG	0
MIR3976	0
TMEM200C	0.0187299
RP11-945C19.4	0
L3MBTL4	1.25363
RP11-793A3.1	0.250948
RNU5F-3P	0
RP11-793A3.2	0.0788974
L3MBTL4-AS1	0.0378663
MIR4317	0
RP11-637N19.1	0.0164875
RNU6-349P	0
CTD-2124B20.2	0
LINC01387	0
CTD-2124B20.3	0
RN7SL282P	0
RP11-91I8.1	0
RP11-91I8.2	0.0146689
RP11-91I8.3	0.368396
ARHGAP28	1.05498
RP11-146G7.2	0
LINC00668	0.0469046
SCML2P1	0
RNU6-916P	0
LAMA1	0.64604
RP11-781P6.1	1.27807
RP11-76K13.3	0
SLC25A51P2	0
LRRC30	0
SNORA48	0
RP11-678G15.2	0
RP11-678G15.1	0
U3	0
RP11-376P6.3	0.0698856
RP11-789C17.3	0.279429
RP11-789C17.1	0.489291
RP11-789C17.5	0
RFWD2P1	0
RN7SL50P	0
THEMIS3P	0
AKR1B1P6	0
RP11-661O13.1	0.31276
TOMM20P3	0
GACAT2	0
MTCL1	1.58337
Y_RNA	0
RP11-674N23.4	0.023603
RPS4XP19	0
RP11-143J12.3	0.45269
NDUFV2-AS1	0.88172
Y_RNA	0
Y_RNA	0
RP11-888D10.4	1.55275
RP11-888D10.3	0.236563
TWSG1	2.97942
RP11-61L19.2	0
RALBP1	4.45593
RP11-61L19.1	0.0161872
RP11-881L2.1	0
PPP4R1-AS1	0.210325
RNU6-903P	0
KRT18P8	0
RAB31	2.76876
RP11-692N5.2	0
ZNF415P1	0
RN7SL862P	0
RNA5SP449	0
PIGPP4	0
TXNDC2	0
RP11-474N24.6	0.369549
RNA5SP450	0
RP11-419J16.1	0
RP11-138E9.2	0
RP11-243E13.2	0
LINC01254	0
APCDD1	3.65483
RP11-883A18.3	0.189464
LINC01887	0.328193
RP11-856M7.7	0
CCDC58P1	0
RP11-856M7.4	0
RP11-856M7.8	0
PMM2P1	0
RP11-856M7.1	0
PIEZO2	0.695622
RP11-856M7.2	0
RP11-21G15.1	0.0231542
MIR6788	0
RP11-513M1.1	0
RP11-93H10.1	0
RP11-128P17.2	0
RP11-128P17.4	0
RP11-128P17.3	0
LINC01928	0
LINC01255	0
RP11-712C7.2	0
SLC35G4	0
RP11-677O4.5	0
NPIPB1P	0.0803622
RP11-677O4.6	0
RP11-677O4.4	0
MIR7153	0
RP11-677O4.2	0
GNAL	0.67427
ASNSP6	0
RP11-78A19.2	0
RP11-78A19.4	0
RP11-820I16.1	0
RP11-820I16.2	0
RP11-820I16.3	0.0667488
RP11-703I16.3	0.258948
RP11-703I16.2	0
AP002414.1	0
RP11-815J4.7	0.0894991
RP11-815J4.6	0.442939
RP11-815J4.1	0
RP11-815J4.5	0.512462
ANKRD62	0.605919
RNU6-324P	0
SDHDP1	2.43792
RP11-64C12.7	0.344384
RP11-64C12.5	1.18408
RP11-64C12.4	1.87614
CCDC58P3	0.41922
RP11-64C12.6	0
RP11-64C12.9	0
CIDEA	0.0587663
RP11-64C12.1	0
RP11-64C12.8	0
RNU6-170P	0
RNU7-129P	0
PRELID3A	0.620287
RP11-861E21.1	0.175123
RP11-861E21.2	0.162344
SPIRE1	2.39857
RP11-861E21.3	0.0868489
CEP76	0.825296
RP11-973H7.3	0.825497
RP11-973H7.5	0
LINC01882	0
Y_RNA	0
RP11-973H7.1	0.0662814
STK25P1	0
EIF4A2P1	0.0468809
SEH1L	3.6318
RP11-773H22.4	0.274532
CEP192	4.10672
RP11-807E13.3	0
RP11-807E13.2	0
RP11-794M8.2	0
RP11-794M8.1	0
LDLRAD4	0.468284
RP11-756J15.3	0
C18orf15	0
RP11-756J15.2	0
RP11-691H4.3	0
LDLRAD4-AS1	0
MIR5190	0
RP11-691H4.4	0
RP11-53B2.1	0
RP11-53B2.2	0.047087
RP11-53B2.5	0
RP11-53B2.3	0.0194425
RP11-53B2.6	0.0986471
RP11-53B2.4	0
MIR4526	0
RP11-701H16.4	0.114908
FAM210A	1.70184
RP11-720L3.1	0
RN7SL362P	0
MC5R	0
MC2R	0
RP11-681N23.1	0
RP11-411B10.7	0.0345859
RP11-411B10.8	0.0302373
ZNF519	0.247168
RP11-411B10.2	0.12017
FRG2LP	0
RP11-411B10.5	0
NF1P5	0
ANKRD20A5P	1.53575
RNU6-316P	0
RHOT1P1	1.48192
RP11-757O6.6	0.588384
CYP4F35P	2.82088
RP11-757O6.7	0
RP11-757O6.4	0
TERF1P2	0
FEM1AP2	0.0252625
LONRF2P1	0
CXADRP3	0.10286
GRAMD4P7	0
POTEC	0.00902189
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0.00857001
VN1R74P	0
GTF2IP8	0
ANKRD30B	0.181296
RNU6-1210P	0
RP11-1157N2__B.2	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
RP11-527H14.4	0
LINC01443	0
LINC01444	0
RP11-527H14.1	0
RP11-805F19.3	0
RP11-805F19.4	0.0261785
RP11-805F19.5	0
RP11-805F19.2	0
RP11-805F19.1	0
RP11-454P7.3	0
BNIP3P3	0
RP11-454P7.1	0
AP005901.1	0
RNU6-721P	0
ROCK1	4.31469
RP11-254G11.1	0
RNU6-120P	0
EXOGP1	0
RP11-699A5.2	0
GREB1L	0.0445921
RP11-296E23.2	0
RP11-296E23.1	0
SNORD23	0
ESCO1	2.9086
SNRPD1	3.69498
RP11-13N13.5	0.216345
RP11-13N13.6	0.0647454
MIR320C1	0
SNORA81	0
Y_RNA	0
RN7SL233P	0
SNORA73	0
MIR133A1HG	0.0229087
RP11-268I9.1	0
RP11-268I9.3	0
RNU6-1038P	0
RP11-268I9.4	0
RNA5SP451	0
LINC01900	0
RP11-595B24.2	0.504515
RNU6ATAC20P	0
GATA6-AS1	4.65485
RP11-627G18.2	0.600223
RNU6-702P	0
RP11-627G18.1	0.740261
RP11-627G18.4	0
RP11-535A5.1	0.261709
CTAGE1	0.00789426
RP11-863N1.4	0
RPS4XP18	0
RNU6-1032P	0
RP11-739L10.1	0.141097
RP11-370A5.1	0.0452679
RBBP8	4.69945
RP11-370A5.2	0
UBE2CP2	0.295119
RN7SL745P	0
Y_RNA	0
CABLES1	1.23521
TMEM241	1.31286
RP11-17J14.2	0
Y_RNA	0
RP11-639E23.1	0
NPC1	3.1948
Y_RNA	0
ANKRD29	0.356786
RPS10P27	0
LAMA3	1.2239
RPL23AP77	0.0521902
RP11-403A21.1	0
TTC39C	3.19927
TTC39C-AS1	0
RP11-403A21.3	0
RP11-799B12.2	0.373497
RNU5A-6P	0
RP11-799B12.1	1.76858
CABYR	0.143601
RP11-799B12.4	0.796187
OSBPL1A	3.60159
RNA5SP452	0
Metazoa_SRP	0
RNU6-435P	0
MIR320C2	0
RP11-621L6.2	0
RP11-621L6.3	0.0534975
Y_RNA	0
RP11-178F10.1	0
HRH4	0.0175647
RP11-178F10.2	0
RP11-178F10.3	0
EIF4A3P1	0
LINC01915	0.0146733
RP11-449D8.2	0
RAC1P1	0
RP11-449D8.3	0
RP11-449D8.5	0
LINC01894	0
WBP2P1	0
RP11-958F21.3	0
ZNF521	0.450698
CTD-2576N18.1	0
CTD-2006O16.2	0
RN7SL97P	0
RP11-737G21.1	0
RPS24P18	0
PSMA8	0
DHFRP1	0
NPM1P2	0
TAF4B	1.51892
FAM60BP	0
RP11-25D3.1	0
RP11-107K17.2	0
RNU6-1289P	0
LINC01543	0
KCTD1	2.08137
RP11-9E17.1	1.20219
RP11-349H17.2	0.0242964
MIR8057	0
CIAPIN1P	0
AQP4-AS1	0.0415025
PCAT18	0.0812731
RP11-552O4.1	0
RP11-552O4.2	0
AQP4	0.0720079
CHST9	1.20092
RP11-526I8.2	0
LINC01908	0
RP11-739N10.1	0
RP11-26N15.2	0
UBA52P9	0
RP11-612A1.1	0
RBM22P1	0
PA2G4P3	0
CDH2	0.19292
AC015933.2	0
RP11-430E17.1	0
ARIH2P1	0
RP11-510D21.1	0
RP11-510D21.2	0
RNU6-408P	0
CTD-2515C13.1	0
CTD-2515C13.2	0
RP11-784B15.1	0
MIR302F	0
RP11-675P14.1	0
RP11-675P14.2	0
RP11-25I11.1	0
RNU6-857P	0
DSC3	0.0629858
DSC2	2.22386
DSCAS	0.13681
DSC1	0.0297279
RP11-408H20.3	0
DSG1	0.0286521
DSG1-AS1	0
RNU6-167P	0
DSG4	0
Y_RNA	0
DSG3	0.0499844
RP11-650P15.1	0.126699
DSG2-AS1	0.125752
B4GALT6	0.604602
RP11-549B18.1	0.363325
RN7SKP44	0
LRRC37A7P	0.0732855
SLC25A52	0
RP11-210K20.2	0.0746567
RP11-210K20.6	0
RP11-210K20.5	0.0689127
RNU6-1050P	0
RP11-326K13.4	0.213422
PGDP1	0
RP11-326K13.2	0
RP11-326K13.3	0
RNF125	1.17722
RP11-326K13.5	0
RP11-53I6.1	0
RP11-53I6.3	0.0587144
RNF138	4.91737
RP11-53I6.4	0.219987
RNA5SP453	0
MEP1B	0.026681
CLUHP6	0
RP11-344B2.3	0
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.281736
WBP11P1	0
RP11-386P4.1	0
KLHL14	0.0164828
AC012123.1	0
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.0420813
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	0.277606
NOL4	0.278823
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0
RP11-379L18.3	0
DTNA	4.32257
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0
RP11-294N21.2	0
RP11-294N21.3	0
ZNF397	4.19945
ZSCAN30	3.11887
RP11-158H5.2	1.47297
RP11-158H5.8	0.25748
RP11-158H5.7	0.457074
ZNF271P	2.40791
RP11-54G14.1	0.201124
ZNF396	0.892376
RP11-322E11.1	0
RP11-322E11.2	0
RP11-322E11.5	0.0919221
INO80C	1.89986
RP11-322E11.3	0.146494
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.0755152
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0
RP11-723J4.3	0.640995
RP11-49I11.1	1.00663
MOCOS	0.621907
RP11-49I11.4	0.180008
RP11-49I11.2	0
RP11-49I11.3	0
FHOD3	0.357194
TPGS2	4.08003
KIAA1328	0.600269
RP11-58G13.1	0
RP11-95O2.1	0.20603
CELF4	0.697134
RP11-95O2.5	1.00092
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0
RP11-1I2.1	3.37377
RPL7AP66	0.939643
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0.0279233
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.029242
RP11-188I24.1	0
AC011225.1	0
PIK3C3	2.3237
RP11-687E1.2	0.178965
RP11-115N12.1	0
LINC00907	0.019401
RNA5SP454	0
RIT2	0
SYT4	0.744167
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	0.817194
SETBP1	2.94204
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.0663224
RP11-846C15.2	0
SLC14A2	0.0142143
SLC14A2-AS1	0
RP11-749H17.1	0
RP11-749H17.2	0
RP11-116O18.1	0.0429638
RP11-116O18.3	0
SLC14A1	0.440565
RP11-618K16.4	0
SIGLEC15	0.0334825
EPG5	3.17283
PSTPIP2	2.26259
RN7SKP26	0.047122
RP11-8H2.1	0.0349622
RNY4P37	0
HAUS1	4.84659
RNU6-1278P	0
C18orf25	3.15576
RNF165	0.0563786
RP11-63I8.1	0
LOXHD1	0.0405357
ST8SIA5	0.0324445
RP11-742D12.1	0
RP11-742D12.2	0.0104985
RP11-687F6.5	0.105066
PIAS2	1.42274
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	0.781843
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0
RP11-49K24.3	1.4114
RP11-49K24.4	0.717362
RP11-49K24.8	0.566974
RP11-49K24.5	0.534337
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
SMAD2	1.58511
MTCO2P2	2.55003
RP11-380M21.1	0.0502351
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	0.25694
RP11-246E12.2	0
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.0600633
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0
RP11-484L8.1	0
SMAD7	4.58511
RP11-1058N17.1	0
RP11-15F12.6	0
RP11-15F12.1	0.153309
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.424642
MIR1539	0.0465862
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.217533
SMUG1P1	0
RP11-813F20.2	0
SNHG22	0.245407
MYO5B	4.47218
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	0.851191
RP11-699C17.1	0.307321
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.186551
RPLP0P11	0
MAPK4	0.298012
RP11-10I6.2	0
MRO	0.652843
HNRNPA3P16	0
RPL17P46	0
ME2	2.75529
Y_RNA	0
ELAC1	2.67315
SRSF10P1	0
MEX3C	2.92166
RNU1-46P	0
LINC01630	0
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.0163532
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0.0712655
SNORA37	0
RP11-850A17.1	0.116744
STARD6	0
C18orf54	0.159896
SNRPGP2	2.58683
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	1.9999
RPSAP57	0
RP11-99A1.2	0.0196469
RP11-839G9.1	0
CCDC68	1.2325
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4	1.23713
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.0184532
RP11-397A16.3	0
LINC01416	0
CTD-2008L17.1	0
CTD-2008L17.2	0
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
WDR7	1.02661
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0.0196981
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.579987
RP11-714M23.2	0.0135208
ONECUT2	1.44069
RP11-706P11.2	0.0928843
RP11-35G9.3	0.796947
RP11-35G9.5	0.288438
RNU6-742P	0
RSL24D1P11	0
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.2371
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.034467
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.0916272
MALT1	2.67015
RP11-126O1.4	0
MRPL37P1	0
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
ZNF532	2.37508
RNU2-69P	0
OACYLP	0
RP11-685A21.1	0
GRP	0.17034
RAX	0
CPLX4	0.0131736
RP11-27G24.1	0.0707936
CCBE1	0.253869
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0
RP11-2N1.3	0
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	0.438892
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.0849736
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.0303202
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0
RP11-879F14.2	0.0652198
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0.0100221
RNF152	1.0655
PIGN	1.77136
RPIAP1	0
RP11-173A16.2	0.0326139
RP11-173A16.1	0.26325
TNFRSF11A	0.72933
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0
ZCCHC2	2.38506
RP11-120K19.4	0.256717
RP11-120K19.3	0.0975057
RN7SL705P	0
PHLPP1	3.18885
RNU6-142P	0
BCL2	0.742908
RP11-299P2.1	0
RP11-299P2.2	0
RP11-635N19.1	1.93838
RP11-635N19.2	0.0374255
SERPINB5	0.0503264
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0175501
SERPINB4	0
SERPINB11	0
SERPINB3	0.05622
SERPINB7	0.016012
SERPINB2	0.180004
SERPINB10	0
HMSD	0.0491264
RP11-793J2.1	0.185657
SERPINB8	1.31109
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
CDH19	0.46633
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0.125603
CTD-2541J13.1	0.100324
DSEL	0.804932
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.111931
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	0.339016
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0
RP11-861L17.2	0
RP11-674P19.2	0.0331281
RP11-17E3.1	0
DOK6	0.0699432
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0
RP11-543H23.2	0
CD226	0.0690308
RTTN	0.991526
SOCS6	3.58849
LINC01909	0.282378
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0
HNRNPA1P11	0
NETO1	0.0323862
RP11-713C5.1	0.0377684
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0.00503786
CTD-2354A18.1	0.0167253
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.182962
TIMM21	2.76373
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	1.03091
LINC01922	0
FAM69C	0.0165629
RP11-231E4.5	0.363365
CNDP1	0.0791015
RP11-231E4.3	0
LINC00909	1.97782
ZNF407	1.21235
RP11-405M12.3	0
RP11-405M12.4	0.0829833
Clostridiales-1	0
RP11-405M12.2	0
TSHZ1	3.97616
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
ZNF516	3.19211
RP11-504I13.3	0.191115
RP11-504I13.2	0.00729344
RP11-17M16.2	0.550478
C18orf65	0.0595806
LINC00908	0.119981
LINC00683	0.0405315
LINC01927	0
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	1.00949
RNU6-346P	0
RP11-162A12.4	0.936412
ZNF236	1.97701
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0
RP11-862L9.3	0
MBP	3.28571
