Name	Artery - Aorta
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.432599
LINC02075	0
RP11-81K2.2	0.254105
RP5-1029K10.2	0.396434
MIR6165	0
RP5-1029K10.4	0.842597
RP11-613C6.2	0.0953371
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.442474
RP11-304F15.3	1.28294
RP11-304F15.4	0.0417517
RP11-304F15.6	0.330613
RP11-304F15.5	0
RNU6-1313P	0
DLX4	0.296794
DLX3	0.777205
RP11-1094H24.3	0
RP11-1094H24.4	1.05753
RP5-875H18.9	0.530303
RP5-875H18.10	0.549183
RP5-875H18.4	0.310051
AC002401.1	0.25125
RP11-893F2.13	2.20269
RP11-893F2.14	0.939121
RP11-893F2.5	0.311143
RP11-893F2.15	0.0999305
LINC01969	0
SUMO2P7	0
TMEM92	1.39472
RP11-893F2.18	0.517975
EME1	0.494247
Y_RNA	0
RP1-117B12.4	0
MRPS21P9	0
CHAD	0.941864
RP11-94C24.13	0.0469645
RP11-94C24.6	0.4834
MYCBPAP	0.665238
EPN3	0.173395
RP11-94C24.8	0.597981
CACNA1G-AS1	0.168517
CACNA1G	0.28286
RP11-94C24.11	0
CTB-22K21.2	0
Y_RNA	0
RP11-294J22.7	0.155657
LINC00483	0
MIR8059	0
RP11-294J22.5	0
WFIKKN2	0.363281
RPL5P33	0
TOB1-AS1	3.10656
RP11-700H6.4	1.40766
RP11-700H6.1	0.0572766
RP11-700H6.2	0
RP11-481C4.1	0
RP11-481C4.2	1.99716
RP11-421E14.2	0.0318442
LINC02071	0
RP11-1018N14.3	0
RP11-1018N14.4	0
LINC02072	0
LINC02073	0
RPL7P48	0
CA10	0
CTB-43I4.1	0
LINC01982	0
LINC02089	0
C17orf112	0
MTCO1P40	1.69648
RP11-146P2.1	0
CTD-2535P7.1	0
CTD-2535P7.2	0
RP11-312B18.1	0
RPS2P48	0.0644033
KIF2B	0
RP11-618P13.1	0
ISCA1P3	0
RP11-372K20.1	0
ARL2BPP8	0
RN7SKP14	0
RP11-257O5.4	0.464453
STXBP4	2.41935
RP11-515O17.2	0.0653897
RP11-515O17.3	0
RP11-515E23.1	0
CTD-2033D24.2	0
GARSP1	0
RNU6-1249P	0
TMEM100	3.19251
RP11-763E3.1	0
ANKFN1	0.0487126
RP11-502F1.2	0
RP11-502F1.1	0
RPL39P33	0
NOG	2.00242
C17orf67	2.74056
RP11-347L15.1	0.313515
DGKE	4.57344
RNU6-1158P	0
RP11-670E13.3	0
RP11-670E13.6	2.21505
RP5-1107A17.3	0.196668
RP5-1107A17.2	0
RP5-1107A17.4	0.288481
RNF126P1	0.806558
RP11-166P13.3	4.05162
RP11-166P13.4	0.536547
RP11-426D19.1	0.15313
RP11-226M10.3	0.0389251
RP11-118E18.2	0
RP11-118E18.1	0
RP11-118E18.4	0
RN7SL449P	0.22863
RNU7-134P	0
CCDC182	0
RP11-60A24.3	0.811451
RN7SKP94	0
RP11-343K8.3	0
RP11-159D12.11	0.733819
RP11-159D12.3	0.0665158
RP11-159D12.6	2.00948
RP11-159D12.10	0
OR4D1	0
MSX2P1	0
OR4D2	0
EPX	0.108116
RP11-506H21.5	0.514271
LPO	0
MPO	0.614878
TSPOAP1-AS1	0.737877
RP5-1171I10.5	1.05081
MIR4736	0
RNF43	0.230205
HSF5	0.0382923
SETP3	0
SEPT4-AS1	0.86903
C17orf47	0.0928655
TEX14	0.282494
U3	0
CTD-2200P10.1	0
RNU1-108P	0
CTD-2200P10.3	0
RNU1-52P	0
RNU1-85P	0
RP11-579A4.1	0
PPM1E	0.0721281
Metazoa_SRP	0
RNU6-518P	0
RP11-579O24.1	0
Metazoa_SRP	0
RP11-579O24.3	0
RN7SL716P	0
AC099850.1	1.9854
RNU2-58P	0
MIR454	0
MIR301A	0
PRR11	0.427147
SPDYE22P	0
CTD-2510F5.4	0.370784
GDPD1	1.32049
Y_RNA	0
SNRPGP17	0
RP11-567L7.3	0.0903288
MIR4729	0
RP11-567L7.5	0
LINC01476	0
RNU4-13P	0
RP11-758H9.2	4.69957
PTRH2	4.64998
RP11-619I22.1	0
MIR21	0
RNU6-450P	0
NDUFB8P2	0.317861
RPS29P21	0
RP11-178C3.2	0.258984
DHX40P1	0.0855777
TBC1D3P1	0
RP11-178C3.7	0
RP11-178C3.8	0
MIR4737	0
RP11-178C3.6	0
CTD-2319I12.2	0.175503
WFDC21P	0.34985
CTD-2319I12.10	0.129456
CTD-2319I12.3	0
CTD-2319I12.9	0
CTD-2319I12.4	1.43698
CTD-2319I12.5	0
CA4	1.33189
FAM106DP	0
SCARNA20	0
RP11-3K24.1	0.213811
RP11-3K24.3	0
RP11-3K24.2	0
C17orf64	0.0572991
RPL12P38	0.056325
RP11-15E18.5	0
RP11-15E18.1	0.112733
RP11-15E18.3	0
LINC01999	0
RPSAP66	0
RNU6-623P	0
RN7SL606P	0
AC111155.1	0
Y_RNA	0
KRT18P61	0
HMGN1P28	0
RN7SL448P	0
RP11-264B14.1	0.196439
RP11-264B14.2	0
RPL23AP74	0.47167
RP11-136H19.1	0.153839
RP11-332H18.7	0.324127
RP11-332H18.5	2.12238
RP11-332H18.3	0.449854
C17orf82	2.77239
TBX4	0.243344
RP11-15K2.2	0
NACA2	0.609836
BRIP1	0.194404
Y_RNA	0
RP11-342K2.1	0.744193
Y_RNA	0
Y_RNA	0
POLRMTP1	0.411946
RP11-51L5.3	0
RP11-51L5.4	0
TBC1D3P2	0
RP11-51L5.5	0
RP11-51L5.1	0
EFCAB3	0
RP11-51L5.2	0
RNU7-52P	0
RPS23P7	0
RP11-464D20.2	1.01626
RP11-464D20.6	0.0522673
CTD-3035K23.6	0.321614
Y_RNA	0
RNU6-446P	0.537041
RP11-156L14.1	0
MARCH10	0.0590432
RP11-453A12.1	0
PRELID3BP3	0
RP11-180P8.1	0.0445292
MIR633	0
TRMT112P3	0
RP11-180P8.3	0.0898156
RP11-180P8.4	0
RP11-180P8.5	0
RP11-556O9.4	0
RP11-556O9.2	0
RP11-556O9.3	0
AC037445.1	0
RP11-269G24.2	0
RP11-269G24.8	0
AC015923.1	0
RP11-269G24.3	0.153509
RP11-269G24.7	0
RP11-269G24.4	0.0739782
RP11-269G24.6	0
CTD-2501B8.5	0
ACE	2.80692
ACE3P	0
KCNH6	0.0116413
RNU6-288P	0
RP11-51F16.9	1.43622
EEF1DP7	0.288235
RP11-51F16.1	2.1747
TCAM1P	0.0696423
CSH2	0
GH2	0
RP11-630H24.3	0
CSH1	0
RP11-630H24.4	0
CSHL1	0
GH1	0.48881
CD79B	3.18582
SCN4A	0.56029
CTC-264K15.6	0
PRR29-AS1	0.0479464
PRR29	0.986278
SNHG25	3.53917
SNORD104	0
RPL31P57	0
Y_RNA	0
MIR1273E	0
ATP5J2P4	0.287884
MIR3064	1.19568
MIR5047	0.931851
RP11-87N3.6	0.454781
MINOS1P2	0
RP11-927P21.4	3.53665
RNU7-115P	0
RP11-927P21.7	0
LRRC37A3	2.79572
RN7SL404P	0
RP11-927P21.8	0
RP11-927P21.1	0.793848
RP11-927P21.2	0.177037
RP11-927P21.12	0
RP11-583F2.1	0.424945
RP11-927P21.6	0
RP11-927P21.11	0
RP11-583F2.2	0.250057
RP11-583F2.6	0
SLC16A6P1	0.804803
RP11-583F2.5	0.124801
RGS9	2.43919
RP11-169I9.2	0
CRAT40	0
GS1-531I17.3	0
GS1-531I17.2	0
PSMD7P1	0
APOH	0.0933298
RNA5SP444	0
RP11-4F22.3	0
PRKCA	3.274
RN7SL735P	0
PRKCA-AS1	0
RNU6-928P	0
RNA5SP445	0
AC006947.1	0
MIR634	0
CACNG5	0
RNA5SP446	0
CACNG4	0.0433136
RP11-349A8.3	0
CACNG1	0.0421326
RP11-401F2.4	0
RPL36AP48	0
RP11-401F2.3	0.279404
RNA5SP447	0
SNORA8	0
RP11-401F2.2	0
Y_RNA	0
RN7SL756P	0
CTD-2653B5.1	0
RP11-360N9.2	0.0332915
RP11-360N9.3	0
SNORA38B	0
RPSAP67	0
RPL17P41	0
RP11-855A2.3	0.297551
RP11-855A2.1	0.101971
RP11-855A2.2	0.442432
RN7SL622P	0
FBXO36P1	0
AC145343.2	0.287354
LRRC37A16P	2.34801
RP11-147L13.7	0.263644
RP11-147L13.14	1.02463
RP11-147L13.8	0.752634
LOC440461	0.191186
RP11-147L13.15	3.28589
RP11-147L13.2	0.415804
ARSG	4.54629
SLC16A6	0.486469
RP11-120M18.2	0.801886
MIR635	1.22556
FAM20A	4.80635
RP11-120M18.5	0
LINC01482	0
RP11-118B18.3	0
RP11-118B18.2	0
ABCA9-AS1	0.0405035
LOC100421166	0.592758
MIR4524B	0
ABCA10	2.50238
PRO1804	0
SNRPGP4	0.627956
SNORA40	0
MAP2K6	0.746413
CTD-3022L24.1	0
RP1-193H18.3	1.66576
RP1-193H18.2	1.04563
LINC01483	0
RP1-200G19.1	0
LINC01497	0
Y_RNA	0
AC002539.1	0
LINC01028	0
KCNJ16	0.0452614
KCNJ2-AS1	0.920362
KCNJ2	0.731203
CALM2P1	0
CTD-2378E21.1	0
RP11-1058G23.1	0
RP11-238F2.1	0
RP11-1003J3.1	0
CASC17	0
RNU7-155P	0
AC118653.2	0
MYL6P5	0.20108
RP11-465C12.1	0
LINC02095	0
LINC01152	0
SOX9-AS1	0.0156507
LINC02097	0
SOX9	2.53219
LINC00511	0.179469
LINC02003	0
RP11-57A1.1	0
RPL32P33	0
CTD-3010D24.3	0
RN7SKP180	0
SCARNA24	0.565174
RP11-171G2.1	0
RP11-766H1.1	0.106741
POLR3KP2	0
SSTR2	0.543885
RP11-143K11.7	2.29381
RP11-661C3.2	0.292124
CPSF4L	0.0665869
SDK2	2.63861
RP11-449L23.2	0
RP11-277J6.2	0
RP11-277J6.3	0
CTD-2532D12.4	0
LINC00469	0
LINC02092	0
CTD-2532D12.5	0
CTD-2582D11.1	0
LINC02074	0
MGC16275	0.659503
CTD-2514K5.4	0
DNAI2	0.0217908
RP11-647F2.2	0
KIF19	0.532112
BTBD17	0.0555252
GPR142	0.0995475
RNA5SP448	0
CD300LB	0.653593
CD300C	2.75283
AC079325.5	0
CD300LD	0
C17orf77	0
CTD-2006K23.1	0.0958231
CD300E	1.7714
RAB37	1.81533
CTD-2006K23.2	0
CD300LF	0.845861
RP11-452I5.2	0
GRIN2C	0.533077
FADS6	0.0142608
USH1G	0
OTOP2	0
OTOP3	0
HID1-AS1	0.502996
RNU6-362P	0
RN7SL573P	2.48638
RP11-1112G13.3	0
TRIM80P	0.0452233
SLC16A5	3.87534
Y_RNA	0
RP11-649A18.3	0.125605
RP11-649A18.5	0.10039
RP11-649A18.4	0.0794213
RP11-649A18.12	0.863818
AC011933.2	0.0967081
RP11-16C1.3	0
RP11-16C1.2	0.0308744
RP11-16C1.1	0.0980567
MIR3678	0
RNU6-938P	0
Y_RNA	0
MIR6785	0
LLGL2	4.88276
SMIM5	0.485175
SMIM6	0.077535
RP11-474I11.8	0
RP11-474I11.7	0
MIR4738	0
RP11-552F3.4	0.735653
RP11-552F3.9	1.80471
RP11-552F3.10	2.60127
EVPL	0.307274
GALR2	0.148492
ZACN	0.0533303
MIR6868	0
FOXJ1	0.0228388
RNF157-AS1	0.0313792
RNF157	0.57702
ATP5LP6	0
ATF4P3	0.660921
QRICH2	3.56301
Y_RNA	0
RNU6-24P	0
RP11-794C22.2	0
RPL7P49	0
AANAT	0.224221
PRCD	0.872824
RP11-666A8.7	0.868552
RP11-666A8.8	0.706506
RP11-666A8.12	0.866699
SNORD1B	0
RP11-666A8.13	0.187483
RP11-666A8.9	0.155266
ST6GALNAC2	0.875506
RP11-666A8.11	0
ST6GALNAC1	0.453744
RNU6-227P	0
RP11-318A15.2	0.228063
RNY4P36	0
RP11-318A15.8	1.87453
uc_338	0
RNU6-97P	0
LINC02080	0.137774
LINC00868	0
MGAT5B	0.186729
RP11-87G24.3	0
RP11-87G24.6	0
RP11-87G24.2	0
Metazoa_SRP	0
RNU4-47P	0.348077
CYCSP40	0.271519
RP11-285E9.6	0
RP11-285E9.5	0
RP11-936I5.1	0.0675649
MIR4316	0
Y_RNA	0
RP11-75C10.6	0.107459
RP11-75C10.7	0
RP11-75C10.9	0
RP11-13K12.2	0
RP11-13K12.1	0.331895
RP11-13K12.5	0.510858
RP11-13K12.6	0
LINC01987	0.0169141
LINC01973	0
RNU1-80P	0
RP11-637C24.5	0
UBE2V2P2	0
RNU6-625P	0
TNRC6C-AS1	3.05375
TMC8	4.58331
C17orf99	0
EIF5AP2	0.0350999
RP11-219G17.6	0
BIRC5	0.5052
TMEM235	0
RP11-219G17.9	0
THA1P	0
RP11-219G17.8	0
LINC01993	0.0139229
AC061992.2	0.167457
RP11-806H10.4	0.235957
RN7SL236P	0
SNORA30	0
DNAH17	0.679775
DNAH17-AS1	0
RP11-559N14.6	0
RN7SL454P	0
LINC02081	0.0651887
CTD-2357A8.2	0.105474
RNU6-638P	0
RPL9P29	1.59986
CEP295NL	0.267151
CTD-2373H9.3	0.104107
CTD-2373H9.5	0.0953026
C1QTNF1-AS1	0.496213
RBFOX3	0.355228
RP11-398J5.1	0
CH17-351M24.1	0
MIR4739	0
LINC02078	0
ENPP7	0
CBX2	0.33025
CBX8	0.999721
RP11-353N14.1	0
LINC01977	0
RP11-353N14.3	0
LINC01979	0.0948453
LINC01978	0.149401
RP11-353N14.7	0
CTD-2529O21.1	0
CTD-2529O21.2	0
CCDC40	2.1745
MIR1268B	0
RP11-334C17.3	0.79989
RP11-334C17.6	0.611834
CARD14	0.324965
RP11-334C17.5	2.28034
CTD-2047H16.2	0.148902
CTD-2047H16.5	0.271831
CTD-2047H16.3	0.131023
CTD-2047H16.4	1.41044
MIR4730	0
CTD-2526A2.2	0.318612
CTD-2526A2.4	0
NPTX1	0.297905
CTD-2526A2.5	0
CTD-2526A2.6	0
RPL32P31	0
RPL31P7	0
RP11-28G8.1	0.0345844
CTD-2561B21.4	0.0935009
CTD-2561B21.3	0
CTD-2561B21.5	0.0506701
RPL12P37	0
CTD-2561B21.8	1.39638
CTD-2561B21.11	0.335141
CTD-2561B21.10	0.405218
BAIAP2-AS1	3.07275
BAIAP2	4.84006
AATK	4.09663
MIR657	0
MIR3065	0
MIR1250	0
RP11-149I9.2	0
AATK-AS1	0
RP11-455O6.2	0.377298
AC027601.1	1.14035
RP11-455O6.8	2.04769
RP11-455O6.5	0.329611
LINC00482	0.349584
TMEM105	0.0463873
RP11-455O6.9	0.757395
RP11-1055B8.9	3.99915
RP11-1055B8.2	0
RP11-1055B8.3	0.446931
RP11-1055B8.10	0.134941
RP11-1055B8.1	1.1136
MIR4740	0
MIR3186	0
LINC01971	0.0753558
RP13-766D20.1	0
RP13-766D20.2	1.01709
FSCN2	1.88301
Y_RNA	0
TSPAN10	0.437277
PDE6G	0.28547
MIR6786	0
RP13-1032I1.11	2.46456
SLC25A10	3.34361
GCGR	0.0400824
PPP1R27	0.165064
RP11-498C9.4	2.29546
RP11-498C9.15	1.24924
RP11-498C9.12	0.353162
MAFG-AS1	1.68121
MYADML2	0.117513
AC137723.5	0
NOTUM	0.02228
RP11-498C9.17	0
RAC3	1.53172
RP11-1182P23.5	0.310735
RP13-650J16.1	0.624897
RP11-1376P16.2	3.98397
RP11-1376P16.1	0
RP13-516M14.2	0.708192
MIR6787	0
RP13-516M14.8	2.76766
LINC01970	0.117092
CD7	2.70562
TEX19	0
UTS2R	0.176641
RP13-20L14.1	1.07294
RP13-20L14.4	0.235401
Y_RNA	0
HEXDC-IT1	0.497798
RP13-20L14.6	0.959522
RP13-20L14.10	2.67417
RP13-991F5.2	0.153788
NARF-IT1	2.22483
RP13-638C3.6	0.79032
RP13-638C3.2	1.09392
RP13-638C3.3	2.33082
RP13-638C3.5	0.177777
MIR4525	0
RP11-388C12.1	0.161449
RP11-388C12.5	0.732664
RP11-388C12.8	3.13425
RP11-567O16.1	0
ZNF750	0.206712
RP11-497H17.1	1.71258
B3GNTL1	2.18146
RP11-1197K16.2	0
AC139099.7	0.0421235
AC139099.4	0.204055
AC139099.6	0
AC139099.5	0.0647152
RPL23AP87	0.156991
AP005530.1	0
AP005530.2	0
FAM166AP6	0
TUBB8P12	0
RP11-683L23.7	0
IL9RP4	0
RP11-683L23.6	0
ROCK1P1	0.426035
MIR8078	0
RP11-705O1.8	0.184147
RP11-720L2.4	0
RP11-720L2.2	0
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	0.0418987
TYMSOS	0.758107
RP11-806L2.2	0.0577329
RP11-806L2.5	0
TYMS	4.96973
RP11-806L2.6	0.799819
RP11-769O8.1	0.297218
RP11-769O8.3	0.309901
RNU1-109P	0
RP11-672L10.6	1.04972
BOLA2P1	0
RP11-672L10.5	0
RP11-672L10.3	0
RP11-672L10.2	0.320747
ADCYAP1	1.56015
LINC01904	0
RP11-689C9.1	0
RP11-78F17.1	0
RP11-78F17.3	0
COX6CP3	0
LINC00470	0.0261964
RN7SKP72	0
RP11-288C17.3	0
RP11-288C17.1	0
RP11-476K15.1	0
CTD-2015H3.2	0
CTD-2015H3.1	0
RP11-161I6.2	0
CTD-2533G20.1	0
snoU109	0
RP11-715F3.2	0.549893
RP11-715F3.1	0
NDC80	0.874996
KATNBL1P3	0
Y_RNA	0
RNU6-340P	0
CBX3P2	0.943282
RP11-703M24.5	0
Y_RNA	0.405493
RP11-737O24.5	1.55595
RP11-737O24.3	0.189291
RP11-737O24.2	0.0987698
RP11-737O24.1	0
SNRPCP4	0
RP11-193E15.4	0.147094
SNORA70	0
RNU7-25P	0
RP13-270P17.2	3.13812
RP13-270P17.1	0.559853
RP11-838N2.5	0
LINC01895	0
RPL31P59	0
IGLJCOR18	0
RPL21P127	0
BOD1P1	0
GAPLINC	0.360347
DLGAP1	1.20764
RN7SL39P	0
RP11-710M11.1	0.0650624
DLGAP1-AS2	2.10225
RP11-874J12.4	0.0461108
RP11-874J12.3	0
DLGAP1-AS3	0
MIR6718	0
RNU6-831P	0
DLGAP1-AS4	0
GAPDHP66	0
DLGAP1-AS5	0.0333327
RP11-138C24.2	0
RP11-183C12.1	0
RP11-172F10.1	0
PPIAP14	0
LINC01892	0
BOD1P2	0
AKAIN1	0
RP11-190I17.2	0
RP11-835E18.5	0
LINC00526	4.48606
CTD-3096M3.1	0
CTD-3096M3.2	0
RP11-286N3.1	0
RP11-286N3.2	0
MIR3976HG	0
MIR3976	0
TMEM200C	0.0190321
RP11-945C19.4	0
L3MBTL4	0.420216
RP11-793A3.1	0
RNU5F-3P	0
RP11-793A3.2	0
L3MBTL4-AS1	0.161896
MIR4317	0
RP11-637N19.1	0
RNU6-349P	0
CTD-2124B20.2	0
LINC01387	0
CTD-2124B20.3	0
RN7SL282P	0
RP11-91I8.1	0
RP11-91I8.2	0
RP11-91I8.3	0
ARHGAP28	0.187165
RP11-146G7.2	0
LINC00668	0
SCML2P1	0
RNU6-916P	0
LAMA1	0.128312
RP11-781P6.1	0
RP11-76K13.3	0
SLC25A51P2	0
LRRC30	0
SNORA48	0
RP11-678G15.2	0
RP11-678G15.1	0
U3	0
RP11-376P6.3	0.304168
RP11-789C17.3	0.0483913
RP11-789C17.1	1.6633
RP11-789C17.5	0.404778
RFWD2P1	0
RN7SL50P	0
THEMIS3P	0
AKR1B1P6	0
RP11-661O13.1	1.36331
TOMM20P3	0
GACAT2	0
MTCL1	1.34502
Y_RNA	0
RP11-674N23.4	0.0906393
RPS4XP19	0
RP11-143J12.3	1.12216
NDUFV2-AS1	2.97049
Y_RNA	0
Y_RNA	0
RP11-888D10.4	2.38505
RP11-888D10.3	2.16721
RP11-61L19.2	0.146307
RP11-61L19.1	0.0303557
RP11-881L2.1	0.0844665
PPP4R1-AS1	0.516827
RNU6-903P	0
KRT18P8	0
RP11-692N5.2	0.232455
ZNF415P1	0.035951
RN7SL862P	0.143569
RNA5SP449	0.622634
PIGPP4	0
TXNDC2	0.158468
RP11-474N24.6	0.509132
RNA5SP450	0
RP11-419J16.1	0
RP11-138E9.2	0
RP11-243E13.2	0
LINC01254	0
RP11-883A18.3	0.0662927
LINC01887	0
RP11-856M7.7	0
CCDC58P1	0
RP11-856M7.4	0
RP11-856M7.8	0
PMM2P1	0
RP11-856M7.1	0
PIEZO2	0.671194
RP11-856M7.2	0
RP11-21G15.1	0
MIR6788	0
RP11-513M1.1	0
RP11-93H10.1	0
RP11-128P17.2	0
RP11-128P17.4	0
RP11-128P17.3	0
LINC01928	0
LINC01255	0
RP11-712C7.2	0
SLC35G4	0
RP11-677O4.5	0
NPIPB1P	0.140679
RP11-677O4.6	0
RP11-677O4.4	0
MIR7153	0
RP11-677O4.2	0
ASNSP6	0
RP11-78A19.2	0
RP11-78A19.4	0
RP11-820I16.1	0.183887
RP11-820I16.2	0
RP11-820I16.3	0
RP11-703I16.1	0.950798
RP11-703I16.3	0
RP11-703I16.2	0
AP002414.1	0
RP11-815J4.7	0.255069
RP11-815J4.6	0.30083
RP11-815J4.1	0
RP11-815J4.5	0
ANKRD62	0
RNU6-324P	0
SDHDP1	0
RP11-64C12.7	0
RP11-64C12.5	0
RP11-64C12.4	0
RP11-64C12.3	0
CCDC58P3	0
RP11-64C12.6	0
RP11-64C12.9	0
CIDEA	0.160688
RP11-64C12.1	0.882209
RP11-64C12.8	0.784504
RNU6-170P	0
RNU7-129P	0
RP11-861E21.1	4.15152
RP11-861E21.2	3.55962
RP11-861E21.3	0.904573
CEP76	1.66511
RP11-973H7.3	1.45846
RP11-973H7.5	0
LINC01882	0
Y_RNA	0
RP11-973H7.1	0.331204
STK25P1	0
EIF4A2P1	0.0487782
RP11-773H22.4	0.84155
RP11-807E13.3	0
RP11-807E13.2	0
RP11-794M8.2	0
RP11-794M8.1	0.0202318
RP11-756J15.3	0
C18orf15	0.0414245
RP11-756J15.2	0.633698
RP11-691H4.3	0
LDLRAD4-AS1	3.02776
MIR5190	0
RP11-691H4.4	0.0980196
RP11-53B2.1	0.149102
RP11-53B2.2	1.20198
RP11-53B2.5	0.631647
RP11-53B2.3	0.315327
RP11-53B2.6	1.56182
RP11-53B2.4	0.087519
MIR4526	0
RP11-701H16.4	2.21217
RP11-720L3.1	0
RN7SL362P	0
MC5R	0
MC2R	0
RP11-681N23.1	0
RP11-411B10.7	0.0970385
RP11-411B10.8	0.0413093
ZNF519	0.950325
RP11-411B10.2	0.237748
FRG2LP	0
RP11-411B10.5	0
NF1P5	0
ANKRD20A5P	0.0436844
RNU6-316P	0
RHOT1P1	0
RP11-757O6.6	0
CYP4F35P	0.111625
RP11-757O6.7	0
RP11-757O6.4	0
TERF1P2	0
FEM1AP2	0
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0
VN1R74P	0
GTF2IP8	0
ANKRD30B	0
RNU6-1210P	0
RP11-1157N2__B.2	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
RP11-527H14.4	0
LINC01443	0
LINC01444	0
RP11-527H14.1	0
RP11-805F19.3	0
RP11-805F19.4	0
RP11-805F19.5	0
RP11-805F19.2	0
RP11-805F19.1	0
RP11-454P7.3	0
BNIP3P3	0
RP11-454P7.1	0
AP005901.1	0
RNU6-721P	0
RP11-254G11.1	0.0658823
RNU6-120P	0
EXOGP1	0
RP11-699A5.2	0.0988474
GREB1L	4.61953
RP11-296E23.2	0
RP11-296E23.1	0
SNORD23	0
RP11-13N13.5	0.329536
RP11-13N13.6	0.195334
MIR320C1	0
SNORA81	0
Y_RNA	0
RN7SL233P	0
SNORA73	0.164608
MIR133A1HG	0.489464
RP11-268I9.1	0
RP11-268I9.3	0
RNU6-1038P	0
RP11-268I9.4	0
RNA5SP451	0
LINC01900	0
RP11-595B24.2	0
RNU6ATAC20P	0
RP11-627G18.2	1.4803
RNU6-702P	0.374538
RP11-627G18.1	1.67825
RP11-627G18.4	0
RP11-535A5.1	3.09938
CTAGE1	0.0516692
RP11-863N1.4	0
RPS4XP18	0
RNU6-1032P	0
RP11-739L10.1	0.147324
RP11-370A5.1	0
RP11-370A5.2	0
UBE2CP2	0.320465
RN7SL745P	0
Y_RNA	0
TMEM241	3.04981
RP11-17J14.2	0
Y_RNA	0
RP11-639E23.1	0
Y_RNA	0
ANKRD29	3.93773
RPS10P27	0
LAMA3	4.95464
RPL23AP77	0
RP11-403A21.1	0.278975
TTC39C	3.19665
TTC39C-AS1	0
RP11-403A21.3	0
RP11-799B12.2	0.384308
RNU5A-6P	0
RP11-799B12.1	1.6672
CABYR	2.2377
RP11-799B12.4	1.21032
RNA5SP452	0
Metazoa_SRP	0.245196
RNU6-435P	0
MIR320C2	0
RP11-621L6.2	0
RP11-621L6.3	0.16026
Y_RNA	0
RP11-178F10.1	0
HRH4	0.0794406
RP11-178F10.2	0
RP11-178F10.3	0
EIF4A3P1	0
LINC01915	0.0840669
RP11-449D8.2	0
RAC1P1	0
RP11-449D8.3	0
RP11-449D8.5	0
LINC01894	0
WBP2P1	0
RP11-958F21.3	0
ZNF521	4.21529
CTD-2576N18.1	0
CTD-2006O16.2	0
RN7SL97P	0
RP11-737G21.1	0
RPS24P18	0
PSMA8	0
DHFRP1	0.165533
NPM1P2	0
TAF4B	2.35889
FAM60BP	0
RP11-25D3.1	0
RP11-107K17.2	0
RNU6-1289P	0
LINC01543	0
RP11-9E17.1	0.761744
RP11-349H17.2	0.0383442
MIR8057	0
CIAPIN1P	0
AQP4-AS1	0
PCAT18	0
RP11-552O4.1	0
RP11-552O4.2	0
AQP4	0
CHST9	0.016902
RP11-526I8.2	0
LINC01908	0
RP11-739N10.1	0
RP11-26N15.2	0
UBA52P9	0
RP11-612A1.1	0
RBM22P1	0
PA2G4P3	0
AC015933.2	0.15523
RP11-430E17.1	0.297577
ARIH2P1	0
RP11-510D21.1	0
RP11-510D21.2	0
RNU6-408P	0
CTD-2515C13.1	0
CTD-2515C13.2	0
RP11-784B15.1	0
MIR302F	0
RP11-675P14.1	0
RP11-675P14.2	0
RP11-25I11.1	0
RNU6-857P	0
DSC3	2.88114
DSC2	0.790688
DSCAS	0
DSC1	0.060499
RP11-408H20.3	0
DSG1	0.112363
DSG1-AS1	0
RNU6-167P	0
DSG4	0
Y_RNA	0
DSG3	0.0570448
RP11-650P15.1	0
DSG2	0.865513
DSG2-AS1	0
TTR	0.184937
B4GALT6	1.59382
RP11-549B18.1	0.223088
RN7SKP44	0.154513
LRRC37A7P	0.809813
SLC25A52	0.0996507
RP11-210K20.2	0.17978
RP11-210K20.6	0
RP11-210K20.5	0.1977
RNU6-1050P	0
RP11-326K13.4	1.03622
PGDP1	0
RP11-326K13.2	0
RP11-326K13.3	0
RNF125	1.5996
RP11-326K13.5	0
RP11-53I6.1	0
RP11-53I6.3	0.316832
RP11-53I6.4	0.618091
RNA5SP453	0
MEP1B	0.050255
CLUHP6	0
RP11-344B2.3	0
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.582626
WBP11P1	0
RP11-386P4.1	0
KLHL14	0.0642228
AC012123.1	0
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.101928
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	0.929546
NOL4	0.168581
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0
RP11-379L18.3	0
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0.169816
RP11-294N21.2	0
RP11-294N21.3	0.134567
RP11-158H5.2	3.71248
RP11-158H5.8	0.670794
RP11-158H5.7	1.46313
RP11-54G14.1	0.726078
ZNF396	1.67702
RP11-322E11.1	0
RP11-322E11.2	0
RP11-322E11.5	0.316061
INO80C	4.99554
RP11-322E11.3	0.202349
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.249451
