Name	Uterus
CLEC4GP1	0.375103
EXOSC3P2	0
PRR36	0.754627
LYPLA2P2	0.0760106
RNA5SP463	0
LRRC8E	0.0513661
CTD-3193O13.12	0.0791499
TGFBR3L	2.61578
CTD-3193O13.1	1.82508
CTD-3193O13.8	2.74969
CTD-2325M2.1	0.842091
CCL25	0
FBN3	0.0477259
CTD-3020H12.3	0
CTD-3020H12.4	0.122886
CTD-2550O8.7	0.179794
MIR4999	0
RP11-886P16.6	0
RP11-886P16.10	0.105585
PRAM1	3.04368
AC092316.1	0.327508
AC130469.1	0.692197
AC130469.2	1.58073
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
MBD3L1	0
CTD-2529P6.4	0.209304
MUC16	0.0340884
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.134208
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
ZNF699	3.44968
CTC-325H20.7	1.53816
ZNF177	4.62223
ZNF559-ZNF177	1.72914
CTC-325H20.8	1.44057
ZNF560	0.0660135
CTC-543D15.3	0.301192
CTC-543D15.1	0.0295616
CTC-543D15.8	3.86254
RPS4XP22	0.759262
ZNF812P	0.347848
CTD-3116E22.8	0.484344
CTD-3116E22.6	0
CTD-3116E22.7	1.69151
UBE2L4	1.02098
CTD-2623N2.5	0.201787
SNORA70	0.98064
RPL10P15	2.46613
CTD-2623N2.11	0.839723
CTD-2553C6.1	0.762028
RDH8	0
C3P1	0.0106934
MIR5589	0
CTD-2240E14.4	0.68518
ANGPTL6	0.335385
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0
CTD-2369P2.4	0
CTD-2369P2.8	0
ICAM5	0.540146
ZGLP1	4.81013
AC114271.2	1.3765
ICAM3	1.0878
CTC-429L19.3	0.438338
S1PR5	0.455059
RNU7-140P	0
MIR1238	0
AP1M2	0.358224
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	1.43552
AC007229.3	0.232944
CTC-215O4.4	0.54565
RN7SL192P	0.467887
uc_338	0
MIR6886	0
SPC24	1.14194
CTC-510F12.3	2.5817
ANGPTL8	1.55438
TSPAN16	0.05555
CTC-510F12.4	0.149006
CTD-2342J14.6	2.77746
Y_RNA	0
CCDC151	1.49204
ELAVL3	0.183057
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.453796
CTC-398G3.2	0.423567
GAPDHP76	0.0653136
ZNF887P	0.465054
HNRNPA1P10	1.70642
ZNF833P	2.68515
CTC-499B15.6	0.155054
CTC-499B15.1	0
CTC-499B15.7	0.0421144
ZNF491	3.55806
CTC-499B15.8	0.141993
AC020951.1	1.05293
ZNF69	2.72357
CTD-2006C1.12	1.31624
CTD-2006C1.2	3.76408
RNA5SP464	0
RNA5SP465	0
ZNF878	0.84968
RNA5SP466	0
Y_RNA	0
ZNF788	3.00721
ZNF20	4.23291
RSL24D1P8	0.349636
RNA5SP467	0
CTC-359D24.3	2.09931
ZNF625	2.51625
CTD-2666L21.1	0.931376
CTD-2666L21.3	0.315488
CTD-2666L21.2	1.11644
ZNF563	4.15375
ZNF442	1.87587
RPS29P23	0
CTD-3105H18.4	1.64519
CTD-3105H18.7	0.122981
ZNF709	3.33711
MTND2P40	0.151293
MTCO1P27	0
MTCO2P27	0.0366119
MTATP6P27	0.13898
PPIAP20	0
CTD-2192J16.21	0.623371
CTD-2192J16.11	0.222543
PGK1P2	0.241908
ZNF490	1.98357
CTD-2192J16.26	0.743091
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0439761
CTD-2659N19.9	0.136493
MIR5684	0
RTBDN	0.00737428
CTD-2265O21.3	0
MAST1	0.430003
MIR6794	0
CTD-2265O21.7	0
KLF1	0.0329452
RPS6P25	2.73754
SYCE2	2.21719
MIR5695	0
FARSA-AS1	0
MIR6515	0
DAND5	0.150619
CTC-239J10.1	0.341766
AC007787.2	0.101769
AC007787.3	1.99521
AC005546.2	0.199849
CTC-250I14.3	0
RPL12P42	0.474595
CACNA1A	0.957871
CTB-5E10.3	0
CTD-3252C9.2	0.137503
RN7SL619P	0
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.421785
MIR181C	0
MIR181D	0
C19orf57	2.2727
PODNL1	0.832494
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0
PALM3	1.56831
EEF1DP1	1.14322
MISP3	3.26832
C19orf67	0.262792
CTB-55O6.10	0.140065
ASF1B	0.579517
RN7SL231P	0
CTD-2189E23.1	0.644648
CTD-2189E23.2	0
LINC01841	0.339303
LINC01842	0.272041
CTC-548K16.6	0.726805
PTGER1	0.737006
CLEC17A	0.066382
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.0402225
ITGB1P1	1.91587
CTD-3093B17.2	0
ADGRE2	0.979895
AC005255.3	0.104847
OR7A5	0
OR7C1	0
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.0274868
CCDC105	0
CASP14	0.10165
OR1I1	0
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	1.07057
AC005776.1	0.201775
LLNLR-246C6.1	1.05929
AC005785.2	3.28728
AC005785.5	2.87119
RASAL3	3.98291
PGLYRP2	0.0542282
CYP4F22	0.15078
CTB-187L3.1	0
CYP4F23P	0
AD000091.3	0
RPL23AP2	1.86397
AD000091.2	0
CYP4F8	0
CYP4F3	0.215936
CYP4F10P	0
OR10H2	0
OR10H3	0
CYP4F24P	2.1879
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0.141447
LINC01835	0.511114
CYP4F36P	0
CYP4F2	0.0420819
AC005336.5	0.053994
LLNLF-158E9.1	0.0333486
AC005336.4	0.053462
CYP4F11	0.225847
OR10H4	0
CYP4F9P	0
LINC00661	0.020883
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	2.73548
CTD-2231E14.5	0
CTD-2231E14.8	0.142066
HSH2D	0.723001
CIB3	0
CTD-2562J15.4	0.156969
Metazoa_SRP	0
CTD-2562J15.6	0.138857
CTD-2013N17.7	0.0430281
CTD-2013N17.1	0.138495
CTD-2013N17.4	0.128777
CALR3	0
RN7SL146P	0
CTD-3222D19.12	2.37699
CTD-3222D19.10	0.177687
CTD-3222D19.9	1.17978
CTD-3222D19.4	0.0107548
CTC-429P9.1	1.98549
TMEM38A	3.62887
CTD-2538G9.3	0
NWD1	0.0678279
CTD-2538G9.6	0
CTD-2538G9.5	3.03563
F2RL3	2.48174
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	3.47187
CTD-2528A14.3	0
CTD-2528A14.5	0.0206869
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.180778
ANKLE1	2.18422
CTD-2278I10.4	2.08101
CTD-2278I10.1	0.161878
CTD-2521M24.13	0.378209
BISPR	3.1493
CTD-2521M24.6	2.82644
CTD-2521M24.4	0.425041
TMEM221	2.40789
CTD-2521M24.11	0.16777
NXNL1	0.175913
CTD-3131K8.2	3.59466
CTD-3131K8.3	0.42008
FAM129C	0.319262
CTD-3131K8.1	0
UNC13A	0.31489
CTD-3149D2.3	0
CTD-3149D2.2	0
FCHO1	1.0825
B3GNT3	0.128762
INSL3	0.271586
SNORA68	1.81988
AC005796.2	0
SLC5A5	0.0379291
KCNN1	0.306114
RNA5SP468	0
CTB-52I2.7	0.493006
CTB-52I2.4	0.375666
CTB-52I2.3	0
RPS18P13	0
IL12RB1	0.539113
AC068499.10	0.39593
PDE4C	3.43093
MIR3188	0
RPL39P38	0.724054
RN7SL513P	0
GDF15	4.02254
MIR3189	0
LRRC25	2.76376
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	3.63933
AC005387.2	2.9865
CRLF1	3.89379
TMEM59L	2.57251
RN7SL155P	0
COMP	1.05458
CERS1	0.758872
AC005197.2	0.0936541
AC005932.1	0.471132
RN7SL70P	0
NCAN	0.0328953
RNU6-1028P	0
LLNLR-259H9.1	0
HAPLN4	0.784123
TM6SF2	1.56188
CTB-184G21.3	0
MIR640	0
TSSK6	2.00913
CILP2	0.165309
PBX4	1.10674
PHF5CP	0
AC002306.1	0
ZNF101	4.01676
CTC-412M14.6	0.285008
CTC-412M14.5	0.200683
CTC-559E9.12	0.0308575
CTC-559E9.9	0.0420948
LINC00663	3.24624
CTC-559E9.2	0
CTC-559E9.6	1.28258
BNIP3P9	0.0350648
BNIP3P10	0.613017
CTC-559E9.8	3.06716
ZNF93	2.8837
CTC-559E9.13	0
AC007204.2	0.146694
AC007204.3	0
ZNF682	2.76576
AC006539.3	0.0962198
AC006539.6	0
BNIP3P13	0
ZNF90	2.66165
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0.887286
CTC-260E6.6	0.372898
ZNF486	3.89495
BNIP3P16	0.248915
CTC-260E6.7	0
CTC-260E6.3	0.158929
CTC-260E6.4	0.82203
BNIP3P17	0.420645
AC078899.4	0
AC078899.1	0.0931907
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	2.56293
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0.185174
CTC-513N18.6	0
BNIP3P23	0
ZNF737	4.9025
VN1R78P	0
CTD-2332E11.2	0.0789536
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0.0107057
VN1R79P	0
ZNF66	0.98437
BNIP3P24	0.2725
CTD-2542C24.3	0.152029
ZNF85	2.12772
CTD-2542C24.5	0.0298386
KRT18P40	0
CTD-2542C24.8	0
ZNF430	3.91309
CTD-2542C24.9	0
VN1R80P	0
ZNF714	2.03405
RNA5SP469	0
VN1R81P	2.26003
RPL7AP10	3.62627
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0
VN1R83P	3.70768
BNIP3P25	0
CTD-2561J22.1	0
CTD-2561J22.2	0.881876
CTD-2561J22.5	1.08094
LINC00664	0.51499
ZNF429	4.15767
BNIP3P26	0.487523
RP11-678G14.2	1.18029
RP11-678G14.3	1.77856
RP11-678G14.4	0.0468458
RP11-678G14.5	0
RP11-420K14.1	0.181778
MTDHP3	0.0771763
MTDHP4	0
VN1R84P	0.373197
RP11-420K14.6	0.262927
RP11-420K14.8	0
BRI3BPP1	0
BNIP3P27	0.510159
ZNF208	3.08166
MTDHP2	0.48295
BNIP3P28	0.344928
AC003973.4	0
AC003973.5	0
ZNF257	1.03171
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.165184
MTDHP5	0
VN1R85P	2.88398
ZNF676	3.89433
BNIP3P30	1.44087
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0.0143814
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.889326
ZNF98	0.387662
AC011516.1	0
BNIP3P32	0
AC025811.3	0.195323
BNIP3P33	0
ZNF209P	0.0500751
AC004004.2	0.237704
CTC-457E21.1	0.0472941
LINC01233	0.141899
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0.0488458
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0.0890609
CTC-457E21.7	0
ZNF492	0.198046
CTC-457E21.9	0.0711463
ZNF849P	0.0679106
RPL34P33	0.689524
CTC-451A6.5	0
VN1R87P	0.27404
ZNF99	0.205092
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0.0264731
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	1.2896
BNIP3P36	0
LINC01859	0
LINC01858	0.0647234
CTD-2291D10.3	0.0312535
CTD-2291D10.4	0.295816
ZNF730	0.301142
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.240053
BNIP3P38	0
RP11-15H20.6	3.34487
VN1R90P	0
VN1R91P	0
CTB-176F20.3	0.681209
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0.0241635
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	3.08635
RP11-359H18.2	0
RPS27P29	0.245298
VN1R93P	0
ZNF681	1.52097
RP11-255H23.2	2.83685
BNIP3P39	0
RP11-255H23.4	0.187669
RP11-255H23.5	0
ZNF726	0.5759
CTB-92J24.3	2.13678
CTB-92J24.2	0.433536
ZNF92P3	0.290954
RNA5-8SP4	0
CTD-2017D11.1	4.07333
CTD-2017D11.2	2.57564
BNIP3P40	0.182771
CTD-2027I19.3	0.641437
CTD-2027I19.2	2.88648
ERVK-28	0
CTB-151G24.2	0
LINC00662	2.97097
CTC-459F4.1	1.72924
CTC-459F4.3	2.27583
CTC-459F4.9	2.99909
CTC-459F4.6	0.66904
SLC25A1P5	0.282983
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.253317
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0225695
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0.0685473
CTB-32O4.2	0.672891
CTB-32O4.3	0.244959
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0.103918
CCNE1	1.21218
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.416786
CTC-448F2.4	0.175525
TAF9P3	1.15196
CTC-448F2.6	3.79056
AC005597.1	0
ZNF536	0.246311
CTD-2001J20.1	0.0832425
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.107478
LINC01791	0
AC007796.1	2.29691
CTC-439O9.1	4.78729
AC008992.1	1.74416
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.930616
SNORA68	0.483829
RPS12P31	0.31381
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.0980284
CTD-2538C1.2	2.05157
CTD-2538C1.3	0
TDRD12	0.243065
CTD-2085J24.5	0
SLC7A9	1.30047
CTD-2085J24.3	0
RN7SKP22	0
RPL31P60	0
FAAP24	1.72854
RHPN2	3.72837
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.568013
CTD-2540B15.10	0.138122
SLC7A10	0.0220875
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA	4.68126
CTD-2540B15.9	1.41536
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0.0324429
CHST8	0.841959
CTC-526N19.1	0.697179
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0.0554162
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.248583
AC010504.2	1.24884
RN7SL154P	0.178842
CTD-2588C8.8	0
RPS26P55	0
ZNF807	0.147744
SCGB1B2P	2.99912
SCGB2B2	0.462291
CTD-2553L13.7	0.258169
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.10788
CTD-2553L13.9	2.28952
CTC-523E23.10	0.237429
LINC01801	0.67468
CTC-523E23.1	0.560799
CTC-523E23.9	0
CTC-523E23.5	0.417601
CTC-523E23.11	2.45484
LOC401913	0
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.284284
CTC-523E23.3	2.26496
CTD-2527I21.7	0
HPN	1.17816
HPN-AS1	0
CTD-2527I21.15	0
FXYD3	0.816351
CTD-2527I21.5	1.15764
FXYD7	2.08895
FAM187B	0.367256
FAM187B2P	0.853661
AC002128.5	0.353673
AD000684.2	2.73457
HAMP	0.273603
MAG	0.197146
CD22	2.5443
U62631.5	0.344447
MIR5196	0
FFAR1	0.0549444
FFAR3	0
GPR42	0
EEF1A1P7	0.24474
LINC01531	0
RN7SL491P	0
AC002511.2	0
AC002511.3	0
FFAR2	0.24755
KRTDAP	1.31128
SBSN	0.717727
GAPDHS	0
ATP4A	0.0940851
LLNLF-96A1.1	0.128677
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	1.12509
UPK1A	0.291249
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.741279
AC002398.11	1.07553
AC002398.12	0
LINC01529	0.832198
PRODH2	0
NPHS1	0.0222772
KIRREL2	0.0401565
APLP1	4.20455
RN7SL402P	0
AD000864.6	0.294806
AF038458.3	0.246381
AF038458.4	0
AF038458.5	0.482599
SYNE4	2.28698
AC002116.7	0.415273
WDR62	0.950489
LLNLR-276H7.1	0
OVOL3	0.149397
AD001527.4	4.3807
AD001527.7	1.22903
AC002984.2	0.334566
ZNF565	3.31436
Y_RNA	0
CTD-3162L10.1	1.01571
CTD-3162L10.3	0
CTD-3162L10.4	0
CTD-3162L10.5	0.159769
CTD-2630F21.1	2.00608
CTBP2P7	0.170663
AC092295.4	0
ZNF529-AS1	4.70813
ZNF382	2.34878
CTD-3234P18.6	1.90727
LINC01534	3.54277
ZNF850	1.85066
CTD-2162K18.4	0.252603
CTD-2162K18.3	0.0264232
ZNF790	4.37848
Y_RNA	0
ZNF829	2.80726
RPL31P61	0.382492
ZNF568	4.30016
CTD-2293H3.3	0
CTD-2293H3.2	0.234435
CTD-2293H3.1	0.17792
ZNF585A	4.48324
CTC-454I21.4	0.243501
LINC01535	0.840225
CTD-3220F14.1	1.13928
CTD-3220F14.3	1.82226
CTD-3220F14.2	1.06094
ZNF527	3.94018
CTD-2086O20.1	0.110125
ZNF569	4.34488
ZNF570	3.83166
ZNF793-AS1	3.31846
CTD-3064H18.2	0.169027
ZNF793	4.82401
CTD-3064H18.4	0.199418
ZNF571-AS1	1.54092
ZNF571	3.24609
CTD-2528L19.3	0.457844
ZNF573	1.79031
CTD-2554C21.1	0.564898
CTD-2554C21.2	3.51494
AC016582.2	0.616857
WDR87	0.0113216
CTC-244M17.1	0
CTC-450M9.1	0.113706
CTB-102L5.7	0.0979542
CTB-102L5.8	0.375786
RN7SL663P	0.868184
DPF1	0.34199
Y_RNA	0
C19orf33	2.52033
CATSPERG	1.34676
AC005625.1	0
GGN	0.697239
SPRED3	0.902097
RASGRP4	2.25472
RYR1	0.490384
AC067969.1	0
AC067969.2	0
MAP4K1	2.4285
CTB-186G2.1	0
CTB-186G2.4	0
CAPN12	1.55751
CTD-2540F13.2	1.40143
LGALS7	0.147073
LGALS7B	0.603949
RNU6-140P	0
LGALS4	2.09437
AC104534.2	1.44556
AC008982.2	1.36232
RINL	3.05311
CTC-360G5.6	0
CCER2	1.41713
CTC-360G5.9	1.2838
FBXO27	4.33735
CTB-189B5.3	0
ACP7	0.0531573
CTC-218B8.3	0
NCCRP1	0.329832
SYCN	0.65514
IFNL3P1	0
IFNL3	0
IFNL4	0.0756314
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	3.96598
CTC-246B18.8	1.53912
CTC-246B18.10	2.24397
RN7SL566P	1.60501
MIR4530	0
DLL3	0.0483354
SELENOV	0.0296787
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0206819
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0
LEUTX	0
LLNLR-268E12.1	4.0164
MIR6719	0
FCGBP	1.73256
PRR13P5	0.838071
ZNF546	3.03797
CTC-471F3.5	2.03703
AC005614.3	0
VN1R96P	0
TTC9B	0.241684
CNTD2	0.69358
CTC-425O23.2	3.51239
MIR641	1.25941
RNU6-945P	0.459151
Y_RNA	0
Y_RNA	0
CTC-425O23.5	2.1253
MIR6796	0
HIPK4	1.11034
CTC-492K19.7	0
CTC-492K19.4	1.0712
Metazoa_SRP	0
SPTBN4	3.99023
RNU6-195P	0
MIA	1.5986
CTC-490E21.14	1.5089
CYP2T1P	4.92
CYP2F2P	0.766113
CTC-490E21.10	4.17752
CYP2A6	1.25799
CYP2A7	0.408447
CYP2G1P	0.480725
CTC-490E21.13	0
CYP2B7P	1.88791
AC092071.1	0
CYP2B6	0.0101156
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0.0285277
CYP2F1	0.0226989
CYP2T3P	0.0647833
RPL36P16	0
RN7SL718P	0
CYP2S1	0.590658
CTD-2195B23.3	1.16968
RN7SL34P	0.243743
CTC-435M10.10	0
Metazoa_SRP	0.183517
ERICH4	1.77333
AC005795.1	0.160762
PLEKHA3P1	0.17158
AC006129.1	0.277752
LINC01480	0.890885
AC006129.2	0.504643
CEACAM21	0.71306
AC006129.3	0
CEACAMP3	0
CEACAM4	0.682941
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0.0492
CEACAM5	0.133175
CEACAM6	0.174845
AC011513.4	0
CEACAM3	0.0966869
HNRNPA1P52	0
AC020956.3	0
LYPD4	0
DMRTC2	0
MIR6797	0
CD79A	0.498183
CTD-2575K13.6	1.35955
ATP1A3	0.158649
POU2F2	1.24261
CTC-378H22.1	0.0483099
MIR4323	0
CTC-378H22.2	0.0891068
AC006486.10	0.203756
PRR19	0.701204
TMEM145	0.54169
MIR8077	0
CNFN	2.64832
LIPE-AS1	0.993721
CXCL17	0.13144
RNU4-60P	0
CTB-50E14.5	4.28492
CEACAMP2	0
CEACAM8	0.0309849
CEACAMP1	0
CEACAMP5	0.0441874
RPS10P28	0.102744
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0
CD177	0.415151
CTC-490G23.4	0
CD177P1	0
TEX101	0
LYPD3	3.03471
ZNF575	4.78357
L34079.3	0
L34079.4	0
SRRM5	1.13309
RN7SL368P	0.181482
LLNLR-271C9.1	0.223206
IRGC	0.0745587
KCNN4	2.56435
AC115522.3	0.28691
LYPD5	0.938117
ZNF283	2.9009
RP11-15A1.4	1.22772
RP11-15A1.3	2.88398
RP11-15A1.2	0.37675
ZNF221	1.56532
RP11-15A1.8	2.3117
RP11-15A1.9	1.03548
RP11-15A1.7	0.420989
ZNF230	4.1625
AC067968.3	0
ZNF284	3.88236
RNU6-902P	0
AC084219.4	1.14485
ZNF225	4.6131
ZNF235	4.88413
CTC-204F22.1	0.480095
ZNF233	0.713418
CTC-512J12.7	0.661083
NDUFA3P1	0.255995
ZNF285	2.31018
ZNF229	2.76784
ZNF285B	0.265248
CEACAM20	0.0225814
AC138472.6	0
CEACAM22P	0.0440559
AC138472.4	0
IGSF23	0
CTB-171A8.1	0.595995
MIR4531	0
CEACAM16	0.0294893
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CBLC	0.0846973
CTB-129P6.4	1.73583
APOC1	3.10565
APOC1P1	0.0663597
APOC4	0.0847559
APOC2	0.334783
CTB-129P6.11	1.26889
RNU6-611P	0.385178
ZNF296	1.52685
CTB-179K24.3	1.03901
EIF5AP3	0.114631
AC005757.6	0
NKPD1	0.223539
AC006126.3	0.426284
CKM	2.94768
RPS16P9	0
KLC3	0.0458152
CD3EAP	3.02573
MIR6088	0
FOSB	2.11622
PPM1N	1.45526
EML2-AS1	0.304907
RN7SL836P	0
GIPR	0.273426
MIR642A	0
AC007191.4	4.01032
BHMG1	0.0184774
RSPH6A	0.0311968
AC092301.3	1.68524
FOXA3	0.086785
NANOS2	0
MIR769	0
PGLYRP1	0.459006
CTC-344H19.4	0.308749
IGFL4	0.209723
AC007193.6	1.66529
CTC-344H19.6	0
IGFL3	0.103357
TGIF1P1	0
IGFL2	0.611758
AC006262.4	0
IGFL2-AS1	0.428627
IGFL1P1	1.47659
AC006262.6	3.81907
RPL12P41	0.193613
AC006262.10	0
IGFL1	0
AC006262.11	0
IGFL1P2	0
RNU6-924P	0
LLNLF-187D8.1	0.197243
PPP5D1	1.06869
PNMAL2	3.61419
CTB-158D10.3	0
LLNLR-276E7.1	0.139276
AC011551.3	0.187858
GAPDHP38	0.125267
GNG8	4.38679
CTB-12A17.2	4.58813
DACT3-AS1	0.851985
RN7SL364P	0.459884
MIR320E	0
CTB-174O21.2	0.251808
Y_RNA	0
CTB-147N14.6	1.59564
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.259848
NPAS1	0.264249
MIR3190	0
C5AR2	0.626485
NAPA-AS1	2.76326
ZNF541	0.608536
RN7SL322P	0
CTD-2571L23.8	0.318603
CTD-3001H11.2	4.54542
GLTSCR1-AS1	0
AC008985.1	0.0660354
SNORD23	3.76389
GLTSCR2-AS1	1.3992
RPL23AP80	0.646226
CTD-2571L23.9	0
TPRX1	0
CRX	0.0114873
TPRX2P	0
LINC01595	0
SULT2A1	0.0484855
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C-AS1	0.145188
CTC-453G23.5	0.352724
CTC-453G23.4	0
CTC-453G23.7	0.156969
CTC-453G23.8	1.21064
CARD8-AS1	3.65102
CTC-241F20.4	0
ZNF114	0.728165
CCDC114	1.33454
SYNGR4	0
GRIN2D	0.29611
KCNJ14	1.44251
CTC-273B12.5	0
LMTK3	0.560611
CTC-273B12.10	0
SULT2B1	0.188236
FAM83E	0.077847
SPACA4	0.0548813
AC022154.7	0.866754
SEC1P	0.739959
NTN5	3.41042
FUT2	1.09146
IZUMO1	0.464674
FUT1	1.93662
FGF21	0
RNU6-317P	0
TULP2	0.830584
NUCB1-AS1	0.315714
CTD-2639E6.4	0.873674
DHDH	0.704174
CTD-2639E6.9	0.833434
MIR6798	0
LHB	0.880633
CTB-60B18.10	0.256584
CGB3	0
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	0.35376
CTB-60B18.12	0.234122
NTF4	0.281377
CTB-60B18.18	0.133252
KCNA7	0.056218
RN7SL708P	0
C19orf73	1.57825
PPFIA3	3.93717
SLC6A21P	0.117279
SUMO1P4	0
MIR4324	0
AC010524.4	0.508628
DKKL1	0.799071
AC010524.2	0.298529
CCDC155	0.0305956
PTH2	0
GFY	0
SLC17A7	3.32695
SNORD33	2.52894
SNORD34	0
SNORD35A	4.36665
MIR150	0
COX6CP7	0
Y_RNA	0
PRRG2	1.39485
MIR5088	0
CTB-33G10.1	4.09414
TSKS	2.03025
RNU6-841P	0
MIR6799	0
AC006942.4	4.04603
MIR6800	0
AC018766.6	3.66033
MIR4749	0
IL4I1	0.688169
SIGLEC11	0.471425
SIGLEC16	1.13087
Metazoa_SRP	0
CTD-2126E3.3	0.391073
CTD-2126E3.1	0.421856
CTD-2126E3.5	0.0784462
