Name	Artery - Coronary
ATP8B4	3.60312
CTD-2647E9.3	0.186977
RNA5SP394	0
SLC27A2	0.119843
Y_RNA	0
HDC	1.98981
RN7SL494P	0
RNU6-94P	0.233657
GABPB1-AS1	4.73083
AHCYP7	0
RNA5SP395	0
RP11-562A8.1	0.219669
RP11-562A8.5	1.82215
RP11-562A8.4	2.67183
USP50	0.122422
RN7SL354P	0
RP11-507J18.5	0
RP11-507J18.2	0
RP11-507J18.1	0
CTD-2378E12.1	0.270932
DCAF13P3	0.288381
RP11-108K3.1	0
RP11-394B5.2	0
CYP19A1	0.719421
MIR4713	0
RP11-108K3.3	0
MIR7973-2	0
MIR7973-1	0
RP11-108K3.2	0
RP11-108K3.5	0
RP11-108K3.4	0
RP11-707P17.1	0.455951
RP11-707P17.2	3.02433
SCG3	0.144198
RP11-313P18.2	0
RP11-313P18.1	0
CTD-2308G16.1	0
RP11-56B16.6	0
Metazoa_SRP	0
RP11-56B16.1	0
Y_RNA	0
RP11-56B16.5	0
RNU6-90P	0
RP11-56B16.2	0.142823
CTD-2650P22.1	0.0465445
CTD-2650P22.2	0.343322
RP11-430B1.1	0
CTD-2184D3.5	0.792393
CTD-2184D3.3	0
CTD-2184D3.1	0.096318
BCL2L10	0.0464523
CTD-2184D3.7	0.186385
Y_RNA	0
CERNA1	0.693692
MYO5C	4.0003
MIR1266	0
EEF1B2P1	0.102612
RP11-23N2.4	2.04435
RP11-519C12.1	0.529063
ONECUT1	0.00979654
RP11-209K10.2	0
RPSAP55	0
EEF1A1P22	0.321227
RP11-209E8.1	0
WDR72	0.0223408
RNU2-53P	0
RNU6-449P	0
RP11-643A5.1	0
RP11-643A5.3	0
RP11-643A5.2	0
UNC13C	0.345949
RP11-390M11.1	0
HNRNPA1P74	0
RP11-548M13.1	0
RP11-547D13.1	0.32626
RP11-139H15.5	2.42326
RP11-139H15.7	0.746811
RP11-139H15.6	1.13227
MIR628	0
C15orf65	3.54163
DYX1C1	1.43326
RP11-178D12.2	0
PYGO1	3.91108
PRTG	0.464971
RP11-420M1.2	0
RP11-291H24.1	0
CNOT6LP1	0.512978
RN7SL568P	0
CD24P2	0
RP11-5N19.3	0.0450531
TEX9	1.422
RP11-844G16.3	0
RNU6-1287P	0
HMGB1P33	0
RP11-48G14.2	0
RP11-48G14.1	0.115035
MNS1	2.99491
RP11-48G14.3	0.468529
RP11-1129I3.1	0
Y_RNA	0.329449
RP11-31H5.3	1.36747
RP11-31H5.2	0
RP11-31H5.1	0
RP11-323F24.3	0.588037
RP11-323F24.4	0.623123
HNRNPA3P11	0.0107283
snoU13	0
LINC00926	4.00567
LINC01413	0
NDUFB10P1	0
RNU6-844P	0
CTD-2515H24.3	0
CTD-2515H24.4	0.119249
CTD-2515H24.2	0.334345
CTD-2515H24.1	0
MYZAP	4.24039
RP11-344A16.2	0
RP11-86K22.1	0
RP11-86K22.2	0.429645
CTD-2330J20.2	0.138752
AQP9	2.27324
MTCO3P23	0
MTND3P12	0
RP11-925D8.3	0
MTND5P32	0
MTCYBP23	0
RP11-925D8.1	0
LIPC	0.223201
LIPC-AS1	0
RP11-355N15.3	0
RP11-355N15.2	0
RP11-50C13.2	0
RP11-50C13.1	3.40935
HMGB1P51	0
RP11-123C21.1	0
HSP90AB4P	0.0755344
RN7SKP95	0
RP11-123C21.3	0
RP11-30K9.7	0
U3	0
RP11-30K9.6	0.513402
RP11-30K9.4	0.103499
RP11-30K9.5	0.923323
ZNF444P1	0
RP11-30K9.1	0.465672
AC025918.2	0.366366
RP11-313H3.1	0
RP11-59H7.1	0
CCNB2	2.35464
RP11-59H7.4	1.28132
RP11-59H7.3	2.30332
MIR2116	0
LDHAL6B	0.541522
RNU4-80P	0
RP11-429D19.1	0.162359
RNU6-212P	0
RP11-356M20.3	0
FAM81A	0.575205
RP11-356M20.2	0
RP11-356M20.1	0.0538709
Y_RNA	0
RP11-112N19.1	0
RP11-112N19.2	0.316242
RNA5SP396	0
GCNT3	0.0214088
AC092755.4	0
PIGHP1	1.128
RP11-361D15.2	0
RP11-568G20.2	0
NMNAT1P5	0
FOXB1	0
MESTP2	0
RP11-82L7.4	0
RP11-745A24.1	0.237763
RP11-745A24.2	0.12877
RP11-745A24.3	0
RORA-AS1	0.174191
CTD-2501E16.2	0
CYCSP38	0
RP11-219B17.3	0.399821
uc_338	0
RORA-AS2	0
RNA5SP397	0
RP11-554D20.1	0
RP11-554D20.2	0.103851
RP11-39M21.1	0
RP11-39M21.2	0
CTD-2026J24.1	0
RP11-507B12.2	0.151901
RP11-259A24.1	0
RP11-507B12.1	0.433108
RP11-162I7.2	0
RP11-162I7.1	0
RP11-16B9.1	0
RP11-643M14.1	0.227575
C2CD4A	0.105181
NPM1P47	0
C2CD4B	3.4507
RP11-299H22.1	0
RP11-299H22.3	0.0168966
RP11-1O10.1	0
Metazoa_SRP	0
GOLGA2P11	0
RP11-299H22.4	0
RP11-299H22.6	0
RP11-299H22.7	0
MIR8067	0
MIR6085	0
HMGN1P26	0
RP11-435J9.2	0.404638
MGC15885	0.0388396
RP11-625H11.2	0
MIR190A	0
RP11-1069G10.1	0.155323
RP11-1069G10.2	0
RP11-244F12.1	0.0809294
RP11-69G7.1	0
CA12	2.48393
RP11-321G12.1	0
AC007950.1	0
AC007950.2	0.103
USP3-AS1	2.49271
RP11-317G6.1	0
MIR422A	0
RP11-111E14.2	0
DAPK2	1.36562
RP11-111E14.1	0.0533221
Y_RNA	0
SNX22	1.06957
CSNK1G1	4.19529
SNORA48	0
PCLAF	0.232215
Y_RNA	0
RP11-702L15.4	0
GAPDHP61	0.129114
RP11-330L19.1	0.189133
RP11-330L19.2	0
Y_RNA	0
RNU6-549P	0
AC100830.4	2.22827
AC100830.5	1.2049
AC100830.3	0.237195
MIR1272	0
PIF1	1.89614
CTD-2017F17.1	0.180203
CTD-2017F17.2	0.411454
RP11-325L12.5	0
KBTBD13	0.396546
RP11-325L12.7	0.921322
UBAP1L	3.84452
RP11-325L12.3	0.137046
RP11-628M2.1	0
RNU6-686P	0
SNORA24	0
RNU5A-1	0
RP11-349G13.2	0
RNU5B-1	0
IGDCC3	0.0192533
IGDCC4	1.63102
RP11-349G13.3	0.0662039
RP11-349G13.1	0.152386
Y_RNA	0
RNU6-19P	0
SLC24A1	3.74607
snoU13	0
MIR4511	0
RP11-16E23.3	0
RP11-16E23.4	0.191104
HNRNPA1P44	0
U6	0
MEGF11	0.0865615
MIR4311	0
RP11-653J6.1	0.175747
RP11-352G18.2	1.98234
TIPIN	3.63826
SCARNA14	0
Y_RNA	0
ATP5J2P6	0
RPL35AP32	0.182171
CTD-3185P2.1	3.3051
MIR4512	0
SNORD18B	0
SNORD16	1.03181
SNORD18A	0
ZWILCH	4.67615
LCTL	0.153128
LINC01169	0.234474
RP11-321F6.2	0.119888
RP11-622C24.1	0.0314037
RP11-622C24.2	0.374351
RP11-798K3.4	0
LINC02206	0
RP11-798K3.2	0.293976
HMGN2P47	0
RP11-342M21.2	0
RPS24P16	0
IQCH	0.303319
IQCH-AS1	2.06568
C15orf61	3.01436
RP11-502I4.3	1.29564
HNRNPA1P5	0
SKOR1	0.840032
RP11-34F13.3	0
RP11-34F13.2	0.0380534
RNU6-1	0
RP11-282M16.1	0
RP11-883G10.1	0
HMGN2P40	0
RP11-315D16.4	0.178069
CARSP1	0
MIR4312	0
SPESP1	2.77387
RP11-696L21.2	0.117098
NOX5	0.241734
RP11-809H16.3	0.0201536
RP11-809H16.4	0
EWSAT1	0.11514
RP11-809H16.5	0
RP11-352D13.6	0.0106623
RP11-352D13.5	0
PAQR5	1.61187
RP11-253M7.6	0.945853
RP11-253M7.1	3.93979
KIF23	4.83589
RP11-253M7.3	0
U3	0.208177
RP11-253M7.4	0.109208
DRAIC	0.0542217
RP11-279F6.2	0
PCAT29	0
RP11-19J5.1	0
RP11-19J5.2	0
LINC00593	0
MIR629	0
RNU6-745P	0
AC011648.1	0
RP11-543G18.1	0
LINC02205	0
LINC02204	0.312172
RP11-64K10.1	0
SALRNA3	0
SALRNA2	0.0665487
RP11-138H8.2	0.0766367
RP11-138H8.8	1.33743
RP11-138H8.3	0
RP11-138H8.4	0
RPL29P30	0.0335588
RP11-138H8.6	1.36622
LRRC49	3.33018
KRT8P9	0
THAP10	2.93205
RPL5P3	0.18201
THSD4	1.94094
CT62	0
THSD4-AS1	0
RP11-592N21.1	1.32166
RP11-592N21.2	0
RP11-1123I8.1	0
NR2E3	0.141817
CTD-2524L6.3	0.383689
RNA5SP399	0
RP11-390D11.1	0
EIF5A2P1	0.114688
RNU2-65P	0
SENP8	0.962417
RP11-2I17.1	0
RP11-2I17.4	0
GRAMD2	0.268344
RP11-106M3.3	3.09379
HEXA-AS1	0.133638
RPL12P35	0.220419
TMEM202	0
RP11-1007O24.3	1.3864
PHBP20	0.114589
RP11-1007O24.2	1.66364
RP11-1006G14.5	0
RP11-361M10.3	0.191917
RP11-1006G14.2	0.163363
RP11-1006G14.1	0.190942
RP11-1006G14.3	0
GOLGA6B	0.0179442
RN7SL853P	0
HIGD2B	0
RP11-361M10.4	0
ADPGK-AS1	0.135247
NPM1P42	0
FKBP1AP2	0
NPM1P43	0
RP11-272D12.2	0
HCN4	0.0135315
RP11-272D12.1	0
REC114	0.065613
MRPS15P1	0
RP11-8P11.4	0
C15orf59	3.45941
C15orf59-AS1	0
RP11-24D15.1	0
TBC1D21	0
DNM1P33	0
GOLGA6A	0.0163235
RN7SL429P	0
RP11-247C2.1	0
ISLR2	0.382976
RP11-247C2.2	0.0793717
RP11-665J16.1	0
Metazoa_SRP	0
STRA6	0.50236
CCDC33	0.0175683
RP11-60L3.2	0
RP11-60L3.6	0
CYP11A1	0.541427
CTD-2311M21.2	0.0530219
CTD-2311M21.3	0.0682234
CTD-2311M21.4	0
CTD-2311M21.5	0
SEMA7A	3.45335
MIR6881	0
UBL7-AS1	3.15168
RP11-10O17.1	0.507106
RP11-10O17.3	0.176221
SNORD77	0
CTD-3154N5.1	0
CYP1A1	0.802238
CYP1A2	0.0267522
MIR4513	0
LMAN1L	0.0587002
CPLX3	0.152909
MIR6882	0
SCAMP5	2.81301
RP11-151H2.3	0
Y_RNA	0
RP11-151H2.1	0
RP11-69H7.4	0
Metazoa_SRP	0
SCARNA20	0
RPL36AP45	0.20475
RP11-69H7.2	0.228773
RP11-817O13.1	0
NIFKP4	0
GOLGA6C	0
RN7SL489P	0
GOLGA6D	0
RN7SL327P	0
DNM1P34	0.0136425
ANP32BP1	0.23725
RP11-817O13.9	2.82469
MIR631	0
RPL13P4	0
CTD-2562G15.2	0
CTD-2562G15.3	0.50108
CTD-2323K18.3	0
CTD-2323K18.2	0
CTD-2026K11.3	0
CTD-2026K11.2	0
CTD-2026K11.4	3.38254
CTD-2026K11.5	1.50561
CTD-2026K11.6	4.88439
ODF3L1	0.735191
DNM1P35	0.539426
RP11-24M17.4	0.116778
RP11-24M17.3	0
RP11-24M17.6	0
RP11-24M17.5	0
RN7SL319P	0
DNM1P49	0
RN7SL510P	0
NRG4	0.349835
RP11-326L17.1	0.168522
TMEM266	0.36823
RP11-593F23.1	0.067959
Metazoa_SRP	0.525437
TYRO3P	0.0413806
ISL2	0.0322556
RP11-685G9.2	0
RP11-685G9.4	0
RP11-331H13.1	0
MIR3713	0
RN7SKP217	0
RN7SL278P	0
KRT8P23	0.073519
RP11-797A18.5	0.459631
RP11-797A18.6	1.07295
RP11-94P14.1	0
RP11-741G21.1	0
RP11-307C19.1	0.0316518
RP11-307C19.2	0.233203
LINGO1	4.53832
LINGO1-AS1	0.0338849
LINGO1-AS2	0
CTD-2071N1.2	0
CTD-2071N1.1	0
CSPG4P13	1.51183
RP11-114H24.2	0.287333
RP11-114H24.7	0.305336
RN7SL214P	0
RP11-114H24.4	0.059182
RP11-114H24.3	0
ADAMTS7P3	0.410623
RP11-114H24.6	0.932521
SH2D7	0.0715138
SNORA63	0
CIB2	4.56011
RP11-285A1.1	0.206712
ACSBG1	0.210353
RP11-762H8.3	0
RP11-762H8.2	4.41117
RP11-762H8.1	0.729033
RP11-762H8.5	0
RP11-5O23.2	0
CRABP1	1.49461
RP11-5O23.1	0
RP11-650L12.1	0
HYKK	2.37364
RP11-650L12.4	0.158638
CHRNA5	0.206681
RP11-650L12.2	0.0732083
CHRNA3	0.0919307
RP11-335K5.3	0
CHRNB4	0.0154132
RP11-335K5.2	0
RP11-160C18.2	0
RPL18P11	0
RP11-160C18.5	0
RP11-160C18.4	0
RPL21P116	0.398326
RNU6-415P	0.47
RP11-16K12.2	0.105231
RASGRF1	0.111854
RP11-16K12.1	0.0412573
ANKRD34C-AS1	0
MIR184	0
HNRNPCP3	0.287562
ANKRD34C	0.436449
KIAA1024	0.601123
RP11-621H8.2	0
RP11-621H8.1	0
RP11-591L14.2	0
RP11-591L14.1	0
RP11-38G5.3	0
RNU6-667P	0
RP11-38G5.2	0.176185
RP11-38G5.4	0.341241
RP11-81A1.4	0
ST20	4.47804
ST20-AS1	2.11146
RP11-81A1.3	0
BCL2A1	3.85967
RP11-81A1.8	0
RP11-81A1.7	0
RP11-758M2.1	0
Metazoa_SRP	0
RP11-2E17.2	0
LINC01314	0.520981
LINC00927	0
RP11-210M15.2	0.464617
ARNT2	4.76687
RP11-210M15.1	0
RP11-379K22.2	0
RP11-379K22.3	0
MIR5572	0
RNU6-380P	0
ABHD17C	2.83616
RP11-28H5.2	0.42751
CEMIP	2.66684
MIR549A	0
RP11-351M8.1	1.02902
RP11-775C24.3	0.116216
MIR4514	0
CFAP161	0.17218
RP11-775C24.4	0.0438804
ANP32BP3	0
RP11-761I4.4	1.09711
TMC3-AS1	0.598422
TMC3	0.0376603
RP11-761I4.5	0.0900764
CTD-2240J17.2	0.505798
CTD-2240J17.3	0.21408
CTD-2240J17.4	0.257422
CTD-2240J17.1	0.123768
CTD-2034I4.1	0
CTD-2034I4.2	0
RP11-499F3.1	0
RP11-499F3.2	0
RP11-276M12.1	0
RP11-597K23.1	0
MEX3B	2.49802
LINC01583	0
RNU1-77P	0
SAXO2	0.401673
ADAMTS7P1	0.196171
GOLGA6L10	0.594403
UBE2Q2P2	1.14994
GOLGA6L9	1.51938
UBE2Q2P6	0.479446
CSPG4P10	0.798078
RP13-608F4.5	0
GOLGA2P10	3.0308
GOLGA6L17P	0.365323
DNM1P38	0
RP11-379H8.1	0
CPEB1	1.96987
CPEB1-AS1	0.178202
AP3B2	0.370785
RP11-752G15.4	0
AC105339.1	0.0250899
ACTG1P17	0.354314
RP11-752G15.10	0.349876
RP11-752G15.8	0.316566
FSD2	0.665575
HOMER2	0.955433
RP11-382A20.5	0
C15orf40	3.51736
RP11-382A20.7	0.126655
RP11-90B9.3	0.868344
RP11-90B9.2	0.625393
RP11-382A20.6	0.121759
RP11-382A20.1	0.399771
MIR4515	0
RP11-382A20.4	0.044294
BNC1	0.0812196
SH3GL3	0.0436566
RNU6-401P	0
TUBAP4	0
RNU6-1339P	0
RP11-342A23.2	0.75027
RP11-342A23.1	0
EFTUD1P1	0
DNM1P41	0.00814647
RP13-262C2.3	0
UBE2Q2L	0.832237
CSPG4P11	0.16827
GOLGA2P7	0.114947
RN7SL331P	0
GOLGA6L4	0.561251
UBE2Q2P8	0
RP11-182J1.14	3.36146
RN7SL417P	4.68474
RP11-671M22.4	1.19218
DNM1P51	0.545246
CSPG4P5	0
UBE2Q2P11	0
RP11-182J1.13	0.182013
Metazoa_SRP	0
UBE2Q2P12	0
RP11-182J1.10	0
RP11-182J1.11	0
GOLGA6L5P	2.69611
LINC00933	1.73719
RP11-182J1.18	1.2411
ZSCAN2	2.22079
RP11-182J1.5	0.233312
RP11-245C17.2	0.186462
RP11-7M10.2	0
SNORA25	0
SLC28A1	0.236801
RNU6-339P	0
RNU6-796P	0
RP11-255M6.1	0
RP11-561C5.1	0
NIFKP8	0
CSPG4P12	0.204141
RP11-561C5.4	0.147182
GOLGA6L3	0.287546
ADAMTS7P4	0.089992
RP11-561C5.7	0
RNU7-79P	0
CTD-2262B20.1	0.446746
RP11-815J21.4	0.154702
RP11-815J21.3	0.0614698
RNU6-1280P	0
RP11-815J21.1	0.146048
RP11-158M2.2	0.413455
RP11-158M2.3	2.45656
RP11-158M2.4	0.695109
RP11-158M2.5	0.647967
KLHL25	3.77143
MIR1276	0
RP11-158M2.6	0
RNU6-231P	0
MIR548AP	0
RP11-23A22.1	0
LINC01584	0
AGBL1	0
RNA5SP400	0
RP11-553E24.1	0
SNORD74	0
AGBL1-AS1	0
RP11-182L7.1	0
RP11-133L19.2	0
RP11-133L19.1	0
RP11-138H10.2	0
RP11-648K4.2	0
RNU6-185P	0
LINC00052	0
MED28P6	0
NTRK3-AS1	0.355839
RP11-97O12.3	0
LINC01586	0.0625329
MIR1179	0
MIR7-2	0
RP11-343B18.2	0.217543
ACAN	3.00554
RP11-63A23.2	0
KRT18P47	0
RP11-320A16.1	0.14017
RP11-326A19.2	0
RP11-326A19.3	0.0874787
RNU7-195P	0
HMGB1P8	0.149659
RLBP1	0.0270229
FANCI	2.6058
MIR6766	0
RP11-217B1.2	0.164644
CTD-2335A18.2	0
MIR9-3HG	0.128057
MIR9-3	0
RHCG	0.589284
LINC00928	0
RP11-429B14.4	0
RP11-429B14.1	0
TICRR	0.874505
RP11-429B14.3	0
RPL36AP43	1.81971
WDR93	0.10887
RP11-300G22.2	0
RNU6-132P	0
MESP1	0.882766
MRPL15P1	0
MESP2	0.203698
MIR5094	0
RP11-493E3.1	0.271363
MIR5009	0
RNU6-1111P	0
RP11-493E3.2	0
RP11-493E3.3	0
MIR3174	0
RP11-617F23.2	0.0680468
CTD-2315E11.1	0
RN7SL346P	0
RPS12P26	0.455849
GDPGP1	1.16351
TTLL13P	0.28508
RP11-697E2.10	0
RP11-697E2.11	0.423339
RP11-697E2.9	0.361246
GOLGA2P8	0.205819
RN7SL736P	0
GABARAPL3	0.0347601
ZNF774	2.8584
NDUFA3P4	1.55337
RP11-154B12.3	0
CTD-3065B20.2	0.557872
CTD-3065B20.3	0.840552
CRTC3-AS1	0.186406
HSPE1P3	1.10392
RP11-387D10.4	0.0979393
LINC01585	0.121835
BLM	0.447305
SNORD18	0
CTD-3094K11.1	0.196664
RN7SL363P	0
AC068831.3	0.160647
AC068831.6	0.482872
PRC1	3.7129
PRC1-AS1	0.53748
Y_RNA	0
AC068831.10	0.0827237
AC068831.16	0
AC068831.17	0
AC068831.12	0
SV2B	0.564558
CRAT37	0
RP11-692C24.1	0
RP11-692C24.2	0
RP11-692C24.3	0
CTD-2343P13.1	0
RP11-152L20.3	0.0962394
DUXAP6	0
NPM1P5	0
ST8SIA2	0
snoU109	0
ENO1P2	0
RP11-763K15.1	0
C15orf32	0
LINC00930	0.275584
RP11-386M24.3	0.205192
RP11-386M24.6	0.312928
RP11-386M24.9	0
FAM174B	4.6449
RP11-386M24.5	0
RP11-386M24.10	0
HMGN1P38	0.705495
RP11-386M24.4	0.692359
RP11-386M24.1	0
CTD-2313J17.3	0
CTD-2313J17.5	0.828198
ASB9P1	0.141748
CTD-2313J17.1	0.102189
CTD-2313J17.6	0.0723031
CTD-2313J17.7	0
MIR3175	0
RP11-368J22.2	0.0770215
RP11-326A13.2	0
RP11-326A13.1	0
RP11-326A13.3	0
RP11-266O8.1	0.00983516
RP11-164C12.2	0
RP11-164C12.1	0
RP11-739G5.1	0
LINC01579	0.00843976
RP11-76E17.1	0
RP11-76E17.2	0
LINC02207	0.468596
RP11-76E17.4	0.200707
LINC01580	0
LINC01581	0
CTD-2643K12.1	0
RP11-452K20.1	0
MCTP2	1.22305
RP11-354B3.1	0
RP11-57P19.1	0
RP11-255M2.3	0.0462185
CTD-2576F9.1	0.775865
CTD-2576F9.2	0
RP11-255M2.1	0
RP11-255M2.2	0
CTD-2536I1.3	3.4062
CTD-2536I1.2	3.8598
RP11-398J10.2	0.414334
RP11-61O11.1	0
RNU2-3P	0
RP11-759A24.3	0.0699102
RP11-4G2.1	0.154744
RP11-236L14.1	0.288552
NR2F2-AS1	4.17321
RP11-327J17.7	0.308472
RP11-327J17.2	0.557801
RP11-327J17.8	0.57476
LINC02157	0.612065
RP11-759A24.1	0.150654
RP11-759A24.2	0.0537559
RP11-262A16.1	1.61916
RP11-522B15.3	3.51375
RP11-522B15.6	0.503035
RP11-522B15.4	0.0954545
RP11-522B15.5	0
PGAM1P12	0
RP11-522B15.1	0
RP11-522B15.7	0
RN7SKP254	0
Metazoa_SRP	0
CTD-2027G2.1	0
FAM149B1P1	0
SPATA8-AS1	0
SPATA8	0.0973174
RN7SKP181	0
RP11-315L6.1	0
CTD-2147F2.1	0
RN7SL677P	0
CTD-2147F2.2	0
RNA5SP401	0
RP11-461F11.2	0
RP11-461F11.3	0
LINC00923	0.0469688
RP11-753A21.2	0
RP11-753A21.1	0
AC144835.1	0
U6	0
CTD-2544M6.1	0
RNU6-1186P	0
LINC01582	0
RP11-183E24.1	0
RP11-183E24.2	0
RP11-167B3.1	0
RP11-167B3.2	1.34339
RP11-167B3.3	0.701616
FAM169B	0.074304
RP11-719C20.1	0
RP11-35O15.1	0.377588
RP11-35O15.2	0.412522
MIR4714	0
RP11-654A16.1	0
RP11-654A16.3	0.728234
PGPEP1L	1.98398
RP11-6O2.2	0.438769
RP11-6O2.4	2.05277
RP11-6O2.3	4.34377
AC022819.3	0.446267
HSP90B2P	0.533323
HNRNPA1P62	0.0411675
RP11-616M17.1	0
RP11-20G13.3	0.183545
RP11-20G13.2	0.200659
RP11-20G13.5	0.444703
RP11-20G13.1	0
RP11-20G13.4	0
RPL7P5	0
Y_RNA	0
DNM1P46	0.35386
CTD-2054N24.2	2.31737
CTD-3076O17.1	0.374245
ADAMTS17	1.03708
CTD-3076O17.2	0.101554
RNA5SP402	0
RP11-90E5.1	0
SPATA41	1.17053
CERS3-AS1	0.236137
CERS3	0.0795854
RP11-526I2.5	2.96609
RNU6-322P	0.587053
PRKXP1	1.39438
RP11-526I2.1	0.142704
RNU6-181P	0
LINS1	4.25491
Y_RNA	0
RP11-192M23.1	0.410294
RP11-66B24.5	0
RP11-76I7.1	0
RP11-66B24.3	0
RP11-66B24.2	0.0774772
RP11-66B24.1	0.121323
ALDH1A3	2.66041
RP11-66B24.9	0.155629
RP11-66B24.4	0.751169
LRRK1	3.94034
RP11-505E24.3	0.187793
RP11-505E24.2	0
RP11-424I19.1	0
RP11-424I19.2	0.687205
RP11-299G20.2	0.538466
PCSK6	1.33475
RP11-299G20.5	0.774012
PCSK6-AS1	0
RP11-14C10.3	0
RP11-14C10.6	0
RP11-14C10.4	0
SNRPCP18	0
RP11-14C10.2	0
RP11-14C10.5	0
RNU6-807P	0.406088
RP11-89K11.1	3.48808
DNM1P47	0.0702376
GOLGA8VP	0.21311
RN7SL209P	0
OR4F6	0
OR4F15	0
OR4F14P	0
OR4F13P	0
OR4F28P	0
WBP1LP5	0
AC140725.7	0
OR4F4	0
OR4G2P	0
AC140725.8	0
FAM138E	0
AC140725.4	0
MIR1302-10	0
MIR6859-3	0
DDX11L9	0
DDX11L10	0
WASH4P	2.09769
MIR6859-4	0
WASIR2	0
IL9RP3	0.184193
Z69720.3	0.216993
Z69720.2	2.02076
Z69666.2	0.146689
HBZ	0.0777318
HBZP1	0
HBM	0.218174
Z84721.4	0
HBA1	4.98862
Y_RNA	0
HBQ1	0.164548
LA16c-OS12.2	2.95992
Z69890.1	0.0916672
ARHGDIG	2.85803
PDIA2	2.13346
Z97634.3	0.639105
LA16c-359F1.1	0.413338
Y_RNA	0
RP1-196A12.1	0
LINC00235	1.28278
MIR5587	0
MIR3176	0
PRR35	0.0183849
NHLRC4	1.32611
WFIKKN1	0.91185
AL022341.3	1.36372
RHBDL1	2.36068
LA16c-313D11.9	0.209873
LA16c-313D11.12	0.294321
FBXL16	0.436641
LA16c-380A1.2	0.615139
LA16c-380A1.1	0.587648
CCDC78	2.40832
HAGHL	3.99656
MSLN	0.217141
LA16c-335H7.2	0
MSLNL	0
GNG13	0
PRR25	0.105002
LA16c-360A4.1	0.171284
LA16c-306A4.1	0.730204
LA16c-306A4.2	0.0646089
LMF1-AS1	0.464629
RP11-161M6.6	0.414459
SOX8	4.79479
RP11-161M6.3	0
SSTR5-AS1	0.17454
SSTR5	0.848945
C1QTNF8	1.05603
LA16c-349E11.1	0
LA16c-381G6.1	0.0468478
RP11-616M22.11	0.224312
RP11-616M22.1	0.816647
RP11-616M22.2	0.63163
RP11-616M22.3	0.22121
TPSG1	1.33818
RP11-616M22.12	1.38719
TPSD1	1.31834
RP11-616M22.5	0.427338
PRSS29P	0
RP11-616M22.10	0
RP11-616M22.9	0
TPSP2	0
RP11-616M22.7	0
LA16c-358B7.4	0.128985
RPS20P2	0
BAIAP3	1.83595
LA16c-312E8.2	0
LA16c-312E8.5	0.085267
CCDC154	1.83641
LA16c-312E8.4	0.862571
LA16c-390E6.3	0
RPS3AP2	0
PTX4	0.157211
LA16c-385E7.1	0.704571
LA16c-380F5.1	0.383243
LA16c-380F5.3	2.72047
LA16c-313F4.1	0.299953
LA16c-425C2.1	0.397323
LA16c-395F10.2	0.131704
LA16c-395F10.1	0
LA16c-431H6.7	0.202323
LA16c-329F2.2	0.546532
LA16c-329F2.1	0.0822435
MIR3177	0
LA16c-361A3.3	2.12308
IGFALS	0.399114
MEIOB	0.0497166
LA16c-429E7.1	0
LINC00254	0
LINC02124	0
HS3ST6	0.0671263
RPL3L	0.212427
RNF151	0.0649931
AC005363.11	0
NOXO1	0
SYNGR3	0.268513
AC005606.14	0
NPW	0.24932
RN7SL219P	0
MIR1225	0
RP11-304L19.1	2.82868
MIR6511B1	0
RP11-304L19.4	0
RP11-304L19.2	0.1988
Y_RNA	0
MIR4516	0
MIR3180-5	0
RAB26	0.257681
SNORD60	0
CASKIN1	0.1048
RP11-304L19.12	0
DNASE1L2	1.34467
RP11-304L19.11	2.97379
RP11-304L19.13	3.09918
MIR3677	0
MIR4717	0
RP11-715J22.1	0.392444
ABCA17P	0.258005
CCNF	1.15792
MIR6767	0
RP11-715J22.3	0.576602
RP11-715J22.4	0.195697
C16orf59	0.549816
MIR6768	0
RP11-715J22.2	0.0746413
NTN3	0.0633701
TBC1D24	2.65898
RP11-715J22.6	0.0856145
RP11-20I23.2	2.40269
MIR3178	0
RP11-20I23.13	0.235039
RP11-20I23.11	0
RP11-20I23.8	0.114315
RP11-20I23.6	0.0912831
RP11-20I23.7	0
RP11-20I23.5	0.362106
RP11-20I23.10	0.181451
CTD-3126B10.2	0.353193
AC141586.5	0.970087
PDPK2P	0.24318
CTD-3126B10.5	0.0954698
CTD-3126B10.4	0.178363
CTD-2270P14.2	0.0498649
PRSS27	1.39087
SRRM2-AS1	0.193942
CTD-2270P14.5	0.779513
PRSS33	0
SNORA3	0
PRSS41	0
PRSS21	0.126672
EIF1P4	0
ZG16B	0.119125
PRSS30P	0.328332
PRSS22	0.0625148
LA16c-325D7.1	0
LA16c-325D7.2	0.258589
RPL23AP86	0.0970632
LA16c-321D4.2	1.41672
KREMEN2	0.101609
PKMYT1	0.545296
PAQR4	3.99225
LA16c-380H5.6	0
LA16c-380H5.3	0
LINC00514	0
LA16c-380H5.2	0
LA16c-380H5.5	0.208948
CLDN9	0.248068
CLDN6	0.0430935
BICDL2	0.0941652
RP11-473M20.5	0.0609856
MMP25	1.03895
MMP25-AS1	4.92481
RNU1-22P	0.277608
ZSCAN10	0.0216518
RP11-473M20.11	0.158566
ZNF213-AS1	4.58064
CASP16P	0.137112
RP11-473M20.16	0.326744
AJ003147.8	0
AJ003147.9	0.0467002
OR1F1	0
OR1F2P	0
ZNF200	4.21486
MEFV	1.13472
LINC00921	3.74192
AJ003147.11	0.849614
LA16c-360H6.1	1.14488
TIGD7	3.70769
