Name	Adrenal Gland
AC007326.12	0
AC007326.9	0.0746254
AC000095.12	0.220762
DGCR9	0.671165
DGCR10	0.163491
CA15P1	0.0418997
Y_RNA	0
DGCR11	1.12751
AC004461.4	0
DGCR12	0.448775
AC004471.9	0.306804
AC004471.10	0.0815396
TSSK1A	0.173276
GSC2	0
LINC01311	1.38132
AC000081.2	0
SNORA15	0
KRT18P62	0.0590964
RN7SL168P	0
AC000068.5	0.489375
AC000068.10	0.250711
CDC45	0.518118
LINC00895	0
AC000077.2	0
AC000067.1	0
SEPT5	4.43445
TBX1	0.493418
GNB1L	0.768629
AC000089.3	0.821604
AC000078.5	1.28567
MIR4761	0
MIR185	0
AC006547.13	2.9065
Metazoa_SRP	0.163338
MIR6816	0
CCDC188	0.782526
XXbac-B444P24.8	0.0785456
LINC00896	0.116035
RTN4R	1.12152
MIR1286	0
XXbac-B444P24.10	0.0631969
XXbac-B444P24.13	1.02081
XXbac-B444P24.14	0.29354
AC007731.1	0
XXbac-B33L19.4	0
USP41	0
ZNF74	4.22454
RNU6-225P	0
XXbac-B562F10.11	0.83354
RNY1P9	0
Y_RNA	0
RN7SL812P	0.131331
KRT18P5	0.279742
AC007050.17	0
CCDC74BP1	0
SMPD4P1	0
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0.0250394
POM121L4P	0
BCRP5	0
TMEM191A	0.509572
SERPIND1	0.156069
LINC01637	1.00612
AIFM3	1.08326
XXbac-B135H6.18	2.2192
THAP7-AS1	2.42901
AC002472.8	0
AC002472.16	0.149784
P2RX6	3.82826
SLC7A4	3.14713
MIR649	0
P2RX6P	2.30947
AC002472.11	0
LRRC74B	0.0252021
TUBA3GP	0
BCRP2	0
KB-1592A4.15	0.0105733
POM121L7P	0
E2F6P2	0
FAM230B	0
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0.00559437
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
HIC2	1.49546
Metazoa_SRP	0
TMEM191C	0.149783
SCARNA17	0
RN7SKP221	0
RIMBP3C	0.00362368
Metazoa_SRP	0
CCDC116	0.2506
KB-1440D3.14	0.113468
MIR301B	0
MIR130B	0
KB-1440D3.13	0.0755583
YPEL1	1.58871
RN7SL280P	0
RNA5SP493	0
KB-1027C11.4	0.0692573
LL22NC03-86G7.1	0.370993
TOP3B	1.60422
PRAMENP	0
IGLVI-70	0
IGLV4-69	0.170867
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0.130602
LL22NC03-88E1.17	0
ABHD17AP5	0.0425918
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	0.314142
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0
IGLVIV-53	0
TOP3BP1	0.0634578
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	1.21318
LL22NC03-2H8.5	2.74015
LL22NC03-2H8.4	1.14028
IGLV1-51	2.59136
IGLV1-50	0.0787362
ASH2LP3	0
IGLV9-49	0
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	0.39439
ASH2LP2	0
IGLV7-46	0.142516
LL22NC03-22A12.12	0
IGLV5-45	0
IGLV1-44	0.474786
IGLV7-43	0
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
IGLV1-40	0.989053
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	2.33923
ZNF280A	1.91839
PRAME	2.37618
LL22NC03-63E9.3	0.0256603
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0
POM121L1P	0
GGTLC2	0
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0.433066
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	0.594725
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	0.626756
IGLVI-20	0
IGLV3-19	0.517699
LL22NC03-48A11.14	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV2-14	1.64943
IGLV3-13	0
IGLV3-12	0
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0
IGLV2-11	0.685338
LL22NC03-84E4.13	0
IGLV3-10	0.124615
LL22NC03-84E4.11	0
IGLV3-9	0
IGLV2-8	0.738981
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	0.723396
MIR5571	0
IGLJ1	0
IGLC1	4.43049
IGLJ2	0
IGLC2	4.98985
IGLJ3	0
IGLC3	2.99028
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0.0990527
IGLJ7	0
IGLC7	0
AP000361.2	0
AP000362.1	0
RSPH14	0.735532
Metazoa_SRP	0.170134
U7	0
BCRP8	0.100862
RN7SL263P	0.229571
FBXW4P1	0.567832
AP000343.1	0
AP000343.2	0
CES5AP1	0.0157641
ZDHHC8P1	0.564474
KB-1269D1.8	0.0828304
LINC01659	0.0318779
AP000344.4	0.0742705
LINC01658	0.0193142
AP000345.4	0
PCAT14	0.0986397
AP000345.2	0
IGLL1	0.0318679
KB-208E9.1	1.49157
KB-1572G7.5	0.0809767
DRICH1	1.33087
KB-1572G7.4	0
ASLP1	3.91538
RGL4	1.50865
ZNF70	1.9498
C22orf15	0.101141
MMP11	1.41035
DERL3	1.29206
KB-1125A3.11	0.464394
KB-1125A3.12	0.0584195
RN7SL268P	2.01436
MIF	3.10635
MIF-AS1	1.47399
AP000350.5	0.591008
AP000350.6	0.13784
AP000350.7	0
AP000350.8	0.130995
KB-1125A3.10	0.526247
DDTL	3.51991
KB-226F1.2	1.43222
AP000351.3	4.47939
GSTT2	0.392639
GSTTP1	0.0311455
AP000351.13	0
KB-318B8.7	1.16163
GGTLC4P	0.264945
POM121L9P	2.39771
BCRP1	0.252991
AP000354.2	0.0696312
ADORA2A	3.14497
ADORA2A-AS1	0.228172
UPB1	0.132
AP000355.2	0.0577139
LRRC75B	4.76502
GGT1	1.15365
AP000356.2	0
KB-1995A5.4	0.843248
BCRP3	1.84224
KB-1995A5.5	0.209471
POM121L10P	0
ARL5AP4	0
AP000357.4	0
LL22NC03-N95F10.1	0
AP000358.5	0
CRIP1P4	0
PIWIL3	0
SGSM1	2.16594
SNORD56	0
TMEM211	0.047469
CTA-243E7.4	0.0102837
CTA-243E7.3	0
CTA-243E7.2	0.0413807
CTA-243E7.1	0.0521608
CTA-221G9.12	0.100515
CTA-221G9.10	0.308875
CRYBB3	0.529115
CTA-221G9.7	0.169438
CRYBB2	0.397478
CTA-221G9.11	0
RP3-462D8.2	0
IGLL3P	0
CTA-246H3.8	0
CTA-246H3.11	0.632211
LRP5L	4.10339
CTA-246H3.12	0
CTA-390C10.9	0
IGLVIVOR22-1	0
MIR6817	0
CTA-390C10.10	1.33726
CTA-407F11.8	0
GRK3	4.26032
CTA-407F11.7	0
YES1P1	0.129949
RNA5SP494	0
MYO18B	0.124084
CTA-407F11.9	0
CTA-125H2.2	0
CTA-125H2.1	0
RN7SKP169	0
CTA-125H2.3	0
CTA-796E4.3	0
CTA-796E4.4	0
SEZ6L	0.099356
RP11-259P1.1	0
RNA5SP495	0
CTB-1048E9.7	0
ASPHD2	0.358567
CTA-445C9.14	3.16506
MIR548J	0
HMGB1P10	1.83294
CRYBB1	0.90713
CRYBA4	0
ISCA2P1	0
MIAT	0.644096
CTA-373H7.7	0
MIATNB	1.61655
LINC01422	0.443788
RP1-40G4P.1	0.282747
LINC01422	0.247248
CTA-992D9.11	0
RNU6-1066P	0
CTA-992D9.10	0
CTA-992D9.9	0
CTA-992D9.6	0
CTA-992D9.8	0
CTA-992D9.7	0
CTA-503F6.2	0
LINC01638	0.14178
CTA-929C8.5	0
CTA-929C8.7	0
CTA-929C8.6	0
CTA-929C8.8	0
RP1-205F14P.1	0
RP11-46E17.6	0
RP1-231P7P.1	0
RP1-213J1P__B.1	0
RP1-213J1P__B.2	0
RP11-375H17.1	0
MN1	1.10489
TTC28-AS1	3.46663
RN7SL757P	0
SNORD42	0
Y_RNA	0
MIR5739	0
RN7SL162P	0
CHEK2	4.40584
CTA-292E10.6	1.16737
CTA-292E10.8	0.427397
CTA-292E10.7	0
ZNRF3-IT1	0
ZNRF3-AS1	0.325683
C22orf31	0.288503
CTA-747E2.10	0.0553729
RNU6-810P	0
RNU6-1219P	0
CTA-984G1.5	4.23927
RASL10A	1.64047
AC002059.10	1.57955
MIR3653	0
AC000041.8	0
RFPL4AP6	0
RFPL1S	2.12353
RFPL1	0.136358
AC000035.3	0
CTA-256D12.11	0
RPEP4	0
RP1-76B20.11	0
Y_RNA	0
RNU6-331P	0
RP3-394A18.1	0.533154
HORMAD2-AS1	0
CNN2P1	0.183507
HORMAD2	0
CTA-85E5.7	0
CTA-85E5.6	0
RP3-438O4.4	0
RP1-102K2.6	0.166993
LIF	2.70329
RP1-102K2.8	0.368394
OSM	1.32368
RP1-102K2.9	0.107003
CCDC157	1.64469
RNF215	3.24237
SEC14L2	1.218
RP4-539M6.20	0.383581
RNU6-564P	0
RP4-539M6.21	0.387505
RP4-539M6.22	0.093928
RP4-539M6.18	0
SEC14L3	0.0120543
RP4-539M6.14	0.0141239
SDC4P	0
SEC14L4	1.47742
SEC14L6	1.50486
SIRPAP1	0.213585
GAL3ST1	0.073349
RP1-56J10.8	0
SLC35E4	1.76619
DUSP18	1.41514
CTA-963H5.5	1.93599
MIR3200	0
EIF4HP2	1.77109
MORC2-AS1	0.312569
RP3-412A9.17	0.00249553
RP3-412A9.16	0.323683
RP3-412A9.12	0
INPP5J	1.72295
PLA2G3	0
RP3-412A9.15	0
MIR3928	0
RNU6-1128P	0
Y_RNA	0
PIK3IP1-AS1	1.09686
RNA5SP496	0
LINC01521	1.20743
RNU6-338P	0
RP11-247I13.11	0.321102
RNU6-28P	0
H2AFZP6	0
RP11-247I13.6	0
RP11-247I13.3	0.252684
MIR7109	0
RN7SL20P	0
CTA-440B3.1	0
RNU6-201P	0
RP1-180M12.1	0
C22orf24	0.137973
CTA-342B11.1	0
CTA-342B11.2	0
RN7SL305P	0
SC22CB-1E7.1	2.82913
SLC5A1	0.022321
AP1B1P1	0
RP1-127L4.10	0
AP1B1P2	0
RP1-127L4.7	0
C22orf42	0
RP1-90G24.8	0
RFPL3-AS1_1	0
RFPL2	0.0170583
IGLCOR22-1	0
RP1-90G24.10	0
SLC5A4	0.299089
CPSF1P1	0.0637013
RP1-90G24.6	0
RP1-90G24.11	0
RP1-149A16.12	0
RFPL3	0
IGLCOR22-2	0
RFPL3S	0.465675
IGLVIVOR22-2	0
RP1-149A16.17	0.201222
RP1-149A16.16	0.301163
BPIFC	0
SYN3	0.223574
LL22NC03-104C7.1	0.199864
RNA5SP497	0
LL22NC01-116C6.1	0
CTA-415G2.2	0
RP1-302D9.1	0
LINC01640	0
RP1-302D9.5	0
SC22CB-1D7.1	0
MIR4764	0
SNORA50	0
LARGE-IT1	0
LARGE-AS1	0.00851002
LL22NC03-32F9.1	0
LINC01643	0
LL22NC03-13G6.2	0
RP1-101G11.2	0
RP1-101G11.3	0
RP1-288L1.5	0
RP1-288L1.4	0
ISX-AS1	0
ISX	0
LINC01399	0
CTA-714B7.7	0
RP3-323A16.1	0.00139543
RNU7-167P	0
RP3-510H16.3	0.400912
MIR3909	0
MIR6069	0
CTA-286B10.7	0
CTA-286B10.8	0
RP4-569D19.5	0
RP4-569D19.8	0.0626712
RASD2	2.71127
MB	2.04413
CITF22-62D4.1	0
RP1-41P2.7	0
MRPS16P3	0
APOL5	0
NDUFA9P1	0.0509806
RP1-78B3.1	0.032053
CTA-212A2.4	0
CTA-212A2.3	0.0028346
CTA-212A2.2	0
CTA-212A2.1	0.240741
MTCO1P20	0
MTCO2P20	0
MTATP6P20	0
MTCO3P20	0
MTCYBP34	0
MTND1P10	0
APOL4	1.6618
MIR6819	0
RP4-633O19__A.1	0.0624114
RPS15AP38	0.489945
Y_RNA	0
RP5-1119A7.14	0
RP5-1119A7.11	0
RP5-1119A7.10	0
RP5-1119A7.17	0.022914
CACNG2	0.015383
RP1-293L6.1	0
PVALB	0.327771
CITF22-24E5.1	0
NCF4-AS1	0.0538894
CSF2RB	1.79455
CSF2RBP1	0
LL22NC01-81G9.3	0
TEX33	0
Y_RNA	0.347526
RN7SKP214	0.108181
TMPRSS6	0.14979
RP5-1170K4.7	0
IL2RB	0.503579
RP1-151B14.6	0.182034
SSTR3	0.293774
RP1-151B14.9	0
ELFN2	0
RP1-63G5.7	0
ELFN2	0.0351702
RP5-1177I5.3	0.0533562
LGALS2	0.442003
Metazoa_SRP	0.179389
SH3BP1	4.36487
Z83844.1	0.108425
PDXP	2.26813
RN7SL385P	0
GALR3	0.023608
MIR659	0
RP5-1014D13.2	0.260848
RP5-1039K5.12	2.16284
C22orf23	3.5499
RP5-1039K5.19	0.18027
POLR2F	0.146422
RP5-1039K5.16	0
RP5-1039K5.18	0
RP5-1039K5.13	0
SLC16A8	0.741573
BAIAP2L2	1.66843
CTA-228A9.3	2.68847
CTA-228A9.4	0.0341429
RP1-5O6.5	0.147968
RN7SL704P	0.145939
Metazoa_SRP	0
RP3-449O17.1	1.25113
RP1-5O6.4	0
RP3-434P1.6	0
KCNJ4	0.179496
DMC1	0.0861976
RPS29P31	0
FAM227A	0.786673
RP3-508I15.10	0.711634
RP3-508I15.9	1.30512
PRDX3P1	1.05979
RP3-508I15.20	1.52974
RP3-508I15.19	3.99746
RP3-508I15.18	0
RP3-508I15.14	1.80883
RP3-508I15.22	0.631335
CTA-150C2.13	0.12048
APOBEC3A	0.190517
APOBEC3B	0.760214
APOBEC3B-AS1	0
APOBEC3D	3.19544
APOBEC3F	4.29807
CTA-150C2.20	0
RP4-742C19.12	0.0595337
APOBEC3H	0.839946
RP4-742C19.13	2.60179
FUNDC2P4	0
RP3-333H23.8	0.0183131
SNORD83B	1.9435
SNORD83A	1.26045
SNORD43	0
RP3-333H23.9	0.789308
MGAT3	1.45177
MGAT3-AS1	0
CACNA1I	4.41122
ENTHD1	0
RP1-172B20.6	0
RN7SKP210	0
UQCRFS1P1	2.89413
GRAP2	0.186098
RP3-370M22.8	0.0316641
FAM83F	0.0986206
RP3-496C20.1	0.111792
TNRC6B	4.84563
RPL7P52	0.0262877
RP5-1042K10.10	0.0320324
RP5-1042K10.13	0.741541
RP5-1042K10.12	0.104667
RP4-591N18.2	0.044607
COX6B1P3	0
RPL4P6	0.267129
GAPDHP37	0
MCHR1	0.046526
RP3-408N23.4	0.138962
JTBP1	0
MIR4766	0
DNAJB7	0.13047
Metazoa_SRP	0
RNU6-379P	0
Y_RNA	0
RP11-12M9.3	1.57186
Y_RNA	0
RP11-12M9.4	0.064052
RNU6-375P	0
RP1-85F18.6	0
EP300-AS1	1.00118
LRRC37A14P	0
RP4-756G23.5	0.534965
CHADL	1.72737
MIR6889	0
RNU6-495P	0
CTA-223H9.9	0.591572
Y_RNA	0
RNU6-476P	0.282541
MEI1	0.239853
HMGN2P10	0
RNU6ATAC22P	0
Y_RNA	0
MIR33A	0
TNFRSF13C	1.11275
CENPM	1.06856
LINC00634	0.0541053
SEPT3	0.237667
CTA-250D10.19	0
WBP2NL	0.265983
SLC25A5P1	0.428521
SNORD13P1	0
RP1-257I20.14	1.82558
NDUFA6-AS1	0.791892
OLA1P1	0.160729
CYP2D6	1.0451
RP4-669P10.19	1.56375
RP4-669P10.16	0.128654
RP4-669P10.20	1.34256
CYP2D7	1.95216
CYP2D8P	0.698482
OGFRP1	0.228903
Z83851.4	0.757597
CTA-989H11.1	0.201163
LINC01315	2.04837
NFAM1	2.72444
CTA-126B4.7	0.0889111
SERHL	0.164833
SERHL2	1.88764
RRP7BP	4.83453
RN7SKP80	0.819257
RNU12	0.35647
ATP5L2	0.0749394
Y_RNA	0
GOLGA2P4	0
RP1-47A17.1	0.0917601
AL049758.2	0
AL022476.2	0.220186
AL022237.3	0
BIK	2.71313
Z82214.3	2.23705
Z82214.2	0
Z99756.1	0
LINC01639	0
MPPED1	0.0235397
EFCAB6-AS1	0.0225798
EFCAB6	0.982068
RP3-388M5.8	0
HMGN2P9	0
RP3-388M5.9	0.270129
SULT4A1	0.170513
PNPLA5	0
PNPLA3	0.17791
RP4-796I17.5	0.13844
CTA-414D7.1	0.0147346
RP4-671O14.6	0.144409
RP4-671O14.5	2.41387
RP4-671O14.7	0.0194868
KIAA1644	0.450847
RP1-32I10.10	0
RP1-32I10.11	0
LINC01656	0
MRPS18CP6	0
RP5-1033E15.3	0.0367012
KRT18P23	0
LINC00207	0
LINC00229	0
ANP32BP2	0
PRR5	3.15184
ARHGAP8	0.497634
PHF21B	0.981478
RP1-127B20.4	0
RP4-753M9.1	0
CTA-217C2.2	0.997874
CTA-268H5.12	0.498166
MIR1249	0
CTA-268H5.14	0.038447
CTA-268H5.9	0
UPK3A	0
FAM118A	4.91916
SMC1B	0.0341264
RIBC2	0.102631
RP1-102D24.5	0
LINC01589	0.121426
RNU6-1161P	0
CTA-941F9.10	0.0903524
MIR4762	0
RP1-37M3.8	0.0398592
WI2-85898F10.2	0.0555062
WI2-85898F10.1	0
WNT7B	0.0129412
CITF22-92A6.2	0.0587545
CITF22-92A6.1	2.95121
LINC00899	1.23195
PRR34	0.620337
RP6-109B7.5	0.270945
PRR34-AS1	4.4675
RP6-109B7.2	0.262481
RP6-109B7.4	0.549447
MIRLET7BHG	1.88212
MIR3619	0
RP4-695O20.1	0.0766315
PKDREJ	0.119146
GTSE1-AS1	0.826007
GTSE1	0.777028
CELSR1	0.80807
RP5-996D20.3	0
RP3-439F8.1	0.0526019
TBC1D22A-AS1	0.0592653
RP3-477J10.1	0.0890789
RP1-111J24.1	0
CITF22-49D8.1	0
LINC01644	0
LINC00898	0
RP11-191L9.4	0
RP11-191L9.5	0
RP13-455A7.1	0
CTA-280A3.2	0
CTA-280A3__B.2	0
LL22NC03-27C5.1	0
LL22NC03-121E8.4	0
LL22NC03-121E8.3	0
MIR3201	0
RP11-536P6.3	0
FAM19A5	0.70233
CTA-299D3.8	0
MIR4535	0
LINC01310	0
RPL35P8	0
RP1-34P24.3	0
C22orf34	0.288467
CTA-722E9.1	0
RP4-566L20.1	0
MIR3667	0
RP1-29C18.10	0
RP1-29C18.9	0.138027
RP1-29C18.8	0.0878449
RP5-983L19.2	0
RN7SKP252	0
RPL5P35	0
RP3-522J7.7	0.302361
RP3-522J7.5	0.113577
RP3-522J7.6	0.0593445
RP11-494O16.3	0
Metazoa_SRP	0
RP11-494O16.4	0
ZBED4	4.07208
CITF22-1A6.3	0.67941
CITF22-49E9.3	0.285067
MIR6821	0
IL17REL	0
TTLL8	0
MLC1	0.054567
MOV10L1	0.0576625
RP5-898I4.1	0
PANX2	1.23417
RP3-402G11.25	2.01927
RP3-402G11.27	2.49567
RP3-402G11.28	3.1237
MAPK12	2.43863
XX-C283C717.1	0.0895367
XX-C00717C00720L.1	0.573965
ADM2	0.125733
MIOX	0.0199878
CTA-384D8.35	0.157575
CTA-384D8.34	0
CTA-384D8.31	0
KLHDC7B	0.121865
SYCE3	0.536441
CHKB-AS1	1.7087
CTA-384D8.33	0.216448
Y_RNA	0
RNU6-409P	0
AC000036.4	0.0389732
ACR	0.198754
AC002056.5	0
AC002056.3	0.0608187
RPL23AP82	2.89925
LL0YNC03-29C1.1	0
PLCXD1	3.6449
LINC00685	2.25431
RP13-465B17.4	0.881956
Metazoa_SRP	0
RP13-465B17.5	0.269417
FABP5P13	0
KRT18P53	0
SHOX	0
RP11-309M23.1	0.0792837
RPL14P5	0
CRLF2	0
CSF2RA	1.87789
MIR3690	0
RNA5SP498	0
IL3RA	3.8761
ASMT	0.412765
RP13-297E16.4	0.162733
RP13-297E16.5	0
DHRSX-IT1	0.0825699
MIR6089	0
CD99P1	1.24735
LINC00102	0.0227447
XG	0.0282793
GYG2	1.14736
GYG2-AS1	0
ARSE	0.104182
ARSH	0
ARSF	0.0301167
RN7SL578P	0
RP13-824C8.2	0
LINC01546	0
ASS1P4	0
SNORA48	0
RNU6-114P	0
PRKX	1.30613
Y_RNA	0
PRKX-AS1	0
RP11-558O12.1	0
RP11-706O15.1	1.48352
RP11-706O15.3	0.0413797
RP11-706O15.5	0
RP11-706O15.7	0
RP11-706O15.8	0
RP11-707P20.1	0
MTND6P12	0
MTCYBP12	0
RP11-555H23.1	0.016924
SNORA20	0
RP11-733O18.1	0.932519
NLGN4X	0.204107
SNORA31	0
MIR4770	0
RP11-459A10.1	0.0411999
VCX3A	0.067594
RP11-1M18.1	0.0598228
RPS27AP17	0
RP11-483M24.2	0
MIR4767	0
STS	3.23567
RP11-791N19.1	0
VCX	0
GS1-214D18.3	0
RP11-692P14.1	0
MIR651	0
VCX2	0
VCX3B	0.119303
ANOS1	0.37493
DRAXINP1	0
FAM9A	0
GS1-542M4.3	0
GS1-542M4.4	0
RP11-66N5.2	0
FAM9B	0.00825655
RNA5SP499	0
RP11-430A19.2	0
GS1-519E5.1	0
RP11-126O22.1	0
RP11-126O22.2	0
RP11-126O22.3	0
RP11-126O22.4	0
RP11-126O22.5	0
RP11-126O22.6	0
RP11-126O22.7	0
RP11-126O22.8	0
RP11-126O22.9	0
RP11-126O22.10	0
RP11-126O22.11	0
GPR143	0.911241
SHROOM2	1.73411
EIF5P1	0
HMGN1P33	0
Y_RNA	0
CLDN34	0
WWC3-AS1	0
Y_RNA	0
CLCN4	1.68387
RP6-1O2.1	0
MID1	2.45657
RNU6-800P	0
RP11-120D5.1	0.0472809
Y_RNA	0
ARHGAP6	0.833156
uc_338	0
RP1-27C22.1	0
AMELX	0
MIR548AX	0
AC002366.3	0
GS1-590J6.3	0.011713
GS1-590J6.2	0
Y_RNA	0
FRMPD4	0.00612253
Y_RNA	0
FRMPD4-AS1	0
RPL17P49	0
RP11-1J4.1	0
RN7SKP290	0
PSMA6P2	0.0533491
MRPL35P4	0
TLR7	0.508125
TLR8-AS1	0
TLR8	0.495832
FAM9C	0.00877837
RP11-791M20.1	0
LINC02154	0
GS1-600G8.3	0
ATXN3L	0
GS1-600G8.4	0
LINC01203	0
RP11-1L9.1	0
EGFL6	0
RPL30P15	0
MIR6086	0
RN7SKP20	0
TCEANC	1.33989
GPM6B	1.97564
RP1-122K4.2	0
RP1-122K4.3	0.0822031
GS1-257G1.1	0.172451
GLRA2	0
NPM1P9	0.0517933
FANCB	0.174164
TPT1P14	0
RP11-699A7.1	0
ASB9	0.87096
ASB11	0.0118926
PIGA	2.07411
BMX	0.408052
ACE2	0.631207
GS1-594A7.3	0
TMEM27	0.795779
GS1-594A7.5	0
CA5BP1	2.66558
AC112497.1	1.35431
SNORA7	0
CA5B	2.3848
AP1S2	4.58169
RNU5F-7P	0
SETP15	0
GRPR	0.104944
RP11-431J24.2	0.0428811
MAGEB17	0.0454884
RPL6P30	0
RP11-759L5.2	0
RN7SL658P	0
MIR548AM	0
S100G	0
RNU7-56P	0
RPL12P49	0
RNU4-6P	0
RP11-716A19.3	0
Y_RNA	0
SNORA16	0
CBX1P2	0.141832
CBX1P4	0.126615
snoU13	0
NHS	4.56785
MIR4768	0
RP1-60N8.1	0
NHS-AS1	0
RP3-389A20.5	0.0774066
RP3-389A20.2	0
RP1-272E8.2	0
RP1-272E8.1	0
LINC01456	0
BEND2	0
SCML2	4.99027
TMSB10P2	0
Y_RNA	0
CDKL5	1.49116
GJA6P	0
RS1	0.0213059
PPEF1	0.0986356
PPEF1-AS1	0
RP3-499B10.3	0
HAUS1P2	0
RN7SL48P	0
ADGRG2	0.461506
Y_RNA	0
EIF5P2	0
CXorf23	2.46202
Y_RNA	0
MAP7D2	0.638673
MIR23C	0
snoU2-30	0
snoU2_19	0
EIF1AX-AS1	0
RP11-1037J10.1	0
RP11-203E14.1	0
RN7SKP183	0
RP11-274G22.1	0
RP11-52E20.1	0
RNU6-133P	0
CNKSR2	0.723894
RARRES2P3	0
KLHL34	0.0168477
SMPX	0.0701752
LL0XNC01-138C3.2	0
YY2	0.776326
LL0XNC01-39B3.1	0
PHEX	0.0841406
PHEX-AS1	0
PTCHD1-AS	0
ZNF645	0
RP11-494I9.2	0
METTL15P3	0
RNU6-266P	0
RP11-494I9.1	0
GS1-433O24.1	0
DDX53	0
FAM3C2	2.27432
PDCL2P1	0
PTCHD1	0.0252037
RP11-654E17.2	0
RP13-314C10.5	0.382826
Y_RNA	0
RPL9P7	0.584571
CXorf58	0.20722
SNORA68	0
ZFX-AS1	0
SUPT20HL2	0
SUPT20HL1	0.0171187
GS1-184P14.2	0.274013
PDK3	2.09052
SNRPEP9	0
GS1-358P8.4	4.10977
PCYT1B	0.7813
RP11-753E22.3	0
PCYT1B-AS1	0
RP11-753E22.2	0
POLA1	2.87117
SCARNA23	0
EEF1B2P3	3.84374
ARX	0.0211473
RP1-258N20.3	0
RN7SL91P	0
RP11-629O4.1	0
RPP40P1	0
RP11-298C3.2	0.325461
RP11-86A5.1	0
MAGEB18	0
RP13-60P5.2	0
MAGEB6P1	0
GS1-466O4.2	0
MAGEB6	0
GS1-466O4.3	0
MAGEB5	0
GS1-466O4.5	0
RP11-617O8.1	0
RP11-702C7.2	0
RP11-702C7.1	0
VENTXP1	0
GS1-541M1.2	0
RPL7P58	0
HMGA1P1	0
RNU1-142P	0
RP11-268G12.3	0.200541
RP11-268G12.1	0.0553327
RP11-268G12.2	0
Y_RNA	0
PTP4A1P5	0
PPP4R3CP	0
GS1-309P15.3	0
GS1-309P15.4	0.057073
DCAF8L2	0
MAGEB10	0
RP11-501H19.2	0
RP11-12D5.2	0
RP11-12D5.3	0
RP11-12D5.4	0
RP11-12D5.5	0
RP11-12D5.6	0
DCAF8L1	0
MIR6134	0
RP11-149B9.2	0
IL1RAPL1	0
RP1-22N22.1	0
SNORD74	0
RP1-146A15.1	0
RNA5SP500	0
RP6-127F18.2	0
MIR4666B	0
PIGFP3	0
GS1-383H3.6	0
MAGEB2	0
MAGEB3	0
MAGEB4	0
MAGEB1	0
PLCE1P1	0
CXorf21	0.914013
CKS1BP6	0
FTLP2	0.668845
GK	4.22362
GK-IT1	0
RP11-242C19.2	0.461089
GK-AS1	0.809997
RP11-467P22.5	0
FTHL17	0
DMD	4.54599
RNU6-894P	0
RNA5SP501	0
NPM1P8	0
MIR3915	0
MIR548F5	0
DMD-AS3	0
TBCAP1	0.514629
RP6-60B16.1	0
RP11-305F18.1	0
FAM47A	0
FTH1P14	0
RP11-545D19.1	0
RP11-281B1.2	0
RP11-320J16.1	0
RP13-643D4.1	0
RP11-573C10.1	0
FAM47B	0
RP11-504E21.1	0
RNU6-1087P	0
SIAH1P1	0
RP11-497J7.1	0
RP11-497J7.4	0
RP11-497J7.2	0
MAGEB16	0
RP11-307A17.2	0
CFAP47	0.00893893
RNU6-641P	0
HMGB1P16	0
RP11-87M18.2	0
RPS15AP40	0
RP11-492O8.1	0
RP11-32A1.2	0
BX842568.1	0
BX842568.2	0
BX842568.4	0
