Name	Bladder
AC140725.8	0
FAM138E	0
AC140725.4	0.0552831
MIR1302-10	0
MIR6859-3	0
DDX11L9	0
DDX11L10	0.0473334
WASH4P	2.24589
MIR6859-4	0
WASIR2	0.193091
IL9RP3	0.237682
Z69720.3	0
Z69720.2	1.87472
Z69666.2	0.169619
HBZ	0.159819
HBZP1	0
HBM	0
Z84721.4	0
HBA1	2.51529
Y_RNA	0
HBQ1	0.109348
LA16c-OS12.2	3.65285
Z69890.1	0.120288
ARHGDIG	1.69038
PDIA2	0.787586
Z97634.3	1.3158
LA16c-359F1.1	0.206054
Y_RNA	0
RP1-196A12.1	0
LINC00235	1.54992
MIR5587	0
MIR3176	0.331052
PRR35	0.0165298
NHLRC4	1.54056
WFIKKN1	1.20519
AL022341.3	1.26443
RHBDL1	4.05276
LA16c-313D11.9	0.333142
LA16c-313D11.12	0.366029
FBXL16	0.405449
LA16c-380A1.2	0.391946
LA16c-380A1.1	0.47247
CCDC78	2.12383
HAGHL	3.57753
MSLN	0.0949818
LA16c-335H7.2	0
MSLNL	0
GNG13	0
PRR25	0.166341
LA16c-360A4.1	0.561517
LA16c-306A4.1	0.967586
LA16c-306A4.2	0.0774747
LMF1-AS1	0.331917
RP11-161M6.6	0.51132
RP11-161M6.2	3.44122
SOX8	3.21154
RP11-161M6.3	0
SSTR5-AS1	0.0323626
SSTR5	0.166931
C1QTNF8	0
LA16c-349E11.1	0
LA16c-381G6.1	0.0391835
RP11-616M22.11	0.441512
RP11-616M22.1	0.395068
RP11-616M22.2	0.149949
RP11-616M22.3	1.00999
PRSS29P	0.0241587
RP11-616M22.10	0
RP11-616M22.9	0
TPSP2	0.372721
RP11-616M22.7	0.476996
LA16c-358B7.4	0.604456
RPS20P2	0
BAIAP3	2.77074
LA16c-312E8.2	0
LA16c-312E8.5	0.0644209
CCDC154	2.54638
LA16c-312E8.4	1.20494
LA16c-390E6.3	0
RPS3AP2	0
PTX4	0.144945
LA16c-385E7.1	1.88759
LA16c-380F5.1	0.682012
LA16c-380F5.3	1.92494
LA16c-313F4.1	0.337824
LA16c-425C2.1	0.88499
LA16c-395F10.2	0.362465
LA16c-395F10.1	0
LA16c-431H6.7	0.423297
LA16c-329F2.2	0.811783
LA16c-329F2.1	0.121453
MIR3177	0
LA16c-361A3.3	3.06048
IGFALS	0.685774
MEIOB	0.0697075
LA16c-429E7.1	0
LINC00254	0
LINC02124	0
HS3ST6	4.11673
RPL3L	0.124084
RNF151	0.0694604
AC005363.11	0.224941
NOXO1	0
SYNGR3	0.507654
AC005606.14	0
NPW	0.255091
RN7SL219P	0
MIR1225	0
RP11-304L19.1	2.2172
RP11-304L19.3	4.72339
MIR6511B1	0
RP11-304L19.4	0
RP11-304L19.2	0.125176
Y_RNA	0
MIR4516	0
MIR3180-5	0
RAB26	0.354143
SNORD60	0
CASKIN1	0.146253
RP11-304L19.12	0
DNASE1L2	1.78427
RP11-304L19.11	4.61272
RP11-304L19.13	3.76915
MIR3677	0
MIR4717	0
RP11-715J22.1	0.360598
ABCA17P	0.268778
CCNF	2.45245
MIR6767	0
RP11-715J22.3	1.51784
RP11-715J22.4	0.324435
C16orf59	0.634609
MIR6768	0
RP11-715J22.2	0.0511113
NTN3	0.0524716
TBC1D24	4.15175
RP11-715J22.6	0.101129
RP11-20I23.2	2.2448
MIR3178	0
RP11-20I23.13	0.19101
RP11-20I23.11	0
RP11-20I23.8	0.103624
RP11-20I23.6	0.123834
RP11-20I23.7	0
RP11-20I23.5	0.423207
RP11-20I23.10	0.15381
CTD-3126B10.2	0.719759
AC141586.5	1.296
PDPK2P	0.329021
CTD-3126B10.5	0.153419
CTD-3126B10.4	0.118763
CTD-2270P14.2	0.0684679
PRSS27	1.77963
SRRM2-AS1	0.245819
CTD-2270P14.5	1.59152
PRSS33	0
SNORA3	0
PRSS41	0
PRSS21	0.421294
EIF1P4	0
ZG16B	0.644572
PRSS30P	0.81102
PRSS22	3.18389
LA16c-325D7.1	0
LA16c-325D7.2	0.274588
RPL23AP86	0.0928195
LA16c-321D4.2	1.96458
KREMEN2	0.100869
PKMYT1	0.389296
PAQR4	2.06899
LA16c-380H5.6	0
LA16c-380H5.3	0
LINC00514	0
LA16c-380H5.2	0.0963992
LA16c-380H5.5	0.281746
CLDN9	0.360448
CLDN6	0.0177181
RP11-473M20.5	0.841721
MMP25	1.50403
MMP25-AS1	3.91402
RP11-473M20.9	4.68532
RNU1-22P	0.210268
ZSCAN10	0.0140535
RP11-473M20.11	0.125373
CASP16P	0.116211
RP11-473M20.16	0.543935
AJ003147.8	0
AJ003147.9	0.068872
OR1F1	0
OR1F2P	0
ZNF200	4.59193
MEFV	1.01329
LINC00921	4.32146
AJ003147.11	1.08542
LA16c-360H6.1	1.55274
TIGD7	3.73586
LA16c-360H6.3	0.153621
RP11-433P17.1	0.0692887
OR2C1	0.0858205
LA16c-306E5.2	0
MTCO1P28	0.186847
MTND1P8	0.299157
MTRNR2L4	0.308433
ZSCAN32	3.03751
ZNF597	2.17506
C16orf90	0.0565272
LA16c-306E5.1	0
NLRC3	2.49311
LA16c-390H2.4	0.328682
SLX4	4.70978
RP11-461A8.4	1.81335
RP11-461A8.5	0.54455
RP11-95J11.1	0
RP11-462G12.2	0.269273
RP11-462G12.1	0.584783
RP11-462G12.4	0
RP11-95P2.4	0
RP11-95P2.3	0.128232
SRL	2.11824
LINC01569	2.15565
GLIS2-AS1	0.885386
RP11-295D4.1	1.725
RP11-295D4.4	0.68422
RP11-295D4.5	0.417789
RP11-295D4.7	0
RP11-709D24.8	0.573368
C16orf96	0.128151
RP11-709D24.5	0
SUB1P3	0
RN7SL850P	0
RP11-709D24.6	0.120588
Metazoa_SRP	0.10001
MIR6769A	0
C16orf71	0.765706
Metazoa_SRP	0.687269
SEPT12	0.053506
SMIM22	2.86244
RP11-127I20.5	0.130769
RP11-127I20.8	0.548847
SEC14L5	0.407598
NAGPA-AS1	0.241228
RP11-10K17.3	0
RP11-10K17.6	0
ENPP7P14	0
RP11-382N13.6	0
LINC02164	0
RP11-420N3.2	0
RP11-382N13.4	0
RP11-382N13.1	0
SNRPCP20	0
RP11-382N13.3	0
LINC01570	0
MIR8065	0
RP11-19H6.1	0
RBFOX1	0.211216
RP11-509E10.3	0
RP11-509E10.1	0
RP11-468I15.1	0
RP11-185J20.1	0
RP11-185J20.2	0
RNU7-99P	0
RNU6-457P	0
RNU6-328P	0
RP11-545E8.1	0
snoMe28S-Am2634	0
RP11-26O3.1	0
SNORA40	0
CTD-2535I10.1	0
RP11-279O17.2	0
LINC02152	0
RP11-279O17.3	0
RP11-568A19.1	0
RP11-483K5.2	0
RP11-483K5.3	0
TMEM114	0
RP11-475D10.4	1.72377
RN7SL743P	0
RNU7-63P	0
RP11-475D10.5	0
RP11-152P23.2	0
RP11-77H9.2	3.19903
RP11-77H9.6	0
RP11-77H9.1	0
RP11-77H9.8	0.159092
RP11-473I1.6	0
RPL21P119	0.501719
LINC02177	0
LINC01177	0
LINC01195	0
RP11-418I22.2	0
RP11-418I22.3	0
RNA5SP403	0
RNA5SP404	0
RP11-297M9.1	0
GRIN2A	0.109553
RP11-297M9.2	0
RP11-895K13.2	0
IMPDH1P11	0
RN7SL493P	0
RP11-609N14.1	0
RP11-609N14.4	0.940713
RNU6-633P	0
LINC01290	0.240366
RP11-27M24.2	0
TEKT5	0.267583
RP11-109M19.1	0
MTCYBP33	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
MTND3P13	0
MTCO3P24	0
MTATP6P24	0
TVP23A	0.92186
RP11-876N24.1	0.0631009
RP11-876N24.2	0
CIITA	3.73366
DEXI	2.98021
RP11-876N24.5	2.22102
RP11-876N24.4	1.72209
RPL7P46	0
RP11-66H6.4	0.290073
RP11-66H6.3	0
RP11-396B14.2	1.74603
HNRNPCP4	0.2442
RMI2	1.89872
TNP2	0
PRM3	0
SNORA48	0
PRM2	1.019
PRM1	0.49155
MIR548H2	0
Y_RNA	0
RP11-485G7.5	0.0667773
RP11-485G7.6	0.0928911
CTD-3088G3.8	0.622914
CTD-3088G3.4	0
CTD-3088G3.6	0
RP11-490O6.2	0.0762918
Metazoa_SRP	0.245486
RP11-486I11.2	1.40579
BCAR4	0
RP11-166B2.8	0.772519
RP11-166B2.3	0.705681
COX6CP1	0.506378
RP11-166B2.5	0.296041
RP11-166B2.9	0
NPIPB2	1.29961
TNFRSF17	0.0932099
UBL5P4	0
RP11-166B2.7	0.169244
RPS23P6	0.226864
RP11-276H1.3	0.0336599
RP11-276H1.2	0
ACA64	0
RP11-165M1.3	0
RP11-165M1.2	0
RP11-165M1.1	0.0324408
RP11-552C15.1	0
CTD-3037G24.4	0.100959
CTD-3037G24.3	0.124347
CTD-3037G24.5	0
MIR4718	0
CTD-2583P5.1	0
CTD-2583P5.3	0.257128
SNORA27	0
RP11-14K2.1	0
SHISA9	0.11095
AC009134.1	0
U91319.1	0
AC003009.1	0
TMF1P1	0
U95743.1	0
ERCC4	4.50633
RPS26P52	0
CTD-2135D7.2	0.0712185
CTD-2135D7.3	0
LINC02185	1.41959
LINC02186	0
CTA-276F8.1	2.42649
CTA-276F8.2	0
TVP23CP2	0.102272
Y_RNA	0
MIR193BHG	3.05557
MIR193B	0
MIR365A	0
LINC02130	0
RP11-65J21.4	0.0865782
RN7SL274P	0
RNU7-125P	0
PLA2G10	0.319137
RP11-82O18.2	0
NPIPA3	0.179932
RP11-719K4.3	0
RP11-719K4.6	0
NPIPA2	1.36756
RP11-680G24.1	0
ABCC6P2	0.103659
RP11-719K4.7	0
MIR3179-1	0.058676
MIR3670-1	0
MIR3180-1	0.0554765
Y_RNA	2.08563
MIR6511A1	0
MIR6770-1	0
RP11-680G24.7	0
RP11-680G24.4	1.1712
MIR1972-1	0
RP11-680G24.6	2.36861
RP11-72I8.1	0.815296
MIR6511B2	0
Y_RNA	0
MIR3180-4	0
MIR3180-4	0.0353695
RP11-72I8.2	0
MPV17L	3.7808
CTB-193M12.1	0.115093
CTB-193M12.3	0.116522
AF001548.5	4.61132
AF001548.3	4.02397
RNU6-213P	0
CTA-972D3.2	0.112325
RPL15P20	0.103716
RPL17P40	0
ABCC6	0.386812
RP11-517A5.7	0
NOMO3	1.85952
RP11-517A5.6	0
RP11-517A5.5	0
MIR3179-2	0
MIR3670-2	0
MIR3180-2	0
PKD1P1	0.0416269
Y_RNA	0
AC138969.4	3.2019
MIR6511A2	0
MIR6770-2	0
RP11-958N24.4	0
RP11-958N24.2	0.535197
MIR6511A3	0
NPIPA7	0.501795
RP11-467M13.2	0
RP11-467M13.3	0
RP11-14N9.2	0
RP11-14N9.1	0
RP11-419L9.1	0
CTD-2576D5.1	0
CTD-2576D5.3	0
CTD-2576D5.2	0
CTD-2576D5.4	0.122013
RP11-1102P22.3	0
RP11-1102P22.1	1.58543
RP11-1102P22.2	0.0425436
RP11-567P19.1	0.267938
RP11-916L7.1	0
CTD-3229J4.1	0
RPL7P47	0.0975056
CTA-481E9.2	0
CTA-481E9.4	0
CTA-481E9.3	0
RP11-164A6.1	0
CTD-2036A2.1	0
RP11-1212A22.7	0
NPIPA8	0.0675968
RP11-1212A22.1	4.03126
MIR6511A4	0
RP11-1212A22.8	0
RP11-1212A22.4	0.272832
PKD1P5	1.3839
MIR6770-3	0
Y_RNA	0
MIR3180-3	0
MIR3670-3	0
MIR3179-3	0
MIR3179-3	0
NOMO2	4.52197
MIR3670-4	0
MIR3179-4	0
RP11-457I16.4	0
RP11-457I16.2	0
ABCC6P1	0.036154
RP11-1035H13.2	0
CTD-2288F12.1	0.128703
TMC7	2.14149
RNU6-1340P	0
RP11-626G11.5	0
RP11-626G11.1	0.433633
RP11-626G11.4	0.143178
RP11-626G11.6	0.951675
SYT17	1.34863
CLEC19A	0
CTA-363E6.1	0
CTA-363E6.2	0
CTA-363E6.3	0
TMC5	0.0740068
CTA-363E6.5	0
CTA-363E6.6	0
AC002550.6	1.8079
KNOP1	4.89537
AC002550.5	0
CTD-2380F24.1	0.0805011
LARP7P2	0
GPR139	0
RP11-204E4.4	0
RP11-204E4.3	0
SNRPEP3	0
GP2	0.967818
UMOD	0
PDILT	0
RP11-429K17.1	0
ACSM5	1.23269
CTD-2194A8.2	0.101782
ACSM2A	0.0463974
CTD-3076M17.1	0
ACSM2B	0.0308918
RP11-143N13.2	0
ACSM5P1	0
ACSM3	4.04514
RP11-143N13.4	0
RP11-143N13.3	0
ACSM1	1.79808
AC004381.8	0.273546
AC004381.7	0.386743
RNU6-944P	0
AC004381.6	4.37747
U4atac	0
DNAH3	0.0585205
CTC-508F8.1	0
AF001550.7	0
ZP2	0
ANKS4B	0.0561685
AF001550.9	0
CRYM-AS1	0.893759
CTD-2547E10.6	0.529581
CTD-2547E10.3	1.79498
SNX29P1	1.62969
CTD-2547E10.5	0.247435
NPIPB3	3.13572
SMG1P3	1.28279
MIR3680-1	0
CTB-31N19.5	0
CTB-31N19.2	0
CTB-31N19.4	0
SCARNA6	0
CTB-31N19.3	1.23465
IGSF6	1.53413
RNU6-1005P	0
RNU6-196P	0
OTOA	0.04932
RP11-645C24.5	2.53634
RP11-645C24.6	0
NPIPB4	2.87592
SMG1P4	0.0207204
RP11-645C24.4	0
CTD-2649C14.2	2.47402
PDZD9	0.344039
CTD-2649C14.1	0
CTD-2649C14.3	0.216946
RP11-101E7.2	0.760275
VWA3A	0.221939
SDR42E2	0.108356
RP11-141O15.1	0
RP11-21M24.3	0.289204
RP11-21M24.2	0.0922277
MFSD13B	0.415739
SMG1P1	0.423974
RP11-368J21.4	0
RP11-368J21.3	0.106802
RP11-105C19.2	0
RP11-105C19.1	0
CTC-591M7.1	0.125198
HS3ST2	1.01521
RP11-20G6.2	0
SCNN1G	0.767873
CTC-391G2.1	0
RN7SKP23	1.07322
SNORA75	0
CTD-2270L9.2	0.226982
CTD-2270L9.4	1.72462
AC002400.1	0.207322
SUB1P4	0
CTD-2196E14.3	0.128415
PLK1	2.6218
CTD-2196E14.5	0.629438
ERN2	2.49999
CTD-2196E14.8	0.22919
CTD-2385L22.1	0
CTD-2385L22.2	0.0295557
CHP2	2.79432
CTA-345G4.1	0
CTA-113A6.1	0
MIR1273H	0
CTA-113A6.2	0.190844
LINC2194	0
CACNG3	0
SNORA1	0
RNU7-24P	0
CTD-2313J23.1	0
LINC01567	0
CTD-2515A14.1	1.52525
SLC5A11	0.0995704
RP11-266L9.1	0.0135851
RP11-266L9.4	2.82475
LINC02175	0.859585
SCML2P2	1.13066
RP11-266L9.6	1.12899
LCMT1-AS1	0.488874
RP11-266L9.3	0.191298
LCMT1-AS2	0.0904224
RN7SL557P	0
AQP8	0.200546
ZKSCAN2	2.68667
LINC02191	0
CYCSP39	0
HS3ST4	0.150512
RP11-185O21.1	0
MIR548W	0
RNA5SP405	0
HMGN2P3	1.36313
HSPE1P16	0
AC009158.1	0
AC130464.1	0
LINC02195	0
RP11-142A12.1	0
C16orf82	0.0608054
EEF1A1P38	0.244537
LINC02129	0
KDM8	4.76715
CTD-3203P2.1	1.08039
FLJ21408	0.424846
CTD-3203P2.3	0.779363
IL21R	0.275967
IL21R-AS1	0.173291
AC002551.1	0
CTD-2049O4.1	0.104993
CTD-2049O4.2	0
Y_RNA	0
GSG1L	0.0866193
RNU6-159P	0
RNU6-1241P	0
TPRKBP2	0
SNORA25	0
RNY1P10	0
GAPDHP35	0.123631
RP11-57A19.7	0
RP11-57A19.2	0
SBK1	0.226274
RP11-57A19.6	0
NPIPB6	1.00712
RP11-435I10.5	0
EIF3CL	0.27945
MIR6862-1	0
CDC37P2	0.0950225
RP11-435I10.6	0
RP11-57A19.5	0
NPIPB7	0.299103
IL27	0.136684
RP11-666O2.1	0
RP11-666O2.2	2.09368
SULT1A2	1.20769
RP11-666O2.4	0
RP11-666O2.5	0
NPIPB8	0.0652582
RP11-57A19.4	0
CDC37P1	0.0530548
MIR6862-2	0
RP11-1348G14.6	0.178461
NPIPB9	0.0850771
RP11-1348G14.7	0
RP11-1348G14.4	1.12318
RP11-1348G14.1	0.477139
RP11-1348G14.5	0.331052
RP11-1348G14.8	2.71499
RP11-24N18.1	0
MIR4721	0
RP11-22P6.2	2.01337
ATP2A1	0.936477
ATP2A1-AS1	1.21148
SNORA43	0
CD19	0.490952
RP11-264B17.4	1.81952
RP11-264B17.5	0
NPIPB10P	0.180699
CTB-134H23.3	0.288393
RP11-426C22.5	0.815135
RP11-426C22.1	0.608558
RP11-426C22.4	0.535583
RP11-426C22.7	0
RP11-426C22.6	0.773569
RP11-426C22.8	1.45466
SNX29P2	3.78589
RP11-231C14.8	0
NPIPB11	1.2946
SMG1P6	0.904571
RP11-345J4.6	0
BOLA2	3.59365
SLX1B	0.16484
SULT1A4	0.545759
RP11-345J4.3	0
RP11-345J4.4	0
RP11-345J4.1	0
RP11-231C14.5	0
NPIPB12	1.54318
SMG1P2	1.41209
RP11-368N21.5	0.999068
MIR3680-2	0
SLC7A5P1	2.16386
CA5AP1	0
RP11-368N21.1	0
SPN	0.977529
RN7SKP127	0
C16orf54	1.54532
AC009133.17	0.0839039
ZG16	0.0233908
AC009133.15	0
AC009133.12	4.32797
CTD-2574D22.7	0
CDIPT-AS1	0.230751
SEZ6L2	0.575384
ASPHD1	0.62712
CTD-2574D22.3	2.60451
CTD-2574D22.4	4.98498
CTD-2574D22.2	0.548229
DOC2A	0.700615
C16orf92	0
FAM57B	0.0378622
CTD-2515O10.5	0
TBX6	4.02739
RP11-455F5.3	2.06741
RP11-455F5.4	0.457095
RP11-455F5.6	2.69984
RP11-455F5.5	0.717029
BOLA2B	0.879383
SLX1A	1.66137
SULT1A3	0.461319
RP11-347C12.3	0.292965
RP11-347C12.4	0
RP11-347C12.9	0
RP11-347C12.8	0
NPIPB13	1.16843
SMG1P5	1.17029
RP11-347C12.12	0.772651
RP11-347C12.10	2.05694
RP11-347C12.11	4.69562
MYLPF	0.295506
RP11-297C4.6	0.870434
SNORA42	0
Y_RNA	0
Y_RNA	0
RP11-297C4.2	0
RP11-297C4.3	0.154461
RNU7-61P	0
RP11-297C4.1	0
MIR4518	0
AC002310.14	4.26049
AC002310.12	2.22404
AC002310.10	0.0480446
AC002310.7	0
RP11-146F11.5	0.2162
AC002310.17	0.460149
RP11-146F11.4	0
RP11-146F11.3	0
RP11-146F11.2	0
RNU6-416P	0
RP11-146F11.1	3.23892
RNU6-1043P	0
SNORA30	0
CCDC189	2.75352
Metazoa_SRP	0
RP11-2C24.5	0.782286
RP11-2C24.7	1.24383
MIR762HG	1.59703
CTF2P	0
FBXL19-AS1	1.57913
RP11-1072A3.4	0.726699
RP11-1072A3.3	0.753554
STX1B	1.72065
RP11-196G11.2	2.50434
RP11-196G11.6	0.345367
ZNF668	4.24066
AC135050.5	0.0597284
RP11-196G11.3	0.159245
RP11-196G11.4	2.71733
PRSS8	1.39632
PRSS36	2.0961
RP11-388M20.7	0
NDUFA3P6	0
RP11-388M20.1	0.732647
PYCARD-AS1	0
TRIM72	0.0416273
PYDC1	0
ITGAX	4.9345
RP11-120K18.3	0
ITGAD	0.189063
RP11-120K18.2	0
COX6A2	0.555001
RP11-452L6.8	0
ZNF843	0.719386
RP11-452L6.5	4.72742
RP11-452L6.6	1.45771
SLC5A2	0.290472
AC026471.6	0.181161
RP11-452L6.7	3.3566
AHSP	0.0869913
CTD-2014E2.2	0
VN1R64P	0
LINC02190	0
VN1R65P	0
FRG2KP	0
CTD-2014E2.7	0
CSDAP1	0.139976
ZNF720P1	0
VN1R66P	0
RBM22P12	0
CTD-2358C21.2	0
CTD-2358C21.3	0
CTD-2358C21.5	0.286377
ZNF720	3.91452
AC002519.8	0.144059
VN1R67P	0
AC002519.6	0
VN1R3	0
RBM22P13	0
RP11-170L3.2	0
RP11-170L3.4	0
RP11-170L3.5	0
RP11-170L3.7	0
RP11-170L3.6	0
RP11-1166P10.1	0.732261
RP11-1166P10.6	0
IGHV1OR16-1	0
RP11-1166P10.8	0
IGHV1OR16-3	0
IGHV3OR16-9	0
HERC2P4	0.278825
RP11-1166P10.7	0
RP11-56L13.3	0
RP11-17M15.1	0
RP11-56L13.4	0
ABHD17AP8	0
RP11-56L13.6	0
RP11-56L13.7	0
TP53TG3D	0.103854
RP11-56L13.1	0
RP11-1292F20.1	0
RP11-17M15.2	0
RP11-17M15.4	0
ACTR3BP3	0
RP11-626K17.5	0
PABPC1P13	0
RP11-626K17.3	0
RP11-626K17.2	0
ABCD1P3	0
RP11-652G5.1	0
RP11-652G5.2	0
RP11-96K14.1	0
RP11-586K12.11	0
RP11-586K12.13	0
RP11-586K12.10	0
TP53TG3	0
RP11-586K12.8	0
RP11-586K12.7	0
ABHD17AP7	0
RP11-586K12.4	0
RP11-586K12.5	0
HERC2P5	0.024764
RP11-67H24.3	0
RP11-586K12.2	0
RP11-586K12.1	0
RP11-67H24.2	0
RP11-67H24.1	0
RP11-989E6.1	0
IGHV2OR16-5	0
BCAP31P2	0
SLC6A10P	0.00745397
RP11-989E6.3	0
IGHV3OR16-15	0
IGHV3OR16-6	0
RP11-989E6.13	0.145275
RP11-989E6.11	0
RP11-19N8.2	0
IGHV1OR16-2	0
IGHV3OR16-10	0
RP11-989E6.8	0
IGHV1OR16-4	0
IGHV3OR16-8	0
RP11-19N8.4	0
RP11-19N8.3	0
HERC2P8	0.00558546
RP11-19N8.7	0
RP11-19N8.6	0
ABHD17AP9	0
RP11-1437A8.2	0
RP11-1437A8.3	0
TP53TG3C	0
RP11-1437A8.4	0
RP11-1437A8.6	0
TP53TG3E	0
RP11-1277H1.3	0
TP53TG3B	0
RP11-1437A8.5	0
RP11-1437A8.7	0
TP53TG3F	0
RP11-23E10.7	0
RP11-23E10.5	0
RP11-23E10.3	0
RP11-989E6.10	0
RP11-23E10.2	0
RP11-23E10.4	0
RP11-293B20.2	0
BMS1P8	0.0499499
RP11-104C4.6	0
ENPP7P13	0
RP11-104C4.4	0
IGHV3OR16-12	0
RP11-104C4.2	0
IGHV3OR16-13	0
RP11-812E19.9	0
RP11-812E19.13	0
RP11-812E19.12	0
RP11-812E19.7	0
IGHV3OR16-11	0
RP11-812E19.10	0
ARHGAP23P1	0.117628
IGHV3OR16-7	0
RP11-812E19.5	0
IGHV3OR16-16	0
RP11-812E19.14	0
RP11-812E19.3	0
RP11-598D12.4	0
BCAP31P1	0
RP11-598D12.1	0
RP11-598D12.5	0
RP11-598D12.2	0
CTD-2522B17.8	0
DUX4L45	0
PCMTD1P2	0
DUX4L46	0
DUX4L47	0
LINC00273	0
RNA5-8SP2	0
BCLAF1P2	0.0685197
CH17-342O10.1	0
CTD-2144E22.9	0
LINC02184	0
CTD-2144E22.5	0
CTD-2144E22.6	0
CCNYL3	0
CLUHP11	0
NAMPTP3	0
VPS35P1	0
VN1R68P	0
VN1R69P	0
RP11-244B22.11	0
RP11-244B22.10	0
UBE2MP1	0.55505
SLC25A1P4	0
RP11-488I20.9	0
RP11-244B22.6	0
TP53TG3GP	0
RARRES2P5	0
FGFR3P5	0
FRG2JP	0
RP11-488I20.8	0
RARRES2P6	0
AGGF1P8	0
FRG2HP	0
RARRES2P9	0
AGGF1P9	0
C2orf69P4	0
LINC01566	0
FRG2GP	0
AGGF1P4	0
FRG2IP	0
RARRES2P7	0
AGGF1P5	0
C2orf69P3	0
RP11-80F22.16	0
ZNF971P	0
FRG2DP	0
RARRES2P10	0
AGGF1P6	0
RP11-80F22.14	0
C2orf69P2	0
RP11-80F22.4	0
RP11-80F22.15	0
TP53TG3HP	0
RP11-80F22.8	0
RARRES2P8	0
AGGF1P7	0
C2orf69P1	0
C1QL1P1	0
KIF18BP1	0
RP11-14K3.7	0
RP11-352B15.5	0
RNA5SP406	0
RNA5SP407	0
RNA5SP408	0
RNA5SP409	0
LINC02167	0
RNA5SP410	0
RNA5SP411	0
RNA5SP412	0
RNA5SP413	0
RNA5SP414	0
RNA5SP415	0
RNA5SP416	0
RNA5SP417	0
RNA5SP418	0
RNA5SP419	0
RNA5SP420	0
RNA5SP421	0
RNA5SP422	0
RNA5SP423	0
RP11-352B15.2	0
HMGN2P41	0
VN1R70P	0
RP11-43P5.1	0
RP11-43P5.3	0
PPP1R1AP2	0
ANKRD26P1	0.0439165
RNU6-845P	0
RP11-46D6.5	0
RP11-46D6.4	0
SHCBP1	0.51149
RP11-46D6.1	2.55728
RAB43P1	0.514265
RP11-93O14.1	0
RP11-93O14.2	1.06243
RP11-93O14.3	0
ORC6	1.07446
MYLK3	0.130214
RP11-480G7.2	0
C16orf87	2.20968
CKBP1	0
RP11-480G7.3	0
GPT2	4.86112
RP11-169E6.1	0.471228
RP11-169E6.4	0
RP11-169E6.3	0
NETO2	0.796741
ITFG1-AS1	0
RPL23AP72	0
RP11-329J18.3	0.0767156
RP11-329J18.5	0
RP11-329J18.4	0.286172
RP11-474B12.1	0
Y_RNA	0
RNA5SP424	0
RNA5SP425	0
RP11-177N22.3	0
RP11-177N22.2	0
EIF4BP5	0
NDUFA5P11	0
LINC02133	0
CTB-55P19.1	0
LINC02192	0
LINC02134	0
RP11-3M1.3	0
ABCC12	0
RP11-3M1.1	0
ABCC11	0.0452243
UBA52P8	0.496159
CTD-2600H12.2	1.93976
Metazoa_SRP	0
RP11-44I10.5	0
MOCS1P1	0
RP11-44I10.3	0
RPS2P44	0.0671867
CTC-527H23.1	0
CTC-527H23.2	0
RP11-42I10.1	0.127364
CTC-527H23.3	0.123274
CTC-527H23.4	0
KLF8P1	0
RNU6-257P	0
RP11-42I10.3	0
MTND4LP25	0
RP11-22D3.1	0
RP11-22D3.2	0
CBLN1	1.17158
RP11-491F9.1	0.173682
RP11-491F9.8	0
RP11-491F9.2	0
RP11-491F9.6	0
RP11-491F9.5	0.04696
RP11-491F9.3	0
C16orf78	0
RP11-189E14.5	0
RP11-189E14.3	0
LINC02179	0
ZNF423	3.58674
ADAM3B	0
MRPS21P7	0
CTD-2595P9.2	0
MRPS21P8	0
CTD-2595P9.4	3.88175
RP11-305A4.2	0
RP11-305A4.3	0
RPL34P29	0
RP11-305A4.5	0
RP11-429P3.3	0
RP11-429P3.2	0
Metazoa_SRP	0
ACTG1P16	0
RP11-429P3.8	0.28042
RNY4P3	0
RP11-429P3.5	0.0900791
RPL10P14	0
SNORA70	0
ADCY7	3.25823
MIR6771	0
RP11-21B23.1	0
LINC02178	0
RP11-21B23.3	0
NKD1	4.79651
RP11-401P9.1	0
RP11-401P9.7	0.0298457
RP11-401P9.6	0.148849
RP11-401P9.5	1.01792
SNX20	1.63003
NOD2	0.990982
RP11-327F22.6	0.107832
RP11-327F22.1	0.334812
MIR3181	0
RP11-327F22.4	0.138337
LINC02168	0
CTD-2034I21.1	0
RNA5SP426	0
LINC02187	0
LINC02128	0
LINC02127	0
RP11-883G14.3	0
RP11-883G14.4	0
SOD1P2	0
SALL1	2.16137
AC009166.5	0.0777469
AC009166.7	0.106919
AC137527.2	0
UNGP1	0
RP11-437L7.1	0
RN7SKP142	0
LINC01571	0
C16orf97	0
RP11-152O14.4	0
RP11-152O14.3	0
LINC00919	0
LINC02180	0
RP11-142G1.3	0
RP11-142G1.1	0
CASC22	0
RP11-132F7.2	0.48512
TOX3	1.5371
CASC16	0
RP11-297L17.2	0
RP11-297L17.3	0
RP11-297L17.4	0
RP11-297L17.6	0.0839272
PHBP21	0
RP11-467J12.2	0
RP11-467J12.3	0
RP11-467J12.4	0.974562
RP11-295M3.2	0.116842
RP11-454F8.3	0
RP11-454F8.2	0.181629
RP11-454F8.4	0.207954
snoU13	0
RNA5SP427	0
RP11-44F14.4	0
RP11-44F14.1	0.0824554
RP11-44F14.2	0.0628141
RP11-44F14.8	0.0973682
RP11-44F14.9	0.102467
RP11-44F14.10	0.146882
RNU6-1153P	0
