Name	Testis
RP11-822E23.2	3.25657
RP11-822E23.3	0
RP11-822E23.4	0.257451
RP11-822E23.5	0
KCNJ18	1.16682
ABC13-47656900H15.1	0.311492
AC144838.2	0
NCOR1P2	1.02118
FTLP13	0
LINC02002	2.13812
RP11-1109M24.15	0.145197
FAM27E5	0.502996
RP11-1109M24.14	0.30603
RP11-1109M24.13	0.342932
RP11-1109M24.12	0.591324
RP11-744K17.3	0.240601
RP11-744K17.1	0.215726
RP11-744K17.8	1.68591
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.188655
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	1.94368
RP11-285M22.1	0.438588
RP11-285M22.2	0.0547913
RP11-846F4.11	1.23318
RP11-260A9.1	0
RP11-260A9.6	0.170497
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0.0896392
RP11-663N22.1	0.148583
RPL34P31	0
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	1.12786
RP11-173M1.5	1.79173
RP11-578C11.2	0
RP11-720N19.2	0
RP11-720N19.1	0
ITM2BP1	0.0891293
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0.0565446
NOS2	0.77018
RP11-138P22.1	0.686006
LINC01992	1.7913
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
Vault	0
RPS29P22	0
CTD-2008P7.10	1.20198
CTD-2008P7.9	3.01741
CTD-2008P7.8	2.16601
PPY2P	1.0923
CTD-2008P7.7	0
CTD-2008P7.5	3.55198
MIR4723	0
SEBOX	0.258681
SARM1	3.00948
VTN	4.28215
CTB-96E2.10	0.376372
CTB-96E2.6	0.267738
SLC46A1	2.4876
CTD-2350C19.2	0.518227
H3F3BP2	0
CTD-2350C19.5	0
SLC13A2	0.467354
FOXN1	0.69676
RP11-192H23.5	0
AC010761.13	0.895681
SNORD42B	0
AC010761.8	4.11719
SNORD42A	0
AC010761.14	2.18044
AC010761.6	0
AC010761.9	2.54276
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0
RP11-20B24.7	0.299876
RP11-20B24.4	0
RP11-20B24.6	0.281834
PIPOX	1.08814
SEZ6	0.614527
RP11-321A17.5	0.758855
RP11-321A17.3	1.03004
RP11-321A17.4	0
RP11-22N12.2	0.0805262
TWF1P1	0.262682
CRYBA1	0.249422
RPL35AP35	0
RP11-296K13.4	0.148847
RP11-802D6.1	4.33463
RNU4-34P	0
RNU6-711P	0
RNU6-1034P	0
ABHD15	4.77717
RP11-68I3.4	4.73835
RP11-68I3.7	2.66223
RP11-68I3.10	0.22236
RP11-68I3.5	0
RNU6-920P	0
RP11-68I3.11	0.357147
ABHD15-AS1	0
RPL21P123	0
RP11-82O19.1	0.071699
RP11-82O19.2	0.0710988
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0.455149
RP11-1148O4.1	1.39853
RP11-1148O4.2	3.14783
RP11-354P11.3	0.07479
RP11-354P11.8	0.105146
SLC6A4	0.688546
RP11-354P11.4	0.348027
RP11-354P11.2	0.169216
SNORD63	0
RNU6-1267P	0
TMIGD1	0.051021
Y_RNA	0
RNU6-990P	0
ALOX12P1	0.170766
RP11-218M11.3	4.21942
KRT17P3	1.54359
AC005562.1	0.149674
RP11-271K11.6	0
SH3GL1P2	2.07576
RN7SL316P	0
CTD-2349P21.7	0
CTD-2349P21.6	0.421769
CTD-2349P21.5	0.224092
CTD-2349P21.3	0.64116
CTD-2349P21.10	2.31693
CTD-2349P21.12	2.00549
CTD-2349P21.1	0.339042
ATAD5	4.22299
RNU6-298P	0
CTD-2349P21.11	0
RP13-753N3.1	0.192831
TEFM	4.56987
ADAP2	1.6525
AC091177.1	0.246535
RN7SL138P	0.14075
RP11-848P1.3	0.232897
RP11-848P1.2	1.25581
DPRXP4	0.398004
RP11-848P1.4	0.247518
RP11-848P1.7	2.08779
RP11-848P1.9	1.66604
RP11-271K11.5	2.18223
MIR4733	0
RP11-142O6.1	0.0438067
OMG	0.424179
EVI2B	2.34159
EVI2A	1.04703
AK4P1	0.637842
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	0.220683
RNU6ATAC7P	0
AC003101.1	0
MIR4725	0
MIR365B	0
RP1-41C23.1	0.196976
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0.414999
CTC-542B22.1	0.750098
RNA5SP437	0
RP11-640N20.1	2.48158
RP11-640N20.5	0
SH3GL1P1	1.59762
RP11-640N20.4	3.30825
RP11-640N20.6	1.38408
RP11-640N20.8	0.143443
RP11-640N20.9	0.217839
WDR45BP1	0.679639
CTD-2095E4.5	2.01143
AC090616.2	0.724579
ARGFXP2	0.192306
CTD-2095E4.3	1.65952
CTD-2095E4.4	1.04215
UBL5P2	0.19785
RHBDL3	3.06279
RP11-443G13.2	3.19387
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	4.5254
RP11-227G15.11	1.81145
RP11-227G15.8	0.213192
RP11-227G15.12	1.86226
RP11-227G15.9	0.468055
RP11-227G15.6	0
Y_RNA	0
RP11-466A19.1	0.368741
RP11-466A19.4	0.132745
RP11-466A19.8	0.452705
RP11-466A19.6	2.12857
RP11-466A19.7	4.03612
RP11-466A19.3	3.16444
RP11-466A19.5	0.208278
RP11-220C2.1	0.114571
Y_RNA	0
AC084809.2	2.22533
AC084809.3	2.37639
ASIC2	0.670674
RP1-29G21.1	0.263837
RP11-40A13.2	0.808353
RP11-40A13.1	2.02206
AA06	4.01793
RP11-31I22.4	0.980761
RP11-31I22.3	1.16639
RP11-31I22.2	1.98752
RP11-118G23.2	0.313655
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0
CTC-304I17.6	1.71389
RP11-17M24.2	0
RP11-1086I4.2	0.0687567
TLK2P1	1.01317
CTC-304I17.4	3.46911
CTC-304I17.3	0.792773
RNA5SP438	0
CTC-304I17.2	0.38997
CTC-304I17.5	0.13069
RP11-215E13.2	1.90489
CCL2	2.01094
CCL7	0
CCL11	0
CCL8	1.49198
RP11-521P1.1	0
CCL13	0.660809
CCL1	0.76893
AC011193.1	3.37317
C17orf102	0.0730854
TMEM132E	4.63732
RP11-28A22.2	0
RP11-212E8.1	1.16548
RP11-642M2.1	1.83564
RP5-837J1.6	4.94449
RP5-837J1.4	0.504399
RP5-837J1.1	0.110007
UNC45B	2.21166
RP11-799D4.3	0.363787
RP11-799D4.1	3.33265
RP11-799D4.4	0.947457
SLFN5	1.26086
RP11-47L3.1	0.31406
RP11-686D22.2	0
SLFN11	3.5018
RP11-686D22.6	0
RP11-686D22.5	0
RP11-686D22.4	0.908211
RP11-686D22.3	1.03641
RP11-686D22.7	1.42803
SLFN12	1.03863
SLFN13	0.499305
RP11-1094M14.7	0.149709
RP11-686D22.10	0.140253
SLFN12L	0.137374
RP11-686D22.9	0
E2F3P1	0.43627
RP11-1094M14.8	0.343463
RP11-1094M14.5	0.0905309
TOMM20P2	0.116521
RP11-1094M14.10	0
SLFN14	0.290159
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
CTC-507E2.2	0.363727
GAS2L2	0.522598
RP1-161P9.5	1.56549
AC015849.12	1.71403
AC015849.13	0.162844
AC015849.14	0.465029
CCL5	1.17682
7SK	2.38325
CTB-186H2.2	0.0682959
CCL16	0.24293
CTB-186H2.3	2.15947
CCL15	0.183101
RP11-104J23.1	0.414339
RP11-104J23.2	0.501936
CCL23	1.59252
CCL18	2.30293
AC069363.1	4.63694
CCL3	1.01896
CCL4	4.92324
RN7SL301P	0
CTB-91J4.1	2.56865
RP11-428O23.1	0
TBC1D3B	3.43508
AC131056.3	0.494333
CCL3L3	0.750943
CCL4L2	0.23708
AC131056.5	1.60626
RP11-893G17.4	0.680138
AC131056.6	0
TBC1D3I	1.56254
CH17-260O16.1	0.274415
Y_RNA	0
TBC1D3G	0.0916003
TBC1D3H	0.106626
RNU6-1192P	0
TBC1D3F	2.71104
TBC1D3J	0.165959
RNA5SP439	0.859443
CTB-75G16.1	0.983243
CTB-75G16.3	1.51425
CTD-3194G12.2	3.27502
RP11-445F12.1	0.225956
LHX1	0.282246
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0.213303
MIR2909	0
CTC-268N12.3	0.0888168
CTC-268N12.2	2.11764
RP11-19G24.1	0.185418
HMGB1P24	0.54058
RP11-19G24.2	0.154501
C17orf78	3.21937
RP11-378E13.3	0.124319
RP11-378E13.4	0.176952
CTC-421K24.1	0.137619
MIR378J	1.12354
RP11-697E22.2	0.544398
RP11-697E22.3	1.4513
AC091199.1	1.11645
YWHAEP7	1.18146
RNU6-489P	0
TBC1D3K	0.0429131
5S_rRNA	0
TBC1D3D	0.104154
TBC1D3C	0
CH17-258A22.4	0.0646175
Y_RNA	0
TBC1D3E	0.0498016
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	1.79759
Y_RNA	0
GPR179	1.21063
AC124789.1	0.306302
SRCIN1	1.81474
CTB-58E17.2	0
MIR4734	0
CTB-58E17.3	2.134
MIR4726	0
RNA5SP440	0
CTB-58E17.5	1.08958
RNU6-866P	0
MIR4727	0
SNORA21	1.58111
SNORA21	3.37269
RP1-56K13.2	0
MIR6779	0
LINC00672	1.39852
FBXO47	4.10441
RP1-56K13.6	0
RP1-56K13.5	1.19255
CTD-2206N4.5	0
LINC02079	3.80814
CTD-2206N4.1	0
CTD-2206N4.4	0.748031
ARL5C	0.0481937
RP5-906A24.1	0.0582827
RP5-906A24.2	0
STAC2	0.755308
RP11-690G19.4	0.0313711
RNU6-233P	0
NEUROD2	0.161073
AC087491.2	0.438627
MIR4728	0
GRB7	2.01895
IKZF3	3.08982
KRT8P34	0.0445784
AC079199.2	0
LRRC3C	1.45625
GSDMA	0.223811
RP11-387H17.6	0.948867
CSF3	1.93273
MIR6884	0
SNORD124	1.1005
RP11-749I16.3	2.73848
MIR6866	0
MIR6867	0
CTD-2267D19.3	4.05428
GJD3	0
CTD-2267D19.4	0.231443
RNA5SP441	0
CTD-2267D19.7	0.114731
Y_RNA	0.813482
RPL23AP75	3.20274
RP11-58O9.2	0.203346
TNS4	0.19787
RP5-1028K7.2	0.144371
CCR7	3.49441
RP5-1028K7.1	0
KRT222	0.805063
AC090283.3	0
KRT24	0.181113
KRT223P	0.128698
KRT25	2.02328
KRT26	1.08631
KRT27	0.736431
KRT28	0.585719
RP11-605F20.1	2.23168
RP5-1110E20.1	0
KRT12	0.456124
KRT20	0.132733
AC004231.2	0.651914
KRT39	0.189249
KRT40	0.290837
KRTAP3-3	0.102439
KRTAP3-2	0.738462
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0.0382212
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0.0519856
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0.0706817
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0.0514179
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0.0853019
KRTAP16-1	0.102225
KRTAP17-1	0.0751978
TBC1D3P7	0
AC003958.6	0
KRT33B	0.551001
KRT34	1.78908
KRT31	0.575698
AC003958.2	0.201089
KRT41P	0.0489446
KRT37	0.105677
KRT38	0.0691403
KRT43P	0
KRT32	0.1742
RNU2-32P	0
KRT35	0.0664925
KRT36	0.463247
MIR6510	0
LINC00974	0.0331074
KRT9	0.481304
KRT14	1.18454
KRT16	0.338835
KRT42P	1.92465
RP13-415G19.2	1.02824
GAST	0.30967
HAP1	2.53723
RNA5SP442	0
RN7SL399P	0.276096
RP11-358B23.1	0.618652
KCNH4	0.856897
HCRT	0.215991
RP11-358B23.6	0.114197
RP11-358B23.5	0.407634
AC003104.1	0.624237
RP11-358B23.7	0.439274
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.205104
RP11-400F19.18	1.46942
MIR5010	0.586546
PTP4A2P1	0.842961
HSD17B1P1	1.25288
HSD17B1	2.48614
RP11-400F19.12	0.277764
ATP5LP7	0
HMGB3P27	0
CCR10	3.68405
CTD-3193K9.4	0.454642
CTD-3193K9.3	1.33126
MIR6780A	0
CTD-3193K9.1	0
CTD-3193K9.11	1.09727
HMGN2P15	2.90443
RAMP2-AS1	1.16527
WNK4	1.03817
MIR6781	0
AOC4P	0.809131
LINC00671	0.309272
RNU6-287P	0
G6PC	0.204566
SNORA40	0
RPL21P4	0
CTD-3199J23.6	3.38218
RP11-242D8.2	0.659114
RP11-242D8.3	4.79962
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	4.98066
LINC00910	1.10299
RNU6-1137P	0
RNU6-470P	0
MIR2117HG	0.293989
RNU6-406P	0
RNU6-971P	0
AC087650.1	0
ETV4	1.42886
RP11-392O1.4	0.820637
Metazoa_SRP	0
MEOX1	1.70207
CTC-501O10.1	0.513191
RP11-209M4.1	0.313597
SOST	0.116829
RP5-905N1.2	0.494029
FAM215A	2.81069
PPY	0.497246
PYY	1.84327
U3	1.47169
RP11-546M21.6	0.921124
RNU6-131P	0
ASB16	3.08834
CTB-175E5.7	0.190816
MIR6782	0
SHC1P2	0.101153
SLC4A1	0.610988
RN7SL507P	0.137957
RUNDC3A-AS1	2.13027
RNU6-453P	0
RP5-1067M6.3	0
FAM171A2	1.1897
RPL7L1P5	0.134059
RN7SL258P	0.164119
RP11-764D10.2	1.01853
FZD2	3.3596
RP11-1072C15.7	0
SMCO4P1	0.858227
RP11-1072C15.4	0.68265
RP11-1072C15.6	0.788021
RN7SL819P	0
RP11-1072C15.1	0.465718
CTC-296K1.3	1.52343
CTC-296K1.4	0.291445
HIGD1B	2.03412
RN7SL405P	0.261003
CCDC103	0
GFAP	1.44715
MIR6783	0
CTD-2534I21.8	0.804192
C1QL1	1.89499
CTD-2534I21.9	0.301053
Y_RNA	0
MIR6784	0
AC142472.6	3.42384
RP13-890H12.2	0.471821
CTD-2020K17.1	1.03771
CTD-2020K17.3	3.73728
RNA5SP443	0
CTB-39G8.2	0.0796318
CTB-39G8.3	2.52371
AC091132.1	0.320455
Metazoa_SRP	0.180981
RP11-798G7.8	0.143162
RP11-798G7.5	0.0942774
RP11-798G7.6	0.139939
RP11-798G7.4	0
RP11-707O23.1	1.31206
CRHR1	0.725443
MAPT-AS1	1.92148
MAPT-IT1	0.446978
RP11-669E14.4	0
Metazoa_SRP	0
STH	0.170426
Y_RNA	0
MAPK8IP1P1	0.240709
RP11-259G18.3	0.349463
RP11-259G18.1	0.68728
ARL17B	0.552567
LRRC37A	2.28907
RN7SL656P	0
NSFP1	0.250495
RP11-995C19.2	0.0896715
ARL17A	0.799249
RN7SL199P	0
FAM215B	0.0718586
RPS7P11	0.813715
WNT9B	0.058179
RP11-63A1.1	2.9319
RNU6ATAC3P	0.211866
MIR5089	0
RPRML	0.389807
RN7SL270P	0.154197
RP5-867C24.1	0.535317
RP5-867C24.4	0.14034
RP5-867C24.5	0.139466
ITGB3	3.55964
RNU7-186P	0
RP11-290H9.5	1.27782
CTD-2026D20.2	1.51626
MRPL45P2	3.0827
Y_RNA	0
TBX21	0.738509
OSBPL7	3.14931
SP6	0.6155
RP11-6N17.1	0.0923473
RP11-6N17.2	0.211267
SP2-AS1	1.03025
RP11-6N17.10	1.80706
MIR152	0
RP5-890E16.5	1.28041
RNU6-1201P	0
MIR1203	0
RP11-456D7.1	0.0752054
RNU6-1152P	0
THRA1/BTR	0.0379768
RP11-433M22.1	0
U3	0
RP11-433M22.2	0.778522
Y_RNA	0
HOXB1	0.807969
HOXB-AS2	1.16107
HOXB4	2.94893
RP11-357H14.16	0.185295
HOXB5	1.84809
HOXB6	1.71561
HOXB7	4.26555
HOXB8	1.77489
HOXB9	0.987382
HOXB-AS4	0.623109
MIR196A1	0
RP11-357H14.17	0.678098
LINC02086	1.10639
CTD-2377D24.2	0
RPL9P28	0.065376
COX6B1P2	0
PRAC1	0.104868
PRAC2	2.37069
HOXB13	0.178806
CTD-2377D24.4	0
RN7SL125P	0.266207
SUMO2P17	1.70223
SNORA68	0
RP11-463M16.5	0.353631
RP11-501C14.9	0.269346
AC091133.1	4.10175
RNU1-42P	0
snoU13	0
GIP	0.84196
RP11-501C14.5	1.75534
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0.616987
B4GALNT2P1	0
B4GALNT2	0.312024
RP11-708H21.1	0
GNGT2	0.749034
ABI3	2.25717
MIR6129	0
RP11-1079K10.3	0.787319
RP11-81K2.1	0.784562
RP11-1079K10.2	1.14166
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.913896
LINC02075	0.122736
RP11-81K2.2	0.235883
RP5-1029K10.2	0.438852
MIR6165	0
RP5-1029K10.4	0.224164
NXPH3	3.77387
RP11-613C6.2	0.540395
RP11-613C6.4	0
RP11-304F15.7	0.285126
TAC4	0.682152
RP11-304F15.3	4.20023
RP11-304F15.4	0.0961406
RP11-304F15.6	0.475593
RP11-304F15.5	0.464166
RNU6-1313P	0
DLX4	0.480564
DLX3	1.28275
RP11-1094H24.3	0
RP11-1094H24.4	0.135583
RP5-875H18.9	0.0924974
RP5-875H18.10	0.367612
RP5-875H18.4	0.1895
SAMD14	4.77579
AC002401.1	1.55766
RP11-893F2.5	0.498667
RP11-893F2.15	0.192082
LINC01969	0
SUMO2P7	0
TMEM92	0.353068
TMEM92-AS1	0.193517
RP11-893F2.18	1.20348
Y_RNA	0.55233
RP1-117B12.4	0.117369
MRPS21P9	0
CHAD	1.70224
RP11-94C24.13	0.199322
RP11-94C24.6	4.51391
EPN3	4.71457
RP11-94C24.8	3.84173
CACNA1G-AS1	0.598266
CACNA1G	1.25922
RP11-94C24.11	0
CTB-22K21.2	0
Y_RNA	0
RP11-294J22.7	0.152453
LINC00483	0.0279759
MIR8059	0
RP11-294J22.5	0
WFIKKN2	4.18651
RPL5P33	0
RP11-700H6.4	0.530404
RP11-700H6.1	0.0676293
RP11-700H6.2	0.108614
RP11-481C4.1	2.17527
RP11-481C4.2	3.01512
RP11-421E14.2	0.297255
LINC02071	0.85435
RP11-1018N14.3	0
RP11-1018N14.4	1.38587
LINC02072	1.02651
LINC02073	0.0346234
RPL7P48	0
CTB-43I4.1	0
LINC01982	0
MTCO1P40	2.35931
RP11-146P2.1	0
CTD-2535P7.1	0
CTD-2535P7.2	0
RP11-312B18.1	0
RPS2P48	0.088444
RP11-618P13.1	0
ISCA1P3	0
RP11-372K20.1	0
ARL2BPP8	0
RN7SKP14	0
RP11-257O5.4	0.234598
STXBP4	1.35723
HLF	4.60308
RP11-515O17.2	0.121278
RP11-515O17.3	0.0337438
RP11-515E23.1	4.21061
GARSP1	0.267476
RNU6-1249P	0
TMEM100	3.56336
RP11-763E3.1	0.175242
ANKFN1	2.38942
RP11-502F1.2	0
RP11-502F1.1	0.0273572
RPL39P33	0
NOG	1.7858
RP11-347L15.1	0.441174
RNU6-1158P	0
RP11-670E13.3	0.201987
RP11-670E13.6	3.82712
RP5-1107A17.3	0.357262
RP5-1107A17.2	0.210142
RP5-1107A17.4	0.320819
RP11-426D19.1	0.433943
RP11-226M10.3	0.158956
RP11-118E18.2	0.10307
RP11-118E18.1	0
RP11-118E18.4	1.17853
RN7SL449P	0.346806
RNU7-134P	0
RP11-60A24.3	1.0674
RN7SKP94	0
RP11-343K8.3	3.02518
RP11-159D12.11	0
RP11-159D12.3	0.43226
RP11-159D12.10	4.02887
RP11-159D12.8	2.83775
OR4D1	0.205085
MSX2P1	0.95442
OR4D2	0
EPX	0.333172
RP11-506H21.5	2.1515
LPO	3.23478
MPO	1.19226
TSPOAP1	3.18715
TSPOAP1-AS1	0.36117
RP5-1171I10.5	0.166927
MIR4736	0
SETP3	0.37494
SEPT4-AS1	3.17923
U3	0.458761
RNU1-108P	0
CTD-2200P10.3	0
RNU1-52P	0
RNU1-85P	0
RP11-579A4.1	0.495252
Metazoa_SRP	0
RNU6-518P	0
RP11-579O24.1	0.279276
Metazoa_SRP	0
RP11-579O24.3	0.484696
RN7SL716P	0
AC099850.1	3.68687
RNU2-58P	0
MIR454	0
MIR301A	0
PRR11	1.50794
SPDYE22P	1.12461
CTD-2510F5.4	1.16629
Y_RNA	0
SNRPGP17	0
RP11-567L7.3	0
MIR4729	0
RP11-567L7.5	0
LINC01476	0.17494
RNU4-13P	0
RP11-619I22.1	0
MIR21	0
RNU6-450P	0
NDUFB8P2	0.36387
RPS29P21	0.215474
RP11-178C3.2	4.24662
DHX40P1	4.14078
RP11-178C3.7	0
RP11-178C3.8	0
MIR4737	0.547333
RP11-178C3.6	0.104154
CTD-2319I12.2	2.22091
WFDC21P	0.301401
CTD-2319I12.10	0.155976
CTD-2319I12.3	0.13305
CTD-2319I12.9	0
CTD-2319I12.5	0.096133
CA4	1.0863
FAM106DP	0
SCARNA20	0
RP11-3K24.1	0.543056
RP11-3K24.3	0.305874
RP11-3K24.2	0
RPL12P38	1.51653
RP11-15E18.5	0.150978
RP11-15E18.3	0
LINC01999	4.07675
RPSAP66	0.0666896
RNU6-623P	0
RN7SL606P	0
AC111155.1	0.45755
Y_RNA	0
KRT18P61	0.0465116
HMGN1P28	0
RN7SL448P	0
RP11-264B14.1	0.149412
RP11-264B14.2	0
RPL23AP74	0.275462
RP11-136H19.1	0.184099
RP11-332H18.7	0.134339
RP11-332H18.5	0.600786
RP11-332H18.3	1.09339
TBX2-AS1	4.06019
C17orf82	1.25872
TBX4	2.65829
RP11-15K2.2	0.082767
Y_RNA	0
RP11-342K2.1	1.59139
Y_RNA	0
Y_RNA	0
POLRMTP1	2.60346
RP11-51L5.3	0.314918
RP11-51L5.4	0
RP11-51L5.5	0.142973
RP11-51L5.1	0
EFCAB3	4.68945
RP11-51L5.2	0.78103
RNU7-52P	0
RPS23P7	0.116787
RP11-464D20.2	0.728515
RP11-464D20.6	0.10123
CTD-3035K23.6	1.45866
Y_RNA	0
CTD-3035K23.3	2.81794
RNU6-446P	0
RP11-453A12.1	0.69216
PRELID3BP3	0
RP11-180P8.1	0.794568
MIR633	0
TRMT112P3	0.32576
RP11-180P8.3	0.163231
RP11-180P8.4	0
RP11-180P8.5	0
RP11-556O9.4	0.0789138
RP11-556O9.2	0.707732
RP11-556O9.3	0.281746
AC037445.1	1.39426
RP11-269G24.2	0.252264
RP11-269G24.8	0.130566
RP11-269G24.3	0.713119
RP11-269G24.7	0.545607
RP11-269G24.4	0.373694
RP11-269G24.6	0.267914
CTD-2501B8.5	0.113771
KCNH6	2.97007
RNU6-288P	0
RP11-51F16.9	1.38128
EEF1DP7	0.342231
RP11-51F16.1	2.68014
CSH2	1.66463
GH2	0.4247
RP11-630H24.3	0
CSH1	0.14768
RP11-630H24.4	0.318575
CSHL1	0.278897
GH1	2.84307
CD79B	2.21457
SCN4A	4.53717
CTC-264K15.6	0.402608
PRR29-AS1	3.59873
ICAM2	2.9598
ERN1	4.53085
SNHG25	4.25868
SNORD104	0
RPL31P57	0.491806
Y_RNA	0
MIR1273E	0
MILR1	1.41927
ATP5J2P4	0.44713
MIR3064	0
MIR5047	0
RP11-87N3.6	0.160892
MINOS1P2	0.270698
RNU7-115P	0
RP11-927P21.7	0.134939
RN7SL404P	0.139924
RP11-927P21.8	0
RP11-927P21.1	0.596666
RP11-927P21.2	0.474098
RP11-927P21.12	0
RP11-927P21.6	0.990764
RP11-583F2.2	0.439122
RP11-583F2.6	0.424206
RP11-583F2.5	0.0638335
RGS9	1.26206
RP11-169I9.2	0
CRAT40	0
GS1-531I17.3	0.431512
GS1-531I17.2	0.0737005
PSMD7P1	0
APOH	0.303575
RNA5SP444	0
RP11-4F22.3	0
PRKCA	3.26941
RN7SL735P	0
PRKCA-AS1	1.6632
RNU6-928P	0
RNA5SP445	0
AC006947.1	0
MIR634	0
CACNG5	0.143373
RNA5SP446	0
CACNG4	0.735692
RP11-349A8.3	0
CACNG1	0.117247
RP11-401F2.4	3.32726
RNA5SP447	0
SNORA8	0
RP11-401F2.2	0
PITPNC1	2.96619
Y_RNA	0
RN7SL756P	0
CTD-2653B5.1	0
RP11-360N9.2	0.0518123
RP11-360N9.3	0.0760248
SNORA38B	0.289347
RPSAP67	0
RPL17P41	0
RP11-855A2.3	0.50288
RP11-855A2.1	0.393226
RP11-855A2.2	0.524828
RN7SL622P	0
FBXO36P1	3.01505
LINC00674	4.64606
RP11-147L13.13	4.19189
RP11-147L13.7	1.50013
RP11-147L13.14	2.06546
RP11-147L13.8	1.39697
LOC440461	0.198797
RP11-147L13.15	2.87843
RP11-147L13.2	1.66145
ARSG	2.49648
SLC16A6	1.2535
RP11-120M18.2	0.741284
MIR635	0.653831
RP11-120M18.5	1.24216
LINC01482	0.236005
RP11-118B18.3	0.317924
RP11-118B18.2	0.782415
ABCA9-AS1	0.168845
ABCA6	1.9789
LOC100421166	0.285512
MIR4524B	0
PRO1804	0.0483837
SNRPGP4	0.971054
SNORA40	0
MAP2K6	1.30836
CTD-3022L24.1	0.0374077
RP1-193H18.3	2.6523
RP1-193H18.2	1.24498
LINC01483	0.299376
RP1-200G19.1	0
LINC01497	0.509838
Y_RNA	0
AC002539.1	0.570188
LINC01028	0.184626
KCNJ16	0.635626
KCNJ2-AS1	0.238771
KCNJ2	0.347937
CALM2P1	0
CTD-2378E21.1	0
RP11-1058G23.1	0
RP11-238F2.1	0
RP11-1003J3.1	0
RNU7-155P	0
AC118653.2	2.21097
MYL6P5	0.784877
RP11-465C12.1	0.0704272
LINC02095	0.747877
LINC01152	1.75669
SOX9-AS1	1.50104
LINC02097	1.30267
LINC00511	3.10983
LINC02003	2.79944
RP11-57A1.1	0
RPL32P33	0
CTD-3010D24.3	0.105705
SLC39A11	4.40343
RN7SKP180	0
SCARNA24	0.259297
RP11-171G2.1	0
RP11-766H1.1	0.648285
POLR3KP2	0
SSTR2	0.788699
RP11-143K11.7	2.13962
RP11-661C3.2	0.804541
CPSF4L	0.717696
RP11-449L23.2	0.0597283
RP11-277J6.2	0
RP11-277J6.3	1.96622
CTD-2532D12.4	0.0979655
LINC00469	0.159383
LINC02092	2.45078
CTD-2532D12.5	0.301801
CTD-2582D11.1	0.658901
LINC02074	3.86548
MGC16275	2.31231
CTD-2514K5.4	0
RP11-647F2.2	4.36374
KIF19	1.77676
BTBD17	0.836831
GPR142	0.510709
RNA5SP448	0
GPRC5C	3.02553
CD300A	1.30446
CD300LB	0.454875
CD300C	0.320943
AC079325.5	0
CD300LD	0.373
C17orf77	0.0442033
CTD-2006K23.1	2.72794
CD300E	0.34837
RAB37	4.07893
CTD-2006K23.2	0
CD300LF	0.695253
FADS6	1.19665
USH1G	4.82148
OTOP3	0.0824276
HID1-AS1	0.375651
RNU6-362P	0
RN7SL573P	2.39623
RP11-1112G13.3	0.455702
TRIM80P	0.216229
Y_RNA	0
RP11-649A18.3	0.354015
RP11-649A18.5	1.0053
