Name	Esophagus - Gastroesophageal Junction
RP11-326K13.2	0
RP11-326K13.3	0
RNF125	3.05351
RP11-326K13.5	0
RP11-53I6.1	0
RP11-53I6.3	0.259456
RP11-53I6.4	0.479631
GAREM1	4.06856
RNA5SP453	0
MEP1B	0.0380715
CLUHP6	0
RP11-344B2.3	0
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.462413
WBP11P1	0
RP11-386P4.1	0
KLHL14	0.315623
AC012123.1	0
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.171253
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	0.346185
NOL4	0.0301012
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0
RP11-379L18.3	0
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0.170218
RP11-294N21.2	0
RP11-294N21.3	0.229458
RP11-158H5.2	3.87963
RP11-158H5.8	0.850964
RP11-158H5.7	0.928931
RP11-54G14.1	1.30316
ZNF396	1.06959
RP11-322E11.1	0
RP11-322E11.2	0.040168
RP11-322E11.5	0.8985
RP11-322E11.3	0.230743
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.246697
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0
RP11-723J4.3	0.652492
RP11-49I11.1	3.55487
MOCOS	1.04894
RP11-49I11.4	0.503783
RP11-49I11.2	0
RP11-49I11.3	0
KIAA1328	2.73281
RP11-58G13.1	0
RP11-95O2.1	0.172169
CELF4	0.485339
RP11-95O2.5	1.88555
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0
RP11-1I2.1	0
RPL7AP66	1.01415
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0.00391458
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.056668
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	0.659013
RP11-115N12.1	0.146323
LINC00907	0.0336192
RNA5SP454	0
RIT2	0
SYT4	0.399775
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	2.61624
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.188377
RP11-846C15.2	0
SLC14A2	0.0715199
SLC14A2-AS1	0.0389774
RP11-749H17.1	0
RP11-749H17.2	0
RP11-116O18.1	0.169284
RP11-116O18.3	0
SLC14A1	0.758709
RP11-618K16.4	0
SIGLEC15	0.0384632
RN7SKP26	0.158527
RP11-8H2.1	0.0637485
RNY4P37	0
RNU6-1278P	0
RNF165	0.379774
RP11-63I8.1	0
LOXHD1	0.0762931
ST8SIA5	0.0718178
RP11-742D12.1	0
RP11-742D12.2	0.017783
RP11-687F6.5	0.302529
PIAS2	4.49257
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	1.86741
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0
RP11-49K24.3	0.900847
RP11-49K24.4	0.388311
RP11-49K24.8	0.636765
RP11-49K24.5	0.30563
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
RP11-380M21.1	0.142661
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	3.05571
RP11-246E12.2	0.0111455
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.314365
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0.0616895
RP11-484L8.1	0.0702848
RP11-1058N17.1	0.0599712
RP11-15F12.6	0
RP11-15F12.1	0.135372
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.525011
MIR1539	0
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.208591
SMUG1P1	0
RP11-813F20.2	0
SNHG22	1.21266
MYO5B	1.01656
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	0.978056
RP11-699C17.1	0.369603
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.0900044
RPLP0P11	0
MAPK4	3.95025
RP11-10I6.2	0
MRO	0.216673
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	3.69055
SRSF10P1	0
RNU1-46P	0
LINC01630	0
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.0335391
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0.0998133
SNORA37	0
RP11-850A17.1	0.244789
STARD6	0.0252356
C18orf54	1.21955
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	0.653842
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
CCDC68	3.20811
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.161222
RP11-397A16.3	0
LINC01416	0
CTD-2008L17.1	0
CTD-2008L17.2	0.0310505
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
WDR7	3.62817
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.0550104
RP11-714M23.2	0
ONECUT2	0.0342373
RP11-706P11.2	0.966003
RP11-35G9.3	1.43798
RP11-35G9.5	1.18366
RNU6-742P	0
RSL24D1P11	0.351808
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.106511
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.0302781
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.229737
RP11-126O1.4	0
MRPL37P1	0
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0
RP11-685A21.1	0
GRP	1.5738
RAX	0
CPLX4	0
RP11-27G24.1	0
CCBE1	1.00758
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0.0707152
RP11-2N1.3	0
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	0.635057
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.130621
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0.266757
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.240507
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0
RP11-879F14.2	0.20525
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0
RNF152	3.05417
PIGN	2.03503
RPIAP1	0
RP11-173A16.2	0.0583238
RP11-173A16.1	0.521088
TNFRSF11A	0.701856
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0.127549
RP11-120K19.4	0.477591
RP11-120K19.3	0.344716
RN7SL705P	0
RNU6-142P	0
RP11-299P2.1	0
RP11-299P2.2	0
RP11-635N19.1	3.75781
RP11-635N19.2	0.0712099
SERPINB5	0.0887617
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0380322
SERPINB4	0
SERPINB11	0
SERPINB3	0.0790898
SERPINB7	0.0261869
SERPINB2	0.0829581
SERPINB10	0
HMSD	0.208388
RP11-793J2.1	0.224857
SERPINB8	4.20558
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0.00594597
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0.210148
CTD-2541J13.1	0.673228
DSEL	3.67781
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.274926
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.43352
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.150847
RP11-861L17.2	0
RP11-674P19.2	0.136343
RP11-17E3.1	0
DOK6	0.96678
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0
RP11-543H23.2	0
CD226	0.199305
RTTN	3.11764
LINC01909	0.302591
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0.0495322
HNRNPA1P11	0
NETO1	0.0236526
RP11-713C5.1	0.0354541
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0.00721938
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.0938883
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	2.20379
LINC01922	0
FAM69C	0.271393
RP11-231E4.5	0.203842
CNDP1	0.0564526
RP11-231E4.3	0
ZNF407	4.47987
RP11-405M12.3	0.190557
RP11-405M12.4	0.308004
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	0.426429
RP11-504I13.2	0.0215111
RP11-17M16.2	1.36405
C18orf65	0.172478
LINC00908	0.385741
LINC00683	0.051109
LINC01927	0.0472739
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	1.98774
RNU6-346P	0
RP11-162A12.4	3.63235
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0
RP11-862L9.3	0.0455432
RP11-862L9.2	0.061063
RP11-4B16.3	0.492849
RP11-4B16.1	0.136376
RP11-4B16.4	0.65755
RP11-751H17.1	0
GALR1	0.244499
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0
SALL3	0
RP11-849I19.2	0
CTD-2286N8.2	0.627861
CTD-2286N8.1	0.0192478
RP11-800A18.4	0
RP11-800A18.3	0.0926453
RP11-196B3.1	0.0423163
RP11-196B3.3	0
RP11-196B3.2	0.0415078
RP11-196B3.4	0
RP11-567M16.1	0.321707
RP11-567M16.2	0
RP11-567M16.3	0
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	0.178323
RP11-248M19.1	0.462471
RBFADN	0.881255
SLC25A6P4	0.150574
RP11-795F19.5	0.735748
PARD6G-AS1	0.553464
AC139100.4	2.14615
AC139100.3	0.288282
WASH5P	1.03902
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0
LLNLF-173C4.1	0.140619
LINC01002	0.536133
RNU6-1076P	0
CTD-3113P16.11	0.242917
PLPP2	2.71517
THEG	0
AC010641.1	0
C2CD4C	2.0602
RNA5SP462	0
ODF3L2	0.307685
MADCAM1	0.67754
AC005775.2	0.635439
GZMM	0.689689
AC009005.2	0.263906
HCN2	0.669931
AC005559.3	0
AC004449.6	0.361105
FGF22	1.57916
AC004156.3	0.124707
PRSS57	0.0811299
RPS2P52	0
MISP	0.0543853
AC006273.4	0.221678
LINC01836	0.265516
MIR4745	0
PLPPR3	0.0777785
AZU1	0.290677
PRTN3	0.128785
ELANE	4.02234
RNU6-9	0.404564
KISS1R	0.0159492
ARID3A	3.36624
AC005391.2	0
LLNLR-260G6.1	0
LLNLR-284B4.2	0
GRIN3B	0.537882
LLNLR-284B4.1	0
RNU6-2	0.759243
ABCA7	4.90897
HMGB2P1	0
CBARP	0.417287
AC004221.2	0.0275168
CIRBP-AS1	1.91006
EFNA2	0.0317008
RPS15P9	0
AC005330.2	0.185679
LLNLR-307A6.1	1.8998
AC005329.7	2.20632
CTB-25B13.5	1.56849
APC2	0.555657
PCSK4	2.64603
REEP6	2.38151
ADAMTSL5	4.51834
CTB-25B13.9	0.485133
PLK5	0.325109
RN7SL477P	0
RNU6-1223P	0
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0130146
ATP8B3	0.64905
MIR1909	0
CTB-31O20.4	3.92825
CTB-31O20.6	0
CTB-31O20.8	0.0558735
ADAT3	3.14393
CSNK1G2-AS1	0.0878738
LLNLR-304A6.1	0.142051
LLNLR-304A6.2	0.236413
AC007136.1	0
AC004490.1	0.0612305
MIR1227	0
AMH	1.23252
MIR4321	0
JSRP1	0.0817463
C19orf35	0.586928
LINGO3	0.419604
TMPRSS9	0.790621
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0
RN7SL121P	0
CTC-265F19.2	0.203406
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0
AC006538.8	0
AC006538.1	0.836866
ZNF555	1.99441
AC006130.3	0
ZNF556	0.058951
AC006130.4	0
AC119403.1	0
ZNF57	3.51614
AC006277.2	0.866649
ZNF77	3.63552
AC006277.3	1.22282
TLE6	0.523328
AC005262.3	0.351039
AC005262.4	0
GNA15	3.0555
AC005264.2	0.0195151
S1PR4	1.41117
CELF5	0.0693153
AC010649.1	0
AC007792.1	0.934497
AC005514.2	0
SMIM24	0.0773068
SNORD38	0
AC005786.5	0
AC005786.6	0
AC005786.3	0
CACTIN-AS1	1.5535
AC004637.1	1.72521
TJP3	0.136355
AC005954.3	0.769205
AC005954.4	0.89189
RAX2	0.0173102
AC005777.3	0
MATK	0.525442
ZFR2	0.134486
FTLP5	0
ATCAY	0.579681
RN7SL202P	0
SNORD37	0
CTD-2622I13.3	0.943981
Metazoa_SRP	0
CREB3L3	0.0363687
ANKRD24	1.05446
EBI3	1.49888
AC005578.3	0
SHD	0.0244998
TMIGD2	0.0562336
FSD1	0.374231
STAP2	2.81209
AC007292.7	0.145335
AC007292.4	0.172156
EIF1P6	0.151411
AC007292.3	0.505398
AC007292.6	2.17308
CTB-50L17.5	0.0634253
MIR4746	0
CTB-50L17.7	3.62148
CTB-50L17.9	3.18652
CTB-50L17.16	0.0968897
LRG1	0.926209
CTB-50L17.2	0
DPP9-AS1	1.44017
MIR7-3HG	0.0978202
MIR7-3	0
AC005523.3	0.228011
FEM1A	1.33689
CTC-518P12.6	0
ARRDC5	0.165063
UHRF1	0.149592
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.172363
LLNLR-304G9.1	0.238872
ZNRF4	0
TINCR	1.10631
SNRPEP4	2.05385
CATSPERD	0.0711048
PRR22	2.1636
FUT6	0.0297658
FUT3	0.137622
AC024592.9	0
FUT5	0.0231258
AC104532.3	0
AC104532.4	3.42691
CTC-232P5.1	0.605704
CTC-232P5.3	0.0725795
CTC-232P5.4	0.133354
CTB-66B24.1	0.732218
ACSBG2	0.364359
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.16485
CTB-180A7.3	0.0709514
PSPN	1.90032
CTB-180A7.6	0.075343
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	2.4881
CRB3	0.737717
DENND1C	1.78948
CTD-2396E7.11	0.607107
TUBB4A	2.10972
TNFSF9	0.903836
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.329856
RPL7P50	0.0426397
TNFSF14	1.71626
CTD-3128G10.7	1.38399
MIR6791	0
CTD-3128G10.6	3.17763
SH2D3A	1.88467
VAV1	2.9321
ADGRE1	0.0573524
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.567723
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	2.11745
CTB-133G6.1	1.03543
CTB-133G6.2	0.620779
PEX11G	4.61161
C19orf45	0.135633
CAMSAP3	0.233197
MIR6792	0
PCP2	0.198154
CTD-3214H19.6	0.164343
STXBP2	4.96825
RPS27AP19	0
RETN	0.442738
MCEMP1	0.320304
FCER2	0.582071
CLEC4G	1.04668
CD209	3.66632
RPL21P129	0
CLEC4M	0
CLEC4GP1	2.95574
EXOSC3P2	0
PRR36	0.394583
LYPLA2P2	0
RNA5SP463	0
LRRC8E	0.0594199
CTD-3193O13.12	0.0208872
TGFBR3L	1.15395
CTD-3193O13.1	0.381583
CTD-3193O13.8	1.13843
CTD-2325M2.1	0.832025
CCL25	0
FBN3	0.0286597
CTD-3020H12.3	0
CTD-3020H12.4	0
CTD-2550O8.7	0.149258
MIR4999	0
RP11-886P16.6	0.0633742
RP11-886P16.10	0.0882726
PRAM1	0.953224
MYO1F	4.23499
AC092316.1	0
AC130469.1	0.346633
AC130469.2	0.521893
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
CTD-2529P6.3	3.37184
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00277247
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.0831149
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	4.36923
ZNF699	1.84705
CTC-325H20.7	0.742829
ZNF177	2.17411
ZNF559-ZNF177	0.775231
CTC-325H20.8	0.710774
ZNF560	0
CTC-543D15.3	0.0750423
CTC-543D15.1	0
CTC-543D15.8	3.14191
ZNF561-AS1	4.71377
ZNF562	4.63314
RPS4XP22	0.491931
ZNF812P	0.424087
CTD-3116E22.8	0.532396
CTD-3116E22.6	0
CTD-3116E22.7	1.11448
UBE2L4	0.559809
CTD-2623N2.5	0
SNORA70	0.459179
RPL10P15	1.34439
CTD-2623N2.11	0.343351
OLFM2	4.32618
CTD-2553C6.1	0.471676
RDH8	0
C3P1	0.00559855
MIR5589	0
CTD-2240E14.4	0.442571
ANGPTL6	0.303793
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0.0641107
CTD-2369P2.4	0
CTD-2369P2.8	0.0417393
ICAM5	0.990219
ZGLP1	2.64272
AC114271.2	0.962427
ICAM3	0.605462
CTC-429L19.3	0.702298
S1PR5	0.100051
RNU7-140P	0
MIR1238	0
AP1M2	0.0747135
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	0.584538
AC007229.3	0.155441
CTC-215O4.4	0.199558
RN7SL192P	0.197679
uc_338	0
MIR6886	0
SPC24	1.60047
CTC-510F12.3	1.60133
ANGPTL8	1.38051
TSPAN16	0.0321334
CTC-510F12.4	0.10443
CTD-2342J14.6	1.35087
SWSAP1	3.63837
Y_RNA	0
CCDC151	0.506376
ELAVL3	0.262412
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.290415
CTC-398G3.2	0.281525
GAPDHP76	0
ZNF887P	0.15265
HNRNPA1P10	0.751135
ZNF833P	1.20741
ZNF823	4.31976
CTC-499B15.6	0.0663535
CTC-499B15.1	0
CTC-499B15.7	0.0296318
ZNF491	2.24543
ZNF440	4.31535
CTC-499B15.8	0.0826786
AC020951.1	0.782517
ZNF69	2.03882
CTD-2006C1.12	0.749358
ZNF763	3.93733
CTD-2006C1.2	4.57127
RNA5SP464	0
ZNF433	3.91931
RNA5SP465	0
ZNF878	0.523676
RNA5SP466	0
Y_RNA	0
ZNF788	1.93148
ZNF20	2.50632
RSL24D1P8	0.169657
RNA5SP467	0
CTC-359D24.3	1.34497
ZNF625	1.54511
CTD-2666L21.1	0.460074
CTD-2666L21.3	0.219291
CTD-2666L21.2	0.559732
ZNF563	2.44896
ZNF442	0.972703
RPS29P23	0
CTD-3105H18.4	0.824789
ZNF799	2.90207
ZNF443	3.27422
CTD-3105H18.7	0.0518702
ZNF709	1.47879
MTND2P40	0.0521254
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0.0339934
PPIAP20	0
CTD-2192J16.21	0.259287
CTD-2192J16.11	0.142238
PGK1P2	0.219575
ZNF490	1.61165
CTD-2192J16.26	0.309468
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0272752
CTD-2659N19.9	0
MIR5684	0
RTBDN	0.082013
CTD-2265O21.3	0
MAST1	0.844098
MIR6794	0
CTD-2265O21.7	0
KLF1	0.0292295
RPS6P25	1.62721
SYCE2	1.884
MIR5695	0
FARSA-AS1	0.125758
MIR6515	0
DAND5	0.419328
CTC-239J10.1	0
AC007787.2	0.042981
AC007787.3	0.764558
AC005546.2	0.128943
CTC-250I14.3	0
RPL12P42	0.298324
CACNA1A	0.403131
CTB-5E10.3	0
ZSWIM4	3.62152
CTD-3252C9.2	0
RN7SL619P	0
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.589996
MIR181C	0
MIR181D	0
C19orf57	1.0731
PODNL1	0.57547
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0
IL27RA	4.04038
PALM3	0.424878
EEF1DP1	0.994635
MISP3	4.83818
C19orf67	0.107024
CTB-55O6.10	0
ASF1B	0.383531
CTB-55O6.12	4.03317
RN7SL231P	0
CTD-2189E23.1	0.0743445
CTD-2189E23.2	0
LINC01841	0.144658
LINC01842	0
CTC-548K16.6	0.434521
PTGER1	1.56451
CLEC17A	0.0253421
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.0153881
ITGB1P1	1.85042
CTD-3093B17.2	0
ADGRE2	0.79915
AC005255.3	0
OR7A5	0
OR7C1	0
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.0114725
CCDC105	0
CASP14	0.104973
OR1I1	0
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	0.373453
AC005776.1	0
LLNLR-246C6.1	0.397747
AC005785.2	2.99609
AC005785.5	2.2292
RASAL3	2.62834
PGLYRP2	0
CYP4F22	0.112192
CTB-187L3.1	0
CYP4F23P	0
AD000091.3	0
RPL23AP2	1.1523
AD000091.2	0
CYP4F8	0
CYP4F3	0.172899
CYP4F10P	0
OR10H2	0
OR10H3	0
CYP4F24P	2.50895
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0
LINC01835	1.11161
CYP4F36P	0
CYP4F2	0
AC005336.5	0
LLNLF-158E9.1	0
AC005336.4	0.065714
CYP4F11	0.386471
OR10H4	0
CYP4F9P	0
LINC00661	0.0192971
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	1.93969
CTD-2231E14.5	0
CTD-2231E14.8	0.133004
HSH2D	0.316604
CIB3	0
CTD-2562J15.4	0.124573
Metazoa_SRP	0
CTD-2562J15.6	0.0969588
CTD-2013N17.7	0
CTD-2013N17.6	4.58118
CTD-2013N17.1	0.0729666
CTD-2013N17.4	0
CALR3	0
RN7SL146P	0
CTD-3222D19.12	1.19419
CTD-3222D19.10	0
CTD-3222D19.8	2.08101
CTD-3222D19.9	0.584245
CTD-3222D19.4	0
CTC-429P9.1	1.48707
CTD-2538G9.3	0
NWD1	0.202066
CTD-2538G9.6	0
CTD-2538G9.5	1.22837
F2RL3	2.85566
CPAMD8	3.04697
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	2.78758
CTD-2528A14.3	0
CTD-2528A14.5	0
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.0923214
ANKLE1	1.29662
CTD-2278I10.4	1.25733
CTD-2278I10.1	0.0672903
CTD-2521M24.13	0.210381
BISPR	1.99573
CTD-2521M24.6	1.42133
CTD-2521M24.4	0.230965
TMEM221	1.09298
CTD-2521M24.11	0.0413009
NXNL1	0.0811219
CTD-3131K8.2	1.86681
CTD-3131K8.3	0.261818
FAM129C	0.110178
CTD-3131K8.1	0
UNC13A	0.180376
CTD-3149D2.3	0
CTD-3149D2.2	0
FCHO1	0.697673
B3GNT3	0.180462
INSL3	0.136815
JAK3	2.83609
SNORA68	1.03842
AC005796.2	0
SLC5A5	0.0316559
KCNN1	0.215376
RNA5SP468	0
CTB-52I2.7	0.513053
CTB-52I2.4	0.335303
CTB-52I2.3	0
RPS18P13	0
IL12RB1	0.435176
AC068499.10	0.346808
PDE4C	1.86538
KIAA1683	1.68155
MIR3188	0
RPL39P38	0.510099
RN7SL513P	0
GDF15	2.76827
MIR3189	0
LRRC25	3.52693
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	2.37896
AC005387.2	1.53696
RN7SL155P	0
COMP	1.93536
CERS1	1.59061
AC005197.2	0.0834479
AC005932.1	0.275777
RN7SL70P	0
NCAN	0.0418366
RNU6-1028P	0
LLNLR-259H9.1	0
HAPLN4	0.212012
TM6SF2	0.818148
CTB-184G21.3	0
MIR640	0
TSSK6	1.30469
CILP2	0.252014
PBX4	0.790166
PHF5CP	0
AC002306.1	0
LPAR2	2.42406
GMIP	4.74832
ZNF101	2.29664
CTC-412M14.6	0
CTC-412M14.5	0.10137
CTC-559E9.12	0.0351189
CTC-559E9.9	0.0393205
LINC00663	2.35696
CTC-559E9.2	0
CTC-559E9.6	0.754235
CTC-559E9.5	4.6696
BNIP3P9	0
ZNF253	3.97112
BNIP3P10	0.196455
CTC-559E9.8	2.01274
ZNF93	0.787067
CTC-559E9.13	0
AC007204.2	0
AC007204.3	0
ZNF682	2.42749
AC006539.3	0.09686
AC006539.6	0
BNIP3P13	0
ZNF90	0.939381
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0.205974
CTC-260E6.6	0.183276
ZNF486	1.80552
BNIP3P16	0.0938035
