Name	Brain - Cortex
RP11-805L22.3	0
CTC-542B22.1	0
CTC-542B22.2	3.61936
RNA5SP437	0
RP11-640N20.1	0
RP11-640N20.5	0
SH3GL1P1	0.897641
RP11-640N20.4	2.63078
RP11-640N20.6	0.152677
RP11-640N20.8	0
RP11-640N20.9	0
WDR45BP1	0.191573
CTD-2095E4.5	2.28569
AC090616.2	0.649392
ARGFXP2	0.0573219
CTD-2095E4.3	0.338072
CTD-2095E4.4	0.263687
UBL5P2	0.263424
RP11-443G13.2	0.100056
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	1.88349
RP11-227G15.11	1.1621
RP11-227G15.8	0.0921248
RP11-227G15.12	0.0814138
RP11-227G15.9	0.177706
RP11-227G15.6	0
Y_RNA	0
MYO1D	3.63822
RP11-466A19.1	1.23754
RP11-466A19.4	0.0851045
RP11-466A19.8	0.070886
RP11-466A19.6	0
RP11-466A19.7	0.0538294
RP11-466A19.3	0
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0.80878
AC084809.3	1.44644
SPACA3	0
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0.407514
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0.0761703
CTC-304I17.6	0.567286
RP11-17M24.2	0
RP11-1086I4.2	0.0443542
TLK2P1	0.113166
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0.215928
CTC-304I17.5	1.33672
LINC01989	0.0669527
RP11-215E13.2	0
CCL2	1.4867
CCL7	0
CCL11	0
CCL8	0.0529159
RP11-521P1.1	0
CCL13	0
CCL1	0.124283
AC011193.1	0
C17orf102	2.17351
RP11-28A22.2	0
RP11-212E8.1	0
RP11-642M2.1	0
CCT6B	2.07971
RP5-837J1.6	0.71973
RP5-837J1.4	0.385443
RP5-837J1.1	0
RAD51D	3.38821
FNDC8	0.130317
UNC45B	0.0254319
RP11-799D4.3	0
RP11-799D4.1	0
SLC35G3	0
RP11-799D4.4	0.513325
SLFN5	1.18288
RP11-47L3.1	0.579573
RP11-686D22.2	0
SLFN11	2.29106
RP11-686D22.6	0
RP11-686D22.5	0.0529159
RP11-686D22.4	0.303282
RP11-686D22.3	0.495935
RP11-686D22.7	0.57051
SLFN12	0.458477
SLFN13	0.371538
RP11-1094M14.7	0
RP11-686D22.10	0.162707
SLFN12L	0.117918
RP11-686D22.9	0
E2F3P1	0
RP11-1094M14.8	0.65677
RP11-1094M14.5	0.304778
TOMM20P2	0.146591
RP11-1094M14.10	0
SLFN14	0
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
CTC-507E2.2	0.148442
GAS2L2	1.11472
RP1-161P9.5	0.727798
C17orf50	0.733117
AC015849.12	0
AC015849.19	1.19304
AC015849.13	0.0697409
HEATR9	0.030234
AC015849.14	0
AC015849.2	1.39857
CCL5	0.624413
7SK	0
AC015849.16	0.019177
LRRC37A9P	0.0108615
RDM1	0.196165
LYZL6	0
CTB-186H2.2	0
CCL16	0
CCL14	0.0644749
CTB-186H2.3	0
CCL15	0
RP11-104J23.1	0
RP11-104J23.2	0
CCL23	0
CCL18	0
AC069363.1	0.136484
CCL3	0.905959
CCL4	0.611176
RN7SL301P	0
CTB-91J4.1	0
RP11-428O23.1	0
TBC1D3B	0.0617211
AC131056.3	1.91615
CCL3L3	0.993506
CCL4L2	1.35721
AC131056.5	0
RP11-893G17.4	0
AC131056.6	0
TBC1D3I	0
CH17-260O16.1	0.15322
Y_RNA	0
TBC1D3G	0
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
RNA5SP439	0.209378
PIGW	3.01899
CTB-75G16.1	0.201908
CTB-75G16.3	3.96152
CTD-3194G12.1	0
CTD-3194G12.2	0.142174
RP11-445F12.1	0.0252182
LHX1	0.0592846
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0
MIR2909	0
CTC-268N12.3	0
CTC-268N12.2	0.0457905
RP11-19G24.1	0.0726255
HMGB1P24	0.0898608
RP11-19G24.2	0
C17orf78	0.0201687
RP11-378E13.3	0
RP11-378E13.4	0
CTC-421K24.1	0
DDX52	3.67663
MIR378J	0.298167
RP11-697E22.2	0
RP11-697E22.3	0
HNF1B	0.0700097
AC091199.1	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	0
5S_rRNA	0
TBC1D3D	0.00785505
TBC1D3C	0
CH17-258A22.4	0.0514775
Y_RNA	0
TBC1D3E	0
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	0.908939
Y_RNA	0
GPR179	1.54174
AC124789.1	0.13908
CTB-58E17.2	0.254689
MIR4734	0
CTB-58E17.1	1.52772
CTB-58E17.3	0.776537
CTB-58E17.9	0.700553
MIR4726	0
RNA5SP440	0
CTB-58E17.5	2.26435
RNU6-866P	0
MIR4727	0
C17orf98	0
SNORA21	0.260209
SNORA21	1.85541
RPS20P35	0
RP1-56K13.2	0
MIR6779	0
FBXO47	0.0145191
RP1-56K13.6	0
RP1-56K13.5	0.371264
CTD-2206N4.5	0
LINC02079	0
LRRC37A11P	0.0575884
CTD-2206N4.1	0
CTD-2206N4.4	0.124984
ARL5C	0.0909431
RP5-906A24.1	0.310066
RP5-906A24.2	0.369161
RP11-690G19.4	0.0236328
MED1	4.96516
CDK12	3.65082
RNU6-233P	0
AC087491.2	0.546087
MIR4728	0
GRB7	0.702038
IKZF3	0.186408
KRT8P34	0
AC079199.2	0
ZPBP2	0
RP11-387H17.4	0.208044
LRRC3C	0.0563857
GSDMA	0.0310485
RP11-387H17.6	0
CSF3	0.568068
MIR6884	0
SNORD124	0.834393
RP11-749I16.3	0.195057
MIR6866	0
MIR6867	0
CDC6	1.31231
RARA-AS1	1.80491
CTD-2267D19.1	0.218324
CTD-2267D19.3	0.872819
GJD3	0
CTD-2267D19.4	0.0874595
RNA5SP441	0
CTD-2267D19.7	0
TOP2A	0.0499273
Y_RNA	0
RPL23AP75	0
RP11-58O9.2	0
TNS4	0.0551819
RP5-1028K7.2	0.0270447
CCR7	0.245025
RP5-1028K7.1	0
RP11-458J1.1	4.07175
AC090283.3	0
KRT24	0
KRT223P	0
KRT25	0
KRT26	0
KRT27	0
KRT28	0
RP11-605F20.1	0
TMEM99	3.06441
RP5-1110E20.1	0
KRT12	0.0170997
KRT20	0.0154707
AC004231.2	0.292812
KRT23	0.0574483
KRT39	0
KRT40	0.0110406
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0.0310859
KRTAP17-1	0
TBC1D3P7	0
AC003958.6	0
KRT33A	0
KRT33B	0.183369
KRT34	0
KRT31	1.05867
AC003958.2	0
KRT41P	0
KRT37	0
KRT38	0
KRT43P	0
KRT32	0
RNU2-32P	0
KRT35	0
KRT36	0
KRT13	1.16647
KRT15	0.144963
MIR6510	0
KRT19	1.21919
LINC00974	0
KRT9	0.0271381
KRT14	1.37793
KRT16	0.136732
KRT42P	0.0334173
RP13-415G19.2	0.147795
GAST	0.124934
RNA5SP442	0
RN7SL399P	0.332677
KLHL10	0.40159
KLHL11	1.26999
TTC25	2.71352
ZNF385C	1.93089
CTD-2132N18.2	2.36911
HSPB9	0.330494
RP11-358B23.1	0.155959
KCNH4	3.20594
HCRT	0.154374
RP11-358B23.6	0.0472572
RP11-358B23.5	0
AC003104.1	0.0484441
RP11-358B23.7	0.0500173
STAT5A	2.61449
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.275936
RP11-400F19.18	1.66807
MIR5010	0.396182
PTP4A2P1	0.394854
HSD17B1P1	2.46781
HSD17B1	2.16107
PSMC3IP	3.36687
RP11-400F19.12	0
ATP5LP7	0
HMGB3P27	0
CCR10	2.85783
CTD-3193K9.4	0.301795
MIR6780A	0
CTD-3193K9.1	0
CTD-3193K9.11	1.10486
HMGN2P15	2.3752
RAMP2-AS1	1.07301
WNK4	0.189685
CNTD1	1.04699
MIR6781	0
AOC2	2.11368
AOC3	1.07377
AOC4P	0.033627
LINC00671	0.0800257
RNU6-287P	0
G6PC	0
SNORA40	0
PTGES3L	3.65559
BRCA1	0.844915
RPL21P4	0
NBR2	2.956
CTD-3199J23.6	0.962957
RP11-242D8.2	0
RP11-242D8.3	1.30447
TMEM106A	0.501053
LINC00854	0.162021
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	0.505411
LINC00910	0.364286
RNU6-1137P	0
RNU6-470P	0
MIR2117HG	0
RNU6-406P	0
RNU6-971P	0
AC087650.1	0
ETV4	1.10461
RP11-392O1.4	0.369494
Metazoa_SRP	0
MEOX1	0.0266768
CTC-501O10.1	0.358929
RP11-209M4.1	0.0140411
SOST	0.0667228
C17orf105	0.0758934
RP5-905N1.2	0
MPP3	3.18056
CD300LG	0.0845544
RP11-527L4.5	0.254774
FAM215A	0.174782
RP11-527L4.9	0
RP11-527L4.6	0.19565
LINC01976	0.839777
PPY	0
PYY	0.222561
NAGS	1.33328
U3	0.201795
LSM12	3.38933
RP11-546M21.6	0
RNU6-131P	0
C17orf53	0.482849
ASB16	0.762298
ASB16-AS1	3.7886
CTB-175E5.7	0
MIR6782	0
RP5-882C2.2	4.36017
SHC1P2	0
SLC4A1	0.102134
RN7SL507P	0
RUNDC3A-AS1	2.07012
RNU6-453P	0
RP5-1067M6.3	0
RPL7L1P5	0.0899104
ITGA2B	3.37354
RN7SL258P	0.0686102
RP11-764D10.2	0.0767489
FZD2	0.997488
RP11-1072C15.7	0
SMCO4P1	0
LINC01180	0
MEIOC	0.386479
RP11-1072C15.4	0.607817
RP11-1072C15.6	0.224379
RN7SL819P	0
RP11-1072C15.1	0.217227
CTC-296K1.3	0.285234
CTC-296K1.4	0.071961
GJC1	1.40484
RN7SL405P	0.076175
CCDC103	0
KIF18B	0.185006
MIR6783	0
CTD-2534I21.8	0.0796967
CTD-2534I21.9	0
Y_RNA	0
MIR6784	0
AC142472.6	1.44212
AC002117.1	0.361013
HEXIM2	2.20486
RP13-890H12.2	0.216249
CTD-2020K17.4	0.27841
MAP3K14-AS1	0.650242
SPATA32	0.0214818
MAP3K14	4.83476
RNA5SP443	0
CTB-39G8.2	0
CTB-39G8.3	0.869858
AC091132.1	0.126713
LRRC37A4P	0.608887
Metazoa_SRP	0
RP11-798G7.8	0.0841709
RP11-798G7.5	0
RP11-798G7.6	0.0542027
RP11-798G7.4	0
DND1P1	0.912324
RP11-707O23.1	0.751082
MAPK8IP1P2	0.331217
RPS26P8	0.0781587
LINC02210	3.96872
RP11-293E1.2	0
RP11-293E1.1	0
MAPT-AS1	1.69675
SPPL2C	0.368938
MAPT-IT1	1.4998
RP11-669E14.4	0.0534259
Metazoa_SRP	0
STH	0.286136
RP11-669E14.6	0.849701
KANSL1-AS1	3.24594
Y_RNA	0
MAPK8IP1P1	0.178332
RP11-259G18.3	0.143989
RP11-259G18.1	0.400918
ARL17B	0.377503
LRRC37A	0.512668
RN7SL656P	0
NSFP1	0.15239
RP11-995C19.2	0
LRRC37A2	3.31584
ARL17A	0.35812
RN7SL199P	0
FAM215B	0.0356655
RPS7P11	0.450913
WNT9B	0.446842
LINC01974	0.067143
RP11-63A1.1	0.150932
RNU6ATAC3P	0
MIR5089	0
RP11-156P1.3	2.8769
LRRC37A17P	3.53061
RN7SL270P	0
RP5-867C24.1	0.0913987
RP5-867C24.4	0
RP5-867C24.5	0.0516526
MYL4	0.264584
ITGB3	0.255373
RNU7-186P	0
RP11-290H9.5	0.371776
THCAT158	0.137344
EFCAB13	0.431046
CTD-2026D20.2	0.188923
MRPL45P2	0.909414
Y_RNA	0
RP11-580I16.2	0.349979
TBX21	0.100422
LRRC46	0.569443
SP6	0.113469
RP11-6N17.1	0
RP11-6N17.2	0.0222878
SP2-AS1	1.21799
RP11-6N17.3	0.398784
PRR15L	0.098573
RP11-6N17.10	0.335019
MIR152	0
RP5-890E16.2	0.688352
RP5-890E16.5	2.69611
RNU6-1201P	0
SKAP1	0.136762
MIR1203	0
RP11-456D7.1	0
RNU6-1152P	0
THRA1/BTR	0
RP11-433M22.1	0
U3	0
RP11-433M22.2	0
Y_RNA	0
HOXB1	0
HOXB2	0.106128
HOXB-AS1	0.0565996
HOXB3	0.0456354
HOXB-AS2	0
HOXB4	0.0210328
RP11-357H14.16	0
HOXB-AS3	0
HOXB5	0
HOXB6	0
HOXB7	0.0247626
HOXB8	0
HOXB9	0
HOXB-AS4	0
MIR196A1	0
RP11-357H14.17	0
LINC02086	0
CTD-2377D24.2	0
RPL9P28	0.0376565
COX6B1P2	0
PRAC1	0
PRAC2	0
HOXB13	0
CTD-2377D24.4	0
TTLL6	0.822894
RN7SL125P	0
SUMO2P17	0.428385
SNORA68	0
RP11-463M16.5	0
RP11-501C14.9	0.0552202
RNU1-42P	0
snoU13	0
GIP	0
RP11-501C14.5	0
IGF2BP1	0.00312676
RP11-501C14.6	0
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0
B4GALNT2P1	0
B4GALNT2	0.00457138
RP11-708H21.1	0
GNGT2	0.728681
ABI3	1.47471
PHOSPHO1	3.48177
FLJ40194	0
MIR6129	0
RP11-1079K10.3	0.594516
RP11-81K2.1	0.432859
RP11-1079K10.2	0.465973
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.170249
LINC02075	0
RP11-81K2.2	0
NGFR	1.19507
RP5-1029K10.2	0.0302789
MIR6165	0
RP5-1029K10.4	0.307028
RP11-613C6.2	0
FAM117A	3.5041
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.0526541
RP11-304F15.3	0.142019
RP11-304F15.4	0.0174559
RP11-304F15.6	0.275989
RP11-304F15.5	0.114654
RNU6-1313P	0
DLX4	0.256698
DLX3	0.133968
RP11-1094H24.3	0
RP11-1094H24.4	0.284384
RP5-875H18.9	0.141553
RP5-875H18.10	0.221084
RP5-875H18.4	0.153476
AC002401.1	0.317897
RP11-893F2.13	1.07991
RP11-893F2.14	0.542524
SGCA	0.719924
HILS1	0.643774
COL1A1	1.32717
RP11-893F2.5	0
RP11-893F2.15	0
LINC01969	0
SUMO2P7	0
TMEM92	0.0790834
TMEM92-AS1	0.105198
RP11-893F2.18	2.60773
EME1	0.332935
Y_RNA	0
RP1-117B12.4	0
MRPS21P9	0
RP11-94C24.13	0.0688302
RP11-94C24.6	0.311739
MYCBPAP	0.788192
EPN3	2.6168
RP11-94C24.8	0.986717
CACNA1G-AS1	1.08201
RP11-94C24.11	0
CTB-22K21.2	0
ABCC3	0.490885
Y_RNA	0
RP11-294J22.7	0.0391462
LINC00483	0
MIR8059	0
RP11-294J22.5	0
WFIKKN2	0.374902
RPL5P33	0
TOB1-AS1	3.14163
RP11-700H6.4	1.65259
RP11-700H6.1	0.030208
RP11-700H6.2	0
RP11-481C4.1	0
MBTD1	3.69903
RP11-481C4.2	0.908288
RP11-421E14.2	0.0202899
LINC02071	0
RP11-1018N14.3	0
RP11-1018N14.4	0
LINC02072	0.0756169
LINC02073	0.177125
RPL7P48	0
CTB-43I4.1	0
LINC01982	0
LINC02089	0
C17orf112	0
RP11-146P2.1	0
CTD-2535P7.1	0
CTD-2535P7.2	0
RP11-312B18.1	0
RPS2P48	0.0379369
KIF2B	0.00953341
RP11-618P13.1	0
ISCA1P3	0
RP11-372K20.1	0
ARL2BPP8	0
RN7SKP14	0
TOM1L1	2.12206
RP11-257O5.4	0.131024
STXBP4	0.445519
RP11-515O17.2	0.0953406
RP11-515O17.3	0
RP11-515E23.1	0
CTD-2033D24.2	0
GARSP1	0
RNU6-1249P	0
TMEM100	2.18625
PCTP	3.89797
RP11-763E3.1	0.0528616
ANKFN1	0.407552
RP11-502F1.2	0
RP11-502F1.1	0
RPL39P33	0
NOG	2.90654
C17orf67	1.36328
RP11-347L15.1	0.292772
RNU6-1158P	0
RP11-670E13.3	0
RP11-670E13.6	0.273872
RP5-1107A17.3	0
RP5-1107A17.2	0
RP5-1107A17.4	0.226154
RNF126P1	0
RP11-166P13.3	1.68797
RP11-166P13.4	0.0634739
RP11-426D19.1	0.517142
RP11-226M10.3	0.0491484
RP11-118E18.2	0
RP11-118E18.1	0
RP11-118E18.4	0
RN7SL449P	0.0985334
RNU7-134P	0
CCDC182	0
RP11-60A24.3	0.393616
RN7SKP94	0
RP11-343K8.3	0
RP11-159D12.11	0.432434
RP11-159D12.3	0.0435192
RP11-159D12.6	1.27789
RP11-159D12.10	0
RP11-159D12.8	3.47105
OR4D1	0
MSX2P1	0.125955
OR4D2	0
EPX	0.605644
RP11-506H21.5	4.32805
LPO	0.119972
MPO	1.73647
TSPOAP1-AS1	1.60355
RP5-1171I10.5	0.227744
MIR4736	0
RNF43	2.06118
HSF5	0.047631
SETP3	0
SEPT4-AS1	0.40094
C17orf47	0
TEX14	0.302268
U3	0
CTD-2200P10.1	0
RNU1-108P	0
CTD-2200P10.3	0
RNU1-52P	0
RNU1-85P	0
RP11-579A4.1	0.231949
Metazoa_SRP	0
RNU6-518P	0
RP11-579O24.1	0
Metazoa_SRP	0
RP11-579O24.3	0.281161
RN7SL716P	0
AC099850.1	0.913787
RNU2-58P	0
MIR454	0
MIR301A	0
PRR11	0.609093
SPDYE22P	0
CTD-2510F5.4	0.456734
Y_RNA	0
SNRPGP17	0
RP11-567L7.3	0
MIR4729	0
RP11-567L7.5	0
LINC01476	2.42202
RNU4-13P	0
RP11-758H9.2	3.93538
RP11-619I22.1	0
MIR21	0
RNU6-450P	0
TUBD1	3.36239
NDUFB8P2	0.150024
RPS29P21	0
RNFT1	3.44227
RP11-178C3.2	0.211631
DHX40P1	0.0246596
TBC1D3P1	0
RP11-178C3.7	0
RP11-178C3.8	0
MIR4737	0
RP11-178C3.6	0
CTD-2319I12.2	0.0768168
WFDC21P	0.0928278
CTD-2319I12.10	0.0645732
CTD-2319I12.3	0.0396508
CTD-2319I12.9	0.098011
CTD-2319I12.4	2.36383
CTD-2319I12.5	0.0616659
FAM106DP	0
SCARNA20	0
RP11-3K24.1	0.0740356
RP11-3K24.3	0
RP11-3K24.2	0
C17orf64	0.0423757
RPL12P38	0.0698345
RP11-15E18.5	0
RP11-15E18.1	0.269123
RP11-15E18.3	0
LINC01999	0
RPSAP66	0
PPM1D	2.69858
RNU6-623P	0
RN7SL606P	0
AC111155.1	0
Y_RNA	0
KRT18P61	0
HMGN1P28	0
RN7SL448P	0
RP11-264B14.1	0.709067
RP11-264B14.2	0
RPL23AP74	0.153301
RP11-136H19.1	0.255609
RP11-332H18.7	0
RP11-332H18.5	0.0731777
RP11-332H18.3	0.100559
TBX2-AS1	1.56358
C17orf82	0.143886
TBX4	0.0120243
RP11-15K2.2	0
NACA2	0.297411
BRIP1	0.143917
INTS2	3.45403
Y_RNA	0
RP11-342K2.1	0.241203
Y_RNA	0
Y_RNA	0
POLRMTP1	0.573944
RP11-51L5.3	0
RP11-51L5.4	0
TBC1D3P2	0
RP11-51L5.5	0
RP11-51L5.1	0
EFCAB3	0.0153889
RP11-51L5.2	0
RNU7-52P	0
RPS23P7	0
RP11-464D20.2	0.326474
RP11-464D20.6	0.0234337
CTD-3035K23.6	0.147788
CTD-3035K23.7	0.717656
MRC2	3.82548
Y_RNA	0
CTD-3035K23.3	0.210585
RNU6-446P	0
RP11-156L14.1	0.156526
MARCH10	0.400405
RP11-453A12.1	0
PRELID3BP3	0
RP11-180P8.1	1.28657
MIR633	0
TRMT112P3	0
RP11-180P8.3	0.130768
RP11-180P8.4	0
RP11-180P8.5	0
RP11-556O9.4	0
RP11-556O9.2	0
RP11-556O9.3	0
AC037445.1	0
RP11-269G24.2	0
RP11-269G24.8	0
AC015923.1	0
RP11-269G24.3	0
RP11-269G24.7	0
RP11-269G24.4	0.0890049
RP11-269G24.6	0.689558
CTD-2501B8.5	0.185951
ACE	3.34507
ACE3P	0
KCNH6	0.969693
RNU6-288P	0
RP11-51F16.9	1.09739
EEF1DP7	0.0406411
RP11-51F16.1	4.0478
TCAM1P	0.175323
CSH2	0
GH2	0
RP11-630H24.3	0
CSH1	0
RP11-630H24.4	0
CSHL1	0
GH1	1.24224
CD79B	0.395404
SCN4A	0.119412
CTC-264K15.6	0
PRR29-AS1	0.186532
PRR29	2.27018
ERN1	1.08741
SNHG25	1.91845
SNORD104	0
RPL31P57	0
Y_RNA	0
MIR1273E	0
MILR1	0.602153
POLG2	2.65771
ATP5J2P4	0
MIR3064	0
MIR5047	0
RP11-87N3.6	0
MINOS1P2	0.121207
RP11-927P21.4	1.63226
PLEKHM1P1	4.55068
RNU7-115P	0
RP11-927P21.7	0
LRRC37A3	4.60719
RN7SL404P	0
RP11-927P21.8	0
RP11-927P21.1	0.41507
RP11-927P21.2	0.139087
RP11-927P21.12	0
RP11-583F2.1	0.392738
RP11-927P21.6	0
RP11-927P21.11	0.241841
RP11-583F2.2	0.0481251
RP11-583F2.6	0
SLC16A6P1	0.245631
RP11-583F2.5	0
RGS9	2.07873
RP11-169I9.2	0
CRAT40	0
CEP112	1.50774
GS1-531I17.3	0
GS1-531I17.2	0
PSMD7P1	0
APOH	0.0331549
RNA5SP444	0
RP11-4F22.3	0
RN7SL735P	0
PRKCA-AS1	0
RNU6-928P	0
RNA5SP445	0
AC006947.1	0
MIR634	0
CACNG5	0.599161
RNA5SP446	0
RP11-349A8.3	0.0770001
CACNG1	0.515962
HELZ	4.46662
RP11-401F2.4	0
RPL36AP48	0
RP11-401F2.3	0.451089
RNA5SP447	0
SNORA8	0
RP11-401F2.2	0
Y_RNA	0
RN7SL756P	0
CTD-2653B5.1	0
RP11-360N9.2	0.117784
RP11-360N9.3	0.0224925
SNORA38B	0
RPSAP67	0
RPL17P41	0
RP11-855A2.3	0.0505916
RP11-855A2.1	0.0438361
RP11-855A2.2	0.164228
RN7SL622P	0
FBXO36P1	0
AC145343.2	0.433547
LINC00674	3.64953
LRRC37A16P	1.37158
RP11-147L13.7	0.170971
RP11-147L13.14	1.14556
RP11-147L13.8	0.723784
LOC440461	0.18295
RP11-147L13.2	1.50892
ARSG	1.91725
SLC16A6	2.92573
RP11-120M18.2	0.844889
MIR635	0.696648
FAM20A	0.533822
RP11-120M18.5	0
LINC01482	0
RP11-118B18.3	0
RP11-118B18.2	0
ABCA8	4.22865
ABCA9-AS1	0.0122092
ABCA9	3.798
ABCA6	0.449445
LOC100421166	0.0576212
MIR4524B	0
ABCA10	1.22404
PRO1804	0.0353517
SNRPGP4	0.389268
SNORA40	0
MAP2K6	1.17759
CTD-3022L24.1	0
RP1-193H18.3	0.43433
LINC01483	0
RP1-200G19.1	0
LINC01497	0.160236
Y_RNA	0
AC002539.1	0
LINC01028	0
KCNJ16	3.91684
KCNJ2-AS1	0.840789
KCNJ2	1.83399
CALM2P1	0
CTD-2378E21.1	0
RP11-1058G23.1	0
RP11-238F2.1	0.615985
RP11-1003J3.1	0
CASC17	0.0148523
RNU7-155P	0
AC118653.2	0
MYL6P5	0
RP11-465C12.1	0
LINC02095	0.148597
LINC01152	1.02979
SOX9-AS1	0.826959
LINC02097	0.0810219
LINC00511	2.00599
LINC02003	0.0829526
RP11-57A1.1	0.0289585
RPL32P33	0
CTD-3010D24.3	0
SLC39A11	4.12804
RN7SKP180	0
SCARNA24	0.188282
RP11-171G2.1	0
RP11-766H1.1	0
POLR3KP2	0
RP11-143K11.7	0.919339
RP11-661C3.2	0.192238
CPSF4L	0.0758935
SDK2	2.00659
RP11-449L23.2	0.173759
RP11-277J6.2	0
RP11-277J6.3	0
CTD-2532D12.4	0
LINC00469	0
LINC02092	0.00921631
CTD-2532D12.5	0
CTD-2582D11.1	0
LINC02074	0.111228
MGC16275	3.94583
CTD-2514K5.4	0
DNAI2	0.0654515
RP11-647F2.2	0
KIF19	3.33666
BTBD17	2.46549
GPR142	0.0331503
RNA5SP448	0
GPRC5C	4.80079
CD300A	1.27856
CD300LB	0.0510446
CD300C	0.238831
AC079325.5	0
CD300LD	0
C17orf77	0
CTD-2006K23.1	0.0191746
CD300E	0.116758
CTD-2006K23.2	0
CD300LF	0.200855
RP11-452I5.2	0
FADS6	4.48188
USH1G	0.0163857
OTOP2	0
OTOP3	0
HID1-AS1	0.24955
RNU6-362P	0
RN7SL573P	1.9527
RP11-1112G13.3	0
TRIM80P	0.0257268
SLC16A5	0.329614
Y_RNA	0
RP11-649A18.3	0.0910949
RP11-649A18.5	0.145979
RP11-649A18.4	0.0814835
RP11-649A18.12	0.69924
SLC25A19	3.40052
AC011933.2	0
RP11-16C1.3	0
RP11-16C1.2	0.00861524
RP11-16C1.1	0.172707
MIR3678	0
RNU6-938P	0
Y_RNA	0
MIR6785	0.580849
LLGL2	2.26383
SMIM5	0.807604
SMIM6	0.583708
RP11-474I11.8	0
RP11-474I11.7	0
MIR4738	0
RP11-552F3.4	0.189235
UNC13D	3.09256
RP11-552F3.9	0.709454
RP11-552F3.10	1.85328
EVPL	0.716549
GALR2	0.130195
ZACN	0.135082
MIR6868	0
FOXJ1	1.76385
RNF157-AS1	1.89065
ATP5LP6	0
ATF4P3	0.230037
QRICH2	4.15383
Y_RNA	0
RNU6-24P	0
RP11-794C22.2	0
SPHK1	1.8898
RPL7P49	0
AANAT	0.474164
RHBDF2	2.81316
PRCD	2.08458
RP11-666A8.7	1.26608
RP11-666A8.8	0.436676
RP11-666A8.12	0.865636
SNHG16	4.2854
SNORD1B	0
RP11-666A8.13	0.266828
RP11-666A8.9	0.0435815
ST6GALNAC2	0.354784
RP11-666A8.11	0
ST6GALNAC1	2.47876
RNU6-227P	0
RP11-318A15.2	0.274716
RNY4P36	0
RP11-318A15.8	0.121992
uc_338	0
MFSD11	4.89188
RNU6-97P	0
LINC02080	0.207891
LINC00868	0
RP11-87G24.3	0.385544
RP11-87G24.6	0.173625
RP11-87G24.2	0.158955
Metazoa_SRP	0
RNU4-47P	0.292539
CYCSP40	0.120821
RP11-285E9.6	0
RP11-285E9.5	0
RP11-936I5.1	0.0215724
MIR4316	0
Y_RNA	0
RP11-75C10.6	0.288882
RP11-75C10.7	0
RP11-75C10.9	0
RP11-13K12.2	1.07533
RP11-13K12.1	0.916004
RP11-13K12.5	4.57703
RP11-13K12.6	0.216133
LINC01987	0
LINC01973	0.0105213
RNU1-80P	0
RP11-637C24.5	0
UBE2V2P2	0
RNU6-625P	0
TMC8	1.48946
C17orf99	0.0106965
EIF5AP2	0
TK1	1.31901
RP11-219G17.6	0
BIRC5	0.144048
RP11-219G17.9	0.072869
THA1P	0.179266
RP11-219G17.8	0
LINC01993	0.0103672
AC061992.2	0.143499
RP11-806H10.4	0.0522603
RN7SL236P	0
SNORA30	0
DNAH17	0.753707
DNAH17-AS1	0.176202
RP11-559N14.6	0
RN7SL454P	0
LINC02081	0
CTD-2357A8.2	0.0524699
RNU6-638P	0
RPL9P29	2.59649
CEP295NL	0.0558476
