Name	Ovary
RPS27AP1	0.379908
RP11-401O9.4	0
MYH13	0
RP11-401O9.3	0
RP11-799N11.1	0
MYH8	0
MYH4	0
MYH1	0.167354
MYH2	0.110719
CTC-297N7.7	0
CTC-297N7.1	0.357803
CTC-297N7.10	0
TMEM220-AS1	2.92236
CTC-297N7.9	2.04131
RP11-963H4.2	0.127999
RP11-963H4.5	0
LINC00675	0.153184
RP11-963H4.6	0
PIRT	0.0399233
RP11-963H4.3	1.24489
RNU6-1065P	0
RPL15P21	0.270423
RN7SL601P	0
SHISA6	0.350853
RP11-680C21.1	0.184565
DNAH9	0.527632
RP11-628O18.1	0
RP11-1096G20.5	0.51848
RPL21P122	0
RNU11-2P	0
MIR744	0
RP11-471L13.3	0.767997
RP11-471L13.2	0
LINC00670	0.146828
AC005358.3	0
RP11-1090M7.1	0.734199
MIR1269B	0
RP11-1090M7.3	0.947508
RP11-597M12.2	0.771026
RP11-488L1.1	0
LINC02093	0
MIR548H3	0
COX10-AS1	3.18496
RP11-131K5.2	0
AC005304.1	0.143226
RP11-131K5.1	0
CDRT15P1	0.66993
SNORA74	0
AC005224.2	1.24325
CDRT15	0.10889
RP11-214O1.1	0
RP11-214O1.2	1.53973
RP11-214O1.3	0.159905
AC022816.2	0
RPS18P12	3.97211
AC013248.2	0
AC005863.1	0
LINC02096	0
RPL23AP76	0
AC005772.2	0
CDRT7	0
CDRT8	0
MIR4731	0
RP11-849N15.3	0.561093
RP11-849N15.1	0.14489
AC005703.3	0
AC005703.2	0
TEKT3	2.06164
RNU6-799P	0
RP11-849N15.5	0
RP11-849N15.4	0.219004
RN7SL792P	0
RPL9P2	0.810668
RP11-385D13.3	1.16223
CDRT1	0.0813979
SNORA74	0
RP11-640I15.1	0.238729
ZNF29P	0.311968
UBE2SP1	1.30531
TBC1D26	0.72376
AC005324.6	0.126325
RP11-640I15.2	0
AC005324.7	0
CDRT15P2	0
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
AC015922.7	0.834344
LINC02087	0
AC015922.5	0
ADORA2B	1.32826
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
MIR1288	0
FTLP12	0.0971389
RP11-138I1.2	0.0242422
SNORD49A	0
RP11-138I1.3	1.99773
LRRC75A	3.23654
ZNF287	3.79058
RP1-77H15.1	0.148768
AC005822.1	0.415573
ZNF624	2.35523
RP11-92B11.4	0
NEK4P2	0
RNASEH1P2	0
CCDC144A	1.0575
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0.17863
SRP68P1	0
RP11-92B11.3	0.110325
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	0.290379
KRT16P2	0
KRT17P1	0.0110366
KRT17P4	0
COTL1P1	0
RP11-219A15.5	0
RP1-48J14.1	0
TBC1D27	0.0246965
TNFRSF13B	0.0378098
AC104024.1	0
LINC02090	0
RP11-416I2.1	0
MPRIP-AS1	0.408526
RP11-45M22.3	0.706749
RNU6-767P	0
RN7SL775P	0
RP11-45M22.5	0.373135
ACTG1P24	0.145236
AC073621.2	0
TSEN15P1	0
Y_RNA	0
RNU6-468P	0
RP11-524F11.2	0.169892
RP11-524F11.3	0.152011
SMCR2	0.251331
RAI1-AS1	0
SMCR5	0.30139
MIR6777	0
MIR33B	0
AC087163.3	0
AC087163.2	1.1789
RP11-384M20.1	2.41823
RP11-258F1.2	0.0538614
MYO15A	2.80795
RP11-258F1.1	0.987715
RP1-178F10.1	1.08718
RPL7AP65	0
RPL21P121	0
MIR6778	0
EVPLL	0
RP1-37N7.1	0
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.85152
KRT17P5	0
YWHAEP2	0
AL353997.3	0
KRT17P2	0
KRT16P1	0
KRT16P4	0
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	0
NOS2P2	0
CTD-2303H24.2	3.84415
FAM106A	1.36334
SRP68P2	0
CCDC144B	1.96339
AC107983.4	0.994479
Metazoa_SRP	0
TBC1D28	0.0376676
RP11-815I9.3	0
AC026271.5	1.61279
ZNF286B	2.09448
FOXO3B	3.88592
UBE2SP2	0.342628
TRIM16L	4.02455
RP11-815I9.5	0
FBXW10	0.121676
CTD-2145A24.5	0.511035
AC107982.4	0
RN7SL627P	0
CTD-2145A24.4	0.134734
AC090286.2	0.29521
snoMBII-202	0
SLC5A10	0.25058
AC090286.4	0
FAM83G	2.52124
RP11-28B23.1	0
GRAP	0.843212
CTC-457L16.1	0.0966715
SNORD3B-1	0.14205
SNORD3B-2	0
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0.13919
RP11-160E2.6	0.340582
GRAPL	0.0276603
CTC-457L16.2	0.135397
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	3.6312
SNORD3C	0
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.158362
MIR1180	0
RNF112	3.8621
CTB-187M2.2	0
AC004448.5	0.146417
LINC02094	0.597052
snoMe28S-Am2634	0
CTB-187M2.1	0
RPL17P43	0.26113
SNORA59B	0.14439
RP11-1113L8.1	0.44544
SLC47A1P1	0.964004
RP11-1113L8.2	0.355448
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0.0209736
NMTRQ-TTG12-1	0
MTND2P12	0.0483427
MTCO1P39	0
CTD-2104P17.1	2.85182
CTD-2104P17.2	0.60734
SNORA31	0
SLC47A2	0.155695
RP11-311F12.1	0.145482
RP11-311F12.2	0
ALDH3A1	0.450962
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-78O7.2	4.42386
RP11-209D14.4	0.279043
RP11-209D14.2	0.29175
AC005730.2	0
KCTD9P1	0.120752
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.59379
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0.225249
SRP68P3	0
LINC01984	0
NOS2P3	0.0504878
LGALS9B	0
TNPO1P3	0
YWHAEP3	0
KRT16P5	0
KRT16P3	0
RP11-434D2.7	0
KRT17P6	0
KRT17P7	0
AC015818.6	0
AC008088.4	0.321647
RP11-434D2.9	0.12133
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	0
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0
ZSWIM5P2	0
MEIS3P2	1.59341
AC087499.4	0
AC087499.9	0
AC087499.5	0
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
AC087499.8	0
AC126365.1	0
RNFT1P3	0.157856
HNRNPA1P19	0
OLA1P2	0
SCDP1	0
RP11-283C24.1	0
RP11-283C24.2	0
ABHD17AP6	0.183125
CCDC144NL	0.464636
RP11-344E13.4	0.437203
CCDC144NL-AS1	0.770856
RNU6-1178P	0
RNASEH1P1	0
RP11-344E13.1	0
AC090774.2	0
RP11-381P6.1	0
RP11-746M1.8	0
LINC01563	0.126898
AC087294.2	1.06836
RN7SL426P	0.184798
EIF1P5	0
KCNJ12	0.626892
PDLIM1P2	0
RP11-728E14.3	0.0292873
RPL21P120	0.758334
RP11-822E23.7	0.0928709
RP11-822E23.2	0.0175551
RP11-822E23.3	0
RP11-822E23.6	2.62251
RP11-822E23.4	0
RP11-822E23.5	0
CH17-53B9.2	0
AC144838.3	0
CH17-53B9.4	0
KCNJ18	0
ABC13-47656900H15.1	0
AC144838.2	0
NCOR1P2	0
UBBP4	1.99616
FTLP13	0
LINC02002	0
RP11-1109M24.5	0
RP11-1109M24.15	0
FAM27E5	0
RP11-1109M24.14	0
RP11-1109M24.13	0
RP11-1109M24.12	0
RP11-744K17.3	0
FLJ36000	0
RP11-744K17.1	0
RP11-744K17.8	0
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.0725017
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	0
RP11-285M22.1	0
RP11-285M22.2	0
RP11-846F4.11	0
RP11-260A9.1	0
RP11-260A9.6	0
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0
RP11-663N22.1	0
RPL34P31	0.666103
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	0.39769
RP11-173M1.5	0.662638
RP11-578C11.2	0
TBC1D3P5	0
RP11-720N19.2	0
RP11-720N19.1	0
ITM2BP1	0.226572
NOS2P1	0
RP11-19P22.5	0
RP11-19P22.7	0
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0
NOS2	1.04368
RP11-138P22.1	0.30756
LINC01992	0
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
Vault	0
RPS29P22	0
CTD-2008P7.10	0.0798534
PYY2	0.457004
CTD-2008P7.9	0.39068
CTD-2008P7.8	0
PPY2P	0
CTD-2008P7.7	0
CTD-2008P7.1	0
CTD-2008P7.6	0
CTD-2008P7.5	0
KRT18P55	0
MIR4723	0
SEBOX	0
VTN	3.79601
CTB-96E2.10	0.53137
CTB-96E2.6	0.420576
CTD-2350C19.2	0
H3F3BP2	0
CTD-2350C19.5	0
SLC13A2	0
FOXN1	0.0227924
RP11-192H23.5	0
SPAG5-AS1	2.079
RP11-192H23.7	0.640804
RPS12P28	3.31684
AC010761.13	1.32856
SNORD42B	0
SNORD42A	0
TLCD1	1.10426
NEK8	4.60144
AC010761.14	0
AC010761.6	0
AC010761.9	4.56844
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0
RP11-20B24.7	0.783419
RP11-20B24.4	0
DHRS13	3.94994
RP11-20B24.5	0.840408
RP11-20B24.6	0.299126
PIPOX	0.953508
SEZ6	0.0746806
RP11-321A17.5	0
AC024619.2	0
RP11-321A17.3	0.123422
TIAF1	4.99642
RP11-321A17.4	0
RP11-22N12.2	0
TWF1P1	0.109298
CRYBA1	0
RPL35AP35	0
RP11-296K13.4	0
RP11-802D6.1	0.300078
RNU4-34P	0
RNU6-711P	0
RNU6-1034P	0
RP11-68I3.7	0
RP11-68I3.10	0.140198
SSH2	3.61406
RP11-68I3.5	0
RNU6-920P	0
RP11-68I3.11	0.444006
ABHD15-AS1	0
RPL21P123	0.0892052
RP11-82O19.1	0
RP11-82O19.2	0
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
EFCAB5	0.0411249
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0
RP11-1148O4.1	0
RP11-1148O4.2	0.41866
RP11-354P11.3	0.0871093
RP11-354P11.8	0.128352
SLC6A4	0.124302
RP11-354P11.4	0
RP11-354P11.2	0.238274
SNORD63	0
RNU6-1267P	0
TMIGD1	0
Y_RNA	0
RNU6-990P	0
ALOX12P1	0.0476599
RP11-218M11.3	0
RP11-218M11.7	0.183331
RP11-271K11.1	0.239692
TBC1D29	0.214977
RP11-218M11.1	0.0713796
KRT17P3	0
AC006050.2	0
AC005562.1	0
RP11-271K11.6	0
SH3GL1P2	1.38486
RN7SL316P	0
CTD-2349P21.7	0
CTD-2349P21.6	0.094534
CTD-2349P21.5	0.202451
CTD-2349P21.3	0.466268
CTD-2349P21.10	3.01975
CTD-2349P21.12	3.58854
CTD-2349P21.1	0.185498
ATAD5	2.54354
RNU6-298P	0
CTD-2349P21.11	0.16028
RP13-753N3.1	0.355137
ADAP2	2.68352
AC091177.1	0.388918
RN7SL138P	0.332505
RP11-848P1.3	0.528386
RP11-848P1.2	2.9864
DPRXP4	1.21774
RP11-848P1.4	0.439664
RP11-848P1.7	3.29766
RP11-271K11.5	0.256163
RP11-848P1.5	3.28022
MIR4733	0
RP11-142O6.1	0.0453279
OMG	0.365941
EVI2B	2.6782
EVI2A	1.33341
AK4P1	0.547979
RAB11FIP4	2.33994
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	0.890514
RNU6ATAC7P	0
AC003101.1	0
MIR4725	0
MIR365B	0
RP1-41C23.1	0.134524
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0
CTC-542B22.1	0
RNA5SP437	0
RP11-640N20.1	0
RP11-640N20.5	0
SH3GL1P1	3.39324
RP11-640N20.6	0.116267
RP11-640N20.8	0
RP11-640N20.9	0
WDR45BP1	0.168927
CTD-2095E4.5	3.51369
AC090616.2	0.20676
ARGFXP2	0.286858
CTD-2095E4.3	1.21563
CTD-2095E4.4	0.867977
UBL5P2	0.246463
RHBDL3	4.29122
RP11-443G13.2	0
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	4.84457
RP11-227G15.11	2.85313
RP11-227G15.8	0.388343
RP11-227G15.12	0.253782
RP11-227G15.9	0.732271
RP11-227G15.6	0
Y_RNA	0
CDK5R1	2.73159
RP11-466A19.1	0.784729
RP11-466A19.4	0.194656
RP11-466A19.8	0.178794
RP11-466A19.6	0
RP11-466A19.7	0.127893
RP11-466A19.3	0
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0.215624
AC084809.3	0.071751
SPACA3	0.129435
ASIC2	0.101247
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0
CTC-304I17.6	0
RP11-17M24.2	0
RP11-1086I4.2	0
TLK2P1	0.180238
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0
CTC-304I17.5	0
LINC01989	0
RP11-215E13.2	0
CCL7	0
CCL11	0.189238
CCL8	0.460361
RP11-521P1.1	0
CCL13	0.122257
CCL1	0
AC011193.1	0
C17orf102	0.0213046
TMEM132E	0.354105
RP11-28A22.2	0
RP11-212E8.1	0
RP11-642M2.1	0
CCT6B	4.50973
RP5-837J1.6	1.1381
RP5-837J1.4	0.635505
RP5-837J1.1	0.248976
RAD51D	4.72354
FNDC8	0.224281
UNC45B	0.0677803
RP11-799D4.3	0
RP11-799D4.1	0
SLC35G3	0
RP11-799D4.4	1.10642
SLFN5	4.66412
RP11-47L3.1	0.508774
RP11-686D22.2	0
RP11-686D22.6	0.141988
RP11-686D22.5	0.532128
RP11-686D22.4	4.22037
SLFN13	1.36167
RP11-1094M14.7	0
RP11-686D22.10	0.361389
SLFN12L	0.262389
RP11-686D22.9	0
E2F3P1	0.0151735
RP11-1094M14.8	0.874791
RP11-1094M14.5	0.320444
TOMM20P2	0.216183
RP11-1094M14.10	0
SLFN14	0.0678925
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
CTC-507E2.2	1.03087
GAS2L2	0.0330141
MMP28	1.80796
RP1-161P9.5	0
C17orf50	0.0543625
AC015849.12	0
AC015849.13	0.505824
HEATR9	0.0597421
AC015849.14	0.132838
AC015849.2	0.169036
CCL5	2.59629
7SK	0
AC015849.16	0
LRRC37A9P	0
RDM1	0.0225581
LYZL6	0
CTB-186H2.2	0
CCL16	0.300087
CTB-186H2.3	0
CCL15	0.043788
RP11-104J23.1	0
RP11-104J23.2	0
CCL23	1.50437
CCL18	0.0889838
AC069363.1	0.23332
CCL3	1.2171
CCL4	2.20605
RN7SL301P	0
CTB-91J4.1	0
RP11-428O23.1	0
TBC1D3B	0.100718
AC131056.3	3.04425
CCL3L3	2.65595
CCL4L2	1.81431
AC131056.5	0
RP11-893G17.4	0
AC131056.6	0
TBC1D3I	0
CH17-260O16.1	0.6674
Y_RNA	0
TBC1D3G	0.0178344
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
RNA5SP439	0.498192
PIGW	4.78159
CTB-75G16.1	2.71348
CTB-75G16.3	1.6475
CTD-3194G12.1	0
CTD-3194G12.2	0
RP11-445F12.1	0
LHX1	0
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0.220736
MIR2909	0
CTC-268N12.3	0
CTC-268N12.2	0.57832
RP11-19G24.1	0.306123
HMGB1P24	0.295257
RP11-19G24.2	0
C17orf78	0.131946
RP11-378E13.3	0.22638
RP11-378E13.4	0
CTC-421K24.1	0.145792
MIR378J	1.65417
RP11-697E22.2	0
RP11-697E22.3	0
HNF1B	0.0374731
AC091199.1	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	0
5S_rRNA	0
TBC1D3D	0
TBC1D3C	0
CH17-258A22.4	0.132791
Y_RNA	0
TBC1D3E	0
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	4.36437
Y_RNA	0
GPR179	0.290236
AC124789.1	0.500745
SRCIN1	0.51651
CTB-58E17.2	0
EPOP	1.51967
MIR4734	0
CTB-58E17.1	3.44104
MIR4726	0
RNA5SP440	0
CTB-58E17.5	1.04001
RNU6-866P	0
MIR4727	0
C17orf98	0.085102
SNORA21	3.88314
RPS20P35	0.375267
RP1-56K13.2	0.240492
MIR6779	0
LINC00672	3.9019
FBXO47	0
RP1-56K13.6	0
RP1-56K13.5	0
CTD-2206N4.5	0
LINC02079	0
LRRC37A11P	0.0178591
CTD-2206N4.1	0
CTD-2206N4.4	0.58098
ARL5C	0
RP5-906A24.1	0.0479204
RP5-906A24.2	0
STAC2	2.12249
RP11-690G19.4	0
RNU6-233P	0
NEUROD2	0.0574908
AC087491.2	0.141608
PNMT	3.01201
MIR4728	0
GRB7	1.16107
IKZF3	0.213847
KRT8P34	0
AC079199.2	0
ZPBP2	0.0136139
RP11-387H17.4	1.36972
LRRC3C	0.135092
GSDMA	0.096548
RP11-387H17.6	0.138923
CSF3	0.439375
MIR6884	0
SNORD124	3.31324
RP11-749I16.3	1.06185
MIR6866	0
RAPGEFL1	4.82902
MIR6867	0
CDC6	0.760127
CTD-2267D19.1	1.99535
CTD-2267D19.3	1.73051
GJD3	0
CTD-2267D19.4	0
RNA5SP441	0
CTD-2267D19.7	0
TOP2A	0.369313
Y_RNA	0
RPL23AP75	0.260209
RP11-58O9.2	0.0361586
TNS4	0.136328
RP5-1028K7.2	0.0721551
CCR7	2.10915
RP5-1028K7.1	0
KRT222	0.162329
AC090283.3	0
KRT24	0.0546782
KRT223P	0
KRT25	0
KRT26	0
KRT27	0.0231849
KRT28	0
RP11-605F20.1	0
RP5-1110E20.1	0
KRT12	0.0880931
KRT20	0.099975
AC004231.2	0.114655
KRT23	0.0930125
KRT39	0.0241211
KRT40	0.0150249
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
AC003958.6	0
KRT33A	0
KRT33B	0
KRT34	0
KRT31	0.0594451
AC003958.2	0
KRT41P	0
KRT37	0
KRT38	0
KRT43P	0
KRT32	0.113479
RNU2-32P	0
KRT35	0
KRT36	0.103591
KRT15	0.342061
MIR6510	0
LINC00974	0
KRT9	0
KRT14	1.69927
KRT16	0.336794
KRT17	0.580974
KRT42P	0.0324479
RP13-415G19.2	0.124384
GAST	0
HAP1	1.07946
RNA5SP442	0
RN7SL399P	0.170496
KLHL10	1.04212
KLHL11	2.59374
TTC25	3.08614
ZNF385C	4.72264
HSPB9	1.09275
RP11-358B23.1	0.115503
KCNH4	0.148296
HCRT	0
RP11-358B23.6	0.388411
RP11-358B23.5	0.759277
AC003104.1	1.07706
RP11-358B23.7	1.02698
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.25787
RP11-400F19.18	4.79788
MIR5010	1.61123
PTP4A2P1	0.684988
HSD17B1P1	4.41848
RP11-400F19.12	0
ATP5LP7	0
HMGB3P27	0
CTD-3193K9.4	1.74354
MIR6780A	0
CTD-3193K9.1	0.274026
CTD-3193K9.11	3.67857
CNTD1	2.14461
MIR6781	0
AOC2	2.2874
AOC4P	0.385395
LINC00671	0.178351
RNU6-287P	0
G6PC	0.0160312
SNORA40	0
PTGES3L	0.711739
BRCA1	1.5382
RPL21P4	0.154685
CTD-3199J23.6	4.97522
RP11-242D8.2	0.595213
LINC00854	1.95191
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	3.34503
LINC00910	1.3599
RNU6-1137P	0
RNU6-470P	0
MIR2117HG	0
RNU6-406P	0
RNU6-971P	0
AC087650.1	0.0968554
ETV4	0.30437
RP11-392O1.4	0.56125
Metazoa_SRP	0
MEOX1	0.233658
CTC-501O10.1	0.226122
RP11-209M4.1	0.0212411
SOST	0.0181291
C17orf105	0.0177409
RP5-905N1.2	0
CD300LG	1.09423
MPP2	4.13317
RP11-527L4.5	0
FAM215A	0
RP11-527L4.9	0
RP11-527L4.6	0
LINC01976	0
PPY	0
PYY	0.0975427
NAGS	1.81892
U3	0.697207
RP11-546M21.6	0
RNU6-131P	0
C17orf53	1.82592
ASB16	4.29011
CTB-175E5.7	0
MIR6782	0
SHC1P2	0
SLC4A1	0.0402806
RN7SL507P	0
RUNDC3A-AS1	0.132965
RNU6-453P	0
RUNDC3A	1.89009
RP5-1067M6.3	0
RPL7L1P5	0
ITGA2B	4.3433
RN7SL258P	0.131589
RP11-764D10.2	0.574992
RP11-1072C15.7	0
SMCO4P1	0
LINC01180	0
MEIOC	0.20525
RP11-1072C15.4	0.289887
RP11-1072C15.6	0.100148
RN7SL819P	0
RP11-1072C15.1	0.104775
ADAM11	4.15772
CTC-296K1.3	0.310855
CTC-296K1.4	0.266184
GJC1	2.36479
HIGD1B	3.69323
RN7SL405P	0.244934
CCDC103	0
GFAP	0.456519
KIF18B	0.0961244
MIR6783	0
CTD-2534I21.8	0
C1QL1	1.01809
CTD-2534I21.9	0
Y_RNA	0
MIR6784	0
AC142472.6	3.87288
AC002117.1	2.04554
RP13-890H12.2	0.155916
CTD-2020K17.1	0.889296
FMNL1	4.79218
CTD-2020K17.3	0.529548
CTD-2020K17.4	0.274136
MAP3K14-AS1	1.17283
SPATA32	0.0402228
RNA5SP443	0
CTB-39G8.2	0
ARHGAP27	4.47476
CTB-39G8.3	1.27546
AC091132.1	0.262408
LRRC37A4P	1.97658
Metazoa_SRP	0
RP11-798G7.8	0.22812
RP11-798G7.5	0.239998
RP11-798G7.6	0.293796
RP11-798G7.4	0
DND1P1	0.87371
RP11-707O23.1	0.691857
MAPK8IP1P2	0.034316
RPS26P8	0.321837
RP11-293E1.2	0
RP11-293E1.1	0
CRHR1	0.168645
MAPT-AS1	0.0536211
SPPL2C	0
MAPT	1.03295
MAPT-IT1	0
RP11-669E14.4	0
Metazoa_SRP	0
STH	0
Y_RNA	0
MAPK8IP1P1	0.0255443
RP11-259G18.3	0.0779462
RP11-259G18.1	0.260688
ARL17B	1.29569
LRRC37A	0.774448
RN7SL656P	0
NSFP1	0.0964622
RP11-995C19.2	0.260408
LRRC37A2	4.69546
ARL17A	1.57838
RN7SL199P	0
FAM215B	0.116298
RPS7P11	3.63326
WNT3	0.871458
WNT9B	0.0322069
LINC01974	0
RP11-63A1.1	0
RNU6ATAC3P	0
MIR5089	0
RPRML	0.0635971
RP11-156P1.3	4.33313
RN7SL270P	0
RP5-867C24.1	0.463574
RP5-867C24.4	0.131948
RP5-867C24.5	0.124446
MYL4	0.324414
ITGB3	1.97625
RNU7-186P	0
RP11-290H9.5	0.346111
THCAT158	0.522173
EFCAB13	3.81761
CTD-2026D20.2	0.776756
Y_RNA	0
RP11-580I16.2	1.87894
TBX21	0.2287
LRRC46	0.987003
SP6	1.31543
RP11-6N17.1	0
RP11-6N17.2	0.090749
SP2-AS1	1.88466
RP11-6N17.3	2.39321
PRR15L	0.314365
RP11-6N17.10	2.24886
MIR152	0
RP5-890E16.2	1.36011
RP5-890E16.5	1.43655
RNU6-1201P	0
SKAP1	0.277594
MIR1203	0
RP11-456D7.1	0
RNU6-1152P	0
THRA1/BTR	0
RP11-433M22.1	0
U3	0
RP11-433M22.2	0
Y_RNA	0
HOXB1	0
HOXB2	2.16491
HOXB-AS1	0.957639
HOXB3	0.961988
HOXB-AS2	0
HOXB4	0.302194
RP11-357H14.16	0
HOXB-AS3	0.0676349
HOXB5	0.22353
HOXB6	0.17909
HOXB7	0.621344
HOXB8	0.103559
HOXB9	0.0673636
HOXB-AS4	0
MIR196A1	0
RP11-357H14.17	0
LINC02086	0.0151038
CTD-2377D24.2	0
RPL9P28	0.252847
COX6B1P2	0
PRAC1	0
PRAC2	0
HOXB13	0.0122213
CTD-2377D24.4	0
TTLL6	0.23557
RN7SL125P	0
SUMO2P17	0.249239
SNORA68	0
RP11-463M16.5	0
RP11-501C14.9	0.353843
RNU1-42P	0
snoU13	0
GIP	0
RP11-501C14.5	0
IGF2BP1	0.0106741
RP11-501C14.6	0
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0
B4GALNT2P1	0
B4GALNT2	0
RP11-708H21.1	0
GNGT2	1.24608
ABI3	4.59188
PHOSPHO1	0.309631
FLJ40194	0.022326
MIR6129	0
RP11-1079K10.3	0.330257
RP11-81K2.1	0.274784
RP11-1079K10.2	0.387447
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.321307
LINC02075	0
RP11-81K2.2	0.0198384
NGFR	4.1245
RP5-1029K10.2	0.0581028
MIR6165	0
RP5-1029K10.4	0
RP11-613C6.2	0.141689
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.36502
RP11-304F15.3	1.31859
RP11-304F15.4	0
RP11-304F15.6	0
RP11-304F15.5	0
RNU6-1313P	0
DLX4	0.0497817
DLX3	0.47056
RP11-1094H24.3	0
RP11-1094H24.4	0.309703
RP5-875H18.9	0
RP5-875H18.10	0.603274
RP5-875H18.4	0.351475
SAMD14	2.72312
AC002401.1	0.18509
RP11-893F2.13	1.11519
RP11-893F2.14	0.10245
SGCA	2.15587
HILS1	0.438425
RP11-893F2.5	0.42561
RP11-893F2.15	0.18554
LINC01969	0
SUMO2P7	0
TMEM92	1.69578
TMEM92-AS1	0.892797
RP11-893F2.18	0.955318
EME1	1.47657
Y_RNA	0
RP1-117B12.4	0
MRPS21P9	0
RP11-94C24.13	0.198398
RP11-94C24.6	2.59745
RP11-94C24.8	1.70499
CACNA1G-AS1	1.12045
RP11-94C24.11	0
CTB-22K21.2	0
ABCC3	2.88923
Y_RNA	0
RP11-294J22.7	0.433442
LINC00483	0
MIR8059	0
RP11-294J22.5	0
RPL5P33	0
TOB1-AS1	1.3452
RP11-700H6.4	0.162224
RP11-700H6.1	0
RP11-700H6.2	0
RP11-481C4.1	0
RP11-421E14.2	0.124442
LINC02071	0
RP11-1018N14.3	0
RP11-1018N14.4	0
LINC02072	0
LINC02073	0
RPL7P48	0.10043
CA10	0.777588
CTB-43I4.1	0
LINC01982	0
LINC02089	0
C17orf112	0
