Name	Prostate
CEACAMP4	0
CTC-490G23.2	0
CTC-490G23.4	0
CD177P1	0.156471
TEX101	0.0466679
ZNF575	2.70167
L34079.3	0
L34079.4	0.106115
SRRM5	3.94736
RN7SL368P	0.183243
LLNLR-271C9.1	0.149897
IRGC	0.0692955
AC115522.3	0.398833
LYPD5	0.972715
ZNF283	2.28165
RP11-15A1.4	0.91686
RP11-15A1.3	2.28623
RP11-15A1.2	0.471632
ZNF221	1.11472
ZNF155	4.6083
RP11-15A1.8	2.5358
RP11-15A1.9	1.07786
RP11-15A1.7	0.517455
ZNF230	3.21431
AC067968.3	0
ZNF284	3.65753
RNU6-902P	0
AC084219.4	1.56154
ZNF225	3.87085
ZNF235	4.45911
CTC-204F22.1	0.652786
ZNF233	2.06032
CTC-512J12.7	0.618979
NDUFA3P1	0.254537
ZNF285	1.9322
ZNF229	3.15168
ZNF285B	0.189172
CEACAM20	0.361179
AC138472.6	0
CEACAM22P	0.264451
AC138472.4	0
IGSF23	0.0516512
CTB-171A8.1	0.538397
MIR4531	0
CEACAM16	0.0298436
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CTB-129P6.4	1.57126
APOC1P1	0.0727934
APOC4	0.0791624
APOC2	1.10919
CTB-129P6.11	1.13414
RNU6-611P	0.33316
ZNF296	4.38644
CTB-179K24.3	1.96109
EIF5AP3	0.285526
AC005757.6	0.0811765
NKPD1	1.39922
AC006126.3	0.493517
RPS16P9	0
KLC3	2.09184
CD3EAP	2.72405
MIR6088	0
PPM1N	1.36465
EML2-AS1	0.413129
RN7SL836P	0
MIR642A	0
AC007191.4	1.36529
BHMG1	0.0159932
RSPH6A	0.0460758
AC092301.3	2.22348
FOXA3	0.706449
NANOS2	0
NOVA2	2.52176
MIR769	0
PGLYRP1	0.263897
CTC-344H19.4	0.400738
IGFL4	0.183861
AC007193.6	0.16162
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0.0751396
AC006262.4	0
IGFL2-AS1	0.109217
IGFL1P1	0.287367
AC006262.6	0.606365
RPL12P41	0.0769844
AC006262.10	0
IGFL1	0
AC006262.11	0
IGFL1P2	0
RNU6-924P	0
LLNLF-187D8.1	0.374996
PPP5D1	0.931211
PNMAL2	3.55678
CTB-158D10.3	0
LLNLR-276E7.1	0.349175
AC011551.3	0.306071
GAPDHP38	0.211298
PTGIR	1.98748
GNG8	1.98173
CTB-12A17.2	1.03297
DACT3-AS1	0.509719
RN7SL364P	0.757329
MIR320E	0
CTB-174O21.2	0.238926
Y_RNA	0
CTB-147N14.6	2.00277
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.349564
NPAS1	0.514961
MIR3190	0
C5AR2	0.408999
SLC8A2	1.33499
NAPA-AS1	3.82756
ZNF541	0.212648
RN7SL322P	0
CTD-2571L23.8	0.189166
CTD-3001H11.2	4.75203
GLTSCR1-AS1	0
AC008985.1	0.0512767
SNORD23	2.86889
GLTSCR2-AS1	0.898721
RPL23AP80	0.233599
CTD-2571L23.9	0
TPRX1	0
CRX	0.00847476
TPRX2P	0
LINC01595	0
SULT2A1	0.0461229
BSPH1	0
ELSPBP1	0
CABP5	0
PLA2G4C-AS1	0.213627
CTC-453G23.5	0.250545
CTC-453G23.4	0
CTC-453G23.7	0.0981485
CTC-453G23.8	0.890533
CARD8-AS1	2.19405
CTC-241F20.4	0
ZNF114	0.345021
CCDC114	0.861085
SYNGR4	0.145428
GRIN2D	0.65942
KCNJ14	2.3869
CTC-273B12.5	0
CTC-273B12.10	0.56228
FAM83E	4.51006
SPACA4	0.954301
AC022154.7	0.501881
SEC1P	0.481937
NTN5	4.29092
FUT2	1.64533
MAMSTR	3.29124
IZUMO1	0.489979
FUT1	2.32183
FGF21	0
RNU6-317P	0
TULP2	0.40287
NUCB1-AS1	0.680039
CTD-2639E6.4	0.629119
DHDH	3.98704
CTD-2639E6.9	0.688542
MIR6798	0
LHB	0.878598
CTB-60B18.10	0.274518
CGB3	0.0390038
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	2.8259
CTB-60B18.12	1.8449
KCNA7	0.0997417
RN7SL708P	0
C19orf73	2.28124
HRC	4.2437
SLC6A21P	0.186544
SUMO1P4	0
MIR4324	0
AC010524.4	0.250178
DKKL1	0.416906
AC010524.2	0.283569
CCDC155	0.0345148
PTH2	0
GFY	0
SLC17A7	0.861591
SNORD33	3.11814
SNORD34	0
MIR150	0
COX6CP7	0
Y_RNA	0
MIR5088	0
CTB-33G10.1	1.61039
TSKS	0.610217
RNU6-841P	0
MIR6799	0
AC006942.4	3.62477
MIR6800	0
AC018766.6	2.69167
MIR4749	0
IL4I1	0.667277
SIGLEC11	0.442217
SIGLEC16	1.01185
Metazoa_SRP	0
CTD-2126E3.3	2.91225
CTD-2126E3.1	1.80511
CTD-2126E3.5	0.257942
CTD-2126E3.4	0.551521
IZUMO2	0.143532
Metazoa_SRP	0
KCNC3	4.80473
NAPSB	4.96717
NAPSA	3.3259
CTB-191K22.6	1.37126
SPIB	0.383063
MYBPC2	0.274592
FAM71E1	3.43068
ASPDH	0.453241
CTD-2560K21.6	0.0377427
SYT3	0.570765
C19orf81	1.38727
SHANK1	0.467589
GPR32P1	0
GPR32	0
CTD-2568A17.1	0.167695
ACPT	0.142899
CTD-2568A17.8	0
SNORD88A	0.946407
LINC01869	1.31318
KLK1	3.9024
KLK15	1.1475
AC011523.2	0.196413
CTB-147C22.3	0
KLK5	0.234313
CTB-147C22.8	0
KLK6	0.128666
CTB-147C22.6	0
CTB-147C22.9	0
KLK7	0.130477
KLK8	0.0615695
KLK9	0
KLK10	3.08404
KLK12	0.861934
CTC-518B2.9	0.500856
CTC-518B2.10	0
KLK13	0.486234
KLK14	2.02611
SIGLEC18P	0
SIGLEC9	1.39492
CTD-3187F8.15	0
SIGLEC7	0.901854
SIGLEC19P	0.154758
CTD-3187F8.14	0.0561383
CTD-3187F8.6	0
SIGLEC17P	2.49528
SIGLEC20P	0
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	0.231469
CD33	2.05178
SIGLECL1	0
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
IGLON5	0.224586
CTD-2616J11.16	0.141875
CTD-2616J11.9	0
CTD-2616J11.10	0.406123
CLDND2	3.55288
LIM2	0
C19orf84	0.0623118
CTD-2616J11.14	0
NIFKP6	0
CTD-2616J11.3	0.39727
CTD-2616J11.2	0.125004
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC8	1.06605
SIGLEC26P	0
CEACAM18	0
SIGLEC12	0.415432
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	0.773098
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
AC018755.16	0.793795
AC018755.17	0.140511
SIGLEC5	0.596673
RPL9P33	0
LLNLR-470E3.1	1.28038
SIGLEC14	1.2811
RPL7P51	0
SPACA6P-AS	0.850561
MIR99B	0
HAS1	0.160533
FPR1	2.82252
FPR2	0.165488
FPR3	1.83588
AC006272.2	0.253159
ZNF649-AS1	0.122161
CTC-429C10.7	0
CTC-471J1.11	4.64986
CTC-471J1.10	0.31065
CTC-471J1.9	0.264886
RPL37P23	0.733144
CTD-2525I3.2	0.165823
MIR6801	0
CTD-2525I3.3	0.307614
CTD-2525I3.8	0
Y_RNA	0
MIR643	0
CTD-2525I3.5	0.678136
CTD-2525I3.6	0.21118
ZNF610	3.80332
CTD-3018O17.5	3.903
DPPA5P1	0
ZNF534	0.196369
ZNF578	0.463871
CTD-3018O17.6	0.0574542
CTD-3099C6.5	0.536697
ZNF701	4.40377
CTD-3099C6.7	0
CTD-3099C6.11	4.66527
CTD-3099C6.9	2.78908
ZNF611	4.10064
CTD-2102P23.1	0.338389
CTD-2331H12.9	0
CTD-2331H12.7	3.82265
CTD-2620I22.2	0.0697028
CTD-2620I22.3	0.115463
ERVV-1	0.254503
ERVV-2	0
ZNF665	1.60798
NDUFV2P1	1.2616
ZNF677	2.47627
CTD-2245F17.6	2.4874
VN1R2	0.0498063
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	4.07972
ZNF765	3.52117
RPL39P36	1.02238
ZNF813	3.76388
TPM3P6	2.81353
CTD-2224J9.8	1.99391
CTB-167G5.7	3.87875
CTB-167G5.6	0.0303261
CTB-167G5.3	0
RN7SL317P	0
DPRX	0.317983
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0.022316
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0
AC008753.3	0.447579
CTD-3022G6.1	0
MIR373	0
AC008753.4	0
NLRP12	0.149259
AC008753.6	0.586711
AC008440.10	0.455897
PRKCG	0.109784
CACNG7	0.0673525
CACNG8	0.0825413
CACNG6	0.0469684
CTD-3093M3.1	0
VSTM1	0.0483148
TARM1	0
OSCAR	2.54969
AC012314.8	3.06005
AC012314.20	0
AC012314.19	0
LILRB3	2.59631
CTB-83J4.1	0
AC010492.2	0.169314
LILRA6	1.65378
AC010492.4	0
LILRB5	1.39154
RNU6-1307P	0
AC010492.5	0
LILRB2	3.55224
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	0
LILRA5	1.56855
VN1R104P	0
AC008984.6	0
LILRA4	0.0981142
LAIR1	4.33447
AC008746.10	0
TTYH1	1.77744
AC008746.3	0.0907664
CTD-2587H19.2	0.480539
CTD-2587H19.3	0.73069
AC008746.5	3.87128
LAIR2	0.0405926
AC008746.9	0
KIR3DX1	0.0124256
AC009892.2	0
LILRA2	0.593441
LILRA1	0.681627
AC009892.5	0
LILRB1	1.95372
AC009892.10	0
LILRB4	1.23354
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0.111438
LILRP1	0
AC098784.1	0
LILRP2	0.0202211
KIR3DL3	0
KIR2DL3	0
KIR2DP1	0
KIR2DL1	0.0374711
KIR3DP1	0
KIR2DL4	0.134822
KIR3DL1	0.0265737
KIR2DS4	0.0541304
KIR3DL2	0.0555479
RNU6-222P	0
FCAR	0.242594
CTB-61M7.2	0.358808
NCR1	0.0923703
NLRP7	0.0195786
CTC-550B14.10	0
NLRP2	2.39369
CTC-550B14.1	0
CTC-550B14.7	2.105
GP6	0.704376
CTD-2587H24.1	0.180916
MIR7975	0
TNNT1	0.714543
TNNI3	0.61532
DNAAF3	0.359234
CTD-2587H24.5	0
snoU13	0
SYT5	0.0740878
PTPRH	0.247527
CTD-2587H24.10	0.349283
MIR6804	0
MIR6802	0
MIR6803	0
TMEM150B	0.707897
CTD-2105E13.16	0
COX6B2	0.70133
FAM71E2	0.0710321
IL11	0.906515
TMEM190	0.149064
CTD-2105E13.15	0
SHISA7	0.072961
CTD-2537I9.19	0
CTD-2537I9.15	0
CTD-2537I9.16	0
SBK2	0
SBK3	0.189569
CTD-2537I9.13	1.00207
AC010525.4	0.684216
NLRP9	0.184171
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0.0140414
NLRP4	0
NLRP13	0.100156
NLRP8	0.0658894
NLRP5	0
LINC01864	0.0637553
Y_RNA	0
CTD-2621I17.8	0
CTD-2621I17.3	2.52916
GALP	0
ZSCAN5B	0.0724096
ZSCAN5C	0.0260564
CTD-2086L14.1	0.119209
ZSCAN5A	1.87935
ZSCAN5DP	0.157923
AC006116.20	0.394358
AC006116.19	0.266528
AC006116.17	0.241476
VN2R17P	0.246049
AC006116.22	0.343738
AC006116.14	0
AC006116.13	0.203141
AC006116.15	0.181961
AC006116.21	0.0779094
ZNF582	4.15379
AC006116.24	2.05235
SLC25A36P1	0.584722
AC006116.12	0.399222
ZNF583	1.74033
AC098795.1	0.20587
LLNLR-285B5.1	0.457147
AC005498.4	0.629324
AC005498.3	0.636524
AC007228.11	1.93265
ZNF470	2.85069
SIGLEC31P	0
ZNF71	4.46089
AC007228.8	0
SMIM17	0.927605
ZNF835	1.92027
AC007228.5	0.110602
AC007228.9	2.59346
ZIM2-AS1	0.120338
OR5AH1P	0
ZIM2	0.0926266
AC006115.6	0
PEG3	3.72953
MIMT1	0.0452963
CTC-258N23.3	0
RPL7AP69	0
CTC-360J11.7	0
USP29	0
ZIM3	0
CTC-360J11.5	0
CTC-360J11.6	0
DUXA	0
CTC-360J11.4	0.363194
AURKC	2.1523
ZNF805	1.81856
ZNF460	1.7915
CTC-444N24.7	1.64107
CTC-444N24.9	0
ZNF543	3.10737
CTC-444N24.13	0.303243
ZNF547	3.50832
ZNF749	3.03405
AC004076.5	1.02279
VN1R1	2.87396
VN1R107P	0.422426
ZNF772	2.92499
AC003005.2	0.0697561
ZNF773	2.63186
ZNF549	3.6831
ZNF416	4.26053
ZIK1	2.69868
ZNF530	3.15197
AC003682.16	0.272243
TPRG1LP1	0.380786
ZSCAN4	0.414476
ZNF551	4.61127
FKBP1AP1	0.113264
CTD-2583A14.1	0.518002
CTD-2368P22.1	4.94709
VN2R19P	0.175008
ZSCAN1	1.12517
LETM1P2	0.105552
HNRNPDLP4	0
RN7SL526P	0.88038
CTD-2623H2.7	0
CTD-2619J13.1	0.0380179
RPS15AP36	0.360876
AC020915.2	0
CTD-3138B18.6	2.00957
ZNF8	3.97039
AC010642.2	0.216952
ZSCAN22	3.13964
MIR6806	0
A1BG	4.34266
A1BG-AS1	2.65156
CTD-2619J13.5	1.46431
ZNF497	3.77373
CTD-2619J13.9	2.25867
CTD-2619J13.3	2.74527
RNA5SP473	0
MIR4754	0
RNF225	0.471938
CTD-2619J13.16	1.03791
CTD-2619J13.17	3.20073
CTD-2619J13.19	0.3751
ZNF324B	3.06901
RNU6-1337P	0
RN7SL693P	0.130687
CTD-2619J13.27	0.760227
RN7SL525P	0
MIR6807	1.52354
MZF1-AS1	3.85254
AC016629.3	0.0940928
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB132	0.611339
RP5-1103G7.10	0
Y_RNA	0
TCF15	0.600949
SCRT2	0
RPS10P5	1.41286
ANGPT4	0.755887
RSPO4	0.724103
RP4-545L17.11	0.39984
ACTG1P3	2.61305
TMEM74B	3.82493
C20orf202	0.360259
RAD21L1	0
RP11-314N13.9	0.1889
SDCBP2-AS1	3.48051
RP11-314N13.3	3.00388
SIRPB2	1.40739
RNU6-917P	0
SIRPD	0.0579446
SIRPB1	0.408061
RP4-576H24.5	0
SIRPG	0.589579
SIRPG-AS1	0.0164475
SIRPB3P	0
RN7SL561P	0
RP4-673D20.5	0
RP4-673D20.4	0
RP4-673D20.6	0
RP4-673D20.3	0.222613
RP5-968J1.1	0.199039
RP5-858L17.1	1.43597
RP4-684O24.5	0
PDYN	0
RPL7P2	0
RP11-128M1.1	0.688548
TGM3	0.67938
TGM6	0
Y_RNA	0
TMC2	0.111424
SNORA51	0
SNORD56	0
RP4-686C3.7	0.491359
RPL19P1	0
C20orf141	0
TMEM239	0
GNRH2	1.20034
OXT	1.02843
AVP	0.0463598
RN7SL555P	0
UBOX5-AS1	0.407705
RP4-794I6.4	1.16892
RNU6-1019P	0
UBE2V1P1	0.438747
U3	0
RP11-137F15.1	0
SF3A3P1	0.0238429
GFRA4	0
SIGLEC1	1.70543
SPEF1	0.507064
LINC01730	0.728392
RP11-119B16.2	2.62266
MIR103A2	0
RP4-681N20.5	4.30971
RPL21P2	0.122136
RP11-352D3.2	0
LINC01433	0.220929
ADRA1D	4.45182
RP11-307O10.1	0
RP5-1164C1.2	0
RPL7AL2	0
RPS4XP2	0.217375
PRND	0.054139
PRNT	0
RP5-1068H6.1	0
RP5-1068H6.6	0
SNORA31	0
RP5-1116H23.1	0
RP5-1116H23.6	0.198365
RP5-1116H23.5	0.653561
RP5-1116H23.4	0.992638
RP5-1116H23.3	0.383757
RNA5SP474	0
Y_RNA	0
SNORA26	0
UBE2D3P1	0.379524
PROKR2	0
RNA5-8SP7	0
RP5-828H9.4	0
LINC00658	0.0370104
RP5-828H9.1	0.0418791
LINC00654	1.49623
RP5-1022P6.7	0
LINC01729	0
RPS18P1	0
RP5-1022P6.5	0
EIF4EP1	1.38262
RNU1-55P	0
CHGB	1.37612
KANK1P1	0
MCM8	4.63891
Y_RNA	0
RP5-967N21.7	0
MCM8-AS1	0.0429748
RP5-967N21.11	4.01881
RN7SL498P	0
LRRN4	0.265055
RP5-1056H1.2	2.30158
TARDBPP1	0
RP4-775C13.1	0.0509356
RP4-775C13.2	0
RP4-775C13.3	0
CASC20	0
LINC01713	0
BMP2	3.30265
RP4-764O22.1	0
LINC01428	0
RP11-19D2.1	0
LINC01751	0
LINC01706	0
MIR8062	0
RN7SL547P	0
RP5-836E8.1	0
RP1-209B9.2	0
HAO1	0
RP5-971N18.3	0.0646469
PLCB1	4.39925
PHKBP1	0
PLCB1-IT1	0
RNU105B	0
RP5-859I17.2	0
RP5-859I17.3	0
Metazoa_SRP	0
LAMP5-AS1	0
LAMP5	1.31493
PAK5	0.528296
RP5-986I17.2	0
RP5-839B4.8	0.0679376
SNAP25-AS1	0.0978677
ANKEF1	2.21008
RP11-416N4.4	0
RP11-416N4.1	0
HIGD1AP15	0
RPL23AP6	0
SDAD1P2	0
SLX4IP	4.89521
RP5-1099D15.1	0.24399
MIR6870	0
RP11-103J8.1	0.181897
LINC01752	4.84538
RP1-278O22.2	0.321905
RP4-697P8.3	0
FAT1P1	0
RP11-103J8.2	0.370531
C20orf187	0
RP4-734C18.1	0
RPS11P1	0
RP5-1128N12.3	0
RP5-1128N12.2	0
PGAM3P	0
RP11-268G13.1	0
LINC00687	0
RN7SKP111	0
RP5-1012F16.2	0
RP4-742J24.2	0.394027
RP4-796I8.1	0
RP11-102J14.1	0
PA2G4P2	0
LINC01722	0.00499474
RP5-1069C8.3	0
LINC01723	0
SPTLC3	3.52827
RP4-718P11.1	0.307453
ISM1	2.25744
ISM1-AS1	0.340019
RP5-1077I2.3	0.466198
RP4-585I14.3	0.543104
GAPDHP2	0.456772
SEL1L2	0.241309
RNU6-278P	0
MACROD2	1.46263
RPS3P1	0
AIMP1P1	0
RN7SL864P	0
RNU6-228P	0
RNF11P2	0
MACROD2-IT1	0
RPS10P2	0.253745
MACROD2-AS1	0
RP5-974N19.1	0
RNU6-1159P	0
RNU6-115P	0
RNA5SP475	0
RP11-388K2.1	0
ENSAP1	0
PPIAP17	0
RP4-777L9.2	0.069973
RP4-777L9.3	0
RPLP0P1	0
Y_RNA	0
RPL7AL3	0
RP4-705D16.3	0
OTOR	0
RP5-1195D24.1	0
U3	0
RNU6-27P	0
RP1-298M8.1	0
RNU1-131P	0
PCSK2	0.829786
DYNLT3P1	0
BFSP1	1.50484
RPS27AP2	0.245085
RP11-462D18.4	1.61113
RN7SKP69	0
RP11-462D18.2	0.393498
BANF2	0
RP5-905G11.3	0.0594853
RNU6-192P	0
SNORD17	1.00557
PTMAP3	1.66864
RP4-726N1.2	0
RPL15P1	0
RNU7-137P	0
Y_RNA	0
RP4-717M23.2	0
RN7SL14P	0
RNU2-56P	0
RN7SKP74	0.403117
RP4-568F9.3	0
RP4-568F9.6	0.0238298
LINC00851	0
DZANK1	2.25582
GCNT1P1	0.0855956
RNA5SP476	0
MIR3192	0
RPL21P3	0.313543
RPS19P1	0.56443
RN7SL638P	0
RNU6ATAC34P	0
DUXAP7	0
RP11-379J5.5	0
EEF1A1P34	0
LINC00652	0.115803
C20orf78	0
SCP2D1	0
RP11-97N19.3	0
RP11-97N19.2	0.243849
RP5-1027G4.3	0.0506612
RP4-718D20.3	0
RP1-122P22.4	0.397378
RP1-122P22.2	1.88499
RPL12P12	1.02948
RP5-999L4.2	1.51583
CFAP61	0.085395
RP5-1002M8.4	0
RP5-1178H5.2	0
RPL17P1	0
RP5-1096J16.1	0
RN7SL690P	0
RP11-470C13.4	0
INSM1	0.121659
EIF4E2P1	0
LLPHP1	0
RN7SL607P	0
MRPS11P1	0
RP5-1177M21.1	0
LINC00237	0
RP5-872K7.8	0
RPL24P2	4.5629
RNA5SP477	0
RP5-872K7.7	0.0538862
KIZ-AS1	0.0830136
RPS15AP1	2.71232
ZNF877P	0
RP1-198K11.5	2.43142
NKX2-4	0
RP11-227D2.3	0
RN7SKP140	0
RP5-984P4.1	0
RP5-984P4.6	0.061855
NKX2-2	0
RP5-984P4.4	0
LINC01727	0
LINC01726	0
AL121590.1	0
PAX1	0
SLC25A6P1	0
RPL41P1	0.692637
RP5-1185K9.1	0
LINC01432	0
RP5-1097P24.1	0
LINC01427	0
RP5-828K20.1	0
RP5-1004I9.2	0
RP5-1004I9.1	0
LINC00261	0.756568
FOXA2	0.320441
LINC01384	0
LINC01747	0
RP11-359G22.4	0
KRT18P3	0
CYB5AP4	0
RP11-189G24.2	0
RP4-753D10.5	0
RP4-753D10.3	0
SSTR4	0
RP4-737E23.6	1.09809
LINC00656	0
RP4-737E23.5	0
RNA5SP478	0
RP4-737E23.7	0
RP4-737E23.2	0.42506
RP5-851M4.1	0.161859
RP3-322G13.7	0.0732453
LINC01431	1.40436
RNA5SP479	0
CSTL1	0.0598079
CST11	0
Y_RNA	0
RP3-333B15.5	0
CST12P	0
RP3-333B15.4	0
RP3-333B15.6	0
CST8	0
CST13P	0
CST9LP1	0
CST9L	0
CST9LP2	0
CST9	0
RP11-218C14.8	1.4984
RP11-218C14.5	0
CST4	0.369151
CST2P1	0
CST1	2.03444
CSTP2	0
XXyac-YX60D10.1	0
CST2	1.03207
CST5	0.137494
CSTP1	0
RP5-831C21.1	0
GGTLC1	0.0448908
POM121L3P	0
RP5-1100I6.1	0
LINC01721	0
RNU1-23P	0
RP4-564O4.1	0
GAPDHP53	0
SYNDIG1	4.84678
RP11-526K17.2	0
RP5-860P4.2	0
RNU6-1257P	0
RP5-1025A1.3	0.186278
VSX1	0.153695
RP5-1025A1.2	0
RP4-738P15.1	0.0780535
RP4-738P15.4	0
Y_RNA	0
RP4-738P15.6	0
RP5-965G21.3	3.3634
RP5-965G21.4	3.5486
RP5-965G21.5	0.145197
PPIAP2	0.207753
GINS1	0.832774
RNU6ATAC17P	0
NANP	3.13255
ZNF337-AS1	2.83771
RN7SL594P	0
MED28P7	0.254018
RP4-694B14.8	3.73842
VN1R108P	1.56716
RP13-401N8.1	3.80233
FAM182B	0.736342
BSNDP1	0
RP13-401N8.3	0
BSNDP2	0.454439
CFTRP1	0
LINC01733	0
RP4-760C5.3	0.953207
CTD-2514C3.1	1.84521
FAM182A	0.085278
BSNDP3	0
NCOR1P1	0
RP13-329D4.3	0
MIR663AHG	0.0174681
RP3-410C9.2	0
MIR663A	0
FRG1DP	1.14621
5_8S_rRNA	0
DUX4L32	0
PCMTD1P7	0
DUX4L33	0
DUX4L34	0.0398706
FRG2EP	0
RARRES2P11	0
AGGF1P10	0
DUX4L35	0
FRG1EP	0.901253
Y_RNA	0
CFTRP2	0
5_8S_rRNA	0
CDC27P3	0
5S_rRNA	0
DUX4L37	0.305982
CFTRP3	0
LINC01597	0.626174
Y_RNA	0
LINC01598	0
MLLT10P1	0.860918
5_8S_rRNA	0
RP11-462H3.2	0.120534
ANKRD20A21P	0.140089
U6	0
5S_rRNA	0
DEFB115	0
DKKL1P1	0
RP5-854E16.2	0.228082
DEFB116	0
RPL31P3	0
HAUS6P2	0
RNA5SP480	0
DEFB117	0
DEFB118	0
SNORA40	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	2.26302
LINC00028	0.371638
RP3-324O17.7	0.514969
MCTS2P	3.23685
HM13-IT1	1.99734
HM13-AS1	0.414758
RP3-324O17.8	0.390259
MIR3193	0
RP11-243J16.7	0.115596
ABALON	0.692484
TPX2	0.752685
RP11-243J16.8	0
MYLK2	0.102119
FOXS1	3.33574
DUSP15	4.36788
TTLL9	0.436432
RNU1-94P	0
XKR7	0.0197315
RP1-310O13.13	0
RNA5SP481	0
RP1-310O13.7	1.06609
RNA5SP482	0
RP5-836N17.4	0.93919
RSL24D1P6	0.816412
RP11-358N2.2	1.45133
RP5-1184F4.5	1.13838
RP5-1184F4.7	0.0912926
RP11-410N8.3	0
RP11-410N8.4	0
RP11-410N8.1	0
C20orf203	0.604797
BAK1P1	0.931622
DNMT3B	1.55622
RP5-1085F17.4	0.0742298
EFCAB8	0.21563
SUN5	0
BPIFB2	1.23847
BPIFB6	0
PUDPP3	0
BPIFB3	0
BPIFB4	0
BPIFA2	0
SOCS2P1	0
BPIFA4P	0.0488824
RP11-49G10.3	0
BPIFA3	0
BPIFA1	0
RPL12P3	0
BPIFB1	0.167178
BPIFB5P	0
BPIFB9P	0.145009
RP1-63M2.7	2.04986
C20orf144	0.183483
ACTL10	3.37159
RP1-63M2.5	0.121237
E2F1	4.1279
RP4-553F4.2	0
RPL31P2	0.152295
ZNF341-AS1	0.995843
TPM3P2	0
PIGPP3	0
RALY-AS1	2.04683
RP5-1125A11.7	1.57399
RP5-1125A11.6	0.967683
RP5-1125A11.4	0
MIR4755	0
RPS2P1	0.060334
ASIP	1.18711
XPOTP1	0.0503662
RP4-785G19.5	0.373833
RP4-785G19.2	0.325005
CTD-3216D2.5	1.83714
CTD-3216D2.4	0
Y_RNA	0
CDC42P1	0
ITCH-AS1	0
ITCH-IT1	0
MIR644A	0
FDX1P1	1.0401
RP3-468O1.6	0.866773
Y_RNA	0
RP11-346K17.3	0
HMGB3P1	0
MYH7B	2.46455
MIR499A	0
RNU6-407P	0
SNORD56	0
RP11-42O4.2	0.14917
RNA5SP483	0
MT1P3	0
MMP24	2.07893
FAM83C-AS1	0.147048
FAM83C	0.223717
GDF5OS	0
GDF5	0.989716
MIR1289-1	0
RP3-477O4.14	0.33095
RP3-477O4.5	0
C20orf173	0
RPL36P4	1.6232
RPL37P1	0.19466
RN7SKP271	0.240773
RNU6-759P	0
RPF2P1	0
U6	0
COX7BP2	0
Y_RNA	0
HIGD1AP16	0
RNU4-40P	0
RNU6-937P	0
CNBD2	0.0838912
RP4-550H1.7	0.199918
RP4-550H1.4	0
HMGB3P2	0
RP4-550H1.5	0
RP11-234K24.3	0.382191
RP11-234K24.6	0.943534
DLGAP4-AS1	0.511795
Metazoa_SRP	0
SLA2	1.25304
HNRNPA3P2	0
Y_RNA	0
RN7SL156P	0
TLDC2	3.42738
RBL1	3.01929
RPS3AP3	0
RPS27AP3	0
RP4-621N11.2	0.0324076
MROH8	2.79171
RP3-343K2.4	0
GHRH	0
RPL7AP14	0.107468
RP11-425M5.7	1.76248
PPIAP3	0.139549
LINC01746	0
GLRXP1	0
LINC00489	0
RP4-640H8.2	0
RN7SKP185	0
RN7SL237P	0
RP5-1057B20.3	0
RP5-1054A22.4	2.35237
BPI	0.320753
CTD-2308N23.2	0.163841
LBP	0.130161
RP4-564F22.6	0
RP4-564F22.5	0.77341
RP4-564F22.7	0.410655
SNORA71B	1.91592
SNORA71A	1.06497
