Name	Stomach
RPL7AL3	0
RP4-705D16.3	0.0268808
OTOR	0.027169
RP5-1195D24.1	0
U3	0
RNU6-27P	0
RP1-298M8.1	0
RNU1-131P	0
PCSK2	0.62776
DYNLT3P1	0
BFSP1	0.62866
RPS27AP2	0.175854
RP11-462D18.4	0.269728
RN7SKP69	0
RP11-462D18.2	0.332904
BANF2	0
RP5-905G11.3	0
RNU6-192P	0
SNORD17	0.569711
PTMAP3	1.16987
RP4-726N1.2	0
RPL15P1	0
RNU7-137P	0
Y_RNA	0
RP4-717M23.2	0
RN7SL14P	0
RNU2-56P	0
RN7SKP74	0.413397
RP4-568F9.3	0
RP4-568F9.6	0.0243025
LINC00851	0
DZANK1	1.04998
GCNT1P1	0.0507398
RNA5SP476	0
MIR3192	0
RPL21P3	0.154935
RPS19P1	0.280959
RN7SL638P	0
RNU6ATAC34P	0
DUXAP7	0
RP11-379J5.5	0
EEF1A1P34	0
LINC00652	0.125596
RP5-1068E13.7	4.71659
C20orf78	0
SCP2D1	0
RP11-97N19.3	0
SLC24A3	4.15593
RP11-97N19.2	0
RP5-1027G4.3	0.015985
RP4-718D20.3	0
RP1-122P22.4	0.417742
RP1-122P22.2	0.927092
RPL12P12	0.463824
RP5-999L4.2	0.541669
CFAP61	0.0311846
RP5-1002M8.4	0
RP5-1178H5.2	0
RPL17P1	0
RP5-1096J16.1	0
RN7SL690P	0
RP11-470C13.4	0.0725637
INSM1	0.848564
EIF4E2P1	0
LLPHP1	0
RN7SL607P	0
MRPS11P1	0
RP5-1177M21.1	0
LINC00237	0
RP5-872K7.8	0
RPL24P2	3.30754
RNA5SP477	0
RP5-872K7.7	0
KIZ-AS1	0.0366074
RPS15AP1	1.84081
ZNF877P	0
RP1-198K11.5	0.987626
NKX2-4	0
RP11-227D2.3	0
RN7SKP140	0
RP5-984P4.1	0
RP5-984P4.6	1.708
NKX2-2	0.8888
RP5-984P4.4	0
LINC01727	0
LINC01726	0
AL121590.1	0
PAX1	0
SLC25A6P1	0
RPL41P1	0.467852
RP5-1185K9.1	0
LINC01432	0
RP5-1097P24.1	0
LINC01427	0
RP5-828K20.1	0
RP5-1004I9.2	0
RP5-1004I9.1	0
LINC01384	0
LINC01747	0
RP11-359G22.4	0
KRT18P3	0
CYB5AP4	0
RP11-189G24.2	0
RP4-753D10.5	0
RP4-753D10.3	0
SSTR4	0
RP4-737E23.6	0.338272
LINC00656	0
RP4-737E23.5	0.0399456
RNA5SP478	0
RP4-737E23.7	0
RP4-737E23.2	0.139971
RP5-851M4.1	0
RP3-322G13.7	0.0590607
LINC01431	1.07714
RNA5SP479	0
CSTL1	0
CST11	0
Y_RNA	0
RP3-333B15.5	0
CST12P	0
RP3-333B15.4	0
RP3-333B15.6	0
CST8	0
CST13P	0
CST9LP1	0
CST9L	0
CST9LP2	0
CST9	0
RP11-218C14.8	0.955164
RP11-218C14.5	0
CST4	0
CST2P1	0
CST1	0
CSTP2	0
XXyac-YX60D10.1	0
CST2	0.0578523
CST5	0
CSTP1	0
RP5-831C21.1	0
GGTLC1	0
POM121L3P	0
RP5-1100I6.1	0
LINC01721	0
RNU1-23P	0
RP4-564O4.1	0
GAPDHP53	0
SYNDIG1	1.14234
RP11-526K17.2	0
RP5-860P4.2	0
RNU6-1257P	0
RP5-1025A1.3	0
VSX1	0.0725176
RP5-1025A1.2	0
RP4-738P15.1	0.0215098
RP4-738P15.4	0
Y_RNA	0
RP4-738P15.6	0
RP5-965G21.3	0.897233
RP5-965G21.4	0.6651
RP5-965G21.5	0
RP5-965G21.6	1.99933
PPIAP2	0
GINS1	0.589776
RNU6ATAC17P	0
NANP	2.46076
ZNF337-AS1	1.10984
RN7SL594P	0
MED28P7	0.1343
RP4-694B14.8	1.43532
VN1R108P	0.625705
RP13-401N8.1	1.51195
FAM182B	0.221565
BSNDP1	0
RP13-401N8.3	0
BSNDP2	0.0702816
CFTRP1	0
LINC01733	0
RP4-760C5.3	0.423144
CTD-2514C3.1	1.60225
FAM182A	0.0375674
BSNDP3	0
NCOR1P1	0
RP13-329D4.3	0
MIR663AHG	0
RP3-410C9.2	0
MIR663A	0
FRG1DP	0.670519
5_8S_rRNA	0
DUX4L32	0
PCMTD1P7	0
DUX4L33	0
DUX4L34	0
FRG2EP	0
RARRES2P11	0
AGGF1P10	0
DUX4L35	0
FRG1EP	0.563291
Y_RNA	0
CFTRP2	0
5_8S_rRNA	0
CDC27P3	0
5S_rRNA	0
DUX4L37	0
CFTRP3	0
LINC01597	0.809036
Y_RNA	0
LINC01598	0
MLLT10P1	0.516204
5_8S_rRNA	0
RP11-462H3.2	0
ANKRD20A21P	0.047411
U6	0
5S_rRNA	0
DEFB115	0
DKKL1P1	0
RP5-854E16.2	0.121354
DEFB116	0
RPL31P3	0
HAUS6P2	0
RNA5SP480	0
DEFB117	0
DEFB118	0
SNORA40	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	0.512381
REM1	1.65847
LINC00028	0.0760349
RP3-324O17.7	0.123585
MCTS2P	2.14593
HM13-IT1	1.20156
HM13-AS1	0.285937
RP3-324O17.8	0.363949
MIR3193	0
COX4I2	4.72892
RP11-243J16.7	0.106291
ABALON	0.69076
TPX2	1.31159
RP11-243J16.8	0
MYLK2	0.37993
FOXS1	0.914701
DUSP15	1.1105
TTLL9	0.105438
RNU1-94P	0
XKR7	0.113418
RP1-310O13.13	0
RNA5SP481	0
CCM2L	3.38461
RP1-310O13.7	0.432726
RNA5SP482	0
HCK	4.22874
RP5-836N17.4	0.228023
RSL24D1P6	0.510819
TSPY26P	1.99631
RP11-358N2.2	0.78273
RP5-1184F4.5	0.57819
RP5-1184F4.7	0.0266255
RP11-410N8.3	0
RP11-410N8.4	0
RP11-410N8.1	0
C20orf203	0.0834522
BAK1P1	0.496202
DNMT3B	1.21987
RP5-1085F17.4	0
EFCAB8	0.12286
SUN5	0
BPIFB2	0.0372932
BPIFB6	0
PUDPP3	0
BPIFB3	0
BPIFB4	0.0148985
BPIFA2	0
SOCS2P1	0
BPIFA4P	0
RP11-49G10.3	0
BPIFA3	0
BPIFA1	0
RPL12P3	0
BPIFB1	2.93598
BPIFB5P	0
BPIFB9P	0.063575
RP1-63M2.7	1.3016
C20orf144	0
ACTL10	1.52737
RP1-63M2.5	0
E2F1	4.10625
RP4-553F4.2	0
ZNF341	3.32955
RPL31P2	0
ZNF341-AS1	0.562303
TPM3P2	0
PIGPP3	0
RALY-AS1	1.40073
RP5-1125A11.7	1.02679
RP5-1125A11.6	0.704658
RP5-1125A11.4	0
MIR4755	0
RPS2P1	0.0410115
ASIP	0.276814
XPOTP1	0.0257391
RP4-785G19.5	0.0973831
RP4-785G19.2	0.158869
CTD-3216D2.5	0.408013
CTD-3216D2.4	0
Y_RNA	0
CDC42P1	0
ITCH-AS1	0
ITCH-IT1	0
MIR644A	0
FDX1P1	0.136707
RP3-468O1.6	0.147234
Y_RNA	0
RP11-346K17.3	0
HMGB3P1	0
MYH7B	0.618335
MIR499A	0
RNU6-407P	0
SNORD56	0
RP11-42O4.2	0
RNA5SP483	0
MT1P3	0.225293
MMP24	0.731035
RP4-614O4.13	4.51167
FAM83C-AS1	0
FAM83C	0.0273389
GDF5OS	0
GDF5	0.0610634
MIR1289-1	0
CEP250	3.83813
RP3-477O4.14	0.184508
RP3-477O4.5	0
C20orf173	0
RPL36P4	1.27374
RPL37P1	0.360449
RN7SKP271	0.150602
RNU6-759P	0
RPF2P1	0
U6	0
COX7BP2	0
Y_RNA	0
HIGD1AP16	0
RNU4-40P	0
RNU6-937P	0
CNBD2	0.076366
RP4-550H1.7	0.0754431
RP4-550H1.4	0
HMGB3P2	0
RP4-550H1.5	0
RP11-234K24.3	0.151838
RP11-234K24.6	1.78872
DLGAP4-AS1	0.222852
Metazoa_SRP	0
SLA2	1.12272
HNRNPA3P2	0
Y_RNA	0
RN7SL156P	0
TLDC2	2.07685
RBL1	1.84689
RPS3AP3	0
RPS27AP3	0
RP4-621N11.2	0
MROH8	1.06383
RP3-343K2.4	0
GHRH	0
RPL7AP14	0.0341346
NNAT	3.97982
RP11-425M5.7	0.900133
PPIAP3	0
LINC01746	0
GLRXP1	0
LINC00489	0
RP4-640H8.2	0
RN7SKP185	0
RN7SL237P	0
RP5-1057B20.3	0
KIAA1755	1.49017
RP5-1054A22.4	0.58389
BPI	0.0521585
CTD-2308N23.2	0
LBP	0.150284
RP4-564F22.6	0
RP4-564F22.5	0.3492
RP4-564F22.7	0.21157
SNORA71	3.31061
SNORA71B	1.5962
SNORA71A	0.427864
SNORA71C	0.461494
SNORA71D	0
SNORA71	0
SNORA71E	0.450752
SNORA60	1.04321
MIR548O2	0
RPS3P2	0.153376
ADIG	0
ARHGAP40	1.67971
RP5-1100H13.3	0
Metazoa_SRP	0
SLC32A1	0
RN7SKP173	0.748262
PPP1R16B	3.98598
RN7SL116P	0
RP4-616B8.5	0.519776
RP4-616B8.4	0
RP4-616B8.6	0.0791426
NPM1P19	0
LINC01734	0
ATG3P1	0
RN7SL680P	0
RP5-1031J8.1	0
HSPE1P1	0
LINC01370	0
RP11-101E14.3	0
RP1-191L6.2	0
RP4-644L1.2	0.0651296
RNA5SP484	0
RNU2-52P	0
PLCG1-AS1	0.517509
MIR6871	0
RP3-511B24.5	0
RPL23AP81	0.410823
RN7SL615P	0
ADI1P1	0
EMILIN3	1.11686
RP4-620E11.5	0
RP4-620E11.4	0
RP4-620E11.8	0.281439
RPL12P11	0
RNU6-1018P	0
SNORA26	0
RP5-1121H13.4	0
RP5-1121H13.1	0
RP5-1121H13.3	0
PTPRT	0.285592
RP4-730D4.1	0
RP1-232N11.2	0
RP4-753D4.2	0
RN7SKP100	0
RP1-269M15.3	0
RN7SL666P	0
PPIAP21	0
SCARNA15	0
RP5-862K6.4	0
RNU6-743P	0
EIF4EBP2P1	0
Y_RNA	0
RNU6-1251P	0
L3MBTL1	4.05294
RP1-138B7.4	0
RP1-138B7.7	0.109131
RPL27AP	0
MYBL2	1.26914
GTSF1L	0
RNU6-639P	0
LINC01728	0
RN7SL443P	0
JPH2	4.73091
GDAP1L1	0.34695
R3HDML	0
Y_RNA	0
RP5-881L22.5	0.304004
HNF4A-AS1	0
RP5-881L22.6	0
MIR3646	0
LINC01620	0
RPL37AP1	0.733454
TTPAL	4.76971
RP11-445H22.3	0.28518
KCNK15-AS1	0.305566
WISP2	2.78486
KCNK15	2.77503
RP4-781B1.5	0.648624
RIMS4	2.1419
PGBD4P2	0
STK4-AS1	0.15655
Y_RNA	0
KCNS1	0.0258358
WFDC5	0.0306648
WFDC12	0
RP1-172H20.4	0
PI3	0.870093
SEMG1	0
SEMG2	0
RP1-300I2.3	0
RP1-300I2.2	0
MATN4	0.286278
RP3-453C12.14	1.44379
TP53TG5	0.47005
NDUFB4P10	0
MIR6812	0
RP3-453C12.15	0.2656
RP3-461P17.9	0
RPL5P2	0
SPINT3	0
WFDC6	0
RP3-461P17.6	0
HSPD1P21	0
EPPIN	0
WFDC8	0
RNA5SP485	0
CCNB1IP1P2	0
WFDC9	0
WFDC10A	0
RPS2P7	3.78463
WFDC11	0
WFDC10B	0.249827
WFDC13	0.0178258
MIR3617	0
SPINT4	0
HNRNPA1P3	0
WFDC3	0.612621
SPINT5P	0
RNU6ATAC38P	0
UBE2C	2.10877
TNNC2	1.67992
Metazoa_SRP	0.249767
ZSWIM3	2.54923
SPATA25	2.18567
NEURL2	3.5155
RP3-337O18.9	1.63168
FTLP1	0
MMP9	0.833672
RP11-465L10.10	0.026945
SLC12A5	0.14067
RPL13P2	0.111753
RP5-998H6.2	0
CDH22	0.17028
RP11-394O2.3	0.106166
ZNF663P	0.195864
MKRN7P	0.131474
ZNF840P	0.0642977
ZNF334	2.69203
OCSTAMP	0
SLC13A3	2.82315
RP1-101A2.1	1.52384
RP1-28H20.3	0.293949
RN7SKP33	0
RP11-323C15.1	0
EYA2	4.96433
RP11-323C15.2	0
GAPDHP54	0
RP5-1050K3.3	0
RP5-890O15.3	0
MIR3616	0
RP4-569M23.5	0.0896578
RP4-569M23.4	0.129067
RP4-569M23.2	0.297171
LINC01754	0
RPL35AP	0
RNU6-497P	0
RNU6-563P	0
RP5-1049G16.4	0.0417897
CTD-2653D5.1	0.0393971
RNU7-173P	0
SRMP1	0
RNA5SP486	0
RNU7-92P	0
RP11-347D21.1	0
RP11-347D21.2	0
LINC01522	0
LINC01523	0
RP11-321P16.1	0
LINC00494	0.0905791
RP1-66N13.1	0
RP1-66N13.4	0
RP5-991B18.1	0
RP5-991B18.2	0
RNU7-144P	0
RP5-906C1.1	0.643192
SNAP23P1	0
CSE1L-AS1	0
ARPC3P1	0.326111
SNORD12C	0
SNORD12B	0.405685
KCNB1	0.584651
RP4-791K14.2	0
RN7SL197P	0
SNRPFP1	0
RNU6-919P	0
RP5-1041C10.3	0.0580905
Y_RNA	0
Metazoa_SRP	0
KRT18P4	0.245365
RNU6-147P	0
SNAI1	4.77781
TRERNA1	0
RP11-112L6.3	0.0704611
RP11-112L6.2	0
LINC01273	0.903569
CEBPB-AS1	1.16981
SMIM25	0.51414
LINC01270	0.228964
LINC01271	0.0867018
RN7SL636P	0
COX6CP2	0
RN7SL672P	0
Y_RNA	0
RP4-530I15.9	0.292608
MIR645	0
MIR1302-5	0
RPL36P2	0
RP4-530I15.6	0
BCAS4	1.5283
PSMD10P1	0.642115
ADNP-AS1	3.15919
MOCS3	2.70879
RP5-955M13.4	0
KCNG1	0.199238
RP4-811M8.1	0
RPSAP1	0
MIR3194	0
RP5-827A12.2	0
SALL4	0.134352
LINC01429	0
RNU6-347P	0
RNU7-6P	0
ZFP64	2.62945
ERP29P1	0.181546
LINC01524	0
RP4-583K8.1	0
uc_338	0
RP5-1022J11.2	0
MRPS33P4	0
RP4-715N11.2	0
RP11-80K6.2	0
RPL36P1	0
TSHZ2	2.51573
RN7SKP184	0
RP11-15M15.1	0
RP11-15M15.2	0
RP4-678D15.1	0
RP4-669H2.1	0.0431163
PPIAP10	0
RP5-823G15.5	0
Y_RNA	0
RP4-724E16.2	0.660967
AC005808.3	0
RNU7-14P	0
AC006076.1	0
SUMO1P1	0
AC005220.3	0.0923988
MIR4756	0
CYP24A1	0
DOK5	0.514112
RNU4ATAC7P	0
RPL12P4	2.79117
LINC01440	0
LINC01441	0
RP5-837G17.1	0
CBLN4	0.033082
RNA5SP487	0
MC3R	0
RP11-380D15.2	0
RP11-380D15.3	0
AURKA	2.3904
CASS4	0.447572
GCNT7	0.178433
RP5-1153D9.5	0.418148
FAM209A	0.522578
FAM209B	0.855074
LINC01716	0
RPS4XP3	0.239439
TFAP2C	0.405606
RNU6-1146P	0
RN7SL170P	0
PTMAP6	0
RP5-897D18.1	0
RNU6-929P	0
RP11-560A15.4	0
RP11-560A15.3	0
RP11-560A15.6	0
BMP7	1.92821
BMP7-AS1	0
RP4-813D12.3	0.0773703
Y_RNA	0
MIR4325	0
RPL39P39	0
SPO11	0
MTND1P9	0
MTRNR2L3	0.0319014
RP4-800J21.3	0.228777
HMGB1P1	0.237744
CTCFL	0.00773908
PCK1	0.364747
RP4-718J7.4	0
ZBP1	0.789581
NKILA	0.435489
MIR4532	0
RP13-379L11.2	0
LINC01742	0
RP13-379L11.1	0
RP13-379L11.3	0
C20orf85	0
ANKRD60	0
PPP4R1L	3.03184
APCDD1L	0.382073
APCDD1L-AS1	0.0611669
RP5-907D15.3	0
LINC01711	0
RP11-261P9.4	2.77793
PIEZO1P2	0
RP4-806M20.5	0
RP4-806M20.4	0.256885
MIR298	0
GNAS-AS1	0.0335145
RP4-806M20.3	0
RP1-309F20.3	0.399958
RP1-309F20.4	0.488556
TUBB1	0.313505
MRPS16P2	0
ZNF831	0.27705
EDN3	0.38252
RP4-614C15.2	0
RP4-614C15.3	0
PIEZO1P1	0
RP11-164D18.2	0
PHACTR3	0.499493
RP4-719C8.1	0
RNU7-141P	0
SYCP2	2.8777
FAM217B	2.58948
PPP1R3D	3.91959
CDH26	0.35596
C20orf197	0.0645095
RP5-1017F8.2	0
MIR646HG	0.103863
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
RP5-1016A21.1	0
RP11-151E14.1	0
RP5-827L5.2	0
LINC01718	0
CDH4	0.358632
WI2-8325B5.1	0
RP5-827E24.1	0
RP11-429E11.3	0
RP11-429E11.2	0
RP11-11M20.2	0
RP11-11M20.4	0.727738
HRH3	0.0965653
MIR4758	0
LAMA5-AS1	0.118333
RP5-908M14.9	3.44174
RP5-908M14.10	0.713553
RBBP8NL	2.79291
RP5-908M14.5	0.263143
RP13-379O24.3	0.237416
RP13-379O24.2	0
C20orf166-AS1	1.97637
MIR1-1HG	0.276325
MIR1-1	0
MIR133A2	0
RPL7P3	0.140766
WI2-87327B8.1	0.0180342
WI2-87327B8.2	0.375364
RP13-30A9.1	0
RP13-30A9.2	0
RP11-93B14.6	0.313414
RP11-93B14.10	2.39881
SLCO4A1-AS1	1.06708
LINC00686	0
NTSR1	0.391351
RP11-93B14.4	0
LINC00659	0.958649
OGFR-AS1	0.977254
COL9A3	2.66527
TCFL5	4.45311
ARF4P2	0
RP4-563E14.1	2.14588
BHLHE23	0
LINC01749	0
LINC00029	0
LINC01056	0
HAR1B	0.257126
HAR1A	0.6655
RP5-963E22.5	0
RP5-963E22.4	0.036606
MIR124-3	0
RP5-963E22.6	0.157255
BIRC7	0.0959758
MIR3196	0
NKAIN4	0.105439
FLJ16779	0.0287378
MIR4326	0
COL20A1	0.0159377
RNU6-994P	0
CHRNA4	0.0189963
RP11-261N11.8	0
KCNQ2	0.0768128
RP11-358D14.3	0
RP11-358D14.2	0
RP4-697K14.3	0
SRMS	0.513469
RP4-697K14.15	0.168282
FNDC11	0.243587
RP4-583P15.16	0.36368
ZBTB46	3.06346
ZBTB46-AS1	0
C20orf181	0
RP4-591C20.9	4.6862
RNU1-134P	0
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
MIR647	2.75081
UCKL1-AS1	1.04781
LINC00176	0.314605
RP13-152O15.5	0.544336
MIR6813	0
OPRL1	0.680312
LKAAEAR1	0.0558001
NPBWR2	0
MYT1	0.134495
RP11-476I15.5	0
CICP4	0.0101613
LINC00266-1	0.10253
RP11-476I15.6	0
CH507-9B2.2	0
CH507-9B2.1	0.483353
CH507-9B2.8	0
CH507-9B2.5	1.74452
CH507-9B2.9	1.56026
RP11-717F1.1	0
LINC01670	0
RP11-717F1.2	0.0218273
Y_RNA	0
CH507-39O4.3	0
CH507-39O4.1	0
CH507-39O4.2	0
CH507-42P11.1	0
CH507-42P11.2	0
CH507-42P11.3	0
LINC01669	0
CH507-42P11.7	0
CH507-42P11.6	0.077142
Y_RNA	0
CH507-24F1.2	0.0177114
CH507-145C22.2	0
CH507-254M2.4	0
CH507-145C22.1	0.014521
Y_RNA	0
CBSL	0.407189
U2AF1L5	0.311905
CH507-152C13.4	0
CH507-152C13.5	0
CH507-152C13.6	0
CH507-152C13.3	0
CH507-154B10.1	0.00610556
CH507-145C22.3	0
CH507-154B10.3	0
CH507-236L23.5	0
CH507-254M2.3	0
CH507-210P18.1	0
CH507-210P18.4	0
MIR8069-1	0
CH507-210P18.3	0
CH507-210P18.5	0
CH507-154B10.2	0.0519767
CH507-236L23.4	0
CH507-236L23.1	0
CH507-254M2.1	0.0851414
Y_RNA	0
CH507-236L23.2	0
CH507-236L23.3	0
CH507-254M2.5	0
CH507-254M2.6	0
CH507-254M2.2	0.0154584
Y_RNA	0
CH507-338C24.2	0
Y_RNA	0
CH507-338C24.1	0
SMIM11B	0
CH507-396I9.7	0
CH507-396I9.3	0
KCNE1B	0.0248909
SNORA11	0
CH507-338C24.3	0
CH507-513H4.1	0
MIR6724-1	0
pRNA	0
MIR3648-1	0
MIR3687-1	0
CH507-513H4.6	0
RNA5-8S5	0
MIR6724-2	0
pRNA	0
CH507-513H4.5	0.183577
RNA5-8S5	0
CH507-528H12.1	0
MIR6724-3	0
pRNA	0
CH507-513H4.4	0
RNA5-8S5	0
MIR6724-4	0
pRNA	0
CH507-513H4.3	0.0534833
RNA5-8S5	0
RPSAP68	0
bP-2168N6.1	0
bP-2168N6.3	0
LINC01666	0
SNX18P10	0
MTCO1P1	0
bP-2189O9.2	0.214447
MIR3648-2	0
MIR3687-2	0
bP-2171C21.3	0
bP-2171C21.4	0.189168
bP-2171C21.2	0
TEKT4P2	2.34366
bP-2171C21.6	0.220143
bP-2171C21.5	0
bP-21264C1.2	0.0954825
SNX18P12	0
bP-21264C1.1	0.315544
RP11-570J4.1	0
RP11-570J4.2	0
U1	0
LINC01667	0
RP11-555K2.1	0
RP11-555K2.2	0
RN7SL52P	0
SNORA70	0
RP11-555K2.4	0
bP-21201H5.1	0
bP-21201H5.2	0
CH507-216K13.2	0
CH507-216K13.1	0
AP003900.6	0
EIF3FP1	0
VN1R7P	0
RP11-589M2.1	0
BAGE2	0.0212159
TPTE	0.0386538
CYCSP41	0
SLC25A15P4	0
AF254982.2	0
IGHV1OR21-1	0
AP001464.4	0
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
AJ239321.3	0
RP1-127M18.1	0
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	0
GTF2IP2	0
VN1R8P	0
SNX19P1	0
OR4K11P	0
LINC01674	0
OR4K12P	0
POTED	0
RNU6-286P	0
MIR3118-1	0
AL050303.11	0
GRAMD4P1	0
CXADRP1	0
AL050303.10	0
AL050303.12	0
MIR8069-2	0
FEM1AP1	0
AL050303.7	0
TERF1P1	0
FAM207CP	0
GXYLT1P2	0
CNN2P7	0
ZNF114P1	0
CYP4F29P	0.958588
SNX18P13	0
ANKRD20A11P	0.0514873
RHOT1P2	0
RNU6-954P	0
NF1P3	0
PPP6R2P1	0
FRG2MP	0
AP001347.6	0.156364
ANKRD20A18P	0
RNA5SP488	0
pRNA	0
LIPI	0.0364101
RBM11	1.26669
ABCC13	0
SAMSN1	3.35064
SAMSN1-AS1	0
AF165138.7	0.0283962
AF127936.3	0.0724753
POLR2CP1	0
AF127936.5	0.19418
GAPDHP16	0
AF127936.7	0.23171
RBMX2P1	0
AF127577.8	0
NRIP1	4.63782
AF127577.11	0
AF127577.13	0.0362217
AF127577.12	0
AF246928.1	0
AJ006998.2	0.00612519
CYCSP42	0
AJ009632.3	0
RNU6-1326P	0
RAD23BLP	0
RBPMSLP	0
MIR99AHG	0.433347
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74	0
AP001172.2	0
AP001172.3	0
AP000962.1	0
MIR99A	0
MIRLET7C	0
AP000962.2	0
MIR125B2	0
AP000473.5	0.564721
AP000473.8	0.511918
RNU1-98P	0
AP000473.6	0
AF212831.2	0
NEK4P1	0
AP000457.2	0
RNU6-113P	0
LINC01549	0
RPL39P40	0
RN7SL163P	0
BTF3L4P1	0
Y_RNA	0
Y_RNA	0
AP000432.1	0.473404
AP000432.2	0
AP000432.3	0
C21orf91-OT1	0
C21orf91	3.06158
AL109761.5	0.164031
CHODL-AS1	0
RPL37P3	0
CHODL	0.230443
AP000998.2	0
TMPRSS15	0
AL109763.1	0
MIR548XHG	0
AF240627.2	0
MIR548X	0
RP4-646P19.1	0
AL157359.4	0
AL157359.3	0
AP000431.1	0
AP000431.2	0
SLC6A6P1	0
AP000855.4	0
RNU1-139P	0
RPL37P4	0
AP000403.3	0
AP000568.2	0
C1QBPP1	0
LINC01683	0
AP001171.1	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
AP001506.1	0
LINC00320	0
PPIAP1	0
NCAM2	0.301662
AP001136.2	0
AF241725.4	0
AF241725.6	0
LINC00317	0
LINC01425	0
AP000472.3	0
LINC01687	0
LINC00308	0
AP000705.8	0
AP000705.6	0
RNU4-45P	0
AP000705.7	0
MAPK6PS2	0
AP000959.2	0
AP000949.1	0
AP001255.2	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0.0379347
TUBAP	0
Y_RNA	0
AP000459.7	0
AP000474.1	0
AP000477.2	0
AP000477.3	0
AP000470.2	0
LINC01689	0
LINC01684	0.0178211
LINC01692	0
AP000402.3	0
AP000146.2	0
AP001342.1	0
AP000235.3	0
AP000233.2	0
RN7SKP236	0
AP000233.3	0
AP000233.4	0
RNA5SP489	0
RPL13AP7	1.69917
AP001340.3	0
LINC00158	0.0111755
AP000221.1	0
MIR155HG	1.01912
AP000223.42	0.47456
RNGTTP1	0
FDX1P2	0
LLPHP2	0
AP001442.2	0.0156129
RNU6-123P	0
AP001439.2	0
AP000230.1	0.0687065
RNU6-926P	0
AP001595.1	0
AP001596.6	0.135979
CYYR1-AS1	0.0252121
KB-1466C5.1	0
AP001601.2	0
ADAMTS5	2.34841
MIR4759	0
GPX1P2	0
AP001604.3	0.012112
AP001605.4	0
EIF4A1P1	0
RPL10P1	0.145086
NCSTNP1	0
LINC01673	0
LINC00113	0
AJ006995.3	0
LINC00314	0
LINC01697	0.0700569
LINC01695	0.0723787
AF131217.1	0.35739
LINC00161	0.0867736
U6	0
HSPD1P7	0
THUMPD1P1	0
RPL23P2	2.75339
RP1-100J12.1	0.229456
AF129075.5	1.11937
MAP3K7CL	1.31825
RPL12P9	0.156656
Y_RNA	0
U3	0
AF124730.4	0
LINC00189	0
GAPDHP14	0
BACH1-IT1	0.319317
AP000240.9	0.767846
BACH1-AS1	0.136987
BACH1-IT2	0.231893
BACH1-IT3	0
GRIK1	0.166656
RP11-313P22.1	0.277928
GRIK1-AS1	0.106096
AF096876.1	0
CLDN17	0
LINC00307	0
CLDN8	0
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
AP000567.27	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
AP000244.11	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0
TIAM1	1.13153
AP000563.2	0
AP000251.3	0
FBXW11P1	0.153562
AP000253.1	0.1063
SNORA81	0.79029
HMGN1P2	0
AP000255.6	0.170446
TPT1P1	0
HUNK	0.52236
HUNK-AS1	0
LINC00159	0
AP000265.1	0
MIS18A-AS1	0.2573
MRAP	0
AP000266.7	0
SNORA80A	0
EXOSC3P1	0.222236
SNORA33	0
RNA5SP490	0
LINC00846	0.056847
TCP10L	0.366052
OR7E23P	0
AP000275.64	0
SYNJ1	4.16052
PAXBP1-AS1	1.17882
C21orf62-AS1	0.391741
AP000280.66	0.253399
C21orf62	0.133574
AP000281.1	0
SNORA70	0
AP000281.2	0
AP000282.2	0
AP000282.3	0
OLIG2	0.00816705
LINC00945	0
OLIG1	0.0541173
AP000289.6	0
AP000290.7	0
LINC01548	0
IL10RB-AS1	1.32874
USF1P1	0
RPS5P3	0
AP000302.58	0.0969642
DNAJC28	1.34294
BTF3P6	0
ITSN1	3.24808
LINC00649	0.577456
RN7SL740P	0
AP000569.9	0
SLC5A3	4.58072
RPS5P2	0.170325
LINC00310	0.146002
