Name	Thyroid
RNU4-80P	0
RP11-429D19.1	0.121581
RNU6-212P	0
RP11-356M20.3	0.0732539
FAM81A	0.911122
RP11-356M20.2	0
RP11-356M20.1	0
Y_RNA	0
RP11-112N19.1	0
RP11-112N19.2	0.301413
RNA5SP396	0
GCNT3	0.518525
AC092755.4	0
PIGHP1	2.42534
RP11-361D15.2	0
RP11-568G20.2	0
NMNAT1P5	0
FOXB1	0
MESTP2	0
RP11-82L7.4	0
RP11-745A24.1	0.292695
RP11-745A24.2	0.124896
RP11-745A24.3	0
RORA-AS1	0.490255
CTD-2501E16.2	0.224168
CYCSP38	0
RP11-219B17.3	3.37325
uc_338	0
RORA-AS2	0
RNA5SP397	0
RP11-554D20.1	0.0609927
RP11-554D20.2	0.352097
RP11-39M21.1	0
RP11-39M21.2	0.0887938
CTD-2026J24.1	0
RP11-507B12.2	0
RP11-259A24.1	0
RP11-507B12.1	0
RP11-162I7.2	0
RP11-162I7.1	0
RP11-16B9.1	0
RP11-643M14.1	0.446467
C2CD4A	0.0999707
NPM1P47	0
C2CD4B	3.29737
RP11-299H22.1	0
RP11-299H22.3	0.0623568
RP11-1O10.1	0
Metazoa_SRP	0
GOLGA2P11	0.00847192
RP11-299H22.4	0
RP11-299H22.6	0
RP11-299H22.7	0
MIR8067	0
MIR6085	0
HMGN1P26	0
RP11-435J9.2	0.323594
MGC15885	0
RP11-625H11.2	0
MIR190A	0
RP11-1069G10.1	0.362871
RP11-1069G10.2	0
RP11-244F12.1	0.0571324
RP11-244F12.3	2.04319
RP11-69G7.1	0
CA12	2.3714
RP11-321G12.1	1.94296
AC007950.1	0
AC007950.2	0.224546
USP3-AS1	4.29245
FBXL22	1.76883
RP11-317G6.1	0
MIR422A	0
RP11-111E14.2	0
RP11-111E14.1	2.30213
Y_RNA	0
SNORA48	0
PCLAF	0.759033
Y_RNA	0
RP11-702L15.4	0
GAPDHP61	0.177585
RP11-330L19.1	0.23389
RP11-330L19.2	0.128431
Y_RNA	0
RNU6-549P	0
AC100830.4	4.15003
AC100830.5	1.70304
AC100830.3	0.3213
MIR1272	0
PIF1	1.39741
CTD-2017F17.1	0.620175
CTD-2017F17.2	1.2582
RP11-325L12.5	0.0860534
SLC51B	0.709809
RP11-325L12.6	0.857745
KBTBD13	0.105169
RP11-325L12.7	1.27746
RP11-325L12.3	0.215589
CILP	3.14765
RP11-628M2.1	0
RNU6-686P	0
SNORA24	0
RNU5A-1	0
RP11-349G13.2	0
RNU5B-1	0
IGDCC3	1.05316
RP11-349G13.3	0.2011
RP11-349G13.1	0.219491
Y_RNA	0
RNU6-19P	0
snoU13	0.438504
MIR4511	0
RP11-16E23.3	0.122879
RP11-16E23.4	0.431103
HNRNPA1P44	0
U6	0
MEGF11	0.139974
MIR4311	0
RP11-653J6.1	0.448974
RP11-352G18.2	3.73535
TIPIN	4.04109
SCARNA14	0
Y_RNA	0
ATP5J2P6	0
RPL35AP32	0.235798
CTD-3185P2.1	4.94025
MIR4512	0
SNORD18B	0
SNORD16	0.943246
SNORD18A	0
ZWILCH	3.91211
LCTL	0.127957
LINC01169	0.15217
RP11-321F6.2	0.110176
RP11-622C24.1	0.0527394
RP11-622C24.2	0.570225
RP11-798K3.4	0
LINC02206	0
RP11-798K3.2	0.260688
HMGN2P47	0
RP11-342M21.2	0
RPS24P16	0
IQCH	1.87083
IQCH-AS1	4.83351
C15orf61	4.17007
RP11-502I4.3	2.01841
HNRNPA1P5	0.0345519
SKOR1	0.978568
RP11-34F13.3	0
RP11-34F13.2	0.15256
RNU6-1	0
RP11-282M16.1	0
RP11-883G10.1	0
HMGN2P40	0.298559
RP11-315D16.4	0.293173
ITGA11	2.82164
CARSP1	0
MIR4312	0
SPESP1	3.16954
RP11-696L21.2	0.238581
NOX5	0.754349
RP11-809H16.3	0.0598204
RP11-809H16.4	0
EWSAT1	0.11202
RP11-809H16.5	0
RP11-352D13.6	0.0834254
RP11-352D13.5	0.0881286
PAQR5	0.949908
RP11-253M7.6	0
RP11-253M7.1	0.816482
KIF23	0.719621
RP11-253M7.3	0
U3	0.349912
RP11-253M7.4	0.252426
DRAIC	0.224216
RP11-279F6.2	0
PCAT29	0.0181606
RP11-19J5.1	0
RP11-19J5.2	0
LINC00593	0
MIR629	0
RNU6-745P	0
AC011648.1	0
RP11-543G18.1	0
LINC02205	0
LINC02204	0.689874
RP11-64K10.1	0
SALRNA3	0
SALRNA2	0.105366
RP11-138H8.2	0.111859
RP11-138H8.8	1.35487
RP11-138H8.3	0
RP11-138H8.4	0
RPL29P30	0.0527713
RP11-138H8.6	1.70754
LRRC49	2.51032
KRT8P9	0.026314
THAP10	3.43769
RPL5P3	0.233647
CT62	0.308171
THSD4-AS1	0
RP11-592N21.1	1.62609
RP11-592N21.2	0
RP11-1123I8.1	0
NR2E3	0.975354
CTD-2524L6.3	0.821988
RNA5SP399	0
RP11-390D11.1	0.05946
EIF5A2P1	0.175428
RNU2-65P	0
SENP8	2.57538
RP11-2I17.1	0.116061
RP11-2I17.4	0.273005
HEXA-AS1	0.661058
RPL12P35	0.476
TMEM202	0
RP11-1007O24.3	1.76637
PHBP20	0.150718
RP11-1007O24.2	3.48535
RP11-1006G14.5	0.0812146
RP11-361M10.3	0.279204
RP11-1006G14.2	0.371145
RP11-1006G14.1	0.359608
RP11-1006G14.3	0
GOLGA6B	0.0326937
RN7SL853P	0
HIGD2B	0.0499051
RP11-361M10.4	0
ADPGK-AS1	0.15218
NPM1P42	0
FKBP1AP2	0
NPM1P43	0
RP11-272D12.2	0
HCN4	0.0253853
RP11-272D12.1	0
REC114	0.0847396
MRPS15P1	0
RP11-8P11.4	0
C15orf59	1.6189
C15orf59-AS1	0
RP11-24D15.1	0
TBC1D21	0
DNM1P33	0
GOLGA6A	0.030354
RN7SL429P	0
RP11-247C2.1	0
ISLR2	0.412703
RP11-247C2.2	0.133485
RP11-665J16.1	0
Metazoa_SRP	0
STRA6	0.196009
CCDC33	0.068671
RP11-60L3.2	0
RP11-60L3.6	0
CYP11A1	0.540612
CTD-2311M21.2	0.0673239
CTD-2311M21.3	0.0819415
CTD-2311M21.4	0
CTD-2311M21.5	0
SEMA7A	1.74323
MIR6881	0
UBL7-AS1	3.29388
RP11-10O17.1	0.743226
RP11-10O17.3	0.299817
SNORD77	0
CTD-3154N5.1	0.378553
CYP1A1	0.432487
CYP1A2	2.9889
MIR4513	0
LMAN1L	0.0462728
CPLX3	0.173205
MIR6882	0
RP11-151H2.3	0
Y_RNA	0
RP11-151H2.1	0
RP11-69H7.4	0
Metazoa_SRP	0
SCARNA20	0
RPL36AP45	0.653183
RP11-69H7.2	0.0637747
RP11-817O13.1	0
NIFKP4	0
GOLGA6C	0
RN7SL489P	0
GOLGA6D	0
RN7SL327P	0
DNM1P34	0
ANP32BP1	0.200534
RP11-817O13.9	4.20458
MIR631	0
RPL13P4	0.118773
CTD-2562G15.2	0
CTD-2562G15.3	1.46593
CTD-2323K18.3	0
CTD-2323K18.2	0.234781
CTD-2026K11.3	0
CTD-2026K11.2	0
CTD-2026K11.4	2.77093
CTD-2026K11.5	2.08597
CTD-2026K11.6	3.83976
ODF3L1	0.41368
DNM1P35	0.72045
RP11-24M17.4	0.278649
RP11-24M17.3	0
RP11-24M17.6	0
RP11-24M17.5	0
RN7SL319P	0
DNM1P49	0
RN7SL510P	0.144943
NRG4	0.693182
RP11-326L17.1	0.172824
TMEM266	0.580854
RP11-593F23.1	0.0506631
Metazoa_SRP	0.823544
TYRO3P	0.0653995
ISL2	0.0602863
RP11-685G9.2	0
RP11-685G9.4	0
RP11-331H13.1	0
MIR3713	0
RN7SKP217	0
RN7SL278P	0
KRT8P23	0
PSTPIP1	3.52261
RP11-797A18.5	1.14537
RP11-797A18.6	1.72108
RP11-94P14.1	0
RP11-741G21.1	0
RP11-307C19.1	0.0605671
RP11-307C19.2	0.0539881
LINGO1	2.527
LINGO1-AS1	0
LINGO1-AS2	0
CTD-2071N1.2	0
CTD-2071N1.1	0
CSPG4P13	0.375486
RP11-114H24.2	0.226445
RP11-114H24.7	0
RN7SL214P	0
RP11-114H24.4	0.136886
RP11-114H24.3	0
ADAMTS7P3	0.174965
RP11-114H24.6	0.553662
SH2D7	0.071122
SNORA63	0
RP11-285A1.1	0.510372
ACSBG1	0.397898
RP11-762H8.3	0
RP11-762H8.1	0.965981
RP11-762H8.5	0
RP11-5O23.2	0.601285
RP11-5O23.1	0
RP11-650L12.1	0
HYKK	2.80986
RP11-650L12.4	0.323887
CHRNA5	0.154088
RP11-650L12.2	0.072982
CHRNA3	0.320482
RP11-335K5.3	0
CHRNB4	0.0911269
RP11-335K5.2	0
RP11-160C18.2	0
RPL18P11	0
RP11-160C18.5	0
RP11-160C18.4	0
RPL21P116	0.175017
RNU6-415P	0
RP11-16K12.2	0.129369
RASGRF1	0.0751272
RP11-16K12.1	0
ANKRD34C-AS1	0
MIR184	0
HNRNPCP3	0.0763566
ANKRD34C	0.044603
KIAA1024	0.670307
RP11-621H8.2	0
RP11-621H8.1	0
RP11-591L14.2	0
RP11-591L14.1	0
RP11-38G5.3	0
RNU6-667P	0
RP11-38G5.2	0.241616
RP11-38G5.4	0.724647
RP11-81A1.4	0.0260387
ST20-AS1	2.19179
RP11-81A1.3	0
BCL2A1	2.87965
RP11-81A1.8	0
RP11-81A1.7	0
RP11-758M2.1	0
Metazoa_SRP	0
RP11-2E17.2	0
LINC01314	0.635188
LINC00927	0
RP11-210M15.2	3.37053
RP11-210M15.1	0.0331999
RP11-379K22.2	0.0337227
RP11-379K22.3	0.226679
MIR5572	0
RNU6-380P	0
RP11-28H5.2	2.05005
CEMIP	2.33288
MIR549A	0
RP11-351M8.1	3.87092
RP11-775C24.3	0.239369
MIR4514	0
CFAP161	0.416759
RP11-775C24.4	0.0477554
ANP32BP3	0
RP11-761I4.4	0.549207
TMC3-AS1	1.07494
TMC3	0.33764
RP11-761I4.5	0.385143
CTD-2240J17.2	1.58316
CTD-2240J17.3	0.514206
CTD-2240J17.4	0.484265
CTD-2240J17.1	0.136849
CTD-2034I4.1	0
CTD-2034I4.2	0.0476577
RP11-499F3.1	0.212619
RP11-499F3.2	0.180091
RP11-276M12.1	0.240331
RP11-597K23.1	0
MEX3B	1.62704
LINC01583	0
RNU1-77P	0
SAXO2	1.9277
ADAMTS7P1	0.0521274
GOLGA6L10	1.25815
UBE2Q2P2	3.46383
GOLGA6L9	4.5923
UBE2Q2P6	0.223565
CSPG4P10	1.91267
RP13-608F4.5	0
GOLGA6L17P	0.669102
DNM1P38	0
RP11-379H8.1	0
CPEB1	2.05865
CPEB1-AS1	0.208315
AP3B2	2.43539
RP11-752G15.4	0
AC105339.1	0.0557653
ACTG1P17	1.05916
RP11-752G15.10	1.76483
RP11-752G15.8	1.08696
FSD2	2.26115
RP11-382A20.5	0
RP11-382A20.7	0.143833
RP11-90B9.3	2.54379
RP11-90B9.2	1.28478
RP11-382A20.6	0.231114
RP11-382A20.1	0.714642
MIR4515	0
RP11-382A20.4	0.075125
BNC1	0.219888
SH3GL3	0.0479992
RNU6-401P	0
TUBAP4	0
RNU6-1339P	0
RP11-342A23.2	0.713808
RP11-342A23.1	0
EFTUD1P1	0
DNM1P41	0
RP13-262C2.3	0
UBE2Q2L	0.377398
CSPG4P11	0.0870555
GOLGA2P7	0.696105
RN7SL331P	0
GOLGA6L4	0.854677
UBE2Q2P8	0
RP11-182J1.14	1.32936
RN7SL417P	1.68631
RP11-671M22.4	0.527399
DNM1P51	0.233757
CSPG4P5	0
UBE2Q2P11	0
RP11-182J1.13	0.0628407
Metazoa_SRP	0
UBE2Q2P12	0
RP11-182J1.10	0
RP11-182J1.11	0
GOLGA6L5P	3.64735
LINC00933	0.726051
RP11-182J1.18	0.679893
ZSCAN2	3.39147
RP11-182J1.5	0.272157
RP11-245C17.2	0.216828
RP11-7M10.2	0
SNORA25	0
SLC28A1	0.0582763
RNU6-339P	0
RNU6-796P	0
RP11-255M6.1	0
RP11-561C5.1	0
NIFKP8	0
CSPG4P12	0.221951
RP11-561C5.4	0.872406
GOLGA6L3	0.55029
ADAMTS7P4	0.0836301
RP11-561C5.7	0
RNU7-79P	0
CTD-2262B20.1	1.88452
RP11-815J21.4	0.387489
RP11-815J21.3	0.0911745
RNU6-1280P	0.387086
RP11-815J21.1	0.33852
RP11-158M2.2	0.929404
RP11-158M2.3	2.98348
RP11-158M2.4	0.712714
RP11-158M2.5	0.62257
KLHL25	3.33842
MIR1276	0
RP11-158M2.6	0
RNU6-231P	0
MIR548AP	0
RP11-23A22.1	0
LINC01584	0
AGBL1	0
RNA5SP400	0
RP11-553E24.1	0
SNORD74	0
AGBL1-AS1	0
RP11-182L7.1	0
RP11-133L19.2	0
RP11-133L19.1	0
RP11-138H10.2	0
RP11-648K4.2	0
RNU6-185P	0
LINC00052	0
NTRK3	1.01408
MED28P6	0
NTRK3-AS1	0.0218953
RP11-97O12.3	0
LINC01586	1.76625
MIR1179	0
MIR7-2	0
RP11-343B18.2	0
ACAN	0.392798
RP11-63A23.2	0
KRT18P47	0
RP11-320A16.1	0.101045
RP11-326A19.2	0
RP11-326A19.4	0.41207
RP11-326A19.3	0.123483
RNU7-195P	0
HMGB1P8	0.171839
RLBP1	0
FANCI	2.16474
MIR6766	0
RP11-217B1.2	0.244193
CTD-2335A18.2	0
MIR9-3HG	1.32235
MIR9-3	0
RHCG	0.482934
LINC00928	0
RP11-429B14.4	0
RP11-429B14.1	0
TICRR	1.08588
RP11-429B14.3	0
PLIN1	4.62098
RPL36AP43	4.42615
WDR93	1.89929
RP11-300G22.2	0.538953
RNU6-132P	0
MESP1	1.58295
MRPL15P1	0
MESP2	0.280338
MIR5094	0
RP11-493E3.1	0.532072
MIR5009	0
RNU6-1111P	0
RP11-493E3.2	0
RP11-493E3.3	0
MIR3174	0
RP11-617F23.2	0.0980749
CTD-2315E11.1	0
RN7SL346P	0
RPS12P26	1.1659
GDPGP1	2.1416
TTLL13P	0.551392
RP11-697E2.10	0
RP11-697E2.11	0.47204
RP11-697E2.9	0.473029
GOLGA2P8	0.246892
RN7SL736P	0.158085
GABARAPL3	0.0302424
ZNF774	2.90125
NDUFA3P4	0.624735
RP11-154B12.3	0
CTD-3065B20.2	0.876423
CTD-3065B20.3	1.04913
CRTC3-AS1	0.82353
HSPE1P3	1.14681
RP11-387D10.4	0.146738
LINC01585	0.462052
BLM	0.579453
SNORD18	0
CTD-3094K11.1	3.98296
RN7SL363P	0.211541
AC068831.3	0.860344
AC068831.6	0.96976
PRC1	2.99296
PRC1-AS1	0.493136
Y_RNA	0
AC068831.10	0.139189
AC068831.16	0.18852
AC068831.17	0
AC068831.12	0
SV2B	0.738688
CRAT37	0
RP11-692C24.1	0
RP11-692C24.2	0
RP11-692C24.3	0
CTD-2343P13.1	0
RP11-152L20.3	0.203793
DUXAP6	0
NPM1P5	0
ST8SIA2	0.0819783
snoU109	0
ENO1P2	0
RP11-763K15.1	0
C15orf32	0
LINC00930	3.23633
RP11-386M24.3	1.4417
RP11-386M24.6	3.31528
RP11-386M24.9	0.667091
RP11-386M24.5	0.26702
RP11-386M24.10	0.129803
HMGN1P38	1.58328
RP11-386M24.4	2.93852
RP11-386M24.1	0.295563
CTD-2313J17.3	0
CTD-2313J17.5	3.9208
ASB9P1	0.878242
CTD-2313J17.1	0.85023
CTD-2313J17.6	0.385272
CTD-2313J17.7	0
MIR3175	0
RP11-368J22.2	0
RP11-326A13.2	0
RP11-326A13.1	0
RP11-326A13.3	0
RP11-266O8.1	0
RP11-164C12.2	0
RP11-164C12.1	0
RP11-739G5.1	0
LINC01579	0
RP11-76E17.1	0
RP11-76E17.2	0
LINC02207	0.147177
RP11-76E17.4	0.0646384
LINC01580	0
LINC01581	0
CTD-2643K12.1	0
RP11-452K20.1	0
RP11-354B3.1	0
RP11-57P19.1	0
RP11-255M2.3	0.021636
CTD-2576F9.1	0.962797
CTD-2576F9.2	0
RP11-255M2.1	0
RP11-255M2.2	0
LINC01197	2.18663
CTD-2536I1.3	1.14693
CTD-2536I1.2	1.25242
RP11-398J10.2	0.119022
RP11-61O11.1	0
RNU2-3P	0
RP11-759A24.3	0.0615328
RP11-4G2.1	0
RP11-236L14.1	0
RP11-236L14.2	1.87644
NR2F2-AS1	1.45271
RP11-327J17.7	0.114018
RP11-327J17.9	1.88218
RP11-327J17.2	0.209787
RP11-327J17.8	0.170791
LINC02157	0.211191
RP11-759A24.1	0.0575887
RP11-759A24.2	0.0313229
RP11-262A16.1	0.760171
RP11-522B15.3	1.17893
RP11-522B15.6	0.197054
RP11-522B15.4	0
RP11-522B15.5	0
PGAM1P12	0
RP11-522B15.1	0
RP11-522B15.7	0
RN7SKP254	0
Metazoa_SRP	0
CTD-2027G2.1	0
FAM149B1P1	0
SPATA8-AS1	0
SPATA8	0
RN7SKP181	0
RP11-315L6.1	0
CTD-2147F2.1	0
RN7SL677P	0
CTD-2147F2.2	0.0278195
RNA5SP401	0
RP11-461F11.2	0.0653335
RP11-461F11.3	0.226268
LINC00923	0.743723
RP11-753A21.2	0
RP11-753A21.1	0
AC144835.1	0
U6	0
CTD-2544M6.1	0
RNU6-1186P	0
LINC01582	0
RP11-183E24.1	0
RP11-183E24.2	0
RP11-167B3.1	0
RP11-167B3.2	0.176546
RP11-167B3.3	0
FAM169B	0.0213666
RP11-719C20.1	0
RP11-35O15.1	0.911078
RP11-35O15.2	1.30642
MIR4714	0
RP11-654A16.1	0
RP11-654A16.3	0.692502
PGPEP1L	0.253151
RP11-6O2.2	1.06851
RP11-6O2.4	1.31349
RP11-6O2.3	2.39524
AC022819.3	0.527896
LRRC28	4.71588
HSP90B2P	0.730963
HNRNPA1P62	0.0800031
RP11-616M17.1	0
RP11-20G13.3	0.123365
RP11-20G13.2	0
RP11-20G13.5	0.396165
RP11-20G13.1	0
RP11-20G13.4	0
RPL7P5	0
Y_RNA	0
DNM1P46	0.980913
CTD-2054N24.2	3.53685
CTD-3076O17.1	1.32164
ADAMTS17	1.29213
CTD-3076O17.2	0.253351
RNA5SP402	0
RP11-90E5.1	0
SPATA41	1.23721
CERS3-AS1	0.137096
CERS3	0.144639
RNU6-322P	1.97295
PRKXP1	4.40192
RP11-526I2.1	0.645282
RNU6-181P	0
Y_RNA	0
RP11-192M23.1	1.07115
RP11-66B24.5	0
RP11-76I7.1	0
RP11-66B24.3	0
RP11-66B24.2	0.250742
RP11-66B24.1	0.0618188
ALDH1A3	1.26626
RP11-66B24.9	0.0808523
RP11-66B24.4	0.59257
LRRK1	3.86117
RP11-505E24.3	0.184727
RP11-505E24.2	0
RP11-424I19.1	0
RP11-424I19.2	0.262322
RP11-299G20.2	1.18953
PCSK6	1.51045
RP11-299G20.5	1.46535
PCSK6-AS1	0
RP11-14C10.3	0
RP11-14C10.6	0
RP11-14C10.4	0
SNRPCP18	0
RP11-14C10.2	0
RP11-14C10.5	0
RNU6-807P	0.518781
DNM1P47	0.273928
GOLGA8VP	1.14544
RN7SL209P	0
OR4F6	0
OR4F15	0
OR4F14P	0
OR4F13P	0
OR4F28P	0
WBP1LP5	0
AC140725.7	0
OR4F4	0
OR4G2P	0
AC140725.8	0
FAM138E	0
AC140725.4	0.108815
MIR1302-10	0
MIR6859-3	0
DDX11L9	0
DDX11L10	0.033987
WASH4P	3.15275
MIR6859-4	0
WASIR2	0.871552
IL9RP3	0.36504
Z69720.3	0
Z69720.2	3.38384
Z69666.2	0.262928
HBZ	0.110474
HBZP1	0
HBM	0.395969
Z84721.4	0
Y_RNA	0
HBQ1	0.204297
Z69890.1	0.59945
ARHGDIG	1.05166
PDIA2	0.710479
Z97634.3	0.983815
LA16c-359F1.1	0.308464
Y_RNA	0
RP1-196A12.1	0
LINC00235	2.95522
MIR5587	0
MIR3176	0.448979
PRR35	0.0255647
NHLRC4	0.8046
WFIKKN1	3.76523
AL022341.3	2.89893
RHBDL1	2.50974
LA16c-313D11.9	0.675955
LA16c-313D11.12	1.00092
LA16c-380A1.2	2.48321
LA16c-380A1.1	2.35797
CCDC78	2.12692
HAGHL	3.86471
MSLN	0.174386
LA16c-335H7.2	0
MSLNL	0
GNG13	0
PRR25	0.240924
LA16c-360A4.1	0.336086
LA16c-306A4.1	1.73804
LA16c-306A4.2	0.114223
LMF1-AS1	0.296476
RP11-161M6.6	1.26643
SOX8	2.03018
RP11-161M6.3	0
SSTR5-AS1	0.0127959
SSTR5	0
C1QTNF8	0
LA16c-349E11.1	0
LA16c-381G6.1	0.026878
RP11-616M22.11	0.131807
RP11-616M22.3	0
TPSG1	0.649683
RP11-616M22.12	0.781772
TPSB2	1.52919
TPSAB1	1.9939
TPSD1	0.217118
RP11-616M22.5	0
PRSS29P	0
RP11-616M22.10	0
RP11-616M22.9	0
TPSP2	0
RP11-616M22.7	0
LA16c-358B7.4	0.484941
RPS20P2	0
BAIAP3	3.34014
LA16c-312E8.2	0
LA16c-312E8.5	0.739391
LA16c-312E8.4	4.03568
LA16c-390E6.3	0
RPS3AP2	0.057221
PTX4	0.172892
LA16c-385E7.1	2.06839
LA16c-380F5.1	0.432664
LA16c-380F5.3	3.10468
LA16c-313F4.1	1.26145
LA16c-425C2.1	1.30404
LA16c-395F10.2	0.999987
LA16c-395F10.1	0
LA16c-431H6.7	0.495025
LA16c-329F2.2	0.842451
MIR3177	0
LA16c-361A3.3	3.70991
IGFALS	1.54153
MEIOB	0.20213
LA16c-429E7.1	0
LINC00254	0
LINC02124	0
HS3ST6	0.101231
RPL3L	0.123136
RNF151	0.134845
AC005363.11	0.406172
NOXO1	0
SYNGR3	0.364375
AC005606.14	0
NPW	0.365961
RN7SL219P	0
MIR1225	0
RP11-304L19.1	2.44115
RP11-304L19.3	4.16552
MIR6511B1	0
RP11-304L19.4	0
RP11-304L19.2	0.212831
Y_RNA	0
MIR4516	0
MIR3180-5	0
RAB26	3.28384
SNORD60	0
CASKIN1	1.80692
RP11-304L19.12	0
MIR3677	0
MIR4717	0
RP11-715J22.1	0.746817
ABCA17P	0.999212
CCNF	2.22588
MIR6767	0
RP11-715J22.3	3.95309
RP11-715J22.4	1.25673
C16orf59	1.03109
MIR6768	0
RP11-715J22.2	0.257206
NTN3	0.164381
RP11-715J22.6	0.511768
RP11-20I23.2	4.06288
MIR3178	0
RP11-20I23.13	0.29731
RP11-20I23.11	0
RP11-20I23.8	0.174443
RP11-20I23.6	0.127031
RP11-20I23.7	0
RP11-20I23.5	0.635385
RP11-20I23.10	0.297334
CTD-3126B10.2	0.762602
AC141586.5	1.35539
PDPK2P	0.350261
CTD-3126B10.5	0.174038
CTD-3126B10.4	0.213282
CTD-2270P14.2	0.100479
PRSS27	2.3159
SRRM2-AS1	0.983631
CTD-2270P14.5	2.22872
PRSS33	0
SNORA3	0
PRSS41	0
PRSS21	0.12288
EIF1P4	0
ZG16B	0.40214
PRSS30P	2.88154
LA16c-325D7.1	0.705718
LA16c-325D7.2	0.691099
RPL23AP86	0.205893
LA16c-321D4.2	1.86919
KREMEN2	0.0998309
PKMYT1	0.495751
PAQR4	3.67011
LA16c-380H5.6	0.126855
LA16c-380H5.3	0.038918
LINC00514	0
LA16c-380H5.2	0.460272
LA16c-380H5.5	3.58163
CLDN9	0.658193
CLDN6	0.0761404
RP11-473M20.5	1.82546
MMP25	2.25881
RNU1-22P	0.471089
ZSCAN10	0.0339934
RP11-473M20.11	1.68816
CASP16P	0.184197
RP11-473M20.16	0.738409
AJ003147.8	0
AJ003147.9	0.108258
OR1F1	0
OR1F2P	0
MEFV	0.923224
LINC00921	3.38534
AJ003147.11	0.948331
LA16c-360H6.1	2.59108
LA16c-360H6.3	0.708616
RP11-433P17.1	0.120381
OR2C1	0.135026
LA16c-306E5.2	0
MTCO1P28	0.681252
MTND1P8	0.77287
MTRNR2L4	0.623054
ZSCAN32	3.97074
ZNF597	3.23886
C16orf90	0
LA16c-306E5.1	0
NLRC3	3.41234
LA16c-390H2.4	0.587141
SLX4	4.42173
RP11-461A8.4	2.30381
RP11-461A8.5	1.85519
RP11-95J11.1	0
RP11-462G12.2	1.04846
RP11-462G12.1	3.5349
RP11-462G12.4	0
RP11-95P2.4	0
RP11-95P2.3	0.997393
SRL	3.15508
GLIS2-AS1	2.90109
RP11-295D4.1	1.34435
RP11-295D4.3	4.73899
RP11-295D4.4	0.939548
RP11-295D4.5	0.698763
RP11-295D4.7	0.14979
RP11-709D24.8	0.958892
C16orf96	0.596629
RP11-709D24.5	0
SUB1P3	0
RN7SL850P	0
RP11-709D24.6	0.148332
Metazoa_SRP	0.682984
MIR6769A	0
C16orf71	1.65754
Metazoa_SRP	0.604957
SEPT12	0.0489302
SMIM22	0.325273
RP11-127I20.5	0.112223
RP11-127I20.8	0.887112
SEC14L5	0.288912
NAGPA-AS1	2.825
RP11-10K17.3	0.106811
RP11-10K17.6	0.127687
ENPP7P14	0.104039
RP11-382N13.6	0
LINC02164	0
RP11-420N3.2	0.0523551
RP11-382N13.4	0
RP11-382N13.1	0
SNRPCP20	0
RP11-382N13.3	0
LINC01570	0
MIR8065	0
RP11-19H6.1	0
RBFOX1	0.0382146
RP11-509E10.3	0
RP11-509E10.1	0
RP11-468I15.1	0
RP11-185J20.1	0
RP11-185J20.2	0
RNU7-99P	0
RNU6-457P	0
RNU6-328P	0
RP11-545E8.1	0
snoMe28S-Am2634	0
RP11-26O3.1	0
SNORA40	0
CTD-2535I10.1	0
RP11-279O17.2	0
LINC02152	0.081957
RP11-279O17.3	0
RP11-568A19.1	0
RP11-483K5.2	0
RP11-483K5.3	0
TMEM114	0
RP11-475D10.4	1.75237
RN7SL743P	0
RNU7-63P	0
RP11-475D10.5	0
RP11-152P23.2	0
RP11-77H9.6	0
RP11-77H9.1	0
RP11-77H9.8	0.246727
RP11-473I1.6	0
RPL21P119	0.514722
LINC02177	0.0181262
LINC01177	0
LINC01195	0
RP11-418I22.2	0
RP11-418I22.3	0
RNA5SP403	0
RNA5SP404	0
RP11-297M9.1	0
GRIN2A	0.332295
RP11-297M9.2	0
RP11-895K13.2	0
IMPDH1P11	0
RN7SL493P	0
RP11-609N14.1	0
RP11-609N14.4	1.0019
RNU6-633P	0
LINC01290	0.22508
RP11-27M24.2	0
TEKT5	0.180581
RP11-109M19.1	0
MTCYBP33	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
MTND3P13	0
MTCO3P24	0
MTATP6P24	0
TVP23A	1.48094
RP11-876N24.1	0.0827212
RP11-876N24.2	0
CIITA	4.93496
DEXI	2.38952
RP11-876N24.5	2.85024
RP11-876N24.4	3.08745
RPL7P46	0.145433
RP11-66H6.4	0.429631
RP11-66H6.3	0
HNRNPCP4	0.475918
RMI2	1.20004
TNP2	0
PRM3	0
SNORA48	0
PRM2	0.757016
PRM1	0.703665
MIR548H2	0
Y_RNA	0
RP11-485G7.5	0.0876995
RP11-485G7.6	0.0844226
CTD-3088G3.8	0.694076
CTD-3088G3.4	0.1928
CTD-3088G3.6	0
RP11-490O6.2	1.99493
Metazoa_SRP	1.0038
RP11-486I11.2	1.94874
BCAR4	0
RP11-166B2.8	1.41
RP11-166B2.3	1.19564
COX6CP1	0.938333
RP11-166B2.5	0.568857
RP11-166B2.9	0
NPIPB2	1.67796
TNFRSF17	0.251073
UBL5P4	0
RP11-166B2.7	0
RPS23P6	0.292266
RP11-276H1.3	0.0377062
RP11-276H1.2	0
ACA64	0
RP11-165M1.3	0
RP11-165M1.2	0
RP11-165M1.1	0.0498167
RP11-552C15.1	0.147985
CTD-3037G24.4	0.226388
CTD-3037G24.3	0.192176
CTD-3037G24.5	0
MIR4718	0
CTD-2583P5.1	0
CTD-2583P5.3	0
SNORA27	0
RP11-14K2.1	0
SHISA9	0.149582
AC009134.1	0
U91319.1	0
