Name	Small Intestine - Terminal Ileum
LINC02092	0
CTD-2532D12.5	0
CTD-2582D11.1	0
LINC02074	0
MGC16275	0.559035
CTD-2514K5.4	0
DNAI2	0.101851
RP11-647F2.2	0.0780654
KIF19	4.17137
BTBD17	0.124616
GPR142	0.336394
RNA5SP448	0
CD300LB	0.56393
CD300C	1.90332
AC079325.5	0
CD300LD	0
C17orf77	0.15402
CTD-2006K23.1	0.0912616
CD300E	0.468496
CTD-2006K23.2	0
CD300LF	3.72695
RP11-452I5.2	1.42347
GRIN2C	0.819075
FADS6	4.63323
USH1G	0.115286
OTOP2	0.983893
OTOP3	0.19155
HID1-AS1	0.788892
RNU6-362P	0
RN7SL573P	2.94757
RP11-1112G13.3	0.304838
TRIM80P	0.104671
Y_RNA	0
RP11-649A18.3	0.321092
RP11-649A18.5	0.927672
RP11-649A18.4	0.663217
RP11-649A18.12	1.268
AC011933.2	0.124031
RP11-16C1.3	0
RP11-16C1.2	0.0564756
RP11-16C1.1	0.0609367
MIR3678	0
RNU6-938P	0
Y_RNA	0
MIR6785	0.42618
SMIM6	2.39638
RP11-474I11.8	0
RP11-474I11.7	0.059166
MIR4738	0
RP11-552F3.4	0.52922
RP11-552F3.9	1.57201
RP11-552F3.10	2.62278
GALR2	0.251958
ZACN	0.202447
MIR6868	0
FOXJ1	0.210172
RNF157-AS1	0.656398
ATP5LP6	0
ATF4P3	0.438914
QRICH2	1.93468
Y_RNA	0
RNU6-24P	0
RP11-794C22.2	0
RPL7P49	0
AANAT	0.51399
PRCD	2.92137
RP11-666A8.7	2.46868
RP11-666A8.8	1.63562
RP11-666A8.12	2.25473
SNORD1B	0
RP11-666A8.13	0.547465
RP11-666A8.9	0.672018
ST6GALNAC2	2.39585
RP11-666A8.11	0
RNU6-227P	0
RP11-318A15.2	0.4711
RNY4P36	0
RP11-318A15.8	0.210187
uc_338	0
RNU6-97P	0
LINC02080	0.100161
LINC00868	0
MGAT5B	0.467731
RP11-87G24.3	0.103352
RP11-87G24.6	0.133517
RP11-87G24.2	0.0765257
Metazoa_SRP	0
RNU4-47P	0.472105
CYCSP40	0.123077
RP11-285E9.6	0.0448112
RP11-285E9.5	0
RP11-936I5.1	0.147761
MIR4316	0
Y_RNA	0
RP11-75C10.6	0.639756
RP11-75C10.7	0
RP11-75C10.9	0.367428
RP11-13K12.2	0
RP11-13K12.1	0.281134
RP11-13K12.5	0.394186
RP11-13K12.6	0
LINC01987	0.0610093
LINC01973	0.00945162
RNU1-80P	0
RP11-637C24.5	0
UBE2V2P2	0
RNU6-625P	0
C17orf99	0.0800244
EIF5AP2	0.0641729
RP11-219G17.6	0
BIRC5	4.91057
TMEM235	0.0118308
RP11-219G17.9	0
THA1P	0.164177
RP11-219G17.8	0
LINC01993	0.152954
AC061992.2	0.221131
RP11-806H10.4	0.24359
RN7SL236P	0
SNORA30	0
DNAH17	0.752793
DNAH17-AS1	0
RP11-559N14.6	0
RN7SL454P	0
LINC02081	0.156079
CTD-2357A8.2	0.184704
RNU6-638P	0
RPL9P29	1.75843
CEP295NL	0.199826
CTD-2373H9.3	0.138841
CTD-2373H9.5	0.122499
C1QTNF1-AS1	0.249171
RBFOX3	0.678228
RP11-398J5.1	0
CH17-351M24.1	0
MIR4739	0
LINC02078	0.0663643
ENPP7	0.442395
CBX2	0.871077
CBX8	2.27876
RP11-353N14.1	0
LINC01977	0.186418
RP11-353N14.3	0
LINC01979	0.184285
LINC01978	1.40409
RP11-353N14.7	0
CTD-2529O21.1	0
CTD-2529O21.2	0.165422
CCDC40	2.13952
MIR1268B	0
RP11-334C17.3	0.934727
RP11-334C17.6	0.820291
CARD14	1.09739
CTD-2047H16.2	0.352091
CTD-2047H16.5	0.221142
CTD-2047H16.3	0.226297
CTD-2047H16.4	1.22807
MIR4730	0
CTD-2526A2.2	0.27471
CTD-2526A2.4	0
NPTX1	0.784672
CTD-2526A2.5	0
CTD-2526A2.6	0
RPL32P31	0
RPL31P7	0
RP11-28G8.1	0.0272839
CTD-2561B21.4	0.0855777
CTD-2561B21.3	0.0753949
CTD-2561B21.5	0.0695008
RPL12P37	0
CTD-2561B21.8	0.98942
CTD-2561B21.11	0.504785
CTD-2561B21.10	0.389485
BAIAP2-AS1	4.30786
MIR657	0
MIR3065	0
MIR1250	0
RP11-149I9.2	0.247123
AATK-AS1	0
RP11-455O6.2	0.740045
AC027601.1	2.91186
RP11-455O6.8	2.95526
RP11-455O6.5	0.298287
LINC00482	2.04552
TMEM105	0.208458
RP11-455O6.9	0.960565
RP11-1055B8.9	2.12389
RP11-1055B8.2	0
RP11-1055B8.3	0.261982
RP11-1055B8.10	0.108777
RP11-1055B8.1	0.586267
MIR4740	0
MIR3186	0
LINC01971	0.0663942
RP13-766D20.1	0
RP13-766D20.2	0.590206
FSCN2	0.895416
Y_RNA	0
TSPAN10	0.359899
PDE6G	1.13755
MIR6786	0
RP13-1032I1.11	2.26833
GCGR	0.790356
PPP1R27	0.137385
RP11-498C9.4	1.96648
RP11-498C9.15	2.02579
RP11-498C9.12	0.382129
MAFG-AS1	0.824999
MYADML2	0.138682
AC137723.5	0
NOTUM	0.210363
RP11-498C9.17	0
RAC3	3.43206
RP11-1182P23.5	0.273735
RP13-650J16.1	0.367516
RP11-1376P16.1	0.113288
RP13-516M14.2	0.750828
MIR6787	0
RP13-516M14.8	4.55437
LINC01970	0.348607
TEX19	0
UTS2R	0.123544
RP13-20L14.1	0.762127
RP13-20L14.4	0.470314
Y_RNA	0
HEXDC-IT1	1.09661
RP13-20L14.6	1.85409
RP13-20L14.10	2.18337
RP13-991F5.2	0.300401
NARF-IT1	2.26052
RP13-638C3.6	0.520323
RP13-638C3.2	0.886665
RP13-638C3.3	1.0755
RP13-638C3.5	0.204629
MIR4525	0
RP11-388C12.1	0.0923044
RP11-388C12.5	1.20845
RP11-388C12.8	2.52352
RP11-567O16.1	0.072401
ZNF750	0.240745
RP11-497H17.1	1.60179
B3GNTL1	2.23233
RP11-1197K16.2	0
AC144831.3	2.50394
AC144831.1	2.94971
AC139099.7	0
AC139099.4	0.0710703
AC139099.6	0
AC139099.5	0.0155221
RPL23AP87	0.0555727
AP005530.1	0
AP005530.2	0
FAM166AP6	0
TUBB8P12	0.0908588
RP11-683L23.7	0
IL9RP4	0
RP11-683L23.6	0
ROCK1P1	0.558662
MIR8078	0
RP11-705O1.8	0.291347
RP11-720L2.4	0
RP11-720L2.2	0
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	0.0341913
TYMSOS	1.13613
RP11-806L2.2	0.100667
RP11-806L2.5	0
RP11-806L2.6	0.993982
RP11-769O8.1	0.346809
RP11-769O8.3	0.465909
RNU1-109P	0
RP11-672L10.6	1.54608
BOLA2P1	0
RP11-672L10.5	0
RP11-672L10.3	0
RP11-672L10.2	0.117177
ADCYAP1	0.97068
LINC01904	0
RP11-689C9.1	0
RP11-78F17.1	0
RP11-78F17.3	0
COX6CP3	0
LINC00470	0.037883
RN7SKP72	0
RP11-288C17.3	0
RP11-288C17.1	0
RP11-476K15.1	0
CTD-2015H3.2	0
CTD-2015H3.1	0
RP11-161I6.2	0
CTD-2533G20.1	0
snoU109	0
RP11-715F3.2	0.552652
RP11-715F3.1	0
NDC80	2.68036
KATNBL1P3	0
Y_RNA	0
RNU6-340P	0
CBX3P2	1.68931
RP11-703M24.5	0
Y_RNA	0.40637
RP11-737O24.5	1.26462
RP11-737O24.3	0.237519
RP11-737O24.2	0.0992967
RP11-737O24.1	0
SNRPCP4	0
RP11-193E15.4	0.113431
SNORA70	0
MYOM1	3.94486
RNU7-25P	0
RP13-270P17.2	1.03341
RP13-270P17.1	0.555277
RP11-838N2.5	0
LINC01895	0
RPL31P59	0
IGLJCOR18	0
RPL21P127	0
BOD1P1	0
GAPLINC	0.165266
DLGAP1	0.139021
RN7SL39P	0
RP11-710M11.1	0
DLGAP1-AS2	2.91728
RP11-874J12.4	0
RP11-874J12.3	0
DLGAP1-AS3	0
MIR6718	0
RNU6-831P	0
DLGAP1-AS4	0
GAPDHP66	0
DLGAP1-AS5	0
RP11-138C24.2	0
RP11-183C12.1	0
RP11-172F10.1	0
PPIAP14	0
LINC01892	0
BOD1P2	0
AKAIN1	0
RP11-190I17.2	0
RP11-835E18.5	0.103797
CTD-3096M3.1	0
CTD-3096M3.2	0
RP11-286N3.1	0
RP11-286N3.2	0
MIR3976HG	0
MIR3976	0
TMEM200C	0.52719
RP11-945C19.4	0
L3MBTL4	1.35087
RP11-793A3.1	0.252848
RNU5F-3P	0
RP11-793A3.2	0.0667566
L3MBTL4-AS1	0.150605
MIR4317	0
RP11-637N19.1	0.0234125
RNU6-349P	0
CTD-2124B20.2	0
LINC01387	0
CTD-2124B20.3	0
RN7SL282P	0
RP11-91I8.1	0
RP11-91I8.2	0
RP11-91I8.3	0
ARHGAP28	0.928176
RP11-146G7.2	0
LINC00668	1.10657
SCML2P1	0
RNU6-916P	0
LAMA1	0.704686
RP11-781P6.1	0.056051
RP11-76K13.3	0
SLC25A51P2	0
LRRC30	0
SNORA48	0
RP11-678G15.2	0
RP11-678G15.1	0
U3	0
RP11-376P6.3	0.0852022
RP11-789C17.3	0
RP11-789C17.1	0.977207
RP11-789C17.5	0
RFWD2P1	0
RN7SL50P	0
THEMIS3P	0
AKR1B1P6	0
RP11-661O13.1	0.904587
TOMM20P3	0
GACAT2	0.274382
MTCL1	2.52102
Y_RNA	0
RP11-674N23.4	0.0707432
RPS4XP19	0
RP11-143J12.3	1.46497
NDUFV2-AS1	2.62876
Y_RNA	0
Y_RNA	0
RP11-888D10.4	2.51955
RP11-888D10.3	0.462416
RP11-61L19.2	0.147374
RP11-61L19.1	0.0427005
RP11-881L2.1	0.0849006
PPP4R1-AS1	0.169861
RNU6-903P	0
KRT18P8	0
RP11-692N5.2	0.0866245
ZNF415P1	0
RN7SL862P	0
RNA5SP449	0.342831
PIGPP4	0
TXNDC2	0.0451527
RP11-474N24.6	0.544053
RNA5SP450	0
RP11-419J16.1	0.133552
RP11-138E9.2	0
RP11-243E13.2	0
LINC01254	0
RP11-883A18.3	0.10767
LINC01887	0
RP11-856M7.7	0
CCDC58P1	0
RP11-856M7.4	0
RP11-856M7.8	0
PMM2P1	0
RP11-856M7.1	0
PIEZO2	0.710429
RP11-856M7.2	0
RP11-21G15.1	0.0144541
MIR6788	0
RP11-513M1.1	0
RP11-93H10.1	0
RP11-128P17.2	0
RP11-128P17.4	0
RP11-128P17.3	0
LINC01928	0
LINC01255	0
RP11-712C7.2	0
SLC35G4	0
RP11-677O4.5	0
NPIPB1P	0.24001
RP11-677O4.6	0.089766
RP11-677O4.4	0
MIR7153	0
RP11-677O4.2	0
GNAL	2.7336
ASNSP6	0
RP11-78A19.2	0
RP11-78A19.4	0
RP11-820I16.1	0.0981655
RP11-820I16.2	0
RP11-820I16.3	0.0635032
RP11-703I16.1	1.9141
RP11-703I16.3	0
RP11-703I16.2	0
AP002414.1	0
RP11-815J4.7	0.129876
RP11-815J4.6	0.0184556
RP11-815J4.1	0
RP11-815J4.5	0
ANKRD62	0.00724192
RNU6-324P	0
SDHDP1	0
RP11-64C12.7	0
RP11-64C12.5	0
RP11-64C12.4	0
RP11-64C12.3	0.0360394
CCDC58P3	0
RP11-64C12.6	0
RP11-64C12.9	0
CIDEA	0.489583
RP11-64C12.1	0.106767
RP11-64C12.8	0.0914863
RNU6-170P	0
RNU7-129P	0
PRELID3A	1.95552
RP11-861E21.1	0.860606
RP11-861E21.2	0.68402
SPIRE1	3.20007
RP11-861E21.3	0.172816
CEP76	1.79167
RP11-973H7.3	1.9785
RP11-973H7.5	0
LINC01882	0.169712
Y_RNA	0
RP11-973H7.1	0.256678
STK25P1	0.04664
EIF4A2P1	0.150702
RP11-773H22.4	0.851037
RP11-807E13.3	0
RP11-807E13.2	0
RP11-794M8.2	0
RP11-794M8.1	0
LDLRAD4	4.15229
RP11-756J15.3	0
C18orf15	0.0193249
RP11-756J15.2	0.070623
RP11-691H4.3	0
LDLRAD4-AS1	0.0997342
MIR5190	0
RP11-691H4.4	0
RP11-53B2.1	0.0941101
RP11-53B2.2	0.420518
RP11-53B2.5	0.51202
RP11-53B2.3	0.149242
RP11-53B2.6	0.707551
RP11-53B2.4	0.0601255
MIR4526	0
RP11-701H16.4	1.14169
RP11-720L3.1	0
RN7SL362P	0
MC5R	0
MC2R	0
RP11-681N23.1	0
RP11-411B10.7	0.0924763
RP11-411B10.8	0.11792
ZNF519	1.10947
RP11-411B10.2	0.61316
FRG2LP	0
RP11-411B10.5	0
NF1P5	0
ANKRD20A5P	0.718853
RNU6-316P	0
RHOT1P1	0.723784
RP11-757O6.6	0.453941
CYP4F35P	1.8352
RP11-757O6.7	0
RP11-757O6.4	0
TERF1P2	0
FEM1AP2	0.0227025
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0.00893134
VN1R74P	0
GTF2IP8	0
ANKRD30B	0.0552996
RNU6-1210P	0
RP11-1157N2__B.2	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
RP11-527H14.4	0
LINC01443	0.633837
LINC01444	0.172264
RP11-527H14.1	0.0716104
RP11-805F19.3	0.0252107
RP11-805F19.4	0.0460636
RP11-805F19.5	0
RP11-805F19.2	0
RP11-805F19.1	0
RP11-454P7.3	0
BNIP3P3	0
RP11-454P7.1	0
AP005901.1	0
RNU6-721P	0
RP11-254G11.1	0.063165
RNU6-120P	0
EXOGP1	0
RP11-699A5.2	0
GREB1L	0.444518
RP11-296E23.2	0
RP11-296E23.1	0
SNORD23	0
RP11-13N13.5	0.796677
RP11-13N13.6	0.319096
MIR320C1	0
SNORA81	0
Y_RNA	0
RN7SL233P	0
SNORA73	0
MIR133A1HG	0.083985
RP11-268I9.1	0
RP11-268I9.3	0
RNU6-1038P	0
RP11-268I9.4	0
RNA5SP451	0
LINC01900	0
RP11-595B24.2	0.543642
RNU6ATAC20P	0
RP11-627G18.2	0.455613
RNU6-702P	0
RP11-627G18.1	0.612735
RP11-627G18.4	0
RP11-535A5.1	0.844401
CTAGE1	0.0169276
RP11-863N1.4	0
RPS4XP18	0
RNU6-1032P	0
RP11-739L10.1	0.185093
RP11-370A5.1	0.077814
RP11-370A5.2	0.174917
UBE2CP2	0.525956
RN7SL745P	0
Y_RNA	0
CABLES1	3.44632
TMEM241	1.64303
RP11-17J14.2	0
Y_RNA	0
RP11-639E23.1	0
Y_RNA	0
RPS10P27	0
RPL23AP77	0
RP11-403A21.1	0.735098
TTC39C-AS1	0.493266
RP11-403A21.3	0
RP11-799B12.2	0.708983
RNU5A-6P	0
RP11-799B12.1	3.56808
CABYR	0.56102
RP11-799B12.4	3.05053
RNA5SP452	0
Metazoa_SRP	0.139773
RNU6-435P	0
MIR320C2	0
RP11-621L6.2	0
RP11-621L6.3	0.27508
Y_RNA	0
RP11-178F10.1	0
HRH4	0.0906868
RP11-178F10.2	0
RP11-178F10.3	0
EIF4A3P1	0
LINC01915	0.359507
RP11-449D8.2	0
RAC1P1	0
RP11-449D8.3	0
RP11-449D8.5	0.0495625
LINC01894	0.0817389
WBP2P1	0
RP11-958F21.3	0
ZNF521	4.40689
CTD-2576N18.1	0
CTD-2006O16.2	0
RN7SL97P	0
RP11-737G21.1	0
RPS24P18	0
PSMA8	0.113274
DHFRP1	0.192558
NPM1P2	0
TAF4B	3.89065
FAM60BP	0.0684278
RP11-25D3.1	0
RP11-107K17.2	0
RNU6-1289P	0
LINC01543	0.0767668
KCTD1	2.02722
RP11-9E17.1	0.624359
RP11-349H17.2	0
MIR8057	0
CIAPIN1P	0.05708
AQP4-AS1	0.00759403
PCAT18	0.0649593
RP11-552O4.1	0
RP11-552O4.2	0
AQP4	0.0400607
CHST9	0.122584
RP11-526I8.2	0
LINC01908	0
RP11-739N10.1	0
RP11-26N15.2	0
UBA52P9	0
RP11-612A1.1	0
RBM22P1	0
PA2G4P3	0
CDH2	1.0645
AC015933.2	0
RP11-430E17.1	0
ARIH2P1	0
RP11-510D21.1	0
RP11-510D21.2	0
RNU6-408P	0
CTD-2515C13.1	0
CTD-2515C13.2	0
RP11-784B15.1	0
MIR302F	0
RP11-675P14.1	0
RP11-675P14.2	0
RP11-25I11.1	0
RNU6-857P	0
DSC3	0.263421
DSCAS	0.210356
DSC1	0.0578625
RP11-408H20.3	0
DSG1	0.0648042
DSG1-AS1	0
RNU6-167P	0
DSG4	0.0415962
Y_RNA	0
DSG3	1.54732
RP11-650P15.1	0.0859187
DSG2-AS1	0.273386
TTR	1.01801
B4GALT6	2.36913
RP11-549B18.1	1.02871
RN7SKP44	0
LRRC37A7P	0.0830195
SLC25A52	0.0374962
RP11-210K20.2	0.206745
RP11-210K20.6	0
RP11-210K20.5	0.179304
RNU6-1050P	0
RP11-326K13.4	1.47309
PGDP1	0
RP11-326K13.2	0
RP11-326K13.3	0
RP11-326K13.5	0.161322
RP11-53I6.1	0.0691177
RP11-53I6.3	0.328536
RP11-53I6.4	0.310345
GAREM1	4.02085
RNA5SP453	0
CLUHP6	0
RP11-344B2.3	0
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.430892
WBP11P1	0
RP11-386P4.1	0
KLHL14	1.68009
AC012123.1	0.178402
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	0.12984
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	0.632098
NOL4	0.06709
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0
RP11-379L18.3	0
DTNA	3.33639
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0.107646
RP11-294N21.2	0
RP11-294N21.3	0.259756
RP11-158H5.2	3.16069
RP11-158H5.8	0.74582
RP11-158H5.7	1.84416
RP11-54G14.1	0.636464
ZNF396	0.994847
RP11-322E11.1	0
RP11-322E11.2	0.0720908
RP11-322E11.5	1.20681
RP11-322E11.3	0.329148
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.419524
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0
RP11-723J4.3	1.28665
MOCOS	3.9496
RP11-49I11.4	1.25614
RP11-49I11.2	0
RP11-49I11.3	0
FHOD3	3.05914
KIAA1328	1.72035
RP11-58G13.1	0
RP11-95O2.1	0.210032
CELF4	0.519671
RP11-95O2.5	1.54651
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0.132293
RP11-1I2.1	0
RPL7AP66	0.822875
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0.0141434
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.0307919
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	0.477212
RP11-115N12.1	0.164039
LINC00907	0.0545008
RNA5SP454	0
RIT2	0.0466976
SYT4	0.334961
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0.0220773
LINC01478	0
MLECP1	0
RP11-456K23.1	1.48905
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.140242
RP11-846C15.2	0
SLC14A2	0.12052
SLC14A2-AS1	0.0275439
RP11-749H17.1	0
RP11-749H17.2	0
RP11-116O18.1	0.229796
RP11-116O18.3	0.0577545
SLC14A1	2.43558
RP11-618K16.4	0
SIGLEC15	0.123319
RN7SKP26	0.219339
RP11-8H2.1	0.102823
RNY4P37	0
RNU6-1278P	0
RNF165	0.226555
RP11-63I8.1	0
LOXHD1	0.0983509
ST8SIA5	0.0471674
RP11-742D12.1	0
RP11-742D12.2	0.014586
RP11-687F6.5	0.219317
PIAS2	3.80915
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	1.61322
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0
RP11-49K24.3	2.26069
RP11-49K24.4	0.97372
RP11-49K24.8	0.894192
RP11-49K24.5	0.704627
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
SMAD2	4.02631
RP11-380M21.1	0.130712
RP11-380M21.4	0
RP11-380M21.3	0
ZBTB7C	2.48257
RP11-246E12.2	0
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.119226
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0
RP11-484L8.1	0.0584643
RP11-1058N17.1	0
RP11-15F12.6	0
RP11-15F12.1	0.257385
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.738896
MIR1539	0.128723
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	2.62655
SMUG1P1	0
RP11-813F20.2	0
SNHG22	0.853836
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	0.914264
RP11-699C17.1	0.496494
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	1.07369
RPLP0P11	0
MAPK4	0.477535
RP11-10I6.2	0
MRO	1.25688
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
ELAC1	3.80894
SRSF10P1	0
RNU1-46P	0
LINC01630	0.00709367
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.0496108
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	0
LINC01919	0
LINC01917	0
RPL29P32	0
RP11-116K4.1	0.207194
SNORA37	0
RP11-850A17.1	0.467803
STARD6	0
C18orf54	1.29943
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	2.14959
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.101263
RP11-397A16.3	0
LINC01416	0
CTD-2008L17.1	0
CTD-2008L17.2	0.0241153
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0.0229638
RP11-456O19.3	0
WDR7	2.75593
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0.0264928
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.0627897
RP11-714M23.2	0
ONECUT2	0.0283535
RP11-706P11.2	0.464092
RP11-35G9.3	1.93546
RP11-35G9.5	1.74017
RNU6-742P	0
RSL24D1P11	0.45811
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.225809
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.588169
RP11-1151B14.5	0
RP11-1151B14.4	0.294719
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	1.06445
RP11-126O1.5	0.666565
RP11-126O1.4	0
MRPL37P1	0.0578142
RP11-108P20.2	0.237675
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0.0347065
RP11-685A21.1	0
GRP	0
RAX	0
CPLX4	0
RP11-27G24.1	0
CCBE1	3.63171
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0.427915
RP11-2N1.3	0.143015
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0.0190823
PMAIP1	3.88843
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0.0560283
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.107114
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0.0410177
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.258804
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0.0330422
RP11-879F14.2	0.135353
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0.0077196
PIGN	2.49155
RPIAP1	0
RP11-173A16.2	0.0649957
RP11-173A16.1	0.624697
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0.0682453
RP11-120K19.4	0.412709
RP11-120K19.3	0.244317
RN7SL705P	0
RNU6-142P	0
RP11-299P2.1	0
RP11-299P2.2	0.075782
RP11-635N19.1	2.55605
RP11-635N19.2	0.0629932
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0235
SERPINB4	0
SERPINB11	0
SERPINB3	0.0777921
SERPINB7	0.0273503
SERPINB2	0.0497841
SERPINB10	0
HMSD	0.337198
RP11-793J2.1	0.380258
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0.00768058
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
CDH19	3.43294
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0.184265
CTD-2541J13.1	0.278551
DSEL	1.47676
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.288487
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.20139
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.187745
RP11-861L17.2	0
RP11-674P19.2	0.188729
RP11-17E3.1	0
DOK6	0.395048
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0
RP11-543H23.2	0
CD226	1.14428
RTTN	3.09371
LINC01909	0.728674
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0.0505255
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0.816801
HNRNPA1P11	0
NETO1	0.127703
RP11-713C5.1	0.161089
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0.00939433
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.133298
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	1.57634
LINC01922	0
FAM69C	0.155141
RP11-231E4.5	1.01105
CNDP1	0.17195
RP11-231E4.3	0
ZNF407	3.92972
RP11-405M12.3	0.346328
RP11-405M12.4	1.55503
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	0.368901
RP11-504I13.2	0.0196734
