Name	Liver
FBN3	0.0439644
CTD-3020H12.3	0
CTD-3020H12.4	0
KANK3	2.30937
CTD-2550O8.7	0.249954
MIR4999	0
RP11-886P16.6	0
RP11-886P16.10	0.0563785
PRAM1	1.98276
AC092316.1	0.0931243
AC130469.1	0.651418
ADAMTS10	4.62763
AC130469.2	0.262155
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
ZNF558	4.17071
CTD-2529P6.3	1.25016
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00204477
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.0249095
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	0.762981
ZNF699	0.24044
ZNF559	1.5883
CTC-325H20.7	0.177193
ZNF177	0.380088
ZNF559-ZNF177	0.116734
CTC-325H20.8	0
ZNF560	0
CTC-543D15.3	0
CTC-543D15.1	0
ZNF426	0.760746
CTC-543D15.8	0.219758
ZNF561	4.52751
ZNF561-AS1	1.24531
ZNF562	1.84146
RPS4XP22	0.0700002
ZNF812P	0.0935374
CTD-3116E22.8	0.120674
CTD-3116E22.6	0
CTD-3116E22.7	0.142006
ZNF846	1.53203
CTD-2623N2.3	0.845299
UBE2L4	0.111884
CTD-2623N2.5	0
SNORA70	0
RPL10P15	0.332895
CTD-2623N2.11	0
CTD-2553C6.1	0.0698303
RDH8	0
MIR5589	0
CTD-2240E14.4	2.18253
SNORD105	0
SNORD105B	0
S1PR2	3.42103
MIR4322	0
CTD-2369P2.5	0.0590705
CTD-2369P2.4	0
CTD-2369P2.8	0.0366725
ICAM5	0.152396
ZGLP1	3.8394
AC114271.2	2.11856
ICAM3	1.09769
PDE4A	1.23723
CTC-429L19.3	0.944712
S1PR5	0.646466
RNU7-140P	0
MIR1238	0
CDKN2D	3.52959
AP1M2	0.384314
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	1.08408
AC007229.3	0
CTC-215O4.4	0.0849396
RN7SL192P	0
uc_338	0
MIR6886	0
SPC24	0.381003
CTC-510F12.2	2.30557
CTC-510F12.3	0.4223
CTC-510F12.7	0.797838
TSPAN16	0
CTC-510F12.4	0.186529
RAB3D	1.03508
CTD-2342J14.6	1.70145
SWSAP1	4.41341
Y_RNA	0
CCDC151	0.476354
ELAVL3	0.0232502
ZNF653	2.91479
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.118121
CTC-398G3.2	0.0923571
CNN1	2.06743
ZNF627	2.84485
GAPDHP76	0
ZNF887P	0.739808
HNRNPA1P10	0.283244
ZNF833P	1.28608
ZNF823	3.98523
CTC-499B15.6	0.0739193
CTC-499B15.1	0
ZNF441	2.2107
CTC-499B15.7	0.010943
ZNF491	0.789091
ZNF440	1.99751
CTC-499B15.8	0
ZNF439	0.669928
AC020951.1	0.0325042
ZNF69	3.42724
CTD-2006C1.12	0.607376
ZNF763	1.14092
CTD-2006C1.2	0.509098
RNA5SP464	0
ZNF433	2.12734
RNA5SP465	0
ZNF878	0.144294
ZNF844	1.80235
RNA5SP466	0
Y_RNA	0
ZNF788	0.21297
ZNF20	0.888061
RSL24D1P8	0.0794218
RNA5SP467	0
CTC-359D24.3	0.338571
ZNF625	0.264091
ZNF136	1.33154
CTD-2666L21.1	0.200572
ZNF44	4.82853
CTD-2666L21.3	0.0812466
CTD-2666L21.2	0.187009
ZNF563	3.38321
ZNF442	0.731629
RPS29P23	0
CTD-3105H18.4	0.511102
ZNF799	2.18359
ZNF443	1.99086
CTD-3105H18.7	0.117926
ZNF709	0.297172
MTND2P40	0
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0
PPIAP20	0
ZNF564	3.62982
CTD-2192J16.21	0.334531
CTD-2192J16.11	0.0746117
PGK1P2	0.119064
ZNF490	1.06824
ZNF791	4.59733
RPL10P16	4.39056
CTD-2192J16.26	0.1786
CTD-2659N19.11	0
FBXW9	3.1589
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0130756
CTD-2659N19.9	0
MIR5684	0
RNASEH2A	3.85267
RTBDN	0
CTD-2265O21.3	0
MAST1	0.353641
MIR6794	0
CTD-2265O21.7	0
KLF1	0.113474
RPS6P25	1.0677
SYCE2	1.65746
MIR5695	0
FARSA-AS1	0
MIR6515	0
DAND5	0.0200391
CTC-239J10.1	0
AC007787.2	0
AC007787.3	0.105062
LYL1	1.23503
AC005546.2	0.115541
CTC-250I14.3	0
RPL12P42	0.127868
CACNA1A	0.0656333
CTB-5E10.3	0
ZSWIM4	1.08167
CTD-3252C9.2	0
RN7SL619P	0
CTD-3252C9.4	2.70446
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0
MIR181C	0
MIR181D	0
C19orf57	0.533469
PODNL1	0.107789
CTB-55O6.13	0
RLN3	0
CTB-55O6.4	0
IL27RA	0.978278
EEF1DP1	0.401374
C19orf67	0.0352649
CTB-55O6.10	0.0768863
ASF1B	0.400854
CTB-55O6.12	0.864378
ADGRL1	0.568636
RN7SL231P	0
CTD-2189E23.1	0
CTD-2189E23.2	0
LINC01841	0
LINC01842	0
CTC-548K16.6	0.0834729
PTGER1	0.229733
SNRPGP15	1.32458
CLEC17A	0.0497329
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.106108
ITGB1P1	0.327077
CTD-3093B17.2	0
ZNF333	1.26724
ADGRE2	0.514624
AC005255.3	0
OR7A5	0
OR7C1	0
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.00815894
CCDC105	0
CASP14	0.0376453
OR1I1	0
SYDE1	2.68476
AC003956.1	0
OR10B1P	0
RNU6-782P	0
NOTCH3	1.81331
MIR6795	0
AC004257.1	0
EPHX3	0.147886
AC005776.1	0.0327056
LLNLR-246C6.1	0.34948
AC005785.2	1.45609
AC005785.5	0.87266
RASAL3	2.57108
CYP4F22	3.63177
CTB-187L3.1	0
CYP4F23P	0.107065
AD000091.3	0
RPL23AP2	0.316714
AD000091.2	0
CYP4F8	0.0130184
CYP4F10P	0.066563
OR10H2	0
OR10H3	0
CYP4F24P	0.158452
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0.272968
LINC01835	0.0229114
CYP4F36P	0.213052
AC005336.5	0.0425628
LLNLF-158E9.1	0.0307539
OR10H4	0
CYP4F9P	0
LINC00661	0.0245892
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	0.096543
CTD-2231E14.5	0
CTD-2231E14.8	0.140016
HSH2D	1.33938
CIB3	0
CTD-2562J15.4	0.0883944
Metazoa_SRP	0
CTD-2562J15.6	0
CTD-2013N17.7	0
EPS15L1	3.64576
CTD-2013N17.6	3.79409
CTD-2013N17.1	0.0417302
CTD-2013N17.4	0.127605
CALR3	0.0415637
C19orf44	1.97483
RN7SL146P	0
CTD-3222D19.12	0.752601
CTD-3222D19.10	0
CTD-3222D19.8	0.6712
MED26	2.17938
CTD-3222D19.9	0.118153
CTD-3222D19.4	0
CTC-429P9.1	0.256547
CTC-429P9.2	2.24053
CTC-429P9.5	1.09104
CTD-2538G9.3	0
NWD1	0.0127185
CTD-2538G9.6	0
CTD-2538G9.5	0.0978286
F2RL3	0.124346
CPAMD8	0.340067
RN7SL835P	0
RN7SL823P	0
CTD-2528A14.1	0
HAUS8	1.78599
CTD-2528A14.3	0.0669235
CTD-2528A14.5	0
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.0462175
USHBP1	0.870593
ANKLE1	0.431316
CTD-2278I10.4	0.603995
PLVAP	3.54311
CTD-2278I10.1	0
CTD-2521M24.13	0.225478
BISPR	3.43154
CTD-2521M24.6	1.49919
CTD-2521M24.4	0.485468
TMEM221	0.319306
CTD-2521M24.11	0
NXNL1	0
SLC27A1	3.65209
CTD-3131K8.2	0.545359
CTD-3131K8.3	0.150952
FAM129C	0.159755
CTD-3131K8.1	0
UNC13A	0.0351431
CTD-3149D2.3	0
CTD-3149D2.2	0
MAP1S	3.70652
FCHO1	0.72077
B3GNT3	0.733551
INSL3	0.150326
JAK3	1.9353
SNORA68	0.63694
AC005796.2	0
SLC5A5	0.0133656
KCNN1	0.0241738
RNA5SP468	0
CTB-52I2.7	0.189585
CTB-52I2.4	0.127517
CTB-52I2.3	0
RPS18P13	0.0375842
IL12RB1	0.436803
RAB3A	2.37577
AC068499.10	0.0515199
PDE4C	0.447421
KIAA1683	0.758254
MIR3188	0
RPL39P38	0
RN7SL513P	0
MIR3189	0
LRRC25	1.57978
CTD-3137H5.1	0
CTD-3137H5.4	0
AC005387.3	1.2534
AC005387.2	0.476439
AC005253.2	1.99043
CRLF1	0.404682
TMEM59L	0.255174
RN7SL155P	0
KLHL26	2.25865
CRTC1	3.69256
COMP	0.0854706
CERS1	0.0602639
AC005197.2	0
HOMER3	1.70467
AC005932.1	0
RN7SL70P	0
MEF2B	4.85679
NR2C2AP	4.73637
NCAN	0.0342673
RNU6-1028P	0
LLNLR-259H9.1	0
CTB-184G21.3	0
MIR640	0
TSSK6	1.22549
CILP2	0.0948716
PBX4	0.336464
PHF5CP	0
AC002306.1	0
LPAR2	2.00228
GMIP	3.23297
ZNF101	1.45848
CTC-412M14.6	0
CTC-412M14.5	0
ZNF14	0.36677
CTC-559E9.12	0
CTC-559E9.9	0
LINC00663	0.83769
CTC-559E9.2	0
CTC-559E9.6	0.211403
ZNF506	1.22423
CTC-559E9.5	0.800125
BNIP3P9	0
ZNF253	1.98444
BNIP3P10	0.127871
CTC-559E9.8	0.890151
ZNF93	0.235692
CTC-559E9.13	0
AC007204.2	0
AC007204.3	0
ZNF682	1.36584
AC006539.3	0
AC006539.6	0
BNIP3P13	0
ZNF90	0.122743
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	0
CTC-260E6.6	0.0265192
ZNF486	0.187797
BNIP3P16	0
CTC-260E6.7	0
CTC-260E6.3	0
CTC-260E6.4	0.0989108
BNIP3P17	0
AC078899.4	0
AC078899.1	0
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	0.111981
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0
CTC-513N18.6	0
BNIP3P23	0
ZNF737	0.401202
VN1R78P	0
CTD-2332E11.2	0
ZNF626	0.763454
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0.00594487
VN1R79P	0
ZNF66	0.0602829
BNIP3P24	0
CTD-2542C24.3	0
ZNF85	0.121047
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	0.209602
CTD-2542C24.9	0
VN1R80P	0
ZNF714	0.0949028
RNA5SP469	0
VN1R81P	0.0908957
ZNF431	0.318968
RPL7AP10	0.113331
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0
VN1R83P	0.674645
ZNF708	1.16286
BNIP3P25	0
ZNF738	0.224346
CTD-2561J22.1	0
CTD-2561J22.2	0.0722807
ZNF493	0.930418
CTD-2561J22.5	0.0895879
LINC00664	0.023772
ZNF429	1.35197
BNIP3P26	0
RP11-678G14.2	0.141036
RP11-678G14.3	0.183348
RP11-678G14.4	0
RP11-678G14.5	0
RP11-420K14.1	0
MTDHP3	0.0838969
MTDHP4	0
VN1R84P	0
ZNF100	0.714489
RP11-420K14.6	0.0125073
RP11-420K14.8	0
BRI3BPP1	0
ZNF43	0.255058
BNIP3P27	0
ZNF208	0.0577845
MTDHP2	0
AC003973.3	0.347646
BNIP3P28	0
AC003973.4	0
AC003973.5	0
ZNF257	0.0877629
BNIP3P29	0
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.0450271
MTDHP5	0
VN1R85P	0.0491411
ZNF676	0.107052
BNIP3P30	0
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	0.177386
ZNF98	0
AC011516.1	0
BNIP3P32	0
AC025811.3	0
BNIP3P33	0
ZNF209P	0
AC004004.2	0
CTC-457E21.1	0
LINC01233	0
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0
CTC-457E21.7	0
ZNF492	0
CTC-457E21.9	0
ZNF849P	0
RPL34P33	0.0851728
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.00733144
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	0.0173697
BNIP3P36	0
LINC01859	0
LINC01858	0
CTD-2291D10.3	0
CTD-2291D10.4	0
ZNF730	0
BNIP3P37	0
RP11-369G6.2	0
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.0738308
BNIP3P38	0
RP11-15H20.6	3.29123
VN1R90P	0
VN1R91P	0
ZNF91	2.10778
CTB-176F20.3	0.276952
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	0.588159
RP11-359H18.2	0
RPS27P29	0
VN1R93P	0
ZNF681	0.0692431
RP11-255H23.2	0.126177
BNIP3P39	0
RP11-255H23.4	0
RP11-255H23.5	0
ZNF726	0.365963
CTB-92J24.3	0.0210939
CTB-92J24.2	0.600856
ZNF92P3	0.0883165
RNA5-8SP4	0
ZNF254	4.41468
CTD-2017D11.1	1.26994
CTD-2017D11.2	0.461823
BNIP3P40	0.0832402
CTD-2027I19.3	0.284892
CTD-2027I19.2	0.51186
ERVK-28	0
CTB-151G24.2	0
LINC00662	0.659605
CTC-459F4.1	0.264373
CTC-459F4.3	0.560983
CTC-459F4.9	0.712144
CTC-459F4.6	0.129679
SLC25A1P5	0
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.167011
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0325728
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.107512
CTB-32O4.3	0.0424603
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0
CCNE1	0.38538
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.0893108
CTC-448F2.4	0
TAF9P3	0.217375
CTC-448F2.6	0.735714
AC005597.1	0
ZNF536	0.0169188
CTD-2001J20.1	0
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0
LINC01791	0
TSHZ3	0.732378
AC007796.1	0
CTC-439O9.1	0.0325587
AC008992.1	0
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
ZNF507	3.35632
AC007773.2	0.274255
DPY19L3	2.34664
ANKRD27	2.26925
SNORA68	0
RPS12P31	0.0950121
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0
CTD-2538C1.2	0.468065
NUDT19	4.86767
CTD-2538C1.3	0.0463971
TDRD12	0.0161912
CTD-2085J24.5	0
CTD-2085J24.3	0.111096
RN7SKP22	0.458815
CEP89	1.20504
RPL31P60	0
FAAP24	0.474479
CTC-461H2.2	0
CTC-461H2.3	0
GPATCH1	3.7964
WDR88	0.156103
CTD-2540B15.10	0
SLC7A10	0.0231895
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA-AS1	3.16903
CTD-2540B15.9	0.378271
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CHST8	0.0626786
KCTD15	4.28352
CTC-526N19.1	0.901244
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.0742301
AC010504.2	0.254845
PDCD2L	3.65257
RN7SL154P	0
CTD-2588C8.8	0
WTIP	0.294258
RPS26P55	0
ZNF807	0.0417692
SCGB1B2P	2.09213
SCGB2B2	0.316252
CTD-2553L13.7	0.135011
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.0267413
CTD-2553L13.9	1.45486
CTD-2553L13.10	2.4617
ZNF181	3.29218
ZNF599	0.818644
CTC-523E23.10	0
LINC01801	0.0241109
CTC-523E23.1	0.0324011
CTC-523E23.9	0
CTC-523E23.5	0.0476557
CTC-523E23.11	0.157729
LOC401913	0
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.256857
ZNF30	2.28984
CTC-523E23.3	0.713312
ZNF792	0.849241
CTD-2527I21.7	0
CTD-2527I21.14	1.42526
SCN1B	1.67476
CTD-2527I21.15	0.547872
FXYD3	0.262534
LGI4	3.35528
CTD-2527I21.5	0.677017
FXYD7	0.490324
FXYD5	4.94773
FAM187B	0.037642
FAM187B2P	0.0822174
AC002128.5	0.313161
AD000684.2	1.60703
MAG	0.0685771
CD22	0.521106
U62631.5	0
MIR5196	0
FFAR1	0
FFAR3	0
GPR42	0
EEF1A1P7	0.0542548
LINC01531	0.00650918
RN7SL491P	0
AC002511.2	0.132826
AC002511.3	0.0349834
FFAR2	0.608671
KRTDAP	0.37806
DMKN	0.856949
SBSN	0.376365
GAPDHS	0
TMEM147-AS1	2.42587
ATP4A	0.0730883
LLNLF-96A1.1	0.0992923
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
HAUS5	4.219
ETV2	0.709059
UPK1A	0.116215
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.0962403
AC002398.11	0.34656
AC002398.12	0
PROSER3	1.68974
AC002398.13	3.5665
ARHGAP33	3.03922
LINC01529	0.589117
NPHS1	0.00642404
KIRREL2	0.0104889
APLP1	0.199142
RN7SL402P	0
NFKBID	1.95108
AD000864.6	0.14339
HCST	2.91253
LRFN3	4.16004
AF038458.3	0
AF038458.4	0
AF038458.5	0.0940473
AC002116.7	0.131969
CLIP3	1.66402
THAP8	3.76998
WDR62	0.419236
LLNLR-276H7.1	0
OVOL3	0.0478746
AD001527.4	1.20652
AD001527.7	0.417232
COX7A1	3.13671
AC002984.2	0
ZNF565	1.13594
Y_RNA	0
CTD-3162L10.1	0.242826
LINC00665	0.264163
ZFP14	1.2218
CTD-3162L10.3	0.231684
CTD-3162L10.4	0.143718
ZFP82	0.275319
CTD-3162L10.5	0
ZNF566	1.64013
CTD-2630F21.1	0.692877
CTBP2P7	0
ZNF260	2.3298
ZNF529	2.16092
AC092295.4	0
ZNF529-AS1	0.636374
ZNF382	0.112955
ZNF461	0.897333
CTD-3234P18.6	0.13935
LINC01534	0.734161
ZNF567	1.20263
ZNF850	0.368006
CTD-2162K18.4	0
CTD-2162K18.3	0
ZNF790-AS1	0.229777
ZNF790	1.47388
ZNF345	1.39811
Y_RNA	0
ZNF829	0.350018
RPL31P61	0
ZNF568	0.492049
ZNF420	1.67912
CTD-2293H3.3	0
CTD-2293H3.2	0
CTD-2293H3.1	0
ZNF585A	0.742646
CTC-454I21.4	0
ZNF585B	1.30387
ZNF383	1.0961
LINC01535	0.016066
CTD-3220F14.1	0.126013
HKR1	4.92787
CTD-3220F14.3	0.123064
CTD-3220F14.2	0.079271
ZNF527	0.852971
CTD-2086O20.1	0.00799584
ZNF569	0.97575
ZNF570	0.676868
ZNF793-AS1	0.125556
CTD-3064H18.2	0
ZNF793	0.160146
CTD-3064H18.4	0
ZNF571-AS1	0.0800213
ZNF571	0.757307
ZNF540	1.47103
ZFP30	0.777806
ZNF781	0.198464
CTD-2528L19.3	0
ZNF607	0.435529
CTD-2528L19.6	1.65233
ZNF573	0.237538
CTD-2554C21.1	0.0656502
CTD-2554C21.2	0.0607241
AC016582.2	0
WDR87	0
SIPA1L3	2.20481
CTC-244M17.1	0
CTC-450M9.1	0
CTB-102L5.7	0.0579145
CTB-102L5.8	0.0846606
RN7SL663P	0.187139
DPF1	0.0119717
SPINT2	4.80012
PPP1R14A	3.87257
Y_RNA	0
C19orf33	0.644162
KCNK6	2.00654
CATSPERG	0.335317
AC005625.1	0
GGN	0.0528915
SPRED3	0.0877266
RASGRP4	1.00024
RYR1	0.0906586
AC067969.1	0
AC067969.2	0
MAP4K1	1.61535
CTB-186G2.1	0
CTB-186G2.4	0
CTD-2540F13.2	1.59795
LGALS7	0.0349517
LGALS7B	0.194434
RNU6-140P	0
AC104534.2	0.799723
AC008982.2	0.383425
RINL	3.17833
CTC-360G5.6	0
CCER2	1.34334
FBXO27	3.83783
CTB-189B5.3	0
ACP7	0.00675332
CTC-218B8.3	0
NCCRP1	0.123459
SYCN	0.590497
IFNL3P1	0
IFNL3	0
IFNL4	0
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0
LRFN1	0.643332
CTC-246B18.8	0.0875503
CTC-246B18.10	0.671825
RN7SL566P	0.477012
MIR4530	0
PLEKHG2	2.12617
DLL3	0.00977902
SELENOV	0
EID2B	0.777916
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.0136714
AC093063.2	0
RPS29P27	0
LGALS14	0
AC006133.7	0
CLC	0.264879
LEUTX	0
LLNLR-268E12.1	0.632297
DYRK1B	3.93677
MIR6719	0
FCGBP	0.478316
PRR13P5	0.420264
ZNF546	1.22225
CTC-471F3.5	0.470176
ZNF780B	2.31992
ZNF780A	2.42724
AC005614.3	0
VN1R96P	0
MAP3K10	4.46213
TTC9B	0.0506695
CNTD2	2.85863
CTC-425O23.2	0.255598
MIR641	0
RNU6-945P	0
C19orf47	2.99467
Y_RNA	0
Y_RNA	0
CTC-425O23.5	0.614051
MIR6796	0
HIPK4	0.0646178
PRX	0.601501
CTC-492K19.7	0
CTC-492K19.4	0.566462
Metazoa_SRP	0
SPTBN4	0.240133
RNU6-195P	0
MIA	0.560042
CTC-490E21.14	0.627269
CYP2T1P	0.227072
CYP2F2P	0.16904
CTC-490E21.10	0.581512
CTC-490E21.11	3.40232
CYP2G1P	0.0942946
CTC-490E21.13	0.0445568
AC092071.1	0.308909
CYP2A7P1	0.134717
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0.475963
CYP2F1	0
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CYP2S1	0.476457
AXL	2.29976
CTD-2195B23.3	0
RN7SL34P	0
TMEM91	2.50209
B9D2	2.13679
CTC-435M10.12	0.791896
CTC-435M10.10	0
B3GNT8	0.304435
Metazoa_SRP	0
ERICH4	0
PCAT19	1.12431
AC005795.1	0.05582
PLEKHA3P1	0.0416286
AC006129.1	0.0530008
LINC01480	0.159709
AC006129.2	0.432046
CEACAM21	0.40383
AC006129.3	0
CEACAMP3	0
CEACAM4	0.523306
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0.0341601
CEACAM5	0.0635646
CEACAM6	0.146663
AC011513.4	0
CEACAM3	0.256452
HNRNPA1P52	0
AC020956.3	0
LYPD4	0.00847358
DMRTC2	0.00599047
MIR6797	0
CD79A	0.718466
CTD-2575K13.6	0.10129
ATP1A3	0.0888318
GRIK5	0.227091
ZNF574	2.80604
POU2F2	0.365765
CTC-378H22.1	0.05032
MIR4323	0
CTC-378H22.2	0.0369342
ZNF526	1.89906
AC006486.10	0.127983
PAFAH1B3	3.42247
PRR19	0.194956
TMEM145	0.0749067
MEGF8	3.62838
MIR8077	0
CNFN	0.493971
LIPE-AS1	0.0453662
LIPE	0.348215
CXCL17	0.105872
RNU4-60P	0
CTB-50E14.5	1.53352
CEACAMP2	0
CEACAM8	0.0568436
CEACAMP1	0
CEACAMP5	0
RPS10P28	0
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	0.0801764
CD177	0.384529
CTC-490G23.4	0
CD177P1	0
TEX101	0
LYPD3	0.672948
ZNF575	0.978665
L34079.3	0
L34079.4	0
PINLYP	0.593154
IRGQ	4.05399
ZNF576	4.88908
SRRM5	0.813056
CADM4	4.06269
PLAUR	1.05891
RN7SL368P	0
LLNLR-271C9.1	0
IRGC	0.0136047
SMG9	3.32616
KCNN4	0.328276
AC115522.3	0
LYPD5	0.0441251
ZNF283	0.44964
ZNF404	1.27324
RP11-15A1.4	0.10149
RP11-15A1.3	0.279183
RP11-15A1.2	0.0644782
ZNF45	1.93658
ZNF221	0.30984
ZNF155	1.60413
RP11-15A1.8	0.817893
RP11-15A1.9	0.239485
RP11-15A1.7	0.255452
ZNF230	0.948866
AC067968.3	0
ZNF222	1.43754
ZNF223	1.11859
ZNF284	0.92298
RNU6-902P	0
AC084219.4	0.298577
ZNF225	1.22946
ZNF234	1.69525
ZNF226	2.8696
ZNF227	2.34914
ZNF235	1.22585
CTC-204F22.1	0.184266
ZNF233	0.201423
CTC-512J12.7	0.197032
NDUFA3P1	0
ZNF112	1.02059
ZNF285	0.211093
ZNF229	0.383538
ZNF285B	0.0471431
ZNF180	1.87336
CEACAM20	0.122864
AC138472.6	0
CEACAM22P	0.464717
AC138472.4	0
CTB-171A8.1	3.03345
MIR4531	0
CEACAM16	0.11747
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CTB-129P6.4	0.396278
CTB-129P6.11	0.108771
RELB	4.42612
RNU6-611P	0
ZNF296	0.516211
CTB-179K24.3	0.297983
EIF5AP3	0
AC005757.6	0
NKPD1	0.034402
BLOC1S3	4.8519
AC006126.3	0.17525
EXOC3L2	1.87521
CKM	1.30496
RPS16P9	0
KLC3	0.0614228
PPP1R13L	4.41959
CD3EAP	1.1418
MIR6088	0
FOSB	1.57832
RTN2	1.14208
PPM1N	0.330315
OPA3	3.53114
GPR4	1.96166
EML2	4.0105
EML2-AS1	0.111286
RN7SL836P	0
GIPR	0.321825
MIR642A	0
AC007191.4	0.629066
BHMG1	0.0119025
AC074212.6	2.58965
DMWD	3.49717
RSPH6A	0.0110509
AC092301.3	0.826735
NANOS2	0
NOVA2	0.449156
MIR769	0
PGLYRP1	0.766085
CTC-344H19.4	0.0906754
IGFL4	0.0231101
AC007193.6	0
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0
AC006262.4	0
IGFL2-AS1	0.0151276
IGFL1P1	0
AC006262.6	0.117362
RPL12P41	0
AC006262.10	0
IGFL1	0
AC006262.11	0
IGFL1P2	0
HIF3A	1.1129
RNU6-924P	0
AC007193.10	0.164534
AC007193.9	2.37662
CCDC8	0.389681
LLNLF-187D8.1	0.00754565
PNMAL1	0.126902
PPP5D1	0.0680465
PNMAL2	0.287541
