Name	Spleen
RNA5-8SP4	0
CTD-2017D11.1	3.61276
CTD-2017D11.2	2.18773
BNIP3P40	0.139017
CTD-2027I19.3	0.833159
CTD-2027I19.2	1.663
ERVK-28	0
CTB-151G24.2	0
LINC00662	1.32951
CTC-459F4.1	1.98123
CTC-459F4.3	2.3141
CTC-459F4.9	4.46895
CTC-459F4.6	0.673235
SLC25A1P5	0.562125
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.157739
CTC-459F4.8	0
AC005758.1	0
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0160586
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0
CTB-32O4.2	0.154381
CTB-32O4.3	0
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.257344
CTC-448F2.4	0.0652955
TAF9P3	1.18421
CTC-448F2.6	3.6257
AC005597.1	0
ZNF536	0.357709
CTD-2001J20.1	0.187251
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.0271035
LINC01791	0
AC007796.1	0.104484
CTC-439O9.1	0.787959
AC008992.1	0
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	1.25233
LINC01837	0.173456
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.769289
SNORA68	0.499626
RPS12P31	0.397991
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.0920564
CTD-2538C1.2	3.26914
CTD-2538C1.3	0.234323
TDRD12	0.108713
CTD-2085J24.5	0
SLC7A9	0.54454
CTD-2085J24.3	0
RN7SKP22	0
RPL31P60	0
FAAP24	2.5265
RHPN2	1.8152
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.387858
CTD-2540B15.10	0
SLC7A10	0.121058
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA-AS1	0.766606
CTD-2540B15.9	0
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0
CHST8	1.51079
CTC-526N19.1	0.69175
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0.166192
AC010504.2	1.27946
RN7SL154P	0.0893826
CTD-2588C8.8	0
WTIP	2.55881
RPS26P55	0
ZNF807	0.0827919
SCGB1B2P	4.41312
SCGB2B2	0.462599
CTD-2553L13.7	0.223934
SNORD111	0
CTD-2553L13.4	0
CTD-2553L13.5	0.133828
CTD-2553L13.9	2.26942
CTD-2553L13.10	4.671
ZNF599	2.78166
CTC-523E23.10	0.158061
LINC01801	0.441463
CTC-523E23.1	0.723627
CTC-523E23.9	0
CTC-523E23.5	0.939906
CTC-523E23.11	4.89411
LOC401913	0.154299
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.365141
CTC-523E23.3	3.76126
CTD-2527I21.7	0
HPN	3.92496
HPN-AS1	0.0702867
CTD-2527I21.15	0
FXYD3	0.179032
LGI4	2.20242
CTD-2527I21.5	0.108857
FXYD7	3.48347
FAM187B	0.426235
FAM187B2P	0.615752
AC002128.5	0.385814
AD000684.2	4.06143
HAMP	0.365695
MAG	0.270237
MIR5196	0.722956
FFAR1	0.514963
FFAR3	0.292205
GPR42	0.0565478
EEF1A1P7	0.127142
LINC01531	0.0737756
RN7SL491P	0
AC002511.2	0.972027
AC002511.3	0.183314
KRTDAP	0.482487
DMKN	1.57308
SBSN	0.489211
GAPDHS	0.0809357
ATP4A	0.107496
LLNLF-96A1.1	0.110821
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	0.738046
UPK1A	0.239026
UPK1A-AS1	0.109948
TYMSP2	0
AC002398.11	0.853378
AC002398.12	0
LINC01529	0.634668
PRODH2	0
NPHS1	0.0458214
KIRREL2	0.0923944
APLP1	0.463342
RN7SL402P	0
AD000864.6	2.46927
AF038458.3	0.0741648
AF038458.4	0
AF038458.5	0.333471
SYNE4	1.91537
AC002116.7	0.966508
WDR62	3.17454
LLNLR-276H7.1	0
OVOL3	0.319544
AD001527.4	3.04916
AD001527.7	1.12694
AC002984.2	0.285306
ZNF565	1.75797
Y_RNA	0
CTD-3162L10.1	1.03776
LINC00665	3.5904
ZFP14	4.44272
CTD-3162L10.3	0
CTD-3162L10.4	0
ZFP82	3.0821
CTD-3162L10.5	0.0863837
ZNF566	3.5688
CTD-2630F21.1	2.92939
CTBP2P7	0.0438639
AC092295.4	0
ZNF529-AS1	3.9931
ZNF382	1.29305
ZNF461	3.86489
CTD-3234P18.6	0.775953
LINC01534	2.55687
ZNF567	3.49195
ZNF850	1.25138
CTD-2162K18.4	0.297077
CTD-2162K18.3	0.107991
ZNF790-AS1	3.35172
ZNF790	2.28325
Y_RNA	0
ZNF829	1.3782
RPL31P61	0.12175
ZNF568	1.7534
ZNF420	4.96126
CTD-2293H3.3	0
CTD-2293H3.2	0.112032
CTD-2293H3.1	0.115104
ZNF585A	2.69165
CTC-454I21.4	0
ZNF383	3.83677
LINC01535	0.480004
CTD-3220F14.1	1.02487
CTD-3220F14.3	1.18969
CTD-3220F14.2	0.337938
ZNF527	2.2384
CTD-2086O20.1	0.0325643
ZNF569	2.22528
ZNF570	2.01874
ZNF793-AS1	1.53005
CTD-3064H18.2	0.162328
ZNF793	1.74183
CTD-3064H18.4	0.150067
ZNF571-AS1	0.699799
ZNF571	1.92771
ZFP30	2.35887
ZNF781	3.02908
CTD-2528L19.3	0.271204
ZNF607	4.81638
ZNF573	0.640885
CTD-2554C21.1	0.271797
CTD-2554C21.2	0.885983
AC016582.2	0.148788
WDR87	0.0244319
CTC-244M17.1	0
CTC-450M9.1	0.106984
CTB-102L5.7	0.163023
CTB-102L5.8	0.54494
RN7SL663P	0.930419
DPF1	0.0962353
Y_RNA	0
CATSPERG	0.944317
AC005625.1	0
GGN	0.179188
SPRED3	0.252491
RYR1	0.599873
AC067969.1	0
AC067969.2	0
CTB-186G2.1	0.638484
CTB-186G2.4	0
CAPN12	4.30417
CTD-2540F13.2	2.48698
LGALS7	0.256336
LGALS7B	2.33354
RNU6-140P	0
AC104534.2	2.16749
AC008982.2	2.37334
CTC-360G5.6	1.09929
CCER2	1.76108
CTC-360G5.9	0.293723
FBXO17	3.88382
FBXO27	0.680619
CTB-189B5.3	0
ACP7	0.0169027
CTC-218B8.3	0
NCCRP1	0.335643
SYCN	0.797654
IFNL3P1	0.164041
IFNL3	0
IFNL4	0
MSRB1P1	0
IFNL4P1	0
IFNL2	0
IFNL1	0.224001
CTC-246B18.8	2.41973
RN7SL566P	0.946241
MIR4530	0
DLL3	0.181252
SELENOV	0
CTB-60E11.9	0
TDGF1P7	0
CTB-60E11.11	0
CTB-60E11.12	0
RPS29P24	0
RPS29P25	0
RPS29P26	0
LGALS13	0
AC005176.1	0
AC005176.2	0
RPS29P30	0
LGALS16	0
LGALS17A	0.10981
AC093063.2	0.138986
RPS29P27	0
LGALS14	0
AC006133.7	0
LEUTX	0
LLNLR-268E12.1	3.73408
MIR6719	0
FCGBP	2.05204
PRR13P5	1.12241
ZNF546	3.10421
CTC-471F3.5	1.56845
AC005614.3	0.0194533
VN1R96P	0.0639265
TTC9B	0.132003
CNTD2	0.582324
CTC-425O23.2	0.620325
MIR641	0
RNU6-945P	0.238939
Y_RNA	0
Y_RNA	0
CTC-425O23.5	1.58453
MIR6796	0
HIPK4	0.164561
PRX	3.12022
CTC-492K19.7	0.0671054
CTC-492K19.4	2.58261
Metazoa_SRP	0
SPTBN4	0.292226
RNU6-195P	0
MIA	3.99761
CTC-490E21.14	4.42626
CYP2T1P	2.7685
CYP2F2P	0.354321
CTC-490E21.10	2.01038
CYP2A6	0.157725
CYP2A7	0.0374924
CYP2G1P	0.216864
CTC-490E21.13	0
CYP2B7P	0.87996
AC092071.1	0
CYP2B6	0.0123396
CYP2A7P1	0
CYP2G2P	0
CTD-2356P16.6	0
CYP2A13	0
CYP2F1	0.0138166
CYP2T3P	0
RPL36P16	0
RN7SL718P	0
CTD-2195B23.3	0.267715
RN7SL34P	0.188167
CTC-435M10.12	4.58073
CTC-435M10.10	0
Metazoa_SRP	0
ERICH4	0.429573
AC005795.1	0.31984
PLEKHA3P1	1.47246
AC006129.1	1.23389
AC006129.3	0.651929
CEACAMP3	0.147479
DNAJC19P3	0
AC005626.3	0
AC005794.1	0
CEACAM7	0.0514131
CEACAM5	0.10673
CEACAM6	1.29188
AC011513.4	0.123777
HNRNPA1P52	0.206403
AC020956.3	0
LYPD4	0.0290745
DMRTC2	0.0533986
MIR6797	0
ATP1A3	1.59138
GRIK5	1.91981
CTC-378H22.1	2.84599
MIR4323	0
CTC-378H22.2	4.53753
AC006486.10	0.331351
PRR19	0.583317
TMEM145	0.676921
MIR8077	0
CNFN	3.20011
LIPE-AS1	0.586307
CXCL17	0.0768806
RNU4-60P	0
CTB-50E14.5	2.45711
CEACAMP2	0
CEACAM8	2.47296
CEACAMP1	0
CEACAMP5	0
RPS10P28	0.0642756
PSG3	0
PSG8	0
CEACAMP6	0
PSG8-AS1	0
PSG10P	0
PSG1	0
PSG6	0
PSG7	0
CEACAMP7	0
CTC-490G23.6	0
PSG11	0
CEACAMP8	0
PSG2	0
CEACAMP9	0
AC005392.13	0
PSG5	0
PSG4	0
CEACAMP10	0
PSG9	0
CEACAMP11	0
CEACAMP4	0
CTC-490G23.2	4.91871
CTC-490G23.4	0.420998
CD177P1	0.703183
TEX101	0.0269866
LYPD3	3.67585
ZNF575	2.42512
L34079.3	0
L34079.4	0.134605
SRRM5	1.52319
CADM4	3.67507
RN7SL368P	0.352822
LLNLR-271C9.1	0.206146
IRGC	0.0538565
AC115522.3	1.74531
LYPD5	2.82772
ZNF283	1.65838
RP11-15A1.4	0.497064
RP11-15A1.3	1.78534
RP11-15A1.2	0.24125
ZNF221	0.483829
ZNF155	4.68421
RP11-15A1.8	1.37107
RP11-15A1.9	0.527705
RP11-15A1.7	0.487411
ZNF230	4.86744
AC067968.3	0
ZNF223	4.93816
ZNF284	4.66649
RNU6-902P	0
AC084219.4	0.745396
ZNF225	3.92515
CTC-204F22.1	0.49828
ZNF233	1.44113
CTC-512J12.7	0.87321
NDUFA3P1	0.25588
ZNF112	2.31345
ZNF285	1.15937
ZNF229	1.61011
ZNF285B	0.218262
CEACAM20	0.0148551
AC138472.6	0
CEACAM22P	0.0906915
AC138472.4	0
IGSF23	0.0714897
CTB-171A8.1	1.99997
MIR4531	0
AC092066.1	4.14461
CEACAM16	0.062983
snoZ6	0
MIR8085	0
SNORA70	0
AC092066.6	0
CBLC	0.0561548
CTB-129P6.4	1.37107
APOC1P1	1.66087
APOC4	0.399808
APOC2	1.77721
CTB-129P6.11	1.07733
RNU6-611P	0.263697
CTB-179K24.3	2.23591
EIF5AP3	0.111717
AC005757.6	0.0538953
NKPD1	0.317343
AC006126.3	0.358232
CKM	1.55372
RPS16P9	0
KLC3	0.0595321
CD3EAP	2.2498
MIR6088	0
FOSB	0.868083
EML2-AS1	2.43068
RN7SL836P	0
GIPR	4.69225
MIR642A	0
AC007191.4	2.06288
BHMG1	0.0185523
AC074212.6	2.62065
RSPH6A	0.0131117
AC092301.3	2.6212
FOXA3	0.0912764
NANOS2	0
NOVA2	2.01906
MIR769	0
CTC-344H19.4	0.246697
IGFL4	0.0688331
AC007193.6	0
CTC-344H19.6	0
IGFL3	0
TGIF1P1	0
IGFL2	0.0297759
AC006262.4	0
IGFL2-AS1	0.0266598
IGFL1P1	0
AC006262.6	0.185454
RPL12P41	0.0498054
AC006262.10	0
IGFL1	0
AC006262.11	0
IGFL1P2	0
RNU6-924P	0
CCDC8	3.13131
LLNLF-187D8.1	0.022412
PNMAL1	0.733757
PPP5D1	0.365425
PNMAL2	3.68727
CTB-158D10.3	0
LLNLR-276E7.1	0.138381
AC011551.3	0.122015
GAPDHP38	0.117513
GNG8	2.11082
CTB-12A17.2	0.798378
DACT3-AS1	0.419283
RN7SL364P	0.730374
MIR320E	0
CTB-174O21.2	0.197862
Y_RNA	0
CTB-147N14.6	0.657482
CTB-147N14.7	0
CTB-147N14.4	0
CTD-2233K9.1	0.301795
NPAS1	2.76692
MIR3190	0
SLC8A2	0.0464292
NAPA-AS1	3.76644
ZNF541	0.515757
RN7SL322P	0
CTD-2571L23.8	0.148101
CTD-3001H11.2	3.41117
GLTSCR1-AS1	0
AC008985.1	0.049681
SNORD23	3.94434
GLTSCR2-AS1	0.694278
RPL23AP80	0
CTD-2571L23.9	0
TPRX1	0
CRX	0.00606035
TPRX2P	0
LINC01595	0
SULT2A1	0.0746423
BSPH1	0
ELSPBP1	0
CABP5	0.208899
PLA2G4C-AS1	0.279709
CTC-453G23.5	0.317097
CTC-453G23.4	0
CTC-453G23.7	0.394031
CTC-453G23.8	2.11899
CTC-241F20.4	0.153867
ZNF114	0.412754
CCDC114	0.578347
SYNGR4	0.0767936
GRIN2D	0.494843
KCNJ14	1.0384
CTC-273B12.5	0
LMTK3	1.00871
CTC-273B12.10	0.705708
SULT2B1	0.211511
FAM83E	0.078466
SPACA4	0.0539762
AC022154.7	0.503254
SEC1P	0.31243
NTN5	1.52074
FUT2	0.705896
IZUMO1	1.57332
FGF21	0
RNU6-317P	0
TULP2	1.10046
NUCB1-AS1	1.03437
CTD-2639E6.4	0.61803
DHDH	3.6228
CTD-2639E6.9	0.905488
MIR6798	0
LHB	1.12724
CTB-60B18.10	0.348919
CGB3	0
NTF6A	0
NTF6G	0
CGB2	0
CGB1	0
NTF6B	0
CTB-60B18.17	0
CGB5	0
CGB8	0
CTB-60B18.15	0
CGB7	0.10207
CTB-60B18.12	0
NTF4	0.0354646
CTB-60B18.18	0
KCNA7	0.0225963
RN7SL708P	0
C19orf73	2.51107
PPFIA3	3.18015
HRC	0.57932
SLC6A21P	0
SUMO1P4	0
SLC6A16	4.71237
MIR4324	0
AC010524.4	0.220918
DKKL1	0.181931
AC010524.2	0.229529
CCDC155	0.0667327
PTH2	0
GFY	0.0108731
SLC17A7	0.228054
SNORD33	2.34691
SNORD34	0
SNORD35A	4.28901
MIR150	0
COX6CP7	0
Y_RNA	0
PRRG2	1.56164
MIR5088	0
CTB-33G10.1	2.5316
TSKS	0.777991
RNU6-841P	0
MIR6799	0
AC006942.4	3.06073
MIR6800	0
AC018766.6	1.99582
MIR4749	0
IL4I1	2.37177
Metazoa_SRP	0
CTD-2126E3.3	0.568474
CTD-2126E3.1	0.173205
CTD-2126E3.5	0.0180854
CTD-2126E3.4	0
IZUMO2	0.0245391
MYH14	0.162596
Metazoa_SRP	0
NAPSA	2.79614
CTB-191K22.6	1.20278
MYBPC2	0.344118
FAM71E1	0.558432
ASPDH	0.444826
LRRC4B	1.18286
CTD-2560K21.6	0
SYT3	0.0439054
C19orf81	0.085536
SHANK1	0.149351
GPR32P1	0
GPR32	0
CTD-2568A17.1	0.0890594
ACPT	0.0407193
CTD-2568A17.8	0
SNORD88A	0
LINC01869	0.872427
KLK15	0
AC011523.2	0
KLK3	0.114104
KLK2	0.261462
KLKP1	0
KLK4	0.110906
CTB-147C22.3	0
KLK5	0.361744
CTB-147C22.8	0
CTB-147C22.6	0
CTB-147C22.9	0
KLK7	0.772124
KLK8	0.127178
KLK9	0
KLK10	0.0682537
KLK11	0.0810119
KLK12	0.0170444
CTC-518B2.9	0
CTC-518B2.10	0
KLK13	0.100364
KLK14	1.29762
SIGLEC18P	0.441507
CTD-3187F8.15	0.9174
SIGLEC19P	1.90775
CTD-3187F8.14	1.02578
CTD-3187F8.6	1.95633
SIGLEC20P	0.0791965
CTD-3187F8.7	0
SIGLEC21P	0
MIR8074	0
SIGLEC22P	2.88804
SIGLECL1	0.06769
CTD-3187F8.2	0
LINC01872	0
CTD-3187F8.12	0
IGLON5	0.115333
VSIG10L	2.55003
CTD-2616J11.16	0
CTD-2616J11.9	0
CTD-2616J11.10	0.808433
LIM2	0.198095
C19orf84	0.540372
CTD-2616J11.14	0
NIFKP6	0
CTD-2616J11.3	4.29492
CTD-2616J11.2	1.87455
CTD-2616J11.15	0
CTD-3073N11.5	0
SIGLEC26P	0
CEACAM18	0
CTD-3073N11.7	0
SIGLEC27P	0
SIGLEC6	0.589114
CTD-3073N11.9	0
SIGLEC28P	0
SIGLEC29P	0
AC018755.16	1.08874
AC018755.17	0.188288
RPL9P33	1.12425
RPL7P51	0.456807
SPACA6P-AS	0.389734
MIR99B	0
HAS1	0.367124
AC006272.2	0.33827
AC074141.3	2.55281
ZNF649-AS1	0.105891
ZNF649	3.48632
CTC-429C10.7	0
ZNF613	3.63184
ZNF350-AS1	1.31754
ZNF615	4.59972
ZNF614	3.5791
CTC-471J1.11	2.81392
CTC-471J1.2	4.44696
CTC-471J1.10	0.298696
ZNF616	3.92539
CTC-471J1.9	0.294448
RPL37P23	0.611359
ZNF836	4.85524
CTD-2525I3.2	0.183975
MIR6801	0
CTD-2525I3.3	0.109752
CTD-2525I3.8	0
Y_RNA	0
MIR643	0
CTD-2525I3.5	1.47515
CTD-2525I3.6	0.115293
ZNF610	1.43794
CTD-3018O17.5	1.81246
DPPA5P1	0
ZNF534	0.0390476
ZNF578	0.539584
CTD-3018O17.6	0.0668502
CTD-3099C6.5	0.250626
ZNF808	4.43659
ZNF701	3.63981
CTD-3099C6.7	0
ZNF137P	4.44235
CTD-3099C6.11	4.1347
CTD-3099C6.9	1.68367
ZNF611	3.34445
ZNF28	3.98021
CTD-2102P23.1	0.13512
ZNF468	4.77354
CTD-2331H12.5	2.29494
CTD-2331H12.9	0
ZNF888	4.12197
CTD-2331H12.7	0.676967
ZNF321P	4.14925
ZNF816	4.66524
ZNF702P	1.1487
CTD-2620I22.2	0
CTD-2620I22.3	0.00720946
ERVV-1	0
ERVV-2	0
ZNF415	4.60457
ZNF665	0.980409
NDUFV2P1	0.996546
ZNF677	1.20375
CTD-2245F17.6	1.45668
VN1R2	0
VN1R4	0
CTD-2245F17.9	0
FAM90A27P	0
BIRC8	0
FAM90A28P	0
VN1R6P	0
ZNF845	4.37712
ZNF525	3.86909
ZNF765	2.43109
RPL39P36	0.717447
ZNF813	1.82746
TPM3P6	1.13069
CTD-2224J9.8	0.150122
CTB-167G5.7	0.200127
CTB-167G5.6	0
CTB-167G5.3	0
RN7SL317P	0
DPRX	0
RNU6-698P	0
CTC-339O9.2	0
MIR512-1	0
MIR512-2	0
MIR1323	0
MIR498	0
MIR520E	0
MIR515-1	0
MIR519E	0
MIR520F	0
MIR515-2	0
MIR519C	0
MIR1283-1	0
MIR520A	0
MIR526B	0
MIR519B	0
MIR525	0
MIR523	0
MIR518F	0
MIR520B	0
MIR518B	0
MIR526A1	0
MIR520C	0
MIR518C	0
MIR524	0
MIR517A	0
MIR519D	0
MIR521-2	0
RNU6-803P	0
MIR520D	0
MIR517B	0
MIR520G	0
MIR516B2	0
MIR526A2	0
MIR518E	0
MIR518A1	0
RNU6-980P	0
MIR518D	0
MIR516B1	0
MIR518A2	0
MIR517C	0
MIR520H	0
RNU6-982P	0
MIR521-1	0
RNU6-751P	0
MIR522	0
MIR519A1	0
MIR527	0
MIR516A1	0
MIR1283-2	0
RNU6-1041P	0
MIR516A2	0
CTC-339O9.1	0.0411912
RNU6-165P	0
HMGN1P32	0
SEPT7P8	0.154903
AC008753.3	0.624426
CTD-3022G6.1	0
MIR373	0
AC008753.4	0.453659
AC008753.6	0.148416
AC008440.10	0.102799
PRKCG	0.0869163
CACNG7	0.0268649
CACNG8	0.0422526
CACNG6	0.0572412
CTD-3093M3.1	0
VSTM1	4.65077
TARM1	0.211453
AC012314.8	1.54506
TMC4	1.32487
AC012314.20	0.0855875
AC012314.19	0
CTB-83J4.1	0.455569
AC010492.2	1.01425
AC010492.4	0
RNU6-1307P	0
AC010492.5	0.178012
MIR4752	0
AC010518.3	0
AC010518.2	0
AC008984.5	0
AC008984.7	1.0645
VN1R104P	0.237569
AC008984.6	0.858448
AC008746.10	0
TTYH1	0.852874
AC008746.3	0.0869408
CTD-2587H19.2	0.357234
CTD-2587H19.3	0.394555
AC008746.5	3.28119
LAIR2	0.671506
AC008746.9	0
KIR3DX1	0.603065
AC009892.2	0
AC009892.5	0.105034
AC009892.10	0.460126
MIR8061	0
VN1R105P	0
AC009892.9	0
AC011515.2	0.524971
LILRP1	0.896788
AC098784.1	0
LILRP2	0.294329
KIR3DL3	0.0358382
KIR2DL3	1.44138
KIR2DP1	0.362199
KIR2DL1	2.35357
KIR3DP1	0
KIR3DL1	2.19345
KIR2DS4	3.482
KIR3DL2	2.61937
RNU6-222P	0
NLRP7	0.770782
CTC-550B14.10	0
NLRP2	4.7676
CTC-550B14.1	0
CTC-550B14.7	2.78101
GP6	1.44656
EPS8L1	1.52574
CTD-2587H24.1	0.232613
MIR7975	0
TNNT1	0.73529
TNNI3	0.311171
DNAAF3	0.287088
CTD-2587H24.5	0
snoU13	0
SYT5	0.0730665
CTD-2587H24.10	0.678081
MIR6804	0
MIR6802	0
MIR6803	0
BRSK1	1.69822
CTD-2105E13.16	0
COX6B2	0.350507
FAM71E2	0.0116842
IL11	0.165586
TMEM190	0
CTD-2105E13.15	0
TMEM238	2.43937
SHISA7	0.0492213
CTD-2537I9.19	0
CTD-2537I9.15	0
CTD-2537I9.16	0
SBK2	0
SBK3	0.0252051
CTD-2537I9.13	2.48587
AC010525.4	1.61294
NLRP9	0.028752
RN7SKP109	0
RFPL4A	0
RFPL4AL1	0
RFPL4AP1	0
NLRP11	0.110639
NLRP4	0.0486374
NLRP13	0
NLRP8	0
NLRP5	0
LINC01864	0.0244657
Y_RNA	0.298595
CTD-2621I17.8	0
CTD-2621I17.3	1.06463
GALP	0
ZSCAN5B	0.0528766
ZSCAN5C	0.0236503
CTD-2086L14.1	0.0782498
ZSCAN5A	1.42372
ZSCAN5DP	0.117966
AC006116.20	0.289463
AC006116.19	0.126409
AC006116.17	0.104974
VN2R17P	0.0832701
AC006116.22	0.123827
AC006116.14	0
AC006116.13	0.0886445
AC006116.15	0.0715466
AC006116.21	0
ZNF582	3.49533
AC006116.24	2.10012
SLC25A36P1	0.4936
AC006116.12	0.290472
ZNF583	1.28949
ZNF667	1.34707
AC098795.1	0
LLNLR-285B5.1	0.183783
ZNF471	3.68759
AC005498.4	0.193597
AC005498.3	0.257433
ZFP28	3.40391
AC007228.11	1.21257
ZNF470	1.58181
SIGLEC31P	0
ZNF71	3.51086
AC007228.8	0
SMIM17	0.478536
ZNF835	2.00879
AC007228.5	0.293048
AC007228.9	1.65627
ZIM2-AS1	0.079862
OR5AH1P	0
ZIM2	0.0575409
AC006115.6	0
PEG3	1.09766
MIMT1	0
CTC-258N23.3	0
RPL7AP69	0
CTC-360J11.7	0
USP29	0
ZIM3	0
CTC-360J11.5	0
CTC-360J11.6	0
DUXA	0
CTC-360J11.4	0.192309
AURKC	4.77723
ZNF805	1.68849
CTC-444N24.6	3.45437
ZNF460	0.871801
CTC-444N24.7	0.889282
CTC-444N24.9	0
ZNF543	3.29304
CTC-444N24.13	0.381176
ZNF547	4.53017
ZNF17	4.56162
ZNF749	2.26447
AC004076.5	1.08666
VN1R1	2.19637
VN1R107P	0.223969
ZNF772	3.15052
AC003005.2	0
ZNF773	2.73598
ZNF549	3.97273
ZNF416	4.18394
ZIK1	4.60076
ZNF530	4.29233
AC003682.16	0.159826
TPRG1LP1	0.387724
ZSCAN4	0.258042
FKBP1AP1	0.0780402
ZNF417	4.60367
CTD-2583A14.1	0.13947
C19orf18	2.6265
CTD-2368P22.1	4.62576
VN2R19P	0.0983088
ZSCAN1	0.161633
LETM1P2	0.0782474
HNRNPDLP4	0
RN7SL526P	0.555758
CTD-2623H2.7	0
CTD-2619J13.1	0
RPS15AP36	0.350848
AC020915.2	0
CTD-3138B18.5	2.84452
CTD-3138B18.6	1.16126
ZNF8	3.99007
AC010642.2	0.264686
ZSCAN22	2.73689
MIR6806	0
CTD-2619J13.5	2.64198
ZNF497	1.74228
CTD-2619J13.9	2.19329
CTD-2619J13.3	0.754288
RNA5SP473	0
ZNF837	4.06271
MIR4754	0
RNF225	0
CTD-2619J13.13	0.163882
CTD-2619J13.16	0.611539
CTD-2619J13.17	2.05785
ZNF132	3.16792
CTD-2619J13.19	0.18946
ZNF324B	2.5624
ZNF324	4.59701
SLC27A5	2.81187
RNU6-1337P	0
RN7SL693P	0
CTD-2619J13.27	0.255529
RN7SL525P	0
MIR6807	2.08662
MZF1-AS1	2.30143
AC016629.3	0.078738
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB132	0
RP5-1103G7.10	0
NRSN2-AS1	2.95227
Y_RNA	0
TCF15	0.0422567
SCRT2	0.097882
SLC52A3	0.14161
RPS10P5	0.686255
ANGPT4	0.118497
RSPO4	0.371784
RP4-545L17.11	0.424008
ACTG1P3	1.59581
TMEM74B	3.17322
C20orf202	0.46173
RAD21L1	0
SNPH	2.90187
SDCBP2	4.60895
RP11-314N13.9	0.113637
SDCBP2-AS1	3.61156
RP11-314N13.3	2.61073
RNU6-917P	0.403021
SIRPD	1.34032
RP4-576H24.5	0
SIRPG-AS1	0.183287
SIRPB3P	0.388317
RN7SL561P	0
RP4-673D20.5	0
RP4-673D20.4	0.297745
RP4-673D20.6	0.0447399
RP4-673D20.3	0.875086
RP5-968J1.1	0.540813
RP5-858L17.1	1.14507
RP4-684O24.5	0.0143211
PDYN	0
RPL7P2	0
RP11-128M1.1	1.08826
TGM3	0.577105
TGM6	0
Y_RNA	0
TMC2	0.292308
SNORA51	0
SNORD56	0
RP4-686C3.7	0.0533499
RPL19P1	0
CPXM1	1.30259
C20orf141	0
TMEM239	0
GNRH2	0.369965
OXT	0.374032
AVP	0
RN7SL555P	0
UBOX5-AS1	0.390302
LZTS3	3.2523
SLC4A11	1.13541
RP4-794I6.4	0.114706
RNU6-1019P	0
UBE2V1P1	0.199806
U3	0
RP11-137F15.1	0
SF3A3P1	0.0613675
GFRA4	0
SPEF1	0.198157
LINC01730	3.31044
RP11-119B16.2	2.05319
MIR103A2	0
RPL21P2	0
RP11-352D3.2	0
LINC01433	0.128532
ADRA1D	2.24317
RP11-307O10.1	0
RP5-1164C1.2	0
RPL7AL2	0
RPS4XP2	0.207407
PRND	0.0215997
PRNT	0
RP5-1068H6.1	0
RP5-1068H6.6	0
SNORA31	0
RP5-1116H23.1	0
RP5-1116H23.6	0.191015
RP5-1116H23.5	0.670459
RP5-1116H23.4	0.914421
RP5-1116H23.3	0.424552
RNA5SP474	0
Y_RNA	0
SNORA26	0
UBE2D3P1	0.402639
PROKR2	0.054499
RNA5-8SP7	0
RP5-828H9.4	0
LINC00658	0.0763374
RP5-828H9.1	0.0490309
LINC00654	1.34024
RP5-1022P6.7	0
LINC01729	0
RPS18P1	0.242965
RP5-1022P6.5	0
EIF4EP1	2.54419
RNU1-55P	0
CHGB	0.196993
KANK1P1	0
MCM8	4.05
Y_RNA	0
RP5-967N21.7	0
MCM8-AS1	0
RP5-967N21.11	3.68406
RN7SL498P	0
LRRN4	0.0282765
RP5-1056H1.2	0.0627354
FERMT1	0.318484
TARDBPP1	0
RP4-775C13.1	0.051622
RP4-775C13.2	0
RP4-775C13.3	0
CASC20	0
LINC01713	0
RP4-764O22.1	0
LINC01428	0
