Name	Pituitary
LINC01716	0
RPS4XP3	0.365491
TFAP2C	1.12731
RNU6-1146P	0
RN7SL170P	0
PTMAP6	0
RP5-897D18.1	0
RNU6-929P	0
RP11-560A15.4	0
RP11-560A15.3	0
RP11-560A15.6	0
BMP7	2.84046
BMP7-AS1	0
RP4-813D12.3	0.125377
Y_RNA	0
MIR4325	0
RPL39P39	0
SPO11	0
MTND1P9	0
MTRNR2L3	0.0336705
RP4-800J21.3	0.222541
HMGB1P1	0.248347
CTCFL	0.13729
RP4-718J7.4	0
ZBP1	0.369221
NKILA	2.32093
MIR4532	0
RP13-379L11.2	0
LINC01742	0
RP13-379L11.1	0
RP13-379L11.3	0
C20orf85	0.493887
ANKRD60	0
PPP4R1L	3.39276
APCDD1L	0.320525
APCDD1L-AS1	0.317889
RP5-907D15.3	0
LINC01711	0.651953
RP11-261P9.4	2.68455
PIEZO1P2	0
RP4-806M20.5	0
MIR298	0
GNAS-AS1	0.665004
RP4-806M20.3	0.100288
RP1-309F20.3	1.17608
RP1-309F20.4	2.74831
TUBB1	0.929045
MRPS16P2	0
ZNF831	0.570392
EDN3	2.95673
RP4-614C15.2	0
RP4-614C15.3	0
PIEZO1P1	0
RP11-164D18.2	0
RP4-719C8.1	0
RNU7-141P	0
SYCP2	2.84467
CDH26	1.98831
C20orf197	0.384632
RP5-1017F8.2	0.216127
MIR646HG	0.670336
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
RP5-1016A21.1	0
RP11-151E14.1	0
RP5-827L5.2	0
LINC01718	0
CDH4	0.823849
WI2-8325B5.1	0
RP5-827E24.1	0.0246405
RP11-429E11.3	0.0232101
RP11-429E11.2	0.0675532
RP11-11M20.2	0
RP11-11M20.4	3.35193
HRH3	3.03947
MIR4758	0
LAMA5-AS1	0.737686
RP5-908M14.10	1.34738
RBBP8NL	1.5144
RP5-908M14.5	0.296548
GATA5	0.85483
RP13-379O24.3	0
RP13-379O24.2	0
C20orf166-AS1	2.26494
MIR1-1HG	0.312023
MIR1-1	0
MIR133A2	0
RPL7P3	0
WI2-87327B8.1	0
WI2-87327B8.2	0.0624463
RP13-30A9.1	0
RP13-30A9.2	0
RP11-93B14.6	0.0792293
SLCO4A1	4.08746
RP11-93B14.9	0.965824
RP11-93B14.10	0.317465
SLCO4A1-AS1	0.268988
LINC00686	0
NTSR1	0.0677638
RP11-93B14.4	0
LINC00659	0
OGFR-AS1	2.62509
ARF4P2	0.147007
BHLHE23	0
LINC01749	0.0285923
LINC00029	0
LINC01056	0
HAR1B	4.39592
RP5-963E22.5	0
RP5-963E22.4	0.0731306
MIR124-3	0
RP5-963E22.6	1.41234
BIRC7	0.349811
MIR3196	0
NKAIN4	2.07159
FLJ16779	0.760947
MIR4326	0
COL20A1	1.50312
RNU6-994P	0
CHRNA4	2.79244
RP11-261N11.8	0.497213
RP11-358D14.3	0.33526
RP11-358D14.2	0.255397
RP4-697K14.3	0
PTK6	0.405435
SRMS	0.253331
RP4-697K14.15	0
FNDC11	0.956959
RP4-583P15.16	1.53428
ZBTB46-AS1	0.0781768
C20orf181	0
RNU1-134P	0
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
MIR647	4.49267
UCKL1-AS1	3.9524
LINC00176	3.42206
RP13-152O15.5	0.324842
MIR6813	0
OPRL1	3.30224
LKAAEAR1	1.05586
NPBWR2	0.30662
RP11-476I15.5	0
CICP4	0.03345
LINC00266-1	0.811699
RP11-476I15.6	0.770305
CH507-9B2.2	0
CH507-9B2.1	0.378415
CH507-9B2.8	0
CH507-9B2.5	2.12592
CH507-9B2.9	2.77732
RP11-717F1.1	0
LINC01670	0
RP11-717F1.2	0.0111309
Y_RNA	0
CH507-39O4.3	0
CH507-39O4.1	0
CH507-39O4.2	0
CH507-42P11.1	0
CH507-42P11.2	0
CH507-42P11.3	0
LINC01669	0
CH507-42P11.7	0.155809
CH507-42P11.6	0.0625822
Y_RNA	0
CH507-24F1.2	0.0109335
CH507-145C22.2	0
CH507-254M2.4	0
CH507-145C22.1	0
Y_RNA	0
CBSL	0.286827
U2AF1L5	0.544138
CH507-152C13.4	0
CH507-152C13.5	0
CH507-152C13.6	0
CH507-152C13.3	0
CH507-154B10.1	0
CH507-145C22.3	0
CH507-154B10.3	0
CH507-236L23.5	0
CH507-254M2.3	0
CH507-210P18.1	0
CH507-210P18.4	0
MIR8069-1	0
CH507-210P18.3	0
CH507-210P18.5	0
CH507-154B10.2	0
CH507-236L23.4	0
CH507-236L23.1	0
CH507-254M2.1	0.0300946
Y_RNA	0
CH507-236L23.2	0
CH507-236L23.3	0
CH507-254M2.5	0
CH507-254M2.6	0
CH507-254M2.2	0.00991888
Y_RNA	0
CH507-338C24.2	0
Y_RNA	0
CH507-338C24.1	0
SMIM11B	0
CH507-396I9.7	0
CH507-396I9.3	0
KCNE1B	0.0685145
SNORA11	0
CH507-338C24.3	0
CH507-513H4.1	0
MIR6724-1	0
pRNA	0
MIR3648-1	0
MIR3687-1	0
CH507-513H4.6	0.0445722
RNA5-8S5	0
MIR6724-2	0
pRNA	0
CH507-513H4.5	0.418345
RNA5-8S5	0
CH507-528H12.1	0
MIR6724-3	0
pRNA	0
CH507-513H4.4	0
RNA5-8S5	0
MIR6724-4	0
pRNA	0
CH507-513H4.3	0.191509
RNA5-8S5	0
RPSAP68	0
bP-2168N6.1	0
bP-2168N6.3	0
LINC01666	0
SNX18P10	0
MTCO1P1	0
bP-2189O9.2	0.496222
MIR3648-2	0
MIR3687-2	0
bP-2171C21.3	0
bP-2171C21.4	0.800471
bP-2171C21.2	0
bP-2171C21.6	0.573717
bP-2171C21.5	0.25985
bP-21264C1.2	0.159095
SNX18P12	0.0466656
bP-21264C1.1	0.985955
RP11-570J4.1	0
RP11-570J4.2	0
U1	0
LINC01667	0
RP11-555K2.1	0
RP11-555K2.2	0
RN7SL52P	0
SNORA70	0
RP11-555K2.4	0
bP-21201H5.1	0.0543574
bP-21201H5.2	0
CH507-216K13.2	0
CH507-216K13.1	0
AP003900.6	0
EIF3FP1	0.0478323
VN1R7P	0
RP11-589M2.1	0.833625
BAGE2	0.104174
TPTE	0.0539149
CYCSP41	0
SLC25A15P4	0
AF254982.2	0
IGHV1OR21-1	0
AP001464.4	0
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
AJ239321.3	0
RP1-127M18.1	0
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	0
GTF2IP2	0
VN1R8P	0
SNX19P1	0
OR4K11P	0
LINC01674	0
OR4K12P	0
POTED	0
RNU6-286P	0
MIR3118-1	0
AL050303.11	0
GRAMD4P1	0
CXADRP1	0
AL050303.10	0
AL050303.12	0
MIR8069-2	0
FEM1AP1	0
AL050303.7	0
TERF1P1	0
FAM207CP	0
GXYLT1P2	0
CNN2P7	0
ZNF114P1	0
SNX18P13	0.226871
ANKRD20A11P	0.225486
RHOT1P2	0.222718
RNU6-954P	0
NF1P3	0
PPP6R2P1	0
FRG2MP	0
AP001347.6	0.165634
ANKRD20A18P	0
RNA5SP488	0
pRNA	0
LIPI	0.0451939
ABCC13	0.0106288
SAMSN1	1.88143
SAMSN1-AS1	0.102748
AF165138.7	0.49235
AF127936.3	0.154154
POLR2CP1	0
AF127936.5	0.198624
GAPDHP16	0.0409891
AF127936.7	0.497775
RBMX2P1	0
AF127577.8	0
NRIP1	4.7245
AF127577.11	0
AF127577.13	0.0777167
AF127577.12	0.129756
AF246928.1	0
AJ006998.2	0.0117058
CYCSP42	0
AJ009632.3	0
RNU6-1326P	0
RAD23BLP	0
RBPMSLP	0
MIR99AHG	4.86384
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74	0
AP001172.2	0.83565
AP001172.3	0
AP000962.1	0.180299
MIR99A	0
MIRLET7C	0
AP000962.2	0.123618
MIR125B2	0
RNU1-98P	0
AP000473.6	0
AF212831.2	0
NEK4P1	0
AP000457.2	0
RNU6-113P	0
LINC01549	0.231459
RPL39P40	3.56054
RN7SL163P	0
BTF3L4P1	0.140754
Y_RNA	0
Y_RNA	0
AP000432.1	0.883581
AP000432.2	0
AP000432.3	0
C21orf91-OT1	0
C21orf91	4.32396
AL109761.5	0.245305
CHODL-AS1	0
RPL37P3	0
CHODL	2.40974
AP000998.2	0
TMPRSS15	0.019759
AL109763.1	0
MIR548XHG	0
AF240627.2	0
MIR548X	0
RP4-646P19.1	0
AL157359.4	0
AL157359.3	0
AP000431.1	0
AP000431.2	0
SLC6A6P1	0
AP000855.4	0
RNU1-139P	0
RPL37P4	0
AP000403.3	0
AP000568.2	0
C1QBPP1	0
LINC01683	0
AP001171.1	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
AP001506.1	0
LINC00320	0
PPIAP1	0
NCAM2	1.07138
AP001136.2	0
AF241725.4	0
AF241725.6	0
LINC00317	0
LINC01425	0
AP000472.3	0
LINC01687	0
LINC00308	0
AP000705.8	0
AP000705.6	0
RNU4-45P	0
AP000705.7	0
MAPK6PS2	0
AP000959.2	0
AP000949.1	0
AP001255.2	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0.0355517
TUBAP	0
Y_RNA	0
AP000459.7	0
AP000474.1	0
AP000477.2	0
AP000477.3	0
AP000470.2	0
LINC01689	0
LINC01684	0.0359428
LINC01692	0
AP000402.3	0
AP000146.2	0
AP001342.1	0
AP000235.3	0
AP000233.2	0
RN7SKP236	0
AP000233.3	0
AP000233.4	0
RNA5SP489	0
RPL13AP7	1.76085
AP001340.3	0
LINC00158	0.228401
AP000221.1	0.0405264
MIR155HG	0.515322
AP000223.42	2.14444
RNGTTP1	0.0924348
FDX1P2	0
LLPHP2	0
AP001442.2	0.0366812
RNU6-123P	0
AP001439.2	1.07277
AP000230.1	1.30495
RNU6-926P	0
AP001595.1	0
AP001596.6	0.238505
CYYR1-AS1	0.0724267
KB-1466C5.1	0
AP001601.2	0
ADAMTS5	0.754101
MIR4759	0
GPX1P2	0
AP001604.3	0.0133222
AP001605.4	0
EIF4A1P1	0
RPL10P1	0.138118
NCSTNP1	0
LINC01673	0
LINC00113	0
AJ006995.3	0
LINC00314	0
LINC01697	0.0181685
LINC01695	0.0670005
AF131217.1	0.0966237
LINC00161	0.061218
U6	0
HSPD1P7	0
THUMPD1P1	0
RP1-100J12.1	0.827615
AF129075.5	1.68421
MAP3K7CL	3.40558
RPL12P9	0.412192
Y_RNA	0
U3	0
AF124730.4	0
LINC00189	0.0604054
BACH1	4.54833
GAPDHP14	0
BACH1-IT1	0.327083
AP000240.9	1.02801
BACH1-AS1	0.149773
BACH1-IT2	0.265657
BACH1-IT3	0
GRIK1	0.218102
RP11-313P22.1	0.391251
GRIK1-AS1	0.199595
AF096876.1	0
CLDN17	0
LINC00307	0
CLDN8	0.226473
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
AP000567.27	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
AP000244.11	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0.0172771
AP000563.2	0
AP000251.3	0.192152
FBXW11P1	1.04899
AP000253.1	0.39485
SNORA81	1.73822
HMGN1P2	0.114255
AP000255.6	1.70135
TPT1P1	0.0724192
HUNK	2.10881
HUNK-AS1	0
LINC00159	0.0506438
AP000265.1	0.0404348
MIS18A-AS1	2.94776
MRAP	0
AP000266.7	0
SNORA80A	0
EXOSC3P1	0.371362
SNORA33	0
RNA5SP490	0.212762
LINC00846	0.37461
TCP10L	1.52528
OR7E23P	0
AP000275.64	0
C21orf62-AS1	1.03222
AP000281.1	0
SNORA70	0
AP000281.2	0.10588
AP000282.2	0
AP000282.3	0
OLIG2	0.0256253
LINC00945	0
OLIG1	0.175627
AP000289.6	0
AP000290.7	0
LINC01548	0
IL10RB-AS1	3.16825
USF1P1	0
RPS5P3	0.0566147
AP000302.58	0.292541
DNAJC28	2.154
BTF3P6	0.0771446
ITSN1	3.75684
LINC00649	0.366521
RN7SL740P	0
AP000569.9	0
RPS5P2	0.174585
LINC00310	0.345155
AP000318.2	0.246353
KCNE2	0.735617
AP000320.6	0.343376
SMIM11A	0.0125375
C21orf140	0
CMP21-97G8.1	0
AP000322.53	0
CMP21-97G8.2	0
KCNE1	0.148416
SNORA11	0
CLIC6	4.49314
LINC00160	0
LINC01426	0.102658
RUNX1	2.94841
AF015262.2	0
RPL34P3	0
EZH2P1	0
AF015720.3	0
MIR802	0
RPS20P1	0
PPP1R2P2	0
LINC01436	0.711753
RPL23AP3	0.255376
RIMKLBP1	0.461594
AP000688.11	0
RNU6-992P	0
AP000688.14	0.0819456
AP000688.15	0
AP000688.29	0.687671
MEMO1P1	0.430599
CBR3-AS1	1.81057
CBR3	3.27915
DOPEY2	4.56348
RPL3P1	0.0941964
SRSF9P1	0.202898
AP000692.10	0.719373
AP000692.9	4.97796
CHAF1B	2.0177
ATP5J2LP	0
AP000695.6	0.338366
AP000695.4	0.37162
CLDN14	0.0650044
KB-176G8.1	0.0497184
AP000696.2	0.0970875
AP000697.6	0
SIM2	2.01518
HLCS-IT1	0.130613
RNA5SP491	0
DPRXP5	0
AP000704.5	1.68833
Y_RNA	0
MRPL20P1	0
RIPPLY3	0.330546
RNU6-696P	0
AP001429.1	1.28441
TTC3-AS1	0.735646
DSCR9	0.951864
RN7SL678P	0
AP001432.14	2.53906
AP001412.1	2.4993
AP001437.1	2.85772
KCNJ6	3.80863
KCNJ6-AS1	0
DSCR4	0
DSCR4-IT1	0
DSCR8	0
AP001425.14	0
DSCR10	0
AP001434.2	0
SPATA20P1	0
KCNJ15	0.101843
LINC01423	0
ERG	2.72747
SNRPGP13	0
LINC00114	0
AP001042.1	0.158328
AF064858.6	0.121645
AP001043.1	0
SNORA62	0
RPSAP64	0
LINC01700	0.101772
AF064858.8	0.451336
AF064858.11	0.481417
AF064858.10	0.140879
RPL23AP12	0
PCBP2P1	0.256823
TIMM9P2	0.159721
BRWD1-IT1	0
METTL21AP1	0
BRWD1-AS2	3.44912
BRWD1-AS1	0.0972366
Y_RNA	0.42982
RNF6P1	0
LCA5L	2.66094
MIR6508	0
MYL6P2	0.0830125
RPS26P4	0
AF121897.4	0.0382952
B3GALT5	3.6541
B3GALT5-AS1	3.7729
AF064860.5	0.258516
AF064860.7	0.571102
IGSF5	1.37119
MIR4760	0
DSCAM-AS1	0.05696
SNORA51	0
DSCAM-IT1	0.0679416
YRDCP3	0
LINC00323	0.0864217
MIR3197	0
BACE2	3.4465
PLAC4	0.0360406
AL773572.7	0
FAM3B	2.86612
MX2	2.1603
AP001610.5	0.148183
TMPRSS2	1.74823
SNORA32	0
AP001610.9	0
AP006748.1	0
LINC00111	0
LINC00479	0.592962
LINC00112	0.0958597
MIR6814	0
PRDM15	4.70007
AP001619.3	0.274711
AP001619.2	0.773661
SNORA3	0
ZNF295-AS1	0.185928
UMODL1	0.15494
UMODL1-AS1	0.070831
RNA5SP492	0
TFF3	2.54502
TFF2	0.0882775
TFF1	0.126587
TMPRSS3	4.12566
UBASH3A	0.169148
RNU6-1149P	0
AP001625.4	1.01477
AP001625.5	0
AP001625.6	2.71071
LINC01671	0.179319
AP001626.2	0.937842
AP001627.1	0.0775898
LINC01668	0.313978
AP001628.7	0
AP001628.6	0
ERVH48-1	0.165366
MIR5692B	0
AP001630.5	0.332168
CBS	1.20128
U2AF1	0.808601
MRPL51P2	0
FRGCA	0
AP001631.10	0
CRYAA	0
LINC00322	0.0497306
LINC01679	4.63371
AP001046.6	0.334226
SIK1	1.84331
LINC00319	0.028426
LINC00313	0.0947056
AP001048.4	0
HSF2BP	0.935444
RPL31P1	0
H2BFS	0
MIR6070	0
AP001052.1	0
TMEM97P1	0.103029
AATBC	0.273721
MYL6P1	0
RNU6-859P	0
RNU6-1150P	0
H2AFZP1	0.216346
PWP2	0.414907
C21orf33	0.292248
LINC01678	0.212188
AP001056.1	0.156133
AP001057.1	0
AP001058.3	0
ICOSLG	0.148661
AP001059.6	0
AP001059.7	0
DNMT3L	0
AP001059.5	0
AIRE	0.455098
AP001062.9	0
AP001063.1	0
TRPM2	3.17449
TRPM2-AS	0.264103
snoZ6	0
snoZ6	0
LRRC3-AS1	0.546724
LRRC3	1.47497
MTCYBP21	0.129169
MTND6P21	0.0913672
MTND5P1	0.425625
KB-68A7.1	1.44899
AP001065.15	0.361201
KB-68A7.2	0.295566
TSPEAR	4.34972
TSPEAR-AS1	1.53483
TSPEAR-AS2	1.15002
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
IMMTP1	0.0227856
KRTAP12-1	0
RP1-225L15.1	0
KRTAP10-12	0
KRTAP10-13P	0
LINC01424	1.50119
ITGB2	4.96755
ITGB2-AS1	2.0627
LL21NC02-1C16.1	1.83167
LINC01547	3.90252
LL21NC02-1C16.2	1.38035
LINC00163	0.0425058
LINC00165	0
PICSAR	0
SSR4P1	2.67662
RP5-1023B21.1	0
LINC00334	3.36498
LINC00315	0.323859
BX322557.13	0
LINC00316	0.394019
MTCO1P3	0
BX322559.3	0
COL18A1-AS2	0.174879
COL18A1-AS1	0.544878
MIR6815	0
SLC19A1	4.80335
LINC01694	0.138319
RP1-101D8.1	0.0755066
AL592528.1	0.404906
AJ011931.1	0.185042
PCBP3-OT1	1.89482
AP001476.2	0.482831
AP001476.4	0
AP001476.3	0
PSMA6P3	0
AP001471.1	0.128656
FTCD	4.26916
FTCD-AS1	0.204564
AP001468.58	0.230807
AP001469.5	0.406115
MCM3AP-AS1	3.74491
AP001469.7	2.57807
RPL18AP2	0.328161
DIP2A-IT1	0
RNU6-396P	0
RPL23AP4	0
U2	0
FRG1FP	0.0886007
SC22CB-56B3.1	0
ACTR3BP6	0
5_8S_rRNA	0
FRG1GP	0.159458
U6	0
LA16c-60D12.1	0
LA16c-13E4.3	0
LA16c-60D12.2	0
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	0
LA16c-60G3.6	0
ARHGAP42P3	0
LA16c-23H5.4	0
LA16c-60G3.8	0
LA16c-60G3.7	0
LA16c-60G3.5	0
LA16c-2F2.8	0
NEK2P2	0
LA16c-2F2.5	0
NF1P6	0
MED15P7	0
POTEH	0
POTEH-AS1	0
RNU6-816P	0
LA16c-3G11.7	0
LINC01297	0
GRAMD4P2	0
DUXAP8	0.549152
LL22NC03-N64E9.1	0
BMS1P22	0.0324746
LL22NC03-N14H11.1	1.61611
NBEAP3	0
LA16c-60H5.7	0.29395
LA16c-4G1.4	0
LA16c-4G1.3	0
U6	0
ABCD1P4	0
LA16c-17H1.3	0
PABPC1P9	0
SLC9B1P4	0
ACTR3BP2	0
CHEK2P4	0
KB-67B5.17	0
KB-67B5.12	0
KCNMB3P1	0
CCT8L2	0.0255075
FABP5P11	0
AC005301.9	3.66507
KB-7G2.9	0
SLC25A15P5	0.229498
PARP4P3	0.779374
ANKRD62P1-PARP4P3	0.188403
ANKRD62P1	0.147123
VWFP1	0.119524
LINC01665	0
XKR3	0
HSFY1P1	0
GPM6BP3	0
AC007064.29	0
AC007064.22	0
ZNF402P	0
AC007064.24	0
MTND1P17	0
AC007064.25	0
AC006548.19	0
IGKV1OR22-5	0
IGKV2OR22-4	0
IGKV2OR22-3	0
IGKV3OR22-2	0
IGKV1OR22-1	0
AC006548.28	0.00288775
CECR7	2.77212
AC006946.16	1.81082
AC006946.17	1.46845
AC006946.12	0.302952
CECR6	2.56049
LINC01664	3.29894
CECR5-AS1	2.1142
AC005300.5	0.609052
FAM32BP	0
CECR3	0.0262747
CECR9	0
RN7SL843P	0
AC004019.10	0.289653
CLCP1	0.105258
DNAJA1P6	0
SLC25A18	1.71372
AC004019.13	0.332498
MIR3198-1	0
LINC00528	0.323878
MIR648	0
XXbac-B476C20.14	0
XXbac-B476C20.13	0.0551403
RHEBP3	0
LINC01634	0.0938679
XXbac-B476C20.9	2.28578
XXbac-B476C20.11	0.170946
TUBA8	1.41043
AC008079.10	0.599576
USP18	4.96987
AC008079.9	0.0161375
GGTLC5P	0
LINC01660	0
AC011718.3	0
PPP1R26P3	0
FAM230A	0.0105564
XXbac-B33L19.6	0
XXbac-B33L19.12	0
GGTLC3	0.0371295
Metazoa_SRP	0
XXbac-B33L19.15	0
TMEM191B	2.05042
SCARNA17	0
RN7SKP131	0
RIMBP3	0.0766307
Metazoa_SRP	0
SUSD2P2	0
CA15P2	0
PPP1R26P2	0
PPP1R26P4	0
LINC01662	0
GGT3P	0.163008
AC008132.14	0
E2F6P1	0
AC008132.13	0.0519702
BCRP7	0
LINC01663	0
AC008103.4	0
AC007326.11	0
AC007326.10	0.00583993
AC007326.12	0
AC007326.9	0.755887
AC000095.12	1.67573
DGCR10	3.32607
CA15P1	0.403787
Y_RNA	0.488876
DGCR11	2.01294
AC004461.4	0.108242
DGCR12	0.861337
AC004471.9	1.84827
AC004471.10	0.436794
TSSK1A	1.08302
GSC2	0
LINC01311	3.40915
AC000081.2	0
SNORA15	0
KRT18P62	0.0629807
RN7SL168P	0
AC000068.5	3.81777
AC000068.10	1.59588
CDC45	0.273893
LINC00895	0
AC000077.2	0
AC000067.1	0
TBX1	0.964531
GNB1L	1.2743
AC000089.3	0.780555
AC000078.5	4.72797
MIR4761	0
MIR185	0
AC006547.13	4.11061
Metazoa_SRP	0.146036
MIR6816	0
XXbac-B444P24.8	0.790644
RTN4R	4.87575
MIR1286	0
XXbac-B444P24.10	0.24433
XXbac-B444P24.13	3.30652
XXbac-B444P24.14	1.60971
AC007731.1	0
XXbac-B33L19.4	0
USP41	0
RNU6-225P	0
XXbac-B562F10.11	2.80809
RNY1P9	0.329346
Y_RNA	0
RN7SL812P	0.406652
KRT18P5	0.72061
AC007050.17	0
CCDC74BP1	0.037498
SMPD4P1	0.101031
IGLL4P	0
SLC9A3P2	0
ABHD17AP4	0.0556229
POM121L4P	0
BCRP5	0.111325
TMEM191A	3.13604
SERPIND1	0.518281
AC002472.8	0
AC002472.16	4.27778
MIR649	0
P2RX6P	3.26521
AC002472.11	0.213818
LRRC74B	1.69695
TUBA3GP	0.0368722
BCRP2	0.0853663
KB-1592A4.15	0.0522416
POM121L7P	0
E2F6P2	0
FAM230B	0.0161537
KB-1592A4.14	0
KB-1592A4.17	0
GGT2	0.313839
KB-1592A4.16	0
E2F6P3	0
POM121L8P	0
BCRP6	0
KB-1183D5.13	0.00556215
KB-1183D5.14	0
PPP1R26P5	0
LINC01651	0
KB-1183D5.16	0
Metazoa_SRP	0
RIMBP3B	0.0174226
RN7SKP63	0
SCARNA17	0
Metazoa_SRP	0
Metazoa_SRP	0
TMEM191C	1.66693
SCARNA17	0
RN7SKP221	0
RIMBP3C	0.0157708
Metazoa_SRP	0
CCDC116	0.614737
KB-1440D3.14	0.46792
MIR301B	0
MIR130B	0
KB-1440D3.13	1.17018
RN7SL280P	0
RNA5SP493	0
KB-1027C11.4	0.21696
LL22NC03-86G7.1	0.719575
TOP3B	2.11988
PRAMENP	0
IGLVI-70	0
IGLV4-69	0.367495
IGLVI-68	0
LL22NC03-23C6.13	0
LL22NC03-23C6.12	0
IGLV10-67	0
LL22NC03-23C6.15	0
IGLVIV-66-1	0
IGLVV-66	0
IGLVIV-65	0
IGLVIV-64	0
IGLVI-63	0
IGLV1-62	0
LL22NC03-88E1.18	0
IGLV8-61	0.197296
LL22NC03-88E1.17	0
ABHD17AP5	0.0590673
LL22NC03-30E12.10	0
LL22NC03-30E12.11	0
IGLV4-60	0
LL22NC03-30E12.13	0
SOCS2P2	0
IGLVIV-59	0
IGLVV-58	0
BMP6P1	0
IGLV6-57	0.947084
IGLVI-56	0
IGLV11-55	0
IGLV10-54	0
IGLVIV-53	0
TOP3BP1	0.114954
LL22NC03-123E1.5	0
VPREB1	0
CH17-264L24.1	2.90407
LL22NC03-2H8.4	3.44605
IGLV1-50	0.283029
ASH2LP3	0.108949
IGLV9-49	0
LL22NC03-75A1.9	0
IGLV5-48	0
IGLV1-47	0.598571
ASH2LP2	0
IGLV7-46	0.205905
LL22NC03-22A12.12	0
IGLV5-45	0
IGLV1-44	0.732508
IGLV7-43	0.158194
IGLVI-42	0
IGLVVII-41-1	0
IGLV1-41	0
IGLV1-40	1.40482
ASH2LP1	0
IGLVI-38	0
IGLV5-37	0
IGLV1-36	0.112114
KB-288A10.17	0
IGLV7-35	0
KB-288A10.19	0
ZNF280B	3.0246
ZNF280A	0
PRAME	0.286843
LL22NC03-63E9.3	0
IGLV2-34	0
IGLV2-33	0
IGLV3-32	0
IGLV3-31	0
IGLV3-30	0
BCRP4	0.0667789
POM121L1P	0
GGTLC2	0.04384
IGLV3-29	0
IGLV2-28	0
IGLV3-27	0
IGLV3-26	0
IGLVVI-25-1	0
IGLV3-25	0.68632
LL22NC03-102D1.16	0
LL22NC03-102D1.18	0
IGLV3-24	0
IGLV2-23	0.810744
IGLVVI-22-1	0
IGLV3-22	0
IGLV3-21	0.751665
IGLVI-20	0
IGLV3-19	0.739514
LL22NC03-48A11.14	0
IGLV2-18	0
IGLV3-17	0
IGLV3-16	0
IGLV3-15	0
IGLV2-14	2.69743
IGLV3-13	0
IGLV3-12	0.123313
LL22NC03-24A12.8	0
LL22NC03-24A12.9	0.172125
IGLV2-11	0.893377
LL22NC03-84E4.13	0
IGLV3-10	0.307332
LL22NC03-84E4.11	0
IGLV3-9	0
IGLV2-8	1.16728
MIR650	0
LL22NC03-84E4.8	0
IGLV3-7	0
IGLV3-6	0
IGLV2-5	0
IGLV3-4	0
IGLV4-3	0
IGLV3-2	0
IGLV3-1	1.01529
MIR5571	0
IGLJ1	0.27646
IGLJ2	0.126136
IGLJ3	0.251084
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	0
IGLC6	0.245207
IGLJ7	0
IGLC7	0.0872065
AP000361.2	0
AP000362.1	0
RSPH14	2.46159
Metazoa_SRP	1.48919
U7	0
BCRP8	0.736172
RN7SL263P	1.36848
FBXW4P1	3.28498
AP000343.1	0
AP000343.2	0.147544
CES5AP1	1.31512
KB-1269D1.8	2.9651
LINC01659	0.709063
AP000344.4	1.92263
LINC01658	2.90184
AP000345.4	0.0863248
PCAT14	0.576428
AP000345.2	0
IGLL1	0.171768
KB-1572G7.5	0.160047
DRICH1	3.41375
KB-1572G7.4	0.199132
RGL4	2.67853
ZNF70	3.59553
VPREB3	2.30852
C22orf15	2.94978
MMP11	0.958898
KB-1125A3.11	2.56617
KB-1125A3.12	0.146412
MIF	4.84166
MIF-AS1	1.37214
AP000350.5	0.627105
AP000350.6	0.370784
AP000350.7	0
AP000350.8	0
KB-1125A3.10	0.207721
DDTL	4.67566
KB-226F1.2	3.34432
AP000351.3	1.39782
GSTT2	0.252617
