Name	Muscle - Skeletal
TBC1D26	0.0307209
AC005324.6	0
RP11-640I15.2	0
AC005324.7	0
CDRT15P2	0
ZSWIM5P1	0
RNA5SP436	0
IL6STP1	0
MEIS3P1	0.906261
CTD-3157E16.1	0.880106
CTD-3157E16.2	1.49405
AC015922.7	0
LINC02087	0
AC015922.5	0
ADORA2B	0.348083
CTC-529I10.1	1.9791
CTC-529I10.2	1.74324
AC002553.4	0
RNU6-314P	0
RNU6-862P	0
RN7SL442P	0
PIGL	1.89316
MIR1288	0
FTLP12	0
RP11-138I1.2	0
TRPV2	2.4943
SNORD49A	0
RP11-138I1.3	0.0780339
LRRC75A	0.258789
ZNF287	1.63862
RP1-77H15.1	0
AC005822.1	0.0777643
ZNF624	0.268617
RP11-92B11.4	0
NEK4P2	0
RNASEH1P2	0
CCDC144A	0.273443
RNU6-405P	0
RN7SL620P	0
UPF3AP1	0.0466377
USP32P1	2.02243
SRP68P1	0
RP11-92B11.3	0
FAM106CP	0
RP11-219A15.2	0
NOS2P4	0
KRT16P6	0.201065
KRT16P2	0.0255777
KRT17P1	0.0166655
KRT17P4	0.897132
COTL1P1	0
RP11-219A15.5	0
RP1-48J14.1	0
TBC1D27	0.00604441
TNFRSF13B	0
AC104024.1	0
LINC02090	0
RP11-416I2.1	0
MPRIP-AS1	0.0815158
RP11-45M22.3	0.642038
RNU6-767P	0
RN7SL775P	0
RP11-45M22.2	2.00956
PLD6	3.28017
RP11-45M22.5	0.138506
ACTG1P24	0
AC073621.2	0.079945
TSEN15P1	0
Y_RNA	0
RP11-524F11.1	1.37402
RNU6-468P	0
RP11-524F11.2	0
RP11-524F11.3	0
SMCR2	0
RAI1	3.42992
RAI1-AS1	0.595463
SMCR5	0.025672
MIR6777	0
MIR33B	0
RP1-253P7.4	2.05877
DRC3	0.640592
AC087163.3	0
AC087163.2	0.310214
RP11-384M20.1	0.332261
RP11-258F1.2	0.0125678
MYO15A	0.13231
RP11-258F1.1	0.0904957
RP1-178F10.1	0.215822
TOP3A	4.83558
RPL7AP65	0
RPL21P121	0
MIR6778	0
EVPLL	0
RP1-37N7.1	0
RP1-37N7.7	0
TBC1D3P4	0
LINC02076	0.0230475
KRT17P5	0.0536475
YWHAEP2	0
AL353997.3	0
KRT17P2	0
KRT16P1	0
KRT16P4	0
AL353997.11	0
RP1-37N7.6	0
TNPO1P2	0
LGALS9C	0.0322998
NOS2P2	0
USP32P2	1.41905
CTD-2303H24.2	0.759369
FAM106A	0.158069
SRP68P2	0
CCDC144B	0.515443
AC107983.4	0.309343
Metazoa_SRP	0
TBC1D28	0
RP11-815I9.3	0
AC026271.5	1.60631
ZNF286B	0.190387
RP11-815I9.4	0.278245
FOXO3B	0.431428
UBE2SP2	0
RP11-815I9.5	0
FBXW10	0.227624
TVP23B	3.92821
CTD-2145A24.5	0.104472
AC107982.4	0
RN7SL627P	0
PRPSAP2	4.10647
CTD-2145A24.4	0
AC090286.2	0
snoMBII-202	0
SLC5A10	0.0320077
AC090286.4	0
FAM83G	4.54277
RP11-28B23.1	0
GRAP	0.234597
CTC-457L16.1	0.0102621
SNORD3B-1	0
SNORD3B-2	0.022488
RP11-160E2.17	0
KYNUP2	0
RP11-160E2.19	0
AC007952.5	0
RP11-160E2.6	0.0492504
GRAPL	0
CTC-457L16.2	0
RP11-160E2.21	0
AC007952.6	0
RP11-160E2.11	0
AC007952.4	0
KYNUP1	0
SNORD3A	2.20065
SNORD3C	0
RP11-160E2.16	0
KYNUP3	0
RP11-744A16.4	0
EPN2-AS1	0.0261442
B9D1	1.28699
MIR1180	0
MAPK7	4.9673
RNF112	0.982489
CTB-187M2.2	0
AC004448.5	0.0191311
LINC02094	0.0460612
snoMe28S-Am2634	0
CTB-187M2.1	0
RPL17P43	0
SNORA59B	0.0419178
RP11-1113L8.1	0.417237
SLC47A1P1	0.04317
RP11-1113L8.2	0
RP11-1113L8.6	0
RP11-1113L8.7	0
MTND1P14	0
NMTRQ-TTG12-1	0
MTND2P12	0
MTCO1P39	0
CTD-2104P17.1	0.0884091
CTD-2104P17.2	0
SNORA31	0
SLC47A2	0.202304
RP11-311F12.1	0.0707928
RP11-311F12.2	0
ALDH3A1	0.151142
AC005722.4	0
NDUFB4P3	0
RP11-78O7.1	0
RP11-78O7.3	0
RP11-78O7.2	1.19967
AKAP10	4.97127
RP11-209D14.4	0
RP11-209D14.2	0.0814497
SPECC1	1.00576
AC005730.2	0
KCTD9P1	0
RNU6-258P	0
AC004702.2	0
RNU6-1057P	0
CCDC144CP	0.0460755
RNU6-467P	0
RP11-121A13.3	0
Metazoa_SRP	0
UPF3AP2	0.063759
USP32P3	0.349981
SRP68P3	0
LINC01984	0
NOS2P3	0
LGALS9B	0
TNPO1P3	0
YWHAEP3	0
KRT16P5	0
KRT16P3	0
RP11-434D2.7	0
KRT17P6	0
KRT17P7	0.262613
AC015818.6	0
AC008088.4	0
RP11-434D2.9	0
RP11-434D2.10	0
TBC1D3P3	0
RP11-434D2.3	0
RP11-434D2.8	0
RP11-434D2.11	0
COTL1P2	0
RP11-434D2.12	0
CDRT15L2	0
ZSWIM5P2	0
MEIS3P2	0.144755
AC087499.4	0
AC087499.9	0
AC087499.5	0
LINC02088	0
RP11-218E15.1	0
AC087499.7	0
AC087499.8	0
AC126365.1	0
RNFT1P3	0.0576435
HNRNPA1P19	0
OLA1P2	0
SCDP1	0
RP11-283C24.1	0
RP11-283C24.2	0
ABHD17AP6	0.0416483
CCDC144NL	0
RP11-344E13.4	0
CCDC144NL-AS1	0.044179
RNU6-1178P	0
RNASEH1P1	0
RP11-344E13.1	0
AC090774.2	0
RP11-381P6.1	0
RP11-746M1.8	0
AC087294.2	0.186679
RN7SL426P	0
EIF1P5	0
PDLIM1P2	0.039756
RP11-728E14.3	0.0185531
RPL21P120	0.168013
RP11-822E23.7	0
C17orf51	3.51877
RP11-822E23.2	0
RP11-822E23.3	0
RP11-822E23.6	0.122084
RP11-822E23.4	0
RP11-822E23.5	0
CH17-53B9.2	0
AC144838.3	0
CH17-53B9.4	0
KCNJ18	0.0219443
ABC13-47656900H15.1	0.0687864
AC144838.2	0
NCOR1P2	0
UBBP4	2.11387
FTLP13	0
LINC02002	0
RP11-1109M24.5	0.0181578
RP11-1109M24.15	0
FAM27E5	0
RP11-1109M24.14	0
RP11-1109M24.13	0
RP11-1109M24.12	0
RP11-744K17.3	0
FLJ36000	0
RP11-744K17.1	0
RP11-744K17.8	0
RP13-929K23.2	0
MTCYBP13	0
MTRNR2L1	0.19002
RP11-846F4.12	0
MTND1P15	0
MTND2P13	0
RP11-846F4.6	0
MTATP6P3	0
MTCO3P13	0
RP13-929K23.3	0
RP13-929K23.4	0
RP13-929K23.5	0
RP11-846F4.14	0
RP11-846F4.10	0
RP11-285M22.3	0
RP11-285M22.1	0
RP11-285M22.2	0
RP11-846F4.11	0
RP11-260A9.1	0
RP11-260A9.6	0
PDLIM1P3	0
GTF2IP6	0
VN1R71P	0
TUFMP1	0.0259596
RP11-663N22.1	0
RPL34P31	0.0869849
RPS16P8	0
RP11-173M1.3	0
MIR4522	0
RP11-173M1.4	0
RP11-173M1.5	0.127445
RP11-578C11.2	0
TBC1D3P5	0
RP11-720N19.2	0
RP11-720N19.1	0
ITM2BP1	0.0672998
LGALS9	2.11622
NOS2P1	0
RP11-19P22.5	0
RP11-19P22.7	0
RP11-19P22.10	0
RP11-19P22.6	0
RP11-19P22.2	0
RP11-19P22.3	0
RP1-66C13.1	0
RP1-66C13.2	0
LGALS9DP	0
NOS2	0.239494
RP11-138P22.1	0
LINC01992	0
SCARNA20	0
RP11-218F4.2	0
SNORA70	0
NLK	3.72953
Vault	0
RPS29P22	0
CTD-2008P7.10	0
PYY2	0.137897
CTD-2008P7.9	0
CTD-2008P7.8	0
PPY2P	0
CTD-2008P7.7	0
CTD-2008P7.1	0
CTD-2008P7.6	0
CTD-2008P7.5	0
KRT18P55	0
TMEM199	4.2885
MIR4723	0
SEBOX	0
SARM1	0.518383
VTN	0.225656
CTB-96E2.10	0
CTB-96E2.6	0
SLC46A1	0.994567
CTD-2350C19.2	0
H3F3BP2	0
CTD-2350C19.5	0
RP11-192H23.4	0.640237
RPS7P1	3.96825
SLC13A2	0
FOXN1	0.0132499
UNC119	1.51766
ALDOC	1.63331
RP11-192H23.5	0
SPAG5	0.60637
SPAG5-AS1	0.37707
RP11-192H23.8	0.442749
RP11-192H23.6	4.34144
SGK494	4.03621
RP11-192H23.7	0.0491017
RPS12P28	0.355041
AC010761.13	0.333896
PROCA1	0.322726
SNORD42B	0
AC010761.8	0.587045
SNORD42A	0
TLCD1	0.21904
NEK8	0.429369
AC010761.14	0
AC010761.6	0
TRAF4	0.784252
AC010761.9	0.127622
RPL31P58	0
Y_RNA	0
RP11-20B24.3	0
RP11-20B24.2	0
RP11-20B24.7	0.0953923
RP11-20B24.4	0
DHRS13	0.564331
RP11-20B24.5	0.0993162
RP11-20B24.6	0.0498615
PIPOX	0.220725
SEZ6	0.024581
RP11-321A17.5	0
AC024619.2	0
RP11-321A17.3	0.213201
TIAF1	4.26519
RP11-321A17.4	0
RP11-22N12.2	0
TWF1P1	0
CRYBA1	0
RPL35AP35	0
RP11-296K13.4	0
RP11-802D6.1	0.0821428
RNU4-34P	0
RNU6-711P	0
RNU6-1034P	0
ABHD15	2.03535
RP11-68I3.4	0.249121
RP11-68I3.7	0
RP11-68I3.10	1.41618
RP11-68I3.5	3.21187
RNU6-920P	0
RP11-68I3.11	1.66005
ABHD15-AS1	0
RPL21P123	0
RP11-82O19.1	0.0431792
RP11-82O19.2	0
SNORA70	0
RPL9P30	0
RP11-338L22.2	0
snoU13	0
EFCAB5	0.0471531
RP11-338L22.3	0
RNY4P13	0
AC104984.4	0
RP11-1148O4.1	0.0274869
RP11-1148O4.2	0
RP11-354P11.3	0
RP11-354P11.8	0
SLC6A4	0.0637374
RP11-354P11.4	0
RP11-354P11.2	0
SNORD63	0
RNU6-1267P	0
TMIGD1	0
Y_RNA	0
RNU6-990P	0
ALOX12P1	0.0215997
RP11-218M11.3	0.0776371
RP11-218M11.7	0.123161
RP11-271K11.1	0.203583
TBC1D29	0.125872
RP11-218M11.1	0.0536123
KRT17P3	0.0255889
AC006050.2	0
AC005562.1	0
SMURF2P1	1.43257
RP11-271K11.6	0
SH3GL1P2	0.1197
LRRC37BP1	2.08381
RN7SL316P	0
SUZ12P1	1.72382
CTD-2349P21.7	0
CTD-2349P21.6	0
CTD-2349P21.5	0
CTD-2349P21.3	0.0774226
CRLF3	1.56973
CTD-2349P21.10	0.142256
CTD-2349P21.9	0.5118
CTD-2349P21.12	0.292001
CTD-2349P21.1	0
ATAD5	0.280261
RNU6-298P	0
CTD-2349P21.11	0
RP13-753N3.1	0.0319017
TEFM	2.44229
ADAP2	1.03685
AC091177.1	0.156987
RN7SL138P	0.129985
RP11-848P1.3	0.187875
RNF135	3.28431
RP11-848P1.2	0.336908
DPRXP4	0.0994372
RP11-848P1.4	0
RP11-848P1.7	0
RP11-848P1.9	0.172483
RP11-271K11.5	0
RP11-848P1.5	0.609207
MIR4733	0
NF1	4.11892
RP11-142O6.1	0
OMG	0.111839
EVI2B	0.870833
EVI2A	0.346837
AK4P1	0.0921313
RAB11FIP4	0.104029
RN7SL79P	0
RN7SL45P	0
MIR193A	0
RP1-41C23.4	0
RNU6ATAC7P	0
AC003101.1	0
MIR4725	0
MIR365B	0
RP1-41C23.1	0
RP11-805L22.1	0
RNU6-1134P	0
RP11-805L22.2	0
RP11-805L22.3	0
CTC-542B22.1	0
CTC-542B22.2	0.583474
RNA5SP437	0
RP11-640N20.1	0
LRRC37B	1.79297
RP11-640N20.5	0
SH3GL1P1	0.325155
RP11-640N20.4	1.36373
RP11-640N20.6	0
RP11-640N20.8	0
RP11-640N20.9	0
WDR45BP1	0.0245538
CTD-2095E4.5	0.302038
AC090616.2	1.40145
ARGFXP2	0.134015
CTD-2095E4.3	0.548484
CTD-2095E4.4	0.261068
UBL5P2	0.161866
RHBDL3	0.075253
RP11-443G13.2	0
C17orf75	4.13538
RP11-227G15.2	0
OOSP1P2	0
MIR632	0
RP11-227G15.10	1.6483
RP11-227G15.11	0.701142
RP11-227G15.8	0.175247
RP11-227G15.12	0.214799
RP11-227G15.9	0.612597
RP11-227G15.6	0
Y_RNA	0
CDK5R1	1.60051
MYO1D	2.51355
RP11-466A19.1	0.990939
RP11-466A19.4	0
RP11-466A19.8	0
RP11-466A19.6	0
RP11-466A19.7	0
RP11-466A19.3	0
RP11-466A19.5	0
RP11-220C2.1	0
Y_RNA	0
AC084809.2	0
AC084809.3	0
TMEM98	1.01692
SPACA3	0
ASIC2	0
RP1-29G21.1	0
RP11-40A13.2	0
RP11-40A13.1	0
AA06	0
RP11-31I22.4	0
RP11-31I22.3	0
RP11-31I22.2	0
RP11-118G23.2	0
RP11-118G23.1	0
RP11-118G23.4	0
RP11-118G23.3	0
CTC-304I17.6	0.191513
RP11-17M24.2	0
RP11-1086I4.2	0
TLK2P1	0.137811
CTC-304I17.4	0
CTC-304I17.3	0
RNA5SP438	0
CTC-304I17.2	0
CTC-304I17.5	0
LINC01989	0
RP11-215E13.2	0
CCL2	2.07473
CCL7	0
CCL11	0
CCL8	0.10457
RP11-521P1.1	0
CCL13	0.211845
CCL1	0
AC011193.1	0
C17orf102	0
TMEM132E	0.0194854
RP11-28A22.2	0
RP11-212E8.1	0
RP11-642M2.1	0
CCT6B	3.1534
RP5-837J1.6	0.460893
RP5-837J1.4	0
RP5-837J1.1	0
RAD51D	0.64429
FNDC8	0.0405956
NLE1	3.60438
RP11-799D4.3	0
RP11-799D4.1	0.995986
SLC35G3	0.0904802
RP11-799D4.4	1.21
RP11-686D22.2	0
SLFN11	3.51229
RP11-686D22.6	0
RP11-686D22.5	0
RP11-686D22.4	0.231329
RP11-686D22.3	0.393164
RP11-686D22.7	0.532167
SLFN12	0.426716
SLFN13	0.197482
RP11-1094M14.7	0
RP11-686D22.10	0.0621739
SLFN12L	0.0488491
RP11-686D22.9	0
E2F3P1	0
RP11-1094M14.8	0.142834
RP11-1094M14.5	0.0475089
TOMM20P2	0
RP11-1094M14.10	0
SLFN14	0.013012
RP11-1094M14.12	0
RP11-1094M14.14	0
RP11-1094M14.1	0
SNORD7	0
CTC-507E2.2	0.247363
GAS2L2	0.310497
MMP28	1.42625
RP1-161P9.5	0
C17orf50	0.0430991
AC015849.12	0
AC015849.19	1.23807
AC015849.13	0
HEATR9	0.0136594
AC015849.14	0
AC015849.2	0.0287392
CCL5	0.691246
7SK	0
AC015849.16	0
LRRC37A9P	0
RDM1	0
LYZL6	0
CTB-186H2.2	0
CCL16	0.124947
CCL14	4.47309
CTB-186H2.3	0
CCL15	0
RP11-104J23.1	0
RP11-104J23.2	0
CCL23	0.151
CCL18	0.0421699
AC069363.1	0.0492669
CCL3	0.27109
CCL4	0.395564
RN7SL301P	0
CTB-91J4.1	0
RP11-428O23.1	0
TBC1D3B	0.0543769
AC131056.3	0.02029
CCL3L3	0.0390529
CCL4L2	0.0380043
AC131056.5	0
RP11-893G17.4	0
AC131056.6	0
TBC1D3I	0
CH17-260O16.1	0.251271
Y_RNA	0
TBC1D3G	0
TBC1D3H	0
RNU6-1192P	0
TBC1D3F	0
TBC1D3J	0
RNA5SP439	0
CTB-75G16.1	0.58918
CTB-75G16.3	1.10585
CTD-3194G12.1	0
CTD-3194G12.2	0
RP11-445F12.1	0
LHX1	0
RP11-445F12.2	0
RP11-333J10.2	0
RP11-333J10.3	0
MIR2909	0
CTC-268N12.3	0
CTC-268N12.2	0.0776706
RP11-19G24.1	0.0523192
HMGB1P24	0.0528538
RP11-19G24.2	0
C17orf78	0
RP11-378E13.3	0
RP11-378E13.4	0
CTC-421K24.1	0
SYNRG	4.96445
DDX52	4.99843
MIR378J	0
RP11-697E22.2	0
RP11-697E22.3	0
HNF1B	0
AC091199.1	0
YWHAEP7	0
RNU6-489P	0
TBC1D3K	0
5S_rRNA	0
TBC1D3L	1.65246
TBC1D3D	0
TBC1D3C	0
CH17-258A22.4	0.0466975
Y_RNA	0
TBC1D3E	0
5S_rRNA	0
TBC1D3	0
CH17-431G21.1	1.52046
Y_RNA	0
GPR179	0.27933
AC124789.1	0.142367
SRCIN1	0.0828314
CTB-58E17.2	0
EPOP	0.27986
MIR4734	0
CTB-58E17.1	3.4791
CTB-58E17.3	0.97741
CTB-58E17.9	0.590319
MIR4726	0
RNA5SP440	0
CTB-58E17.5	0.0585643
RNU6-866P	0
MIR4727	0
C17orf98	0
SNORA21	0.21864
SNORA21	1.20385
RPS20P35	0
RP1-56K13.2	0
MIR6779	0
LINC00672	0.162361
FBXO47	0
RP1-56K13.6	0
RP1-56K13.5	0.0266792
CTD-2206N4.5	0
LINC02079	0
LRRC37A11P	0.010085
CTD-2206N4.1	0
CTD-2206N4.4	0.0528758
PLXDC1	2.50948
ARL5C	0.0437842
RP5-906A24.1	0.0656276
RP5-906A24.2	0
STAC2	0.198383
RP11-690G19.4	0
FBXL20	2.14672
CDK12	4.18589
RNU6-233P	0
NEUROD2	0.0243774
AC087491.2	0
PPP1R1B	0.377307
MIR4728	0
GRB7	0.124351
IKZF3	0.0549255
KRT8P34	0
AC079199.2	0
ZPBP2	0
GSDMB	2.0694
RP11-387H17.4	0.138924
LRRC3C	0
GSDMA	0.0580992
RP11-387H17.6	0.0855936
MIR6884	0
SNORD124	0.402005
RP11-749I16.3	0.0919701
MIR6866	0
RAPGEFL1	4.92772
MIR6867	0
WIPF2	4.0495
CDC6	0.165275
RARA-AS1	1.4597
CTD-2267D19.1	0.530202
CTD-2267D19.3	1.1563
GJD3	0
CTD-2267D19.4	0
RNA5SP441	0
CTD-2267D19.7	0
TOP2A	0.0812064
Y_RNA	0
RPL23AP75	0.0563798
RP11-58O9.2	0
TNS4	0.0765688
RP5-1028K7.2	0.0259696
CCR7	0.150044
RP5-1028K7.1	0
RP11-458J1.1	4.54961
KRT222	0.0529725
AC090283.3	0
KRT24	0
KRT223P	0
KRT25	0.0187286
KRT26	0
KRT27	0
KRT28	0
RP11-605F20.1	0
TMEM99	4.27657
RP5-1110E20.1	0
KRT12	0
KRT20	0.0156297
AC004231.2	0
KRT23	0.072384
KRT39	0
KRT40	0
KRTAP3-3	0
KRTAP3-2	0
KRTAP3-4P	0
KRTAP3-1	0
KRTAP1-5	0
KRTAP1-4	0
KRTAP1-3	0
KRTAP1-1	0
KRTAP2-1	0
KRTAP2-2	0
KRTAP2-3	0
KRTAP2-4	0
KRTAP2-5P	0
KRTAP4-7	0
KRTAP4-8	0
KRTAP4-16	0
KRTAP4-9	0
KRTAP4-11	0
KRTAP4-12	0
KRTAP4-6	0
KRTAP4-5	0
KRTAP4-4	0
KRTAP4-3	0
KRTAP4-2	0
KRTAP4-1	0
AC006070.12	0
KRTAP9-1	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
AC003958.6	0
KRT33A	0
KRT33B	0
KRT34	0
KRT31	1.2156
AC003958.2	0
KRT41P	0
KRT37	0
KRT38	0
KRT43P	0
KRT32	0.0340605
RNU2-32P	0
KRT35	0
KRT36	0
KRT13	1.00672
KRT15	0.139588
MIR6510	0
KRT19	0.530716
LINC00974	0
KRT9	0
KRT14	1.67445
KRT16	0.141706
KRT17	0.30373
KRT42P	0.0166713
RP13-415G19.2	0
GAST	0
HAP1	0.0712167
RNA5SP442	0
RN7SL399P	0
P3H4	1.90522
KLHL10	0.126159
RP11-156E6.1	2.50301
KLHL11	3.30493
TTC25	0.312453
ZNF385C	1.58483
CTD-2132N18.2	0.97544
DHX58	2.12585
HSPB9	0.198109
RP11-358B23.1	0
KCNH4	0.0505871
HCRT	0
GHDC	4.48187
RP11-358B23.6	0.0536942
RP11-358B23.5	0.0539344
AC003104.1	0.0765615
RP11-358B23.7	0.0653974
RNU7-97P	0
MIR548AT	0
RP11-194N12.2	0.0421775
RP11-400F19.18	1.49678
MIR5010	0.579339
PTP4A2P1	0.619837
HSD17B1P1	0.704336
HSD17B1	0.774446
RP11-400F19.6	3.41838
PSMC3IP	2.2364
RP11-400F19.12	0
ATP5LP7	0
HMGB3P27	0
CCR10	1.36277
CTD-3193K9.4	0
CTD-3193K9.3	0.718921
CNTNAP1	3.03099
MIR6780A	0
CTD-3193K9.1	0
CTD-3193K9.11	0.846922
HMGN2P15	2.46686
RAMP2-AS1	1.17325
WNK4	0.0411705
CNTD1	0.292705
MIR6781	0
AOC2	1.04825
AOC4P	0.222233
LINC00671	0.0703575
RNU6-287P	0
G6PC	0
SNORA40	0
IFI35	4.39986
RND2	0.146436
BRCA1	0.894685
RPL21P4	0
NBR2	1.31158
CTD-3199J23.6	0.524441
RP11-242D8.1	2.21424
RP11-242D8.2	0
RP11-242D8.3	0.868238
TMEM106A	0.508345
LINC00854	0.193241
RNU2-1	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
U2	0
CTD-3014M21.1	1.06214
LINC00910	0.255729
RNU6-1137P	0
ARL4D	1.27944
RNU6-470P	0
MIR2117HG	0
RNU6-406P	0
RNU6-971P	0
AC087650.1	0
ETV4	0.186023
RP11-392O1.4	0
Metazoa_SRP	0
MEOX1	4.81409
CTC-501O10.1	0
RP11-209M4.1	0
SOST	0.0164973
C17orf105	0.025192
RP5-905N1.2	0
MPP3	0.762153
MPP2	0.43311
RP11-527L4.5	0
FAM215A	0
RP11-527L4.9	0
RP11-527L4.6	0
LINC01976	0
PPY	0
PYY	0
NAGS	0.181916
U3	0
RP11-546M21.6	0
RNU6-131P	0
C17orf53	0.455756
ASB16-AS1	4.03763
CTB-175E5.7	0
MIR6782	0
RP5-882C2.2	1.59434
SHC1P2	0
SLC4A1	0.0341018
RN7SL507P	0
RUNDC3A-AS1	0.0039747
RNU6-453P	0
RUNDC3A	0.118848
RP5-1067M6.3	0
FAM171A2	0.0973273
RPL7L1P5	0
ITGA2B	0.171313
RN7SL258P	0.235011
RP11-764D10.2	0
FZD2	0.253202
RP11-1072C15.7	0
SMCO4P1	0
LINC01180	0
MEIOC	0.324887
RP11-1072C15.4	0.579551
RP11-1072C15.6	0.0453273
DBF4B	1.34927
RN7SL819P	0
RP11-1072C15.1	0
ADAM11	0.252346
CTC-296K1.3	0.15508
CTC-296K1.4	0.145451
GJC1	1.22833
RN7SL405P	0
CCDC103	0
GFAP	0.375811
KIF18B	0.0268195
MIR6783	0
CTD-2534I21.8	0
C1QL1	0.057461
CTD-2534I21.9	0
Y_RNA	0
MIR6784	0
ACBD4	3.35894
AC142472.6	0.790378
AC002117.1	0.839741
RP13-890H12.2	0.286829
CTD-2020K17.1	0.584144
FMNL1	2.50614
CTD-2020K17.3	0.158293
CTD-2020K17.4	0.0475074
MAP3K14-AS1	0.541432
SPATA32	0.0278237
RNA5SP443	0
CTB-39G8.2	0
ARHGAP27	2.07612
CTB-39G8.3	0.648181
AC091132.1	0.0931266
LRRC37A4P	0.110407
Metazoa_SRP	0
RP11-798G7.8	0.058143
RP11-798G7.5	0.0439113
RP11-798G7.6	0.0923308
RP11-798G7.4	0
DND1P1	0.126979
RP11-707O23.1	0.121207
MAPK8IP1P2	0
RPS26P8	0.094335
LINC02210	0.724581
RP11-293E1.2	0
RP11-293E1.1	0
CRHR1	0.04455
MAPT-AS1	0.04995
SPPL2C	0
MAPT-IT1	0.0439764
RP11-669E14.4	0.0603246
Metazoa_SRP	0
STH	0.212094
RP11-669E14.6	0.93963
Y_RNA	0
MAPK8IP1P1	0
RP11-259G18.3	0.125623
RP11-259G18.1	1.31962
ARL17B	0.342904
LRRC37A	0.287847
RN7SL656P	0
NSFP1	0.266007
RP11-995C19.2	0.0726296
LRRC37A2	1.99916
ARL17A	0.411399
RN7SL199P	0
FAM215B	0.0249095
RPS7P11	0.693236
WNT3	0.0897432
WNT9B	0.015278
LINC01974	0
RP11-63A1.1	0
RNU6ATAC3P	0
MIR5089	0
RPRML	0.177724
RP11-156P1.3	1.21607
LRRC37A17P	0.639294
RN7SL270P	0
RP5-867C24.1	0.0682665
RP5-867C24.4	0
RP5-867C24.5	0
MYL4	0.624778
ITGB3	0.813006
RNU7-186P	0
RP11-290H9.5	0
THCAT158	0.0944993
EFCAB13	0.330329
CTD-2026D20.2	0.0654499
MRPL45P2	1.05544
Y_RNA	0
RP11-580I16.2	0.283662
TBX21	0.104775
LRRC46	0.132647
SP6	0.0654305
RP11-6N17.1	0
RP11-6N17.2	0.00638843
SP2-AS1	0.376896
RP11-6N17.3	1.95034
PRR15L	0.0737166
RP11-6N17.10	0.0651666
MIR152	0
RP5-890E16.2	1.35498
RP5-890E16.5	1.5648
RNU6-1201P	0
SKAP1	0.102601
MIR1203	0
RP11-456D7.1	0
RNU6-1152P	0
THRA1/BTR	0
RP11-433M22.1	0
U3	0
RP11-433M22.2	0
Y_RNA	0
HOXB1	0
HOXB2	3.30547
HOXB-AS1	1.59045
HOXB3	1.57747
HOXB-AS2	0.142823
HOXB4	0.770361
RP11-357H14.16	0.0165178
HOXB-AS3	0.0380079
HOXB5	0.152265
HOXB6	0.359141
HOXB7	1.1898
HOXB8	0.0760129
HOXB9	0.0565787
HOXB-AS4	0
MIR196A1	0
RP11-357H14.17	0
LINC02086	0
CTD-2377D24.2	0
RPL9P28	0.050957
COX6B1P2	0
PRAC1	0
PRAC2	0
HOXB13	0
CTD-2377D24.4	0
TTLL6	0.0481509
RN7SL125P	0
SUMO2P17	0.121047
SNORA68	0
RP11-463M16.5	0
RP11-501C14.9	0
AC091133.1	0.849473
RNU1-42P	0
snoU13	0
GIP	0
RP11-501C14.5	0
IGF2BP1	0.00571719
RP11-501C14.6	0
Metazoa_SRP	0
RNU6-826P	0
RP11-501C14.7	0
B4GALNT2P1	0
B4GALNT2	0
RP11-708H21.1	0
GNGT2	0.171525
ABI3	1.35252
PHOSPHO1	1.09684
FLJ40194	0
MIR6129	0
ZNF652	4.52625
RP11-1079K10.3	0.0405033
RP11-81K2.1	0
RP11-1079K10.2	0
RP11-1079K10.1	0
Y_RNA	0
EIF4EP2	0.222882
LINC02075	0
RP11-81K2.2	0.0271925
NGFR	2.06291
RP5-1029K10.2	0
MIR6165	0
RP5-1029K10.4	0
NXPH3	0.92457
RP11-613C6.2	0
FAM117A	2.09372
RP11-613C6.4	0
RP11-304F15.7	0
TAC4	0.0480277
RP11-304F15.3	0.128612
RP11-304F15.4	0.0225164
RP11-304F15.6	0.111984
RP11-304F15.5	0
RNU6-1313P	0
DLX4	0.0224077
DLX3	0.0286577
RP11-1094H24.3	0
RP11-1094H24.4	0.1228
RP5-875H18.9	0.0636264
RP5-875H18.10	1.85247
RP5-875H18.4	1.3746
SAMD14	0.81251
AC002401.1	0
RP11-893F2.13	0.227384
RP11-893F2.14	0.152955
HILS1	4.51649
RP11-893F2.5	0
RP11-893F2.15	0
LINC01969	0
SUMO2P7	0
TMEM92	0.010973
TMEM92-AS1	0.072386
XYLT2	3.8761
RP11-893F2.18	0.861482
EME1	0.218588
Y_RNA	0
RP1-117B12.4	0
MRPS21P9	0
RP11-94C24.13	0.301413
RP11-94C24.6	0.487934
MYCBPAP	0.123002
EPN3	0.084197
RP11-94C24.8	0.209396
CACNA1G-AS1	0.015226
CACNA1G	0.0395366
RP11-94C24.11	0
CTB-22K21.2	0
ABCC3	0.174135
Y_RNA	0
RP11-294J22.7	0.0384965
LINC00483	0
MIR8059	0
RP11-294J22.5	0
WFIKKN2	0.523595
RPL5P33	0
