Name	Nerve - Tibial
RFWD2P1	0
RN7SL50P	0
THEMIS3P	0.080977
AKR1B1P6	0
RP11-661O13.1	2.50536
TOMM20P3	0
GACAT2	0
MTCL1	2.16232
Y_RNA	0
RP11-674N23.4	0.0534488
RPS4XP19	0
RP11-143J12.3	3.24698
NDUFV2-AS1	3.01483
Y_RNA	0
Y_RNA	0
RP11-888D10.3	0.743369
RP11-61L19.2	0.843629
RP11-61L19.1	0.127687
RP11-881L2.1	0.112334
PPP4R1-AS1	0.486218
RNU6-903P	0
KRT18P8	0
RP11-692N5.2	0.148731
ZNF415P1	0.0487414
RN7SL862P	0.183121
RNA5SP449	0.577306
PIGPP4	0
TXNDC2	0.0830154
RP11-474N24.6	0.264715
RNA5SP450	0
RP11-419J16.1	0
RP11-138E9.2	0
RP11-243E13.2	0
LINC01254	0
RP11-883A18.3	0.0939838
LINC01887	0
RP11-856M7.7	0
CCDC58P1	0
RP11-856M7.4	0
RP11-856M7.8	0
PMM2P1	0
RP11-856M7.1	0
RP11-856M7.2	0.26977
RP11-21G15.1	0.087618
MIR6788	0
RP11-513M1.1	0
RP11-93H10.1	0
RP11-128P17.2	0
RP11-128P17.4	0
RP11-128P17.3	0
LINC01928	0
LINC01255	0
RP11-712C7.2	0
SLC35G4	0
RP11-677O4.5	0
NPIPB1P	0.199118
RP11-677O4.6	0.175138
RP11-677O4.4	0
MIR7153	0
RP11-677O4.2	0
ASNSP6	0
RP11-78A19.2	0
RP11-78A19.4	0
RP11-820I16.1	0.22973
RP11-820I16.2	0
RP11-820I16.3	0
RP11-703I16.1	1.48834
RP11-703I16.3	0.419024
RP11-703I16.2	0
AP002414.1	0
RP11-815J4.7	0.271996
RP11-815J4.6	0.226079
RP11-815J4.1	0
RP11-815J4.5	0
ANKRD62	0
RNU6-324P	0
SDHDP1	0
RP11-64C12.7	0
RP11-64C12.5	0
RP11-64C12.4	0
RP11-64C12.3	0
CCDC58P3	0
RP11-64C12.6	0
RP11-64C12.9	0
CIDEA	3.91352
RP11-64C12.1	0.143905
RP11-64C12.8	0.456702
RNU6-170P	0
RNU7-129P	0
RP11-861E21.3	2.74195
CEP76	2.21949
RP11-973H7.3	2.24133
RP11-973H7.5	0
LINC01882	0
Y_RNA	0
RP11-973H7.1	0
STK25P1	0
EIF4A2P1	0.0974053
RP11-773H22.4	1.09533
RP11-807E13.3	0
RP11-807E13.2	0
RP11-794M8.2	0
RP11-794M8.1	0
LDLRAD4	2.47438
RP11-756J15.3	0
C18orf15	0.028636
RP11-756J15.2	0.052957
RP11-691H4.3	0
LDLRAD4-AS1	0.324675
MIR5190	0
RP11-691H4.4	0
RP11-53B2.1	0.0669756
RP11-53B2.2	0.278407
RP11-53B2.5	0.173511
RP11-53B2.3	0.113969
RP11-53B2.6	0.465077
RP11-53B2.4	0
MIR4526	0
RP11-701H16.4	1.7967
RP11-720L3.1	0
RN7SL362P	0
MC5R	0
MC2R	0
RP11-681N23.1	0
RP11-411B10.7	0.110076
RP11-411B10.8	0.150207
ZNF519	2.13
RP11-411B10.2	0.502477
FRG2LP	0
RP11-411B10.5	0
NF1P5	0
ANKRD20A5P	0.426182
RNU6-316P	0
RHOT1P1	0.564115
RP11-757O6.6	0.153066
CYP4F35P	0.946154
RP11-757O6.7	0
RP11-757O6.4	0
TERF1P2	0
FEM1AP2	0.0950912
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0
VN1R74P	0
GTF2IP8	0
RNU6-1210P	0
RP11-1157N2__B.2	0.156161
MIR3156-2	0
LINC01906	0
FGF7P1	0
RP11-527H14.4	0.951063
LINC01443	0.0338492
LINC01444	0
RP11-527H14.1	0
RP11-805F19.3	0.067965
RP11-805F19.4	0.0360597
RP11-805F19.5	0
RP11-805F19.2	0
RP11-805F19.1	0
RP11-454P7.3	0
BNIP3P3	0
RP11-454P7.1	0
AP005901.1	0
RNU6-721P	0
RP11-254G11.1	0.0830009
RNU6-120P	0
EXOGP1	0
RP11-699A5.2	0
GREB1L	1.4944
RP11-296E23.2	0
RP11-296E23.1	0
SNORD23	0
RP11-13N13.5	0.629866
RP11-13N13.6	0.418156
MIR320C1	0
SNORA81	0
Y_RNA	0
RN7SL233P	0
SNORA73	0.266986
MIR133A1HG	0.197355
RP11-268I9.1	0
RP11-268I9.3	0
RNU6-1038P	0
RP11-268I9.4	0
RNA5SP451	0
LINC01900	0
RP11-595B24.2	0
RNU6ATAC20P	0
GATA6-AS1	0.944749
GATA6	3.26949
RP11-627G18.2	0
RNU6-702P	0
RP11-627G18.1	0
RP11-627G18.4	0
RP11-535A5.1	0.114163
CTAGE1	0
RP11-863N1.4	0
RPS4XP18	0
RNU6-1032P	0
RP11-739L10.1	0.164671
RP11-370A5.1	0
RP11-370A5.2	0.0794324
UBE2CP2	0.597389
RN7SL745P	0
Y_RNA	0
TMEM241	3.73192
RP11-17J14.2	0
Y_RNA	0
RP11-639E23.1	0
Y_RNA	0
RPS10P27	0
RPL23AP77	0
RP11-403A21.1	0.799377
TTC39C-AS1	0.291859
RP11-403A21.3	0
RP11-799B12.2	1.84351
RNU5A-6P	0
CABYR	1.27253
RP11-799B12.4	3.36082
RNA5SP452	1.0017
Metazoa_SRP	1.08481
RNU6-435P	0
MIR320C2	0
RP11-621L6.2	0.0937412
RP11-621L6.3	0.341994
Y_RNA	0
RP11-178F10.1	0
HRH4	0.237354
RP11-178F10.2	0.0822123
RP11-178F10.3	0
EIF4A3P1	0
LINC01915	0.413473
RP11-449D8.2	0
RAC1P1	0
RP11-449D8.3	0
RP11-449D8.5	0
LINC01894	0.278467
WBP2P1	0
RP11-958F21.3	0
CTD-2576N18.1	0.058327
CTD-2006O16.2	0
RN7SL97P	0
RP11-737G21.1	0
RPS24P18	0
PSMA8	0
DHFRP1	0.169959
NPM1P2	0
FAM60BP	0
RP11-25D3.1	0
RP11-107K17.2	0
RNU6-1289P	0
LINC01543	0.0611578
RP11-9E17.1	3.45483
RP11-349H17.2	0.161777
MIR8057	0
CIAPIN1P	0.181254
AQP4-AS1	0.039564
PCAT18	0.145369
RP11-552O4.1	0
RP11-552O4.2	0
AQP4	0.115454
CHST9	0.438342
RP11-526I8.2	0
LINC01908	0
RP11-739N10.1	0
RP11-26N15.2	0
UBA52P9	0
RP11-612A1.1	0
RBM22P1	0
PA2G4P3	0
AC015933.2	0.18503
RP11-430E17.1	0
ARIH2P1	0
RP11-510D21.1	0
RP11-510D21.2	0
RNU6-408P	0
CTD-2515C13.1	0
CTD-2515C13.2	0
RP11-784B15.1	0
MIR302F	0
RP11-675P14.1	0
RP11-675P14.2	0
RP11-25I11.1	0
RNU6-857P	0
DSC3	1.66965
DSC2	1.01278
DSCAS	0.396704
DSC1	0.0909572
RP11-408H20.3	0
DSG1	0.148989
DSG1-AS1	0
RNU6-167P	0
DSG4	0
Y_RNA	0
DSG3	0.0468353
RP11-650P15.1	0
DSG2	3.65408
DSG2-AS1	0
TTR	0.210925
B4GALT6	1.68548
RP11-549B18.1	0.464375
RN7SKP44	0
LRRC37A7P	0.151662
SLC25A52	0
RP11-210K20.2	0.393367
RP11-210K20.6	0
RP11-210K20.5	0.299619
RNU6-1050P	0
RP11-326K13.4	1.49378
PGDP1	0
RP11-326K13.2	0
RP11-326K13.3	0
RP11-326K13.5	0.216479
RP11-53I6.1	0.136285
RP11-53I6.3	1.13871
RP11-53I6.4	1.8097
RNA5SP453	0
MEP1B	0.144805
CLUHP6	0.104599
RP11-344B2.3	0.325717
Y_RNA	0
RP11-344B2.2	0
AC021224.1	0
HNRNPA1P7	0.761305
WBP11P1	0.0169554
RP11-386P4.1	0
KLHL14	0.634678
AC012123.1	0.0403447
RP11-57G22.1	0
RP11-746B8.1	0
CCDC178	1.23132
RP11-680N20.1	0
RP11-258B16.1	0
ASXL3	2.25551
NOL4	0.0535678
Y_RNA	0
RP11-379L18.2	0
RP11-379L18.1	0
RP11-379L18.3	0
RP11-115P21.1	0
RP11-138H11.1	0
RP11-96A15.1	0
RP11-294N21.2	0
RP11-294N21.3	0.39061
RP11-158H5.8	1.48939
RP11-158H5.7	1.64433
RP11-54G14.1	1.50197
ZNF396	2.37652
RP11-322E11.1	0
RP11-322E11.2	0.027114
RP11-322E11.5	0.383744
RP11-322E11.3	0.526332
MIR3975	0
RP11-712P20.2	0
RP11-873E20.1	0.233307
NRBF2P1	0
MIR187	0
MIR3929	0
RP11-905K4.1	0
RP11-723J4.3	0.917679
RP11-49I11.1	3.09095
MOCOS	3.09104
RP11-49I11.4	1.22601
RP11-49I11.2	0
RP11-49I11.3	0
RP11-58G13.1	0
RP11-95O2.1	0.58427
CELF4	0.621321
RP11-95O2.5	4.43046
RP11-797E24.3	0
RP11-797E24.1	0
RP11-1147P1.1	0
MIR4318	0
RPL12P40	0
RP11-687D19.1	0
RN7SKP182	0
RNU6-706P	0
RP11-244M2.1	0.0813852
RP11-1I2.1	0
RPL7AP66	1.11912
MIR924	0
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0.0717352
RP11-5A1.1	0
LINC01477	0
RPL17P45	0
KC6	0.125232
RP11-188I24.1	0
AC011225.1	0
RP11-687E1.2	2.14159
RP11-115N12.1	0.287142
LINC00907	0.139469
RNA5SP454	0
RIT2	0
SYT4	0.106318
RP11-789C7.1	0
AC083760.1	0
RNA5SP455	0
KRT8P5	0
LINC01478	0
MLECP1	0
RP11-456K23.1	3.16137
RP11-9H20.2	0
MIR4319	0
RP11-693M3.1	0.182549
RP11-846C15.2	0
SLC14A2	0.167647
SLC14A2-AS1	0.171766
RP11-749H17.1	0.0248927
RP11-749H17.2	0
RP11-116O18.1	0.427551
RP11-116O18.3	0.1631
SLC14A1	0.960812
RP11-618K16.4	0
SIGLEC15	0.0845188
RN7SKP26	0.29181
RP11-8H2.1	0.0696951
RNY4P37	0
RNU6-1278P	0.380869
RNF165	0.52304
RP11-63I8.1	0
LOXHD1	0.0615494
ST8SIA5	0.060834
RP11-742D12.1	0
RP11-742D12.2	0.0223827
RP11-687F6.5	0.324123
RP11-687F6.4	0
RP11-776B3.1	0
KATNAL2	3.73296
ELOA3D	0
ELOA3C	0
ELOA3B	0
ELOA3	0
ELOA2	0.0333992
RP11-49K24.3	3.0388
RP11-49K24.4	1.26868
RP11-49K24.8	1.4891
RP11-49K24.5	0.741256
SKOR2	0
RNU6-1131P	0
CTD-2130O13.1	0
MIR4527	0
RP11-157P23.1	0
RP11-157P23.2	0
TPMTP1	0
RP11-767C4.1	0
MTCO2P2	4.36561
RP11-380M21.1	0.633769
RP11-380M21.4	0
RP11-380M21.3	0
RP11-246E12.2	0.0898221
RNU6-708P	0
C18orf12	0
RNA5SP456	0
RP11-23B5.2	0
POLR3GP2	0
RP11-426J5.3	0.423542
RP11-426J5.1	0
MIR4743	0
RP11-426J5.2	0
RP11-46D1.2	0.111645
RP11-484L8.1	0.148221
RP11-1058N17.1	0
RP11-15F12.6	0
RP11-15F12.1	0.225907
MIR4744	0
RP11-15F12.3	0
RP11-30L3.2	0
RP11-110H1.9	0
PRR13P4	0
RP11-110H1.4	0.732136
MIR1539	0.174531
SNORD58C	0
SNORD58A	0
SRP72P1	0
RP11-110H1.8	0
LIPG	0.130159
SMUG1P1	0
RP11-813F20.2	0
SNHG22	1.71274
MYO5B	4.265
Y_RNA	0
RNA5SP457	0
RP11-813F20.4	0
ADAD1P2	0
RP11-689E3.2	0
MIR4320	0
RN7SL310P	0
CFAP53	2.24833
RP11-699C17.1	1.01579
RP11-1030E3.1	0
RP11-1030E3.2	0
RNA5SP458	0
SKA1	0.123673
RPLP0P11	0
MAPK4	2.47579
RP11-10I6.2	0
MRO	1.6492
HNRNPA3P16	0
RPL17P46	0
Y_RNA	0
SRSF10P1	0
RNU1-46P	0
LINC01630	0.0178465
SS18L2P2	0
RP11-267C16.2	0
RSL24D1P9	0
RP11-440L16.1	0
RPS8P3	0
RP11-25O3.1	0
DCC	0.110049
RP11-7K9.2	0
VN1R76P	0
MIR4528	0
RP11-671P2.1	2.30785
LINC01919	0.053086
LINC01917	0.25005
RPL29P32	0
RP11-116K4.1	0.323367
SNORA37	0
RP11-850A17.1	0.403923
STARD6	0.455127
C18orf54	4.16205
RP11-61D1.3	0
RP11-61D1.2	0
RP11-289E15.1	0
DYNAP	0
RAB27B	0.336485
RPSAP57	0
RP11-99A1.2	0
RP11-839G9.1	0
CCDC68	3.79715
MAP1LC3P	0
LINC01929	0
RNA5SP459	0
TCF4-AS1	0
MIR4529	0
TCF4-AS2	0
RPL21P126	0
RP11-397A16.1	0
LINC01415	0.682697
RP11-397A16.3	0
LINC01416	0.0150397
CTD-2008L17.1	0.0928972
CTD-2008L17.2	0.194866
LINC01905	0
RP11-456O19.5	0
SNORA73	0
LINC01539	0
RP11-456O19.3	0
Y_RNA	0
RP11-383D22.1	0
U3	0
WDR7-OT1	0
LINC-ROR	0
CTD-2526M8.3	0
BOD1L2	0
CTD-2526M8.2	0
RNU6-737P	0
ST8SIA3	0.00670736
RP11-714M23.2	0
ONECUT2	0.0121494
RP11-706P11.2	1.44645
RP11-35G9.3	1.86413
RP11-35G9.5	3.11046
RNU6-742P	0
RSL24D1P11	1.17415
LINC01897	0
HMGN1P30	0
RP11-718I15.1	0
RP11-845C23.2	0.516189
RP11-1151B14.2	0
RP11-1151B14.3	0
RP11-1151B14.1	0
ALPK2	0.0495683
RP11-1151B14.5	0
RP11-1151B14.4	0
RP11-126O1.2	0
SNORA108	0
RPL9P31	0
RP11-126O1.6	0
RP11-126O1.5	0.14418
RP11-126O1.4	0
MRPL37P1	0.0595962
RP11-108P20.2	0
RNU6-219P	0
LINC01926	0
U8	0
RNU2-69P	0
OACYLP	0.128508
RP11-685A21.1	0
GRP	0
RAX	0
CPLX4	0
RP11-27G24.1	0
CCBE1	0.532205
RP11-27G24.3	0
RP11-760L24.1	0
RP11-2N1.1	0
RP11-2N1.2	0
RP11-2N1.3	0
RPS26P54	0
GLUD1P4	0
RP11-824M15.3	0
PMAIP1	0.758505
RP11-866E20.1	0
NFE2L3P1	0
RN7SL342P	0
SDCCAG3P1	0
RP11-866E20.3	0
FAM60CP	0
RNU6-567P	0
RP11-795H16.3	0
RPS3AP49	0.155543
RNU4-17P	0
RP11-795H16.2	0
RP11-396N11.1	0
MC4R	0
RP11-325K19.3	0
MRPS5P4	0
RP11-325K19.6	0
RP11-325K19.2	0
RP11-325K19.1	0
CTBP2P3	0
HMGN1P31	0
CDH20	0.628414
RNU6-116P	0
RPL30P14	0
RP11-879F14.3	0.132986
RP11-879F14.2	0.949788
RP11-879F14.1	0
RP11-1096D5.2	0
LINC01544	0.123347
PIGN	3.48293
RPIAP1	0
RP11-173A16.2	0.211814
RP11-173A16.1	2.94373
TNFRSF11A	1.25823
Y_RNA	0
RP11-640A1.3	0
RPL17P44	0
RP11-640A1.4	0
ACTBP9	0.0592772
RP11-120K19.4	0.510814
RP11-120K19.3	1.07024
RN7SL705P	0
RNU6-142P	0
RP11-299P2.1	0
RP11-299P2.2	0.148266
RP11-635N19.1	4.97085
RP11-635N19.2	0.151876
SERPINB5	0.106676
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0151479
SERPINB4	0
SERPINB11	0
SERPINB3	0
SERPINB7	0.047921
SERPINB2	0.0988884
SERPINB10	0.108399
HMSD	1.47458
RP11-793J2.1	1.34175
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0.20783
CDH7	3.36217
RP11-389J22.1	0.197434
RP11-389J22.3	0
PRPF19P1	0
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0.253374
CTD-2541J13.1	1.35761
DSEL	4.95267
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.286169
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	3.33934
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0.107932
RP11-861L17.4	0.338944
RP11-861L17.2	0
RP11-674P19.2	0.211117
RP11-17E3.1	0
RP11-465I4.3	0
RP11-465I4.2	0.136822
RP11-543H23.1	0.217699
RP11-543H23.2	0
CD226	0.506358
LINC01909	0.871233
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0.114694
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0.102361
HNRNPA1P11	0
NETO1	0.368132
RP11-713C5.1	0.404253
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0.840912
RP11-169F17.1	0.00672044
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.704701
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	2.2273
LINC01922	0
FAM69C	0.732099
RP11-231E4.5	0.59436
CNDP1	0.272335
RP11-231E4.3	0
RP11-405M12.3	0.315122
RP11-405M12.4	0.310014
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0
RP11-94B19.6	0.130563
LINC01893	0
RP11-94B19.5	0.0844166
RP11-94B19.2	0
RP11-94B19.7	0
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	1.49621
RP11-504I13.2	0.0790825
RP11-17M16.2	0.845581
C18orf65	0.465003
LINC00908	1.02786
LINC00683	0.122182
LINC01927	0
LINC01879	0
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	3.88381
RNU6-346P	0
RPL26P35	0.10105
Metazoa_SRP	0
RP11-162A12.3	0.0514412
RP11-862L9.3	0.364975
RP11-862L9.2	4.69748
RP11-4B16.3	0.433784
RP11-4B16.1	0.164825
RP11-4B16.4	1.19135
RP11-751H17.1	0
GALR1	0.280917
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0.0434008
SALL3	0.0164752
RP11-849I19.2	0
CTD-2286N8.2	1.54716
CTD-2286N8.1	0.043488
RP11-800A18.4	0.664641
RP11-800A18.3	0.362116
RP11-196B3.1	0.182078
RP11-196B3.3	0.393658
RP11-196B3.2	0.116234
RP11-196B3.4	0.192859
RP11-567M16.1	3.62134
RP11-567M16.2	0.248054
RP11-567M16.3	0.0359551
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	0.36075
RP11-248M19.1	1.85708
RBFADN	2.24051
SLC25A6P4	0.574478
RP11-795F19.5	1.68371
PARD6G-AS1	1.39458
AC139100.4	3.32406
AC139100.3	0.6205
WASH5P	1.64386
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0.0614177
LLNLF-173C4.1	0.226095
LINC01002	0.655348
RNU6-1076P	0
CTD-3113P16.11	0.299698
THEG	0
AC010641.1	0
C2CD4C	2.08339
RNA5SP462	0
ODF3L2	0.688964
MADCAM1	1.44944
AC005775.2	1.21736
GZMM	1.78935
AC009005.2	0.460138
HCN2	0.443413
AC005559.3	0
AC004449.6	1.13339
FGF22	4.61766
AC004156.3	0.48271
PRSS57	0.206194
RPS2P52	0
MISP	0.164775
AC006273.4	0.658104
MIR4745	0
PLPPR3	0.0769523
AZU1	0.675661
PRTN3	0.0682914
ELANE	2.47763
RNU6-9	0.39348
KISS1R	0.0255779
ARID3A	3.87557
AC005391.2	0
LLNLR-260G6.1	0.157442
LLNLR-284B4.2	0
GRIN3B	2.53734
LLNLR-284B4.1	0
RNU6-2	0.579678
ABCA7	4.83961
HMGB2P1	0.142862
CBARP	2.06099
AC004221.2	0.172139
CIRBP-AS1	2.36662
EFNA2	0.105829
RPS15P9	0
AC005330.2	0.417241
LLNLR-307A6.1	2.84197
CTB-25B13.5	0.859236
PCSK4	3.04669
CTB-25B13.9	2.31346
PLK5	1.91794
RN7SL477P	1.83911
RNU6-1223P	0.505802
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0224931
ATP8B3	1.17061
MIR1909	0
CTB-31O20.6	0
CTB-31O20.8	0.0729468
ADAT3	3.38281
CSNK1G2-AS1	0.195883
LLNLR-304A6.1	0.415184
LLNLR-304A6.2	0.746568
AC007136.1	0
AC004490.1	0.156524
MIR1227	0
AMH	1.94846
MIR4321	0
JSRP1	0.160455
C19orf35	0.716422
LINGO3	0.908387
TMPRSS9	0.505915
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0
RN7SL121P	0
CTC-265F19.2	0.0921191
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0.0198145
AC006538.8	0
DIRAS1	1.0935
AC006538.1	1.29011
ZNF555	2.94781
AC006130.3	0
ZNF556	0.157811
AC006130.4	0
AC119403.1	0
AC006277.2	1.36901
AC006277.3	1.68445
TLE6	2.41703
AC005262.3	0.896114
AC005262.4	0
AC005264.2	0.0302225
S1PR4	1.60045
CELF5	0.0495739
AC010649.1	0
AC007792.1	0.692123
AC005514.2	0
SMIM24	0.0985827
SNORD38	0
AC005786.5	0
AC005786.6	0.189509
AC005786.3	0
CACTIN-AS1	2.50001
AC004637.1	0.987923
TJP3	0.284282
AC005954.3	1.39542
AC005954.4	1.71474
RAX2	0
AC005777.3	0
MATK	0.801937
ZFR2	0.0746294
FTLP5	0
ATCAY	0.0413306
RN7SL202P	0
NMRK2	0.646779
MIR637	4.89803
SNORD37	0
CTD-2622I13.3	2.17488
Metazoa_SRP	0
CREB3L3	0.0235187
AC005578.3	0.125101
SHD	0.0254047
TMIGD2	0.311973
FSD1	0.549773
STAP2	2.3091
AC007292.7	0.167366
AC007292.4	0.312155
EIF1P6	0.166537
AC007292.3	1.10189
AC007292.6	4.15617
CTB-50L17.5	0.369633
MIR4746	0
CTB-50L17.7	4.59063
CTB-50L17.16	0.167543
PLIN5	4.43059
LRG1	1.2617
CTB-50L17.2	0
DPP9-AS1	2.80828
MIR7-3HG	0.0705886
MIR7-3	0
AC005523.3	0.19957
FEM1A	1.83281
CTC-518P12.6	0
ARRDC5	0.582401
UHRF1	1.83784
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.365787
LLNLR-304G9.1	0.318971
ZNRF4	0
TINCR	3.49077
SNRPEP4	3.07824
HSD11B1L	4.96282
CATSPERD	0.0426141
PRR22	4.39955
NRTN	0.181754
FUT6	0.0142376
FUT3	0.101019
AC024592.9	0
FUT5	0.0458509
AC104532.3	0
AC104532.4	3.96541
CTC-232P5.1	0.355112
RFX2	3.86733
CTC-232P5.3	0
CTC-232P5.4	0.111711
CTB-66B24.1	0.824579
ACSBG2	0.151572
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.234094
CTB-180A7.3	0.0757431
PSPN	1.70574
CTB-180A7.6	0.0926469
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	1.00584
CRB3	0.147697
DENND1C	3.51143
CTD-2396E7.11	0.175511
TNFSF9	1.576
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.367162
RPL7P50	0.0474341
TNFSF14	1.18255
CTD-3128G10.7	1.11826
MIR6791	0
CTD-3128G10.6	4.92787
SH2D3A	2.68672
ADGRE1	0.279306
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	1.40392
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	2.96583
CTB-133G6.1	0.2549
CTB-133G6.2	1.14646
C19orf45	0.135922
CAMSAP3	0.106497
MIR6792	0
PCP2	0.335671
CTD-3214H19.6	0.308885
RPS27AP19	0
RETN	0.635913
MCEMP1	0.276566
FCER2	0.509084
CLEC4G	0.80465
CD209	2.85931
RPL21P129	0
CLEC4M	0
CLEC4GP1	1.05605
EXOSC3P2	0
PRR36	0.136871
LYPLA2P2	0
RNA5SP463	0
LRRC8E	0
CTD-3193O13.12	0.0555207
TGFBR3L	0.106334
CTD-3193O13.1	0
CTXN1	3.23443
CTD-3193O13.8	0
CTD-2325M2.1	1.17938
CCL25	0.261734
FBN3	0.0677209
CTD-3020H12.3	0
CTD-3020H12.4	0.137133
CTD-2550O8.7	0.287904
MIR4999	0
RP11-886P16.6	0.0498812
RP11-886P16.10	0.111739
AC092316.1	0.338153
AC130469.1	0.476547
AC130469.2	1.43296
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
CTD-2529P6.3	4.57401
MBD3L1	0
CTD-2529P6.4	0
MUC16	0.00354352
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.192241
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
ZNF699	3.04218
CTC-325H20.7	1.77669
ZNF177	4.89551
ZNF559-ZNF177	1.54869
CTC-325H20.8	0.805366
ZNF560	0.0899063
CTC-543D15.3	0.32243
CTC-543D15.1	0.0363737
ZNF561-AS1	4.54008
RPS4XP22	0.630148
ZNF812P	0.829746
CTD-3116E22.8	1.90514
CTD-3116E22.6	0
CTD-3116E22.7	1.03962
UBE2L4	1.08763
CTD-2623N2.5	0
SNORA70	0.78782
RPL10P15	1.95762
CTD-2623N2.11	0.49347
OLFM2	3.4895
CTD-2553C6.1	1.45393
RDH8	0.253191
C3P1	0.00798524
MIR5589	0
CTD-2240E14.4	0.583183
ANGPTL6	0.465269
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0.0771184
CTD-2369P2.4	0
CTD-2369P2.8	0
ICAM5	0.738604
AC114271.2	1.38024
ICAM3	1.0821
CTC-429L19.3	0.293734
S1PR5	0.169563
RNU7-140P	0
MIR1238	0
AP1M2	0.0737693
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	2.51402
AC007229.3	0.258998
CTC-215O4.4	0.383561
RN7SL192P	0.36039
uc_338	0
MIR6886	0
SPC24	0.94746
CTC-510F12.3	2.5561
CTC-510F12.7	3.35416
ANGPTL8	1.85011
TSPAN16	0.055787
CTC-510F12.4	0.156421
CTD-2342J14.6	1.66044
SWSAP1	4.38721
Y_RNA	0
CCDC151	0.621955
ELAVL3	0.106617
MIR7974	0
RN7SL833P	0.135442
CTC-398G3.1	0.358215
CTC-398G3.2	0.380479
ACP5	2.61342
GAPDHP76	0
ZNF887P	0.363717
