Name	Fallopian Tube
RP11-299P2.2	0.0964622
RP11-635N19.2	0.199066
SERPINB5	0.0875614
RP11-635N19.3	0
ATP5G1P6	0
SERPINB12	0
SERPINB13	0.0874191
SERPINB4	0.0656155
SERPINB11	0
SERPINB3	0.22204
SERPINB7	0
SERPINB2	0.143839
SERPINB10	0.0298514
HMSD	0.142552
RP11-793J2.1	0.268866
SERPINB8	4.90175
RPL12P39	0
LINC00305	0
LINC01924	0
AC100848.1	0
LINC01538	0
RP11-762J3.1	0
AC007948.1	0
AC007631.1	0
LINC01916	0
RP11-775G23.1	0
CDH7	0.00465828
RP11-389J22.1	0
RP11-389J22.3	0
PRPF19P1	0
CDH19	3.48629
RNU6-1037P	0
MIR5011	0
RPL31P9	0
RP11-563H6.1	0
CTD-2541J13.1	1.03004
RP11-29O13.1	0
RP11-28O3.2	0
RP11-28O3.1	0
RP11-638L3.4	0
LINC01903	0
RP11-638L3.2	0
RP11-638L3.1	0
RP11-659F24.1	0
RP11-526H11.1	0
LINC01912	0
RP11-421N8.1	0.129821
RP11-128D14.1	0
AKR1B10P2	0
RP11-585K6.2	0
CCDC102B	1.43424
RP11-734B5.2	0
RP11-106E15.1	0
RNU6-39P	0
SDHCP1	0
RP11-861L17.3	0
RP11-861L17.4	0.130338
RP11-861L17.2	0
RP11-674P19.2	0.101764
RP11-17E3.1	0
DOK6	0.813517
RP11-465I4.3	0
RP11-465I4.2	0
RP11-543H23.1	0.0287281
RP11-543H23.2	0
CD226	0.417406
LINC01909	0.929367
RP11-484N16.1	0
LINC01910	0
LARP7P3	0
RPS2P6	0
RP11-644A7.2	0
RN7SL795P	0
GTSCR1	0
RP11-384E22.1	0
RP11-529J17.1	0
RP11-47G4.2	0
RP11-47G4.1	0
LINC01541	0
RP11-752P2.1	0
RP11-752P2.2	0
LINC01899	0
RP11-723G8.1	0
RP11-736G13.1	0
RP11-736G13.2	0
CBLN2	0
HNRNPA1P11	0
NETO1	0.0466655
RP11-713C5.1	0.048588
RNA5SP460	0
MIR548AV	0
RP11-676J15.1	0
RP11-169F17.1	0
CTD-2354A18.1	0
RP11-126K15.1	0
RN7SL401P	0
RP11-25L3.3	0
RP11-25L3.1	0
FBXO15	0.537242
RP11-669I1.1	0
RN7SL551P	0
C18orf63	0
FAUP1	3.43376
LINC01922	0
FAM69C	0.0528448
RP11-231E4.5	0.376302
CNDP1	0.097717
RP11-231E4.3	0
RP11-405M12.3	0.182957
RP11-405M12.4	0.32555
Clostridiales-1	0
RP11-405M12.2	0
RP11-321M21.4	0
RP11-321M21.3	0
SMIM21	0.0179942
RP11-321M21.1	0
LINC01898	0
RP11-173L6.1	0
RP11-1O2.2	0
RP11-357H3.1	0
RP11-1O2.1	0.0183895
RP11-94B19.6	0.113717
LINC01893	0
RP11-94B19.5	0
RP11-94B19.2	0
RP11-94B19.7	0.120312
RP11-94B19.3	0
RP11-94B19.4	0
RP11-504I13.3	1.32575
RP11-504I13.2	0.0643661
RP11-17M16.2	2.04544
C18orf65	0.457499
LINC00908	4.4301
LINC00683	0.564021
LINC01927	0.303828
LINC01879	0.0615453
ARL2BPP1	0
CCND3P2	0
AC139085.2	0
RP11-162A12.2	2.94342
RNU6-346P	0
RP11-162A12.4	3.42161
RPL26P35	0
Metazoa_SRP	0
RP11-162A12.3	0.0187041
RP11-862L9.3	0
RP11-862L9.2	0.046506
RP11-4B16.3	0.697542
RP11-4B16.1	0.22548
RP11-4B16.4	1.09778
RP11-751H17.1	0
GALR1	0.0399108
RP11-176N18.2	0
SNORA25	0
BDP1P	0
RP11-63N3.1	0
RP11-63N3.2	0
RNA5SP461	0
LINC01029	0
RP11-671C19.2	0
RNU6-655P	0
RP11-100K18.1	0
RP11-451L19.1	0
RP11-123I22.1	0
Y_RNA	0
RP11-715C4.1	0
CTD-2382H12.2	0
CTD-2382H12.1	0
LINC01896	0
SALL3	0
RP11-849I19.2	0.0552584
CTD-2286N8.2	1.86675
CTD-2286N8.1	0.033201
RP11-800A18.4	0.0674245
RP11-800A18.3	0.172278
RP11-196B3.1	0.055108
RP11-196B3.3	0.090458
RP11-196B3.2	0.0500924
RP11-196B3.4	0
RP11-567M16.1	0.567026
RP11-567M16.2	0.115717
RP11-567M16.3	0.0304654
RP11-567M16.5	0
RP11-154H12.2	0
RP11-154H12.3	0
KCNG2	0.223096
RP11-248M19.1	0.721526
RBFADN	2.60894
SLC25A6P4	0.328668
RP11-795F19.5	0.995503
PARD6G-AS1	1.2674
AC139100.4	2.96546
AC139100.3	0.966926
WASH5P	1.36834
AC008993.2	0
LLNLR-222A1.1	0
AC008993.3	0
FAM138F	0
OR4G3P	0
OR4G1P	0
OR4F17	0
WBP1LP11	0
OR4F8P	0
AC092192.1	0
SEPT14P19	0
CICP19	0
LLNLF-173C4.2	0.0823234
LLNLF-173C4.1	0.343625
LINC01002	0.848139
RNU6-1076P	0
CTD-3113P16.11	0.441611
THEG	0
AC010641.1	0
C2CD4C	4.12156
RNA5SP462	0
ODF3L2	0.520892
MADCAM1	0.731728
AC005775.2	0.617133
GZMM	2.60979
AC009005.2	1.16991
HCN2	0.242783
AC005559.3	0
AC004449.6	0.781688
FGF22	2.33011
AC004156.3	0.356054
PRSS57	0.444657
RPS2P52	0.0877396
MISP	3.14129
AC006273.4	0.844384
LINC01836	1.57688
MIR4745	0
PLPPR3	1.80764
AZU1	1.35395
PRTN3	0.560821
ELANE	3.7443
RNU6-9	0.500865
KISS1R	0.0611668
AC005391.2	0
LLNLR-260G6.1	0.168272
LLNLR-284B4.2	0.0945157
GRIN3B	3.02127
LLNLR-284B4.1	0
RNU6-2	0.480188
HMGB2P1	0.17022
CBARP	1.00013
AC004221.2	0.126997
CIRBP-AS1	4.68445
EFNA2	0
RPS15P9	0.112769
AC005330.2	0.19575
LLNLR-307A6.1	1.78642
AC005329.7	3.2936
CTB-25B13.5	1.9281
APC2	0.351793
CTB-25B13.9	2.22553
PLK5	3.87775
RN7SL477P	0.749546
RNU6-1223P	0.507354
Metazoa_SRP	0
AC005256.1	0
ONECUT3	0.0190304
ATP8B3	1.78031
MIR1909	0
CTB-31O20.6	0
CTB-31O20.8	0.0869273
ADAT3	4.82148
CSNK1G2-AS1	0.238897
LLNLR-304A6.1	0.190206
LLNLR-304A6.2	0.348939
AC007136.1	0
AC004490.1	0.108597
MIR1227	0
AMH	1.98378
MIR4321	0
JSRP1	0.494856
C19orf35	0.998758
LINGO3	0.7029
TMPRSS9	1.08636
MIR7108	0
LINC01775	0
RNU6-993P	0
ELOCP28	0
RN7SL121P	0
CTC-265F19.2	0.294863
MIR7850	0
CTC-265F19.3	0
CTC-265F19.1	0
AC006538.8	0.0912886
AC006538.1	1.48301
ZNF555	2.88281
AC006130.3	0
ZNF556	0.42682
AC006130.4	0
AC119403.1	0
AC006277.2	1.31183
AC006277.3	2.18255
TLE6	2.48305
AC005262.3	0.390346
AC005262.4	0
GNA15	4.1487
AC005264.2	0.033324
S1PR4	2.96559
CELF5	0.411787
AC010649.1	0
AC007792.1	0.262512
AC005514.2	0
SMIM24	0.566211
SNORD38	0
AC005786.5	0
AC005786.6	0
AC005786.3	0
GIPC3	3.86388
CACTIN-AS1	2.66317
AC004637.1	1.27917
TJP3	3.70386
AC005954.3	1.38431
AC005954.4	1.05115
RAX2	0.874314
AC005777.3	0
MATK	1.57577
ZFR2	0.176935
FTLP5	0
ATCAY	0.0932122
RN7SL202P	0
NMRK2	0.630556
SNORD37	0
CTD-2622I13.3	1.67181
Metazoa_SRP	0
CREB3L3	0
ANKRD24	2.40411
EBI3	4.80181
AC005578.3	0.110733
SHD	0.0194176
TMIGD2	0.768108
FSD1	0.67347
AC007292.7	0.485263
AC007292.4	0.176118
EIF1P6	0.181391
AC007292.3	1.03529
AC007292.6	4.93324
CTB-50L17.5	0.260364
MIR4746	0
CTB-50L17.16	0.368316
CTB-50L17.2	0
DPP9-AS1	2.50997
MIR7-3HG	0.140831
MIR7-3	0
AC005523.3	0.307512
FEM1A	1.77194
CTC-518P12.6	0
ARRDC5	0.392369
UHRF1	0.343742
MIR4747	0
CTC-482H14.5	0
RPL32P34	0.423089
LLNLR-304G9.1	0.476378
ZNRF4	0.037002
TINCR	0.987721
SNRPEP4	3.47438
CATSPERD	0.579432
NRTN	1.86174
FUT6	0.358875
FUT3	1.49537
AC024592.9	0
FUT5	0.0608279
AC104532.3	0
AC104532.4	4.22683
CTC-232P5.1	0.825741
CTC-232P5.3	0.12689
CTC-232P5.4	0.307512
CTB-66B24.1	0.729014
ACSBG2	0.365827
CTC-503J8.9	0
CTC-503J8.4	0
CTC-503J8.8	0
ACER1	0.35582
CTB-180A7.3	0.0958722
PSPN	2.58909
CTB-180A7.6	0.128369
MIR6885	0
MIR6790	0
CTB-180A7.8	0
MIR3940	0
SLC25A41	1.50525
CRB3	1.23798
CTD-2396E7.11	2.35554
TUBB4A	1.0637
TNFSF9	1.41175
CTD-2396E7.7	0
CLIC4P2	0
Y_RNA	0
CD70	0.337093
RPL7P50	0.141348
MIR6791	0
VAV1	3.83387
ADGRE1	0.203001
CTC-312O10.3	0
CTC-312O10.2	0
Metazoa_SRP	0
ADGRE4P	0.870205
RP11-1137G4.3	0
RP11-1137G4.4	0
RP11-1137G4.5	0
CTB-25J19.1	0
MBD3L5	0
MBD3L4	0
MBD3L2	0
MBD3L3	0
ZNF557	3.25729
CTB-133G6.1	0.999337
CTB-133G6.2	1.27389
PEX11G	4.08659
C19orf45	0.0748084
CAMSAP3	3.63884
MIR6792	0
PCP2	2.43122
CTD-3214H19.6	1.57046
RPS27AP19	0
RETN	0.96851
MCEMP1	1.13476
FCER2	0.629145
CLEC4G	0.732328
CD209	1.85329
RPL21P129	0
CLEC4M	0.401222
CLEC4GP1	1.59456
EXOSC3P2	0
PRR36	1.42307
LYPLA2P2	0.0500697
RNA5SP463	0
LRRC8E	0.0462468
CTD-3193O13.12	0.0946042
TGFBR3L	1.93261
CTD-3193O13.1	1.27816
CTD-3193O13.8	0.68609
CTD-2325M2.1	0.763789
CCL25	0
FBN3	0.608703
CTD-3020H12.3	0
CTD-3020H12.4	0
CTD-2550O8.7	0.180446
MIR4999	0
RP11-886P16.6	0
RP11-886P16.10	0.0772545
PRAM1	3.43017
AC092316.1	0.386403
AC130469.1	0.882831
AC130469.2	1.51938
LINC01862	0
AC092566.1	0
AC093230.2	0
ACTL9	0
RPL23AP78	0
OR2Z1	0
CTD-2557P19.4	0
MBD3L1	0.132628
CTD-2529P6.4	0.283833
MUC16	2.26276
BOLA3P2	0
OR1M4P	0
OR1M1	0
OR7G2	0
OR7G1	0
OR7G15P	0
OR7G3	0
ELOCP29	0
OR7D2	0.142384
OR7E16P	0
OR7E25P	0
OR7D4	0
OR7D1P	0
OR7E24	0
OR7E18P	0
OR7E19P	0
OR7H1P	0
CTC-325H20.4	4.63624
ZNF699	2.45405
CTC-325H20.7	0.94512
ZNF177	3.82069
ZNF559-ZNF177	1.41334
CTC-325H20.8	1.76965
ZNF560	0.116157
CTC-543D15.3	0.195945
CTC-543D15.1	0
CTC-543D15.8	3.59349
RPS4XP22	0.790464
ZNF812P	0.854362
CTD-3116E22.8	0.727075
CTD-3116E22.6	0
CTD-3116E22.7	2.22143
UBE2L4	0.95841
CTD-2623N2.5	0.148492
SNORA70	0.813912
RPL10P15	2.79373
CTD-2623N2.11	0.479643
CTD-2553C6.1	0.528271
RDH8	0
C3P1	0.010361
MIR5589	0
CTD-2240E14.4	0.756827
ANGPTL6	0.608437
SNORD105	0
SNORD105B	0
MIR4322	0
CTD-2369P2.5	0.141072
CTD-2369P2.4	0
CTD-2369P2.8	0.103932
ICAM5	1.53436
ZGLP1	4.86676
AC114271.2	1.32563
ICAM3	3.17785
CTC-429L19.3	0.503827
S1PR5	0.271684
RNU7-140P	0
MIR1238	0
CTC-539A10.7	0
MIR638	0
MIR4748	0
MIR199A1	0
MIR6793	0
C19orf38	3.3717
AC007229.3	0.164306
CTC-215O4.4	0.331063
RN7SL192P	0.64485
uc_338	0
MIR6886	0
SPC24	0.993808
CTC-510F12.3	1.15108
ANGPTL8	1.14588
TSPAN16	0.0837381
CTC-510F12.4	0.259365
CTD-2342J14.6	3.18866
Y_RNA	0
CCDC151	4.02666
ELAVL3	0.0604465
MIR7974	0
RN7SL833P	0
CTC-398G3.1	0.580567
CTC-398G3.2	0.27067
GAPDHP76	0.0650911
ZNF887P	0.511347
HNRNPA1P10	1.727
ZNF833P	2.38635
CTC-499B15.6	0.130896
CTC-499B15.1	0
CTC-499B15.7	0.0444273
ZNF491	2.87043
CTC-499B15.8	0.153154
AC020951.1	0.746607
ZNF69	3.36046
CTD-2006C1.12	0.845525
CTD-2006C1.2	2.7997
RNA5SP464	0
RNA5SP465	0
ZNF878	0.694923
RNA5SP466	0
Y_RNA	0
ZNF788	2.1408
ZNF20	4.42212
RSL24D1P8	0.750719
RNA5SP467	0
CTC-359D24.3	2.27251
ZNF625	2.247
CTD-2666L21.1	1.00418
CTD-2666L21.3	0.12807
CTD-2666L21.2	0.972763
ZNF563	3.63256
ZNF442	2.30521
RPS29P23	0
CTD-3105H18.4	1.34841
ZNF443	3.43305
CTD-3105H18.7	0.087172
ZNF709	2.47539
MTND2P40	0.152842
MTCO1P27	0
MTCO2P27	0
MTATP6P27	0.184801
PPIAP20	0
CTD-2192J16.21	0.482327
CTD-2192J16.11	0.116996
PGK1P2	0.253938
ZNF490	2.46229
CTD-2192J16.26	1.30059
CTD-2659N19.11	0
SNORD41	0
CTD-2659N19.4	0
BEST2	0.0383754
CTD-2659N19.9	0.271984
MIR5684	0
RTBDN	0.0240893
CTD-2265O21.3	0
MAST1	0.525506
MIR6794	0
CTD-2265O21.7	0
KLF1	0.0451925
RPS6P25	2.68057
SYCE2	2.84846
MIR5695	0
FARSA-AS1	0.218639
MIR6515	0
DAND5	0.135592
CTC-239J10.1	0.294724
AC007787.2	0.0353513
AC007787.3	0.857765
AC005546.2	0.173131
CTC-250I14.3	0
RPL12P42	0.509249
CACNA1A	3.77615
CTB-5E10.3	0
CTD-3252C9.2	0.142723
RN7SL619P	0
MIR24-2	0
MIR27A	0
MIR23A	0
NANOS3	0.691793
MIR181C	0
MIR181D	0
C19orf57	2.56294
PODNL1	0.985692
CTB-55O6.13	0.174941
RLN3	0.101945
CTB-55O6.4	0.155697
PALM3	2.60244
EEF1DP1	0.883272
MISP3	4.91471
C19orf67	0.166819
CTB-55O6.10	0
ASF1B	0.895172
RN7SL231P	0
CTD-2189E23.1	0.491676
CTD-2189E23.2	0
LINC01841	0.21244
LINC01842	0
CTC-548K16.6	0.428766
PTGER1	1.74804
SNRPGP15	4.36645
CLEC17A	0.11479
RN7SL337P	0
RN7SL842P	0
ADGRE3	0.161807
ITGB1P1	1.41766
CTD-3093B17.2	0
ADGRE2	1.3014
AC005255.3	0.298722
OR7A5	0.0180038
OR7C1	0
OR7A10	0
OR7A8P	0
OR7A2P	0
OR7A17	0
OR7A18P	0
OR7A1P	0
OR7A3P	0
OR7A11P	0
OR7A15P	0
OR7C2	0
SLC1A6	0.0207481
CCDC105	0
CASP14	0.0110994
OR1I1	0
AC003956.1	0
OR10B1P	0
RNU6-782P	0
MIR6795	0
AC004257.1	0
EPHX3	1.37011
AC005776.1	0.177173
LLNLR-246C6.1	1.10362
AC005785.2	3.4687
AC005785.5	4.15275
PGLYRP2	0.0451358
CYP4F22	0.218771
CTB-187L3.1	0
CYP4F23P	0.0668332
AD000091.3	0
RPL23AP2	2.0878
AD000091.2	0
CYP4F8	0.0257029
CYP4F3	1.11228
CYP4F10P	0
OR10H2	0
OR10H3	0
CYP4F24P	2.72733
LLNLR-249E10.1	0
OR10H5	0
OR10H1	0
ZNF861P	0
LINC01764	0
UCA1	0.22226
LINC01835	0.325339
CYP4F36P	0
CYP4F2	0.080869
AC005336.5	0.0676559
LLNLF-158E9.1	0.134279
AC005336.4	0.115763
CYP4F11	1.43726
OR10H4	0
CYP4F9P	0
LINC00661	0.0163495
AC114273.3	0
LINC00905	0
SNX33P1	0
LLNLF-136C3.1	0
OR1AB1P	0
LINC01855	0
CTD-2231E14.2	3.80133
CTD-2231E14.5	0.143773
CTD-2231E14.8	0.393097
HSH2D	4.01457
CIB3	0
CTD-2562J15.4	0.170209
Metazoa_SRP	0
CTD-2562J15.6	0.226343
CTD-2013N17.7	0.0712623
CTD-2013N17.1	0.118174
CTD-2013N17.4	0.160274
CALR3	0.0492784
RN7SL146P	0
CTD-3222D19.12	1.07111
CTD-3222D19.10	0
CTD-3222D19.8	3.19422
CTD-3222D19.9	0.950761
CTD-3222D19.4	0
CTC-429P9.1	2.06125
CTD-2538G9.3	0
NWD1	0.979822
CTD-2538G9.6	0
CTD-2538G9.5	1.55095
F2RL3	4.15716
RN7SL835P	0
RN7SL823P	0.17417
CTD-2528A14.1	0
HAUS8	3.42509
CTD-2528A14.3	0.120882
CTD-2528A14.5	0
CTD-3032J10.2	0
CTD-3032J10.4	0
CTD-3032J10.3	0.329775
ANKLE1	1.58436
CTD-2278I10.4	2.8493
CTD-2278I10.1	0
CTD-2521M24.13	2.40804
CTD-2521M24.6	3.25422
CTD-2521M24.4	0.681622
CTD-2521M24.11	0.347594
NXNL1	0.424594
CTD-3131K8.2	3.08828
CTD-3131K8.3	0.344119
FAM129C	0.319275
CTD-3131K8.1	0.112353
UNC13A	0.359919
CTD-3149D2.3	0
CTD-3149D2.2	0.0806575
FCHO1	2.07444
B3GNT3	0.37521
INSL3	0.481801
SNORA68	3.86317
AC005796.2	0
SLC5A5	0.0749337
KCNN1	0.198812
RNA5SP468	0
CTB-52I2.7	0.504871
CTB-52I2.4	0.455917
CTB-52I2.3	0.176324
RPS18P13	0.133446
IL12RB1	1.20822
AC068499.10	0.188551
PDE4C	4.82819
MIR3188	0
RPL39P38	1.00745
RN7SL513P	0
GDF15	4.52693
MIR3189	0
LRRC25	4.08914
CTD-3137H5.1	0.48083
CTD-3137H5.4	0
AC005387.3	3.42371
AC005387.2	2.19242
TMEM59L	3.63563
RN7SL155P	0
COMP	0.384103
CERS1	0.67598
AC005197.2	0.186029
AC005932.1	0.621048
RN7SL70P	0
NCAN	0.047428
RNU6-1028P	0
LLNLR-259H9.1	0
HAPLN4	0.842594
TM6SF2	1.62959
CTB-184G21.3	0
MIR640	0
TSSK6	1.63454
CILP2	0.701313
PBX4	2.39082
PHF5CP	0
AC002306.1	0
ZNF101	3.38852
CTC-412M14.6	0
CTC-412M14.5	0.278999
CTC-559E9.12	0.0366422
CTC-559E9.9	0.0266633
LINC00663	2.93557
CTC-559E9.2	0
CTC-559E9.6	1.10601
BNIP3P9	0.190831
BNIP3P10	0.872834
CTC-559E9.8	2.67175
ZNF93	2.20483
CTC-559E9.13	0
AC007204.2	0
AC007204.3	0
ZNF682	2.92083
AC006539.3	0.0898254
AC006539.6	0
BNIP3P13	0
ZNF90	2.7615
AC006539.2	0
CTC-260E6.12	0
CTC-260E6.9	0
BNIP3P15	1.9217
CTC-260E6.6	0.326964
ZNF486	3.69678
BNIP3P16	0.301082
CTC-260E6.7	0
CTC-260E6.3	0.0466394
CTC-260E6.4	0.599329
BNIP3P17	0.366575
AC078899.4	0
AC078899.1	0.0856889
BNIP3P18	0
AC078899.3	0
BNIP3P19	0
CTC-575C13.3	0
ZNF826P	1.83528
BNIP3P20	0
CTC-575C13.4	0
MIR1270	0
BNIP3P22	0.114261
CTC-513N18.6	0.156668
BNIP3P23	0
ZNF737	3.64637
VN1R78P	0
CTD-2332E11.2	0
ZNF626	4.53053
CTD-2542C24.14	0
CTD-2542C24.2	0
CTD-2626G11.2	0.126717
VN1R79P	0
ZNF66	0.765862
BNIP3P24	0.41207
CTD-2542C24.3	0.11348
ZNF85	2.16161
CTD-2542C24.5	0
KRT18P40	0
CTD-2542C24.8	0
ZNF430	3.21622
CTD-2542C24.9	0
VN1R80P	0
ZNF714	2.08879
RNA5SP469	0
VN1R81P	2.27467
RPL7AP10	3.00631
CTD-3233P19.8	0
CTD-3233P19.7	0
RPL36AP51	0
CTD-3030D20.1	0
VN1R83P	3.43861
BNIP3P25	0.183829
CTD-2561J22.1	0
CTD-2561J22.2	0.867449
CTD-2561J22.5	1.03562
LINC00664	0.309407
ZNF429	4.81508
BNIP3P26	0.573365
RP11-678G14.2	1.32655
RP11-678G14.3	2.29146
RP11-678G14.4	0.109627
RP11-678G14.5	0
RP11-420K14.1	0.0929464
MTDHP3	0.180311
MTDHP4	0
VN1R84P	0
ZNF100	4.36997
RP11-420K14.6	0.238926
RP11-420K14.8	0
BRI3BPP1	0
BNIP3P27	0.14705
ZNF208	2.73868
MTDHP2	0.621048
BNIP3P28	0.592599
AC003973.4	0
AC003973.5	0
ZNF257	1.28042
BNIP3P29	0.106103
ZNF92P2	0
RP11-157B13.1	0
PCGF7P	0.115289
MTDHP5	0
VN1R85P	3.73893
ZNF676	3.86126
BNIP3P30	1.86734
RP11-157B13.10	0
RP11-157B13.7	0
RP11-157B13.8	0
ZNF729	0
BNIP3P31	0
CTB-31C7.3	0
RPL34P34	1.02686
ZNF98	0.423399
AC011516.1	0
BNIP3P32	0
AC025811.3	0.272331
BNIP3P33	0
ZNF209P	0.0223004
AC004004.2	0.25708
CTC-457E21.1	0.038313
LINC01233	0.154058
RNU6-1179P	0
CTC-457E21.10	0
GOLGA2P9	0
CTC-457E21.5	0
CTC-457E21.4	0
LINC01785	0.108965
CTC-457E21.7	0
ZNF492	0.138797
CTC-457E21.9	0
ZNF849P	0.0432275
RPL34P33	0.577276
CTC-451A6.5	0
VN1R87P	0
ZNF99	0.104958
CTB-159G17.4	0
CTB-159G17.3	0
BNIP3P34	0
ZNF723P	0.0504871
BNIP3P35	0
VN1R88P	0
CTD-2579N5.3	0
CTD-2579N5.4	0
ZNF728	1.32667
BNIP3P36	0
LINC01859	0.0515282
LINC01858	0.0727421
CTD-2291D10.3	0
CTD-2291D10.4	0.322073
ZNF730	0.288895
BNIP3P37	0
RP11-369G6.2	0.0676167
SNX6P1	0
RP11-15H20.2	0
ZNF724	0.205747
BNIP3P38	0
RP11-15H20.6	3.79468
VN1R90P	0
VN1R91P	0
CTB-176F20.3	0.688595
BNIP3P8	0
CDC42EP3P1	0
LINC01224	0
VN1R92P	0
LLNLF-18A12.1	0
ZNF725P	0
ZNF675	2.85247
RP11-359H18.2	0
RPS27P29	0.48083
VN1R93P	0
ZNF681	1.33888
RP11-255H23.2	4.09254
BNIP3P39	0
RP11-255H23.4	0.139467
RP11-255H23.5	0
ZNF726	0.514253
CTB-92J24.3	0.650807
CTB-92J24.2	0.363507
ZNF92P3	0
RNA5-8SP4	0
CTD-2017D11.1	3.91683
CTD-2017D11.2	2.62739
BNIP3P40	0.206406
CTD-2027I19.3	0.703314
CTD-2027I19.2	1.89327
ERVK-28	0
CTB-151G24.2	0
LINC00662	2.37092
CTC-459F4.1	1.30508
CTC-459F4.3	1.80072
CTC-459F4.9	2.40973
CTC-459F4.6	0.45302
SLC25A1P5	0.665764
CTC-459F4.5	0
CTC-459F4.7	0
AC022153.1	0.2391
CTC-459F4.8	0
AC005758.1	0.0541554
AC005357.1	0
CTD-2043I16.1	0
CTB-70G10.1	0
AC005780.1	0
AC093074.1	0
AC005307.1	0
AC005307.4	0
AC005616.1	0
AC005616.2	0
AC005394.1	0
AC079466.1	0.0230766
AC005307.3	0
MAN1A2P1	0
AC007795.1	0
AC011524.1	0
AC008991.1	0
AC011524.2	0
AC011524.3	0
LINC00906	0
RNA5SP470	0
LINC01532	0.156805
CTB-32O4.2	0.656483
CTB-32O4.3	0.266962
CTB-32O4.4	0
RN7SL340P	0
CTC-525D6.1	0
CTC-525D6.5	0
CTC-525D6.2	0
CTC-525D6.3	0
VSTM2B	0.148662
CCNE1	1.33564
CTD-2057D4.2	0
CTC-448F2.7	0
CTC-448F2.3	0
RPL9P32	0.195434
CTC-448F2.4	0.0911438
TAF9P3	2.02425
AC005597.1	0
ZNF536	0.405248
CTD-2001J20.1	0.164839
CTC-565M22.1	0
CTC-400I9.2	0
LINC01834	0
CTC-400I9.3	0
LLNLR-263F3.1	0.111718
LINC01791	0
AC007796.1	1.13068
CTC-439O9.1	2.94432
AC008992.1	1.00872
CTD-2050I18.2	0
CTD-2050I18.1	0
AC011525.2	0
AC011525.4	0
RNA5SP471	0
RNU6-967P	0
LINC01837	0
CTC-360P9.1	0
LINC01533	0
LINC01782	0
AC011518.2	0
RNA5SP472	0
AC007773.2	0.932289
SNORA68	0.477661
RPS12P31	0
RN7SL789P	0
CTC-379B2.4	0
RGS9BP	0.102964
CTD-2538C1.2	1.1918
CTD-2538C1.3	0
TDRD12	1.02305
CTD-2085J24.5	0
SLC7A9	1.28611
CTD-2085J24.3	0
RN7SKP22	0
RPL31P60	0
FAAP24	1.62813
CTC-461H2.2	0
CTC-461H2.3	0
WDR88	0.644822
CTD-2540B15.10	0.142913
SLC7A10	0.0422965
CTD-2540B15.6	0
CTD-2540B15.12	0
CEBPA	4.20696
CTD-2540B15.9	0.791231
RPS3AP50	0
AKR1B1P7	0
CTD-2329C7.2	0
RPL21P131	0.0744788
CHST8	1.65449
CTC-526N19.1	1.38525
RN7SL150P	0
RPS4XP23	0
RPS4XP20	0.0465975
RPS4XP21	0
CHCHD2P3	0
RPL29P33	0
AC010504.2	1.1392
RN7SL154P	0
CTD-2588C8.8	0
RPS26P55	0
ZNF807	0.0709837
SCGB1B2P	3.34063
SCGB2B2	0.481152
CTD-2553L13.7	0.288115
SNORD111	0
CTD-2553L13.4	0.12776
CTD-2553L13.5	0.150757
CTD-2553L13.9	1.88745
CTC-523E23.10	0.397276
LINC01801	0.906975
CTC-523E23.1	0.74545
CTC-523E23.9	0
CTC-523E23.5	0.455072
CTC-523E23.11	3.02288
LOC401913	0.0943531
LINC00904	0
CTC-523E23.14	0
CTC-523E23.15	0
LINC01838	0
ZNF30-AS1	0.514489
CTC-523E23.3	2.09091
ZNF792	4.93334
CTD-2527I21.7	0
HPN-AS1	0.306681
CTD-2527I21.15	0.142664
FXYD3	3.38254
CTD-2527I21.5	1.10596
FXYD7	1.84036
FAM187B	0.142935
FAM187B2P	0.37002
AC002128.5	0.2941
AD000684.2	2.57912
HAMP	0.635289
MAG	2.15711
U62631.5	0.893209
MIR5196	0
FFAR1	0.182656
FFAR3	0.0729856
GPR42	0
EEF1A1P7	0.246976
LINC01531	0.0139355
RN7SL491P	0
AC002511.2	0.807794
AC002511.3	0.0527648
FFAR2	0.801035
KRTDAP	1.53776
SBSN	0.431763
GAPDHS	0.0568859
ATP4A	0.086696
LLNLF-96A1.1	0
LLNLR-275H8.1	0
LINC01766	0
AC002115.9	0
ETV2	1.13488
UPK1A	0.414302
UPK1A-AS1	0
TYMSP2	0
ZBTB32	0.78738
AC002398.11	1.48121
AC002398.12	0
LINC01529	0.769756
PRODH2	0
NPHS1	0.0159988
KIRREL2	0.0490924
APLP1	4.44253
RN7SL402P	0
AD000864.6	0.342618
AF038458.3	0.0927145
AF038458.4	0
AF038458.5	0.642701
SYNE4	4.156
AC002116.7	0.306772
WDR62	1.16298
LLNLR-276H7.1	0
OVOL3	0.258806
AD001527.7	1.3626
AC002984.2	0.239252
ZNF565	3.47462
Y_RNA	0
CTD-3162L10.1	1.65395
CTD-3162L10.3	0.0907776
CTD-3162L10.4	0
ZFP82	4.91757
CTD-3162L10.5	0.128669
CTD-2630F21.1	1.507
CTBP2P7	0.102136
AC092295.4	0.304025
ZNF382	2.01746
ZNF461	4.42627
CTD-3234P18.6	1.44138
LINC01534	2.48496
ZNF567	4.37327
ZNF850	1.50541
CTD-2162K18.4	0.277729
CTD-2162K18.3	0.0685553
ZNF790	3.29343
Y_RNA	0
ZNF829	1.91083
RPL31P61	0.33792
ZNF568	3.66865
